State,County,Fast-food restaurants per 1000 pop 2016 (FFRPTH16),Units,FIPS,FID
Iowa,Clay,1.225114855,"# per 1,000 pop",19041,398
Iowa,Clayton,0.5100017,"# per 1,000 pop",19043,402
Iowa,Clinton,0.55042764,"# per 1,000 pop",19045,404
Iowa,Crawford,0.528293027,"# per 1,000 pop",19047,408
Iowa,Dallas,0.570172834,"# per 1,000 pop",19049,413
Iowa,Davis,0.337040782,"# per 1,000 pop",19051,416
Iowa,Decatur,0.497203232,"# per 1,000 pop",19053,419
Iowa,Delaware,0.347443396,"# per 1,000 pop",19055,421
Iowa,Des Moines,0.858044164,"# per 1,000 pop",19057,424
Iowa,Dickinson,1.169317119,"# per 1,000 pop",19059,427
Iowa,Dubuque,0.723858372,"# per 1,000 pop",19061,434
Iowa,Emmet,0.62774639,"# per 1,000 pop",19063,437
Iowa,Fayette,0.350245172,"# per 1,000 pop",19065,442
Iowa,Floyd,0.378907483,"# per 1,000 pop",19067,447
Iowa,Franklin,0.490196078,"# per 1,000 pop",19069,451
Iowa,Fremont,0.574712644,"# per 1,000 pop",19071,455
Iowa,Greene,0.555000555,"# per 1,000 pop",19073,458
Iowa,Grundy,0.081320647,"# per 1,000 pop",19075,460
Iowa,Guthrie,0.563380282,"# per 1,000 pop",19077,467
Iowa,Hamilton,0.198675497,"# per 1,000 pop",19079,469
Iowa,Hancock,0.367208299,"# per 1,000 pop",19081,470
Iowa,Hardin,0.465305648,"# per 1,000 pop",19083,475
Iowa,Harrison,0.568504832,"# per 1,000 pop",19085,478
Iowa,Henry,0.454522499,"# per 1,000 pop",19087,479
Iowa,Howard,0.323554789,"# per 1,000 pop",19089,481
Iowa,Humboldt,0.419683139,"# per 1,000 pop",19091,487
Iowa,Ida,0.287480236,"# per 1,000 pop",19093,491
Iowa,Iowa,0.37073653,"# per 1,000 pop",19095,495
Iowa,Jackson,0.309437855,"# per 1,000 pop",19097,499
Iowa,Jasper,0.463708028,"# per 1,000 pop",19099,505
Iowa,Jefferson,0.715386309,"# per 1,000 pop",19101,507
Iowa,Johnson,0.750172199,"# per 1,000 pop",19103,508
Iowa,Jones,0.245290424,"# per 1,000 pop",19105,516
Iowa,Keokuk,0.294782352,"# per 1,000 pop",19107,520
Iowa,Kossuth,0.594726756,"# per 1,000 pop",19109,523
Iowa,Lee,0.609472951,"# per 1,000 pop",19111,531
Iowa,Linn,0.748084723,"# per 1,000 pop",19113,535
Iowa,Louisa,0.26814444,"# per 1,000 pop",19115,539
Iowa,Lucas,0.350631136,"# per 1,000 pop",19117,542
Iowa,Lyon,0.33932813,"# per 1,000 pop",19119,546
Iowa,Madison,0.189945549,"# per 1,000 pop",19121,550
Iowa,Mahaska,0.405295866,"# per 1,000 pop",19123,554
Iowa,Marion,0.573169628,"# per 1,000 pop",19125,561
Iowa,Marshall,0.547808765,"# per 1,000 pop",19127,568
Iowa,Mills,0.265886732,"# per 1,000 pop",19129,569
Iowa,Mitchell,0.375340152,"# per 1,000 pop",19131,572
Iowa,Monona,0.68189567,"# per 1,000 pop",19133,576
Iowa,Monroe,0.38201961,"# per 1,000 pop",19135,580
Iowa,Montgomery,0.592066311,"# per 1,000 pop",19137,595
Iowa,Muscatine,0.792466903,"# per 1,000 pop",19139,600
Iowa,O'Brien,0.79017312,"# per 1,000 pop",19141,604
Iowa,Osceola,0.328731098,"# per 1,000 pop",19143,607
Iowa,Page,0.456472123,"# per 1,000 pop",19145,612
Iowa,Palo Alto,0.774165008,"# per 1,000 pop",19147,618
Iowa,Plymouth,0.634794684,"# per 1,000 pop",19149,622
Iowa,Pocahontas,0.438084112,"# per 1,000 pop",19151,624
Iowa,Polk,0.775115425,"# per 1,000 pop",19153,629
Iowa,Pottawattamie,0.74859905,"# per 1,000 pop",19155,637
Iowa,Poweshiek,0.601355784,"# per 1,000 pop",19157,640
Iowa,Ringgold,0.60132291,"# per 1,000 pop",19159,642
Iowa,Sac,0.101853738,"# per 1,000 pop",19161,647
Iowa,Scott,0.784678427,"# per 1,000 pop",19163,657
Iowa,Shelby,0.59972584,"# per 1,000 pop",19165,660
Iowa,Sioux,0.630535095,"# per 1,000 pop",19167,663
Iowa,Story,0.743678731,"# per 1,000 pop",19169,668
Iowa,Tama,0.232842424,"# per 1,000 pop",19171,671
Iowa,Taylor,0.0,"# per 1,000 pop",19173,674
Iowa,Union,0.484261501,"# per 1,000 pop",19175,675
Iowa,Van Buren,0.27567195,"# per 1,000 pop",19177,678
Iowa,Wapello,0.7371704,"# per 1,000 pop",19179,681
Iowa,Warren,0.385059684,"# per 1,000 pop",19181,685
Iowa,Washington,0.361843593,"# per 1,000 pop",19183,687
Iowa,Wayne,0.0,"# per 1,000 pop",19185,691
Iowa,Webster,0.707444493,"# per 1,000 pop",19187,694
Iowa,Winnebago,0.471653618,"# per 1,000 pop",19189,696
Iowa,Winneshiek,0.489979911,"# per 1,000 pop",19191,698
Iowa,Woodbury,0.934697732,"# per 1,000 pop",19193,702
Iowa,Worth,0.267558528,"# per 1,000 pop",19195,703
Iowa,Wright,0.702247191,"# per 1,000 pop",19197,705
Kansas,Allen,0.474420811,"# per 1,000 pop",20001,709
Kansas,Anderson,0.383926286,"# per 1,000 pop",20003,712
Kansas,Atchison,0.488609296,"# per 1,000 pop",20005,715
Kansas,Barber,0.854335754,"# per 1,000 pop",20007,717
Kansas,Barton,0.631711939,"# per 1,000 pop",20009,719
Kansas,Bourbon,0.749727372,"# per 1,000 pop",20011,722
Kansas,Brown,0.518564613,"# per 1,000 pop",20013,723
Kansas,Butler,0.780218461,"# per 1,000 pop",20015,726
Kansas,Chase,0.756429652,"# per 1,000 pop",20017,729
Kansas,Chautauqua,0.0,"# per 1,000 pop",20019,730
Kansas,Cherokee,0.692383778,"# per 1,000 pop",20021,732
Kansas,Cheyenne,0.374391614,"# per 1,000 pop",20023,736
Kansas,Clark,0.484261501,"# per 1,000 pop",20025,738
Kansas,Clay,0.742666172,"# per 1,000 pop",20027,739
Kansas,Cloud,0.659340659,"# per 1,000 pop",20029,740
Kansas,Coffey,0.838524197,"# per 1,000 pop",20031,745
Kansas,Comanche,0.0,"# per 1,000 pop",20033,748
Kansas,Cowley,0.477246568,"# per 1,000 pop",20035,752
Kansas,Crawford,0.410340583,"# per 1,000 pop",20037,756
Kansas,Decatur,0.352485019,"# per 1,000 pop",20039,759
Kansas,Dickinson,0.474158369,"# per 1,000 pop",20041,762
Kansas,Doniphan,0.129382844,"# per 1,000 pop",20043,765
Kansas,Douglas,0.84524487,"# per 1,000 pop",20045,767
Kansas,Edwards,0.0,"# per 1,000 pop",20047,770
Kansas,Elk,0.39824771,"# per 1,000 pop",20049,773
Kansas,Ellis,1.006140929,"# per 1,000 pop",20051,774
Kansas,Ellsworth,0.316906988,"# per 1,000 pop",20053,776
Kansas,Finney,0.648683713,"# per 1,000 pop",20055,778
Kansas,Ford,0.579693342,"# per 1,000 pop",20057,784
Kansas,Franklin,0.548009551,"# per 1,000 pop",20059,786
Kansas,Geary,0.73846853,"# per 1,000 pop",20061,788
Kansas,Gove,1.140684411,"# per 1,000 pop",20063,790
Kansas,Graham,0.778816199,"# per 1,000 pop",20065,791
Kansas,Grant,0.650618087,"# per 1,000 pop",20067,794
Kansas,Gray,0.16722408,"# per 1,000 pop",20069,798
Kansas,Greeley,0.0,"# per 1,000 pop",20071,801
Kansas,Greenwood,0.32615786,"# per 1,000 pop",20073,803
Kansas,Hamilton,0.380372765,"# per 1,000 pop",20075,805
Kansas,Harper,0.176056338,"# per 1,000 pop",20077,807
Kansas,Harvey,0.690170817,"# per 1,000 pop",20079,812
Kansas,Haskell,0.24764735,"# per 1,000 pop",20081,815
Kansas,Hodgeman,0.0,"# per 1,000 pop",20083,818
Kansas,Jackson,0.603363753,"# per 1,000 pop",20085,819
Kansas,Jefferson,0.106067034,"# per 1,000 pop",20087,821
Kansas,Jewell,0.692520776,"# per 1,000 pop",20089,822
Kansas,Johnson,0.706325806,"# per 1,000 pop",20091,824
Kansas,Kearny,0.512820513,"# per 1,000 pop",20093,826
Kansas,Kingman,0.539519827,"# per 1,000 pop",20095,827
Kansas,Kiowa,0.798722045,"# per 1,000 pop",20097,829
Kansas,Labette,0.688637482,"# per 1,000 pop",20099,831
Kansas,Lane,0.625,"# per 1,000 pop",20101,833
Kansas,Leavenworth,0.436871997,"# per 1,000 pop",20103,836
Kansas,Lincoln,0.0,"# per 1,000 pop",20105,838
Kansas,Linn,0.207770621,"# per 1,000 pop",20107,840
Kansas,Logan,0.355618777,"# per 1,000 pop",20109,842
Kansas,Lyon,0.658682635,"# per 1,000 pop",20111,844
Kansas,McPherson,0.704175762,"# per 1,000 pop",20113,846
Kansas,Marion,0.415904176,"# per 1,000 pop",20115,848
Kansas,Marshall,0.510152025,"# per 1,000 pop",20117,850
Kansas,Meade,0.470477535,"# per 1,000 pop",20119,851
Kansas,Miami,0.485392713,"# per 1,000 pop",20121,853
Kansas,Mitchell,0.646621403,"# per 1,000 pop",20123,854
Kansas,Montgomery,0.760641373,"# per 1,000 pop",20125,856
Kansas,Morris,0.899928006,"# per 1,000 pop",20127,858
Kansas,Morton,0.714285714,"# per 1,000 pop",20129,859
Kansas,Nemaha,0.198019802,"# per 1,000 pop",20131,861
Kansas,Neosho,0.373645535,"# per 1,000 pop",20133,862
Kansas,Ness,0.676589986,"# per 1,000 pop",20135,864
Kansas,Norton,0.544860153,"# per 1,000 pop",20137,866
Kansas,Osage,0.253340934,"# per 1,000 pop",20139,867
Kansas,Osborne,0.55187638,"# per 1,000 pop",20141,869
Kansas,Ottawa,0.168947457,"# per 1,000 pop",20143,870
Kansas,Pawnee,0.593295758,"# per 1,000 pop",20145,872
Kansas,Phillips,0.927127758,"# per 1,000 pop",20147,873
Kansas,Pottawatomie,0.678167253,"# per 1,000 pop",20149,876
Kansas,Pratt,1.044713748,"# per 1,000 pop",20151,878
Kansas,Rawlins,0.0,"# per 1,000 pop",20153,880
Kansas,Reno,0.793147208,"# per 1,000 pop",20155,882
Kansas,Republic,0.215007525,"# per 1,000 pop",20157,884
Kansas,Rice,0.917524722,"# per 1,000 pop",20159,886
Kansas,Riley,0.657294629,"# per 1,000 pop",20161,888
Kansas,Rooks,0.390625,"# per 1,000 pop",20163,889
Kansas,Rush,0.650618087,"# per 1,000 pop",20165,891
Kansas,Russell,0.572246066,"# per 1,000 pop",20167,893
Kansas,Saline,0.944252769,"# per 1,000 pop",20169,895
Kansas,Scott,0.798243864,"# per 1,000 pop",20171,897
Kansas,Sedgwick,0.899264788,"# per 1,000 pop",20173,898
Kansas,Seward,0.439444542,"# per 1,000 pop",20175,900
Kansas,Shawnee,0.926165003,"# per 1,000 pop",20177,902
Kansas,Sheridan,0.402900886,"# per 1,000 pop",20179,904
Kansas,Sherman,1.009251472,"# per 1,000 pop",20181,907
Kansas,Smith,0.54377379,"# per 1,000 pop",20183,909
Kansas,Stafford,0.238095238,"# per 1,000 pop",20185,911
Kansas,Stanton,0.476190476,"# per 1,000 pop",20187,913
Kansas,Stevens,0.707338638,"# per 1,000 pop",20189,914
Kansas,Sumner,0.517174503,"# per 1,000 pop",20191,916
Kansas,Thomas,0.896172065,"# per 1,000 pop",20193,917
Kansas,Trego,0.698567936,"# per 1,000 pop",20195,919
Kansas,Wabaunsee,0.435413643,"# per 1,000 pop",20197,920
Kansas,Wallace,0.0,"# per 1,000 pop",20199,921
Kansas,Washington,0.179597701,"# per 1,000 pop",20201,922
Kansas,Wichita,0.469263257,"# per 1,000 pop",20203,923
Kansas,Wilson,0.230070171,"# per 1,000 pop",20205,925
Kansas,Woodson,0.625978091,"# per 1,000 pop",20207,926
Kansas,Wyandotte,0.675108565,"# per 1,000 pop",20209,927
Kentucky,Adair,0.361215749,"# per 1,000 pop",21001,928
Kentucky,Allen,0.337691157,"# per 1,000 pop",21003,929
Kentucky,Anderson,0.677384393,"# per 1,000 pop",21005,930
Kentucky,Ballard,0.372347027,"# per 1,000 pop",21007,932
Kentucky,Barren,0.776450707,"# per 1,000 pop",21009,933
Kentucky,Bath,0.488957705,"# per 1,000 pop",21011,934
Kentucky,Bell,0.882612533,"# per 1,000 pop",21013,936
Kentucky,Boone,0.998807625,"# per 1,000 pop",21015,1002
Kentucky,Bourbon,0.69801067,"# per 1,000 pop",21017,1005
Kentucky,Boyd,1.34865964,"# per 1,000 pop",21019,1008
Kentucky,Boyle,0.836456103,"# per 1,000 pop",21021,1010
Kentucky,Bracken,0.239520958,"# per 1,000 pop",21023,1013
Kentucky,Breathitt,0.303283039,"# per 1,000 pop",21025,1017
Kentucky,Breckinridge,0.250576326,"# per 1,000 pop",21027,1020
Kentucky,Bullitt,0.467118636,"# per 1,000 pop",21029,1024
Kentucky,Butler,0.472403748,"# per 1,000 pop",21031,1026
Kentucky,Caldwell,1.109438149,"# per 1,000 pop",21033,1031
Kentucky,Calloway,0.722170639,"# per 1,000 pop",21035,1033
Kentucky,Campbell,0.804050677,"# per 1,000 pop",21037,1035
Kentucky,Carlisle,0.622923588,"# per 1,000 pop",21039,1039
Kentucky,Carroll,1.226530805,"# per 1,000 pop",21041,1041
Kentucky,Carter,0.660647434,"# per 1,000 pop",21043,1044
Kentucky,Casey,0.190343252,"# per 1,000 pop",21045,1048
Kentucky,Christian,0.697009828,"# per 1,000 pop",21047,1050
Kentucky,Clark,0.891638106,"# per 1,000 pop",21049,1053
Kentucky,Clay,0.531837741,"# per 1,000 pop",21051,1056
Kentucky,Clinton,0.684931507,"# per 1,000 pop",21053,1059
Kentucky,Crittenden,0.545672815,"# per 1,000 pop",21055,1064
Kentucky,Cumberland,0.445368171,"# per 1,000 pop",21057,1067
Kentucky,Daviess,0.721124955,"# per 1,000 pop",21059,1071
Kentucky,Edmonson,0.248591316,"# per 1,000 pop",21061,1073
Kentucky,Elliott,0.26641801,"# per 1,000 pop",21063,1075
Kentucky,Estill,0.557685605,"# per 1,000 pop",21065,1077
Kentucky,Fayette,0.952822737,"# per 1,000 pop",21067,1080
Kentucky,Fleming,0.275747966,"# per 1,000 pop",21069,1083
Kentucky,Floyd,0.757391328,"# per 1,000 pop",21071,1085
Kentucky,Franklin,0.816066559,"# per 1,000 pop",21073,1086
Kentucky,Fulton,0.647249191,"# per 1,000 pop",21075,1088
Kentucky,Gallatin,0.229147571,"# per 1,000 pop",21077,1090
Kentucky,Garrard,0.229911484,"# per 1,000 pop",21079,1092
Kentucky,Grant,0.682511643,"# per 1,000 pop",21081,1094
Kentucky,Graves,0.484548293,"# per 1,000 pop",21083,1097
Kentucky,Grayson,0.612088753,"# per 1,000 pop",21085,1100
Kentucky,Green,0.545404963,"# per 1,000 pop",21087,1102
Kentucky,Greenup,0.642547842,"# per 1,000 pop",21089,1105
Kentucky,Hancock,0.343367289,"# per 1,000 pop",21091,1107
Kentucky,Hardin,0.664215617,"# per 1,000 pop",21093,1110
Kentucky,Harlan,0.777317145,"# per 1,000 pop",21095,1114
Kentucky,Harrison,0.537981493,"# per 1,000 pop",21097,1119
Kentucky,Hart,0.269876397,"# per 1,000 pop",21099,1121
Kentucky,Henderson,0.691981662,"# per 1,000 pop",21101,1126
Kentucky,Henry,0.37847726,"# per 1,000 pop",21103,1129
Kentucky,Hickman,0.0,"# per 1,000 pop",21105,1130
Kentucky,Hopkins,0.700096263,"# per 1,000 pop",21107,1136
Kentucky,Jackson,0.299110147,"# per 1,000 pop",21109,1140
Kentucky,Jefferson,0.860119765,"# per 1,000 pop",21111,1143
Kentucky,Jessamine,0.669792364,"# per 1,000 pop",21113,1145
Kentucky,Johnson,0.830782685,"# per 1,000 pop",21115,1148
Kentucky,Kenton,0.57717077,"# per 1,000 pop",21117,1151
Kentucky,Knott,0.386847195,"# per 1,000 pop",21119,1154
Kentucky,Knox,0.702336866,"# per 1,000 pop",21121,1159
Kentucky,Larue,0.4988242,"# per 1,000 pop",21123,1162
Kentucky,Laurel,0.683447241,"# per 1,000 pop",21125,1166
Kentucky,Lawrence,0.567966679,"# per 1,000 pop",21127,1167
Kentucky,Lee,0.454683237,"# per 1,000 pop",21129,1171
Kentucky,Leslie,0.287383849,"# per 1,000 pop",21131,1175
Kentucky,Letcher,0.527495714,"# per 1,000 pop",21133,1178
Kentucky,Lewis,0.371057514,"# per 1,000 pop",21135,1180
Kentucky,Lincoln,0.410745092,"# per 1,000 pop",21137,1184
Kentucky,Livingston,0.434074878,"# per 1,000 pop",21139,1187
Kentucky,Logan,0.525190382,"# per 1,000 pop",21141,1190
Kentucky,Lyon,0.371149326,"# per 1,000 pop",21143,1193
Kentucky,McCracken,1.101894647,"# per 1,000 pop",21145,1196
Kentucky,McCreary,0.341782968,"# per 1,000 pop",21147,1198
Kentucky,McLean,0.749304218,"# per 1,000 pop",21149,1201
Kentucky,Madison,0.725956867,"# per 1,000 pop",21151,1204
Kentucky,Magoffin,0.631213508,"# per 1,000 pop",21153,1206
Kentucky,Marion,0.731337826,"# per 1,000 pop",21155,1210
Kentucky,Marshall,0.607552841,"# per 1,000 pop",21157,1213
Kentucky,Martin,0.837030217,"# per 1,000 pop",21159,1215
Kentucky,Mason,0.699382212,"# per 1,000 pop",21161,1217
Kentucky,Meade,0.392660812,"# per 1,000 pop",21163,1220
Kentucky,Menifee,0.155134967,"# per 1,000 pop",21165,1222
Kentucky,Mercer,0.560931146,"# per 1,000 pop",21167,1225
Kentucky,Metcalfe,0.1998002,"# per 1,000 pop",21169,1228
Kentucky,Monroe,0.756215143,"# per 1,000 pop",21171,1230
Kentucky,Montgomery,0.686887676,"# per 1,000 pop",21173,1233
Kentucky,Morgan,0.377786173,"# per 1,000 pop",21175,1235
Kentucky,Muhlenberg,0.676023693,"# per 1,000 pop",21177,1238
Kentucky,Nelson,0.615222359,"# per 1,000 pop",21179,1243
Kentucky,Nicholas,0.141582897,"# per 1,000 pop",21181,1246
Kentucky,Ohio,0.537278889,"# per 1,000 pop",21183,1249
Kentucky,Oldham,0.505081425,"# per 1,000 pop",21185,1252
Kentucky,Owen,0.562693426,"# per 1,000 pop",21187,1255
Kentucky,Owsley,0.22246941,"# per 1,000 pop",21189,1257
Kentucky,Pendleton,0.343029638,"# per 1,000 pop",21191,1260
Kentucky,Perry,0.773053562,"# per 1,000 pop",21193,1265
Kentucky,Pike,0.827225651,"# per 1,000 pop",21195,1267
Kentucky,Powell,0.813338756,"# per 1,000 pop",21197,1270
Kentucky,Pulaski,0.671728059,"# per 1,000 pop",21199,1272
Kentucky,Robertson,0.0,"# per 1,000 pop",21201,1273
Kentucky,Rockcastle,0.652006402,"# per 1,000 pop",21203,1276
Kentucky,Rowan,0.860585198,"# per 1,000 pop",21205,1279
Kentucky,Russell,0.619020822,"# per 1,000 pop",21207,1282
Kentucky,Scott,0.673955369,"# per 1,000 pop",21209,1283
Kentucky,Shelby,0.536572802,"# per 1,000 pop",21211,1285
Kentucky,Simpson,1.056435919,"# per 1,000 pop",21213,1287
Kentucky,Spencer,0.548275673,"# per 1,000 pop",21215,1000
Kentucky,Taylor,0.786256241,"# per 1,000 pop",21217,1003
Kentucky,Todd,0.566251416,"# per 1,000 pop",21219,1006
Kentucky,Trigg,0.419199329,"# per 1,000 pop",21221,1009
Kentucky,Trimble,0.11591515,"# per 1,000 pop",21223,1012
Kentucky,Union,0.608436993,"# per 1,000 pop",21225,1016
Kentucky,Warren,0.767763434,"# per 1,000 pop",21227,1019
Kentucky,Washington,0.741962077,"# per 1,000 pop",21229,1023
Kentucky,Wayne,0.578229654,"# per 1,000 pop",21231,1027
Kentucky,Webster,0.531349628,"# per 1,000 pop",21233,1029
Kentucky,Whitley,0.830955876,"# per 1,000 pop",21235,1034
Kentucky,Wolfe,0.138600139,"# per 1,000 pop",21237,1037
Kentucky,Woodford,0.613238281,"# per 1,000 pop",21239,1042
Louisiana,Acadia,0.50955414,"# per 1,000 pop",22001,1046
Louisiana,Allen,0.428248852,"# per 1,000 pop",22003,1051
Louisiana,Ascension,0.749045173,"# per 1,000 pop",22005,1055
Louisiana,Assumption,0.307624698,"# per 1,000 pop",22007,1060
Louisiana,Avoyelles,0.292397661,"# per 1,000 pop",22009,1062
Louisiana,Beauregard,0.486512784,"# per 1,000 pop",22011,1066
Louisiana,Bienville,0.507025931,"# per 1,000 pop",22013,1069
Louisiana,Bossier,0.871273326,"# per 1,000 pop",22015,1076
Louisiana,Caddo,0.81478657,"# per 1,000 pop",22017,1079
Louisiana,Calcasieu,0.782527214,"# per 1,000 pop",22019,1081
Louisiana,Caldwell,0.595770033,"# per 1,000 pop",22021,1084
Louisiana,Cameron,0.14522219,"# per 1,000 pop",22023,1089
Louisiana,Catahoula,0.302724521,"# per 1,000 pop",22025,1093
Louisiana,Claiborne,0.433061123,"# per 1,000 pop",22027,1095
Louisiana,Concordia,0.750225068,"# per 1,000 pop",22029,1098
Louisiana,De Soto,0.367498438,"# per 1,000 pop",22031,1103
Louisiana,East Baton Rouge,0.917961901,"# per 1,000 pop",22033,1108
Louisiana,East Carroll,0.275900124,"# per 1,000 pop",22035,1111
Louisiana,East Feliciana,0.460994724,"# per 1,000 pop",22037,1115
Louisiana,Evangeline,0.326312667,"# per 1,000 pop",22039,1118
Louisiana,Franklin,0.589275192,"# per 1,000 pop",22041,1123
Louisiana,Grant,0.0448491,"# per 1,000 pop",22043,1127
Louisiana,Iberia,0.574736237,"# per 1,000 pop",22045,1133
Louisiana,Iberville,0.486071027,"# per 1,000 pop",22047,1134
Louisiana,Jackson,0.567930839,"# per 1,000 pop",22049,1138
Louisiana,Jefferson,0.891706672,"# per 1,000 pop",22051,1147
Louisiana,Jefferson Davis,0.637551801,"# per 1,000 pop",22053,1155
Louisiana,Lafayette,0.943138666,"# per 1,000 pop",22055,1161
Louisiana,Lafourche,0.527292455,"# per 1,000 pop",22057,1280
Louisiana,La Salle,0.730799894,"# per 1,000 pop",22059,1289
Louisiana,Lincoln,0.776544169,"# per 1,000 pop",22061,1291
Louisiana,Livingston,0.535408338,"# per 1,000 pop",22063,1295
Louisiana,Madison,0.522420549,"# per 1,000 pop",22065,1297
Louisiana,Morehouse,0.501659335,"# per 1,000 pop",22067,1299
Louisiana,Natchitoches,0.487241954,"# per 1,000 pop",22069,1301
Louisiana,Orleans,0.82438343,"# per 1,000 pop",22071,1304
Louisiana,Ouachita,0.751894072,"# per 1,000 pop",22073,1306
Louisiana,Plaquemines,0.471556565,"# per 1,000 pop",22075,1427
Louisiana,Pointe Coupee,0.451345008,"# per 1,000 pop",22077,1431
Louisiana,Rapides,0.749449268,"# per 1,000 pop",22079,1434
Louisiana,Red River,0.579105861,"# per 1,000 pop",22081,1436
Louisiana,Richland,0.391159789,"# per 1,000 pop",22083,1439
Louisiana,Sabine,0.415058316,"# per 1,000 pop",22085,1441
Louisiana,St. Bernard,0.720303837,"# per 1,000 pop",22087,1463
Louisiana,St. Charles,0.605326877,"# per 1,000 pop",22089,1466
Louisiana,St. Helena,0.095794616,"# per 1,000 pop",22091,1467
Louisiana,St. James,0.513251213,"# per 1,000 pop",22093,1468
Louisiana,St. John the Baptist,0.758969641,"# per 1,000 pop",22095,1469
Louisiana,St. Landry,0.513721133,"# per 1,000 pop",22097,1471
Louisiana,St. Martin,0.464606293,"# per 1,000 pop",22099,1473
Louisiana,St. Mary,0.709165485,"# per 1,000 pop",22101,1474
Louisiana,St. Tammany,0.751665533,"# per 1,000 pop",22103,1475
Louisiana,Tangipahoa,0.620105188,"# per 1,000 pop",22105,1476
Louisiana,Tensas,0.213812273,"# per 1,000 pop",22107,1479
Louisiana,Terrebonne,0.742554565,"# per 1,000 pop",22109,1501
Louisiana,Union,0.353841391,"# per 1,000 pop",22111,1507
Louisiana,Vermilion,0.33214867,"# per 1,000 pop",22113,1510
Louisiana,Vernon,0.503670987,"# per 1,000 pop",22115,1513
Louisiana,Washington,0.603136309,"# per 1,000 pop",22117,1516
Louisiana,Webster,0.753863551,"# per 1,000 pop",22119,1518
Louisiana,West Baton Rouge,0.809654162,"# per 1,000 pop",22121,1520
Louisiana,West Carroll,0.718907261,"# per 1,000 pop",22123,1522
Louisiana,West Feliciana,0.261011419,"# per 1,000 pop",22125,1524
Louisiana,Winn,0.481662423,"# per 1,000 pop",22127,1529
Maine,Androscoggin,0.717821551,"# per 1,000 pop",23001,1532
Maine,Aroostook,0.61659522,"# per 1,000 pop",23003,1535
Maine,Cumberland,0.873137278,"# per 1,000 pop",23005,1608
Maine,Franklin,0.665092614,"# per 1,000 pop",23007,1619
Maine,Hancock,0.864002353,"# per 1,000 pop",23009,1748
Maine,Kennebec,0.717064486,"# per 1,000 pop",23011,1755
Maine,Knox,0.832177531,"# per 1,000 pop",23013,1774
Maine,Lincoln,0.764863354,"# per 1,000 pop",23015,1835
Maine,Oxford,0.455373406,"# per 1,000 pop",23017,1842
Maine,Penobscot,0.561000561,"# per 1,000 pop",23019,1846
Maine,Piscataquis,0.474045982,"# per 1,000 pop",23021,1851
Maine,Sagadahoc,0.626191899,"# per 1,000 pop",23023,1855
Maine,Somerset,0.513195034,"# per 1,000 pop",23025,1860
Maine,Waldo,0.532656944,"# per 1,000 pop",23027,1865
Maine,Washington,0.601913451,"# per 1,000 pop",23029,1884
Maine,York,0.80109582,"# per 1,000 pop",23031,1901
Maryland,Allegany,0.872648697,"# per 1,000 pop",24001,1905
Maryland,Anne Arundel,0.864802537,"# per 1,000 pop",24003,1925
Maryland,Baltimore County,0.893640001,"# per 1,000 pop",24005,1939
Maryland,Calvert,0.647647065,"# per 1,000 pop",24009,1946
Maryland,Caroline,0.456107276,"# per 1,000 pop",24011,1949
Maryland,Carroll,0.765825057,"# per 1,000 pop",24013,1955
Maryland,Cecil,0.593957216,"# per 1,000 pop",24015,1963
Maryland,Charles,0.774947596,"# per 1,000 pop",24017,1294
Maryland,Dorchester,0.557845477,"# per 1,000 pop",24019,1346
Maryland,Frederick,0.766496827,"# per 1,000 pop",24021,1357
Maryland,Garrett,0.886041439,"# per 1,000 pop",24023,1361
Maryland,Harford,0.702765943,"# per 1,000 pop",24025,1372
Maryland,Howard,0.854981291,"# per 1,000 pop",24027,1379
Maryland,Kent,0.559682507,"# per 1,000 pop",24029,1394
Maryland,Montgomery,0.773609887,"# per 1,000 pop",24031,1398
Maryland,Prince George's,0.854959754,"# per 1,000 pop",24033,1403
Maryland,Queen Anne's,0.752368945,"# per 1,000 pop",24035,1413
Maryland,St. Mary's,0.679572585,"# per 1,000 pop",24037,1421
Maryland,Somerset,0.387101769,"# per 1,000 pop",24039,1430
Maryland,Talbot,1.021395549,"# per 1,000 pop",24041,1438
Maryland,Washington,0.754288766,"# per 1,000 pop",24043,1445
Maryland,Wicomico,0.83832919,"# per 1,000 pop",24045,1446
Maryland,Worcester,1.572388089,"# per 1,000 pop",24047,1456
Maryland,Baltimore County,1.124873978,"# per 1,000 pop",24510,1939
Massachusetts,Barnstable,1.021364318,"# per 1,000 pop",25001,1478
Massachusetts,Berkshire,0.890759747,"# per 1,000 pop",25003,1480
Massachusetts,Bristol,0.6913697,"# per 1,000 pop",25005,1486
Massachusetts,Dukes,1.328558226,"# per 1,000 pop",25007,1491
Massachusetts,Essex,0.732738688,"# per 1,000 pop",25009,1519
Massachusetts,Franklin,0.467302954,"# per 1,000 pop",25011,1523
Massachusetts,Hampden,0.611936384,"# per 1,000 pop",25013,1526
Massachusetts,Hampshire,0.600032167,"# per 1,000 pop",25015,1527
Massachusetts,Middlesex,0.792190246,"# per 1,000 pop",25017,1533
Massachusetts,Nantucket,1.623230228,"# per 1,000 pop",25019,1537
Massachusetts,Norfolk,0.667319157,"# per 1,000 pop",25021,1543
Massachusetts,Plymouth,0.586143566,"# per 1,000 pop",25023,1569
Massachusetts,Suffolk,0.955552887,"# per 1,000 pop",25025,1585
