State,County,Seniors low access to store 2015 (LACCESS_SENIORS15),Units,FIPS,FID
Hawaii,Hawaii,10761.4465481992,Count,15001,198
Hawaii,Honolulu,27030.8306651397,Count,15003,234
Hawaii,Kalawao,0.0,Count,15005,247
Hawaii,Kauai,3732.49937741994,Count,15007,261
Hawaii,Maui,5131.20881084915,Count,15009,323
Idaho,Ada,7192.37901860811,Count,16001,336
Idaho,Adams,107.661727106474,Count,16003,338
Idaho,Bannock,2841.62257270809,Count,16005,343
Idaho,Bear Lake,323.91150533768,Count,16007,349
Idaho,Benewah,483.678324435675,Count,16009,354
Idaho,Bingham,1077.09544223676,Count,16011,362
Idaho,Blaine,505.288186952427,Count,16013,371
Idaho,Boise,746.011923302001,Count,16015,380
Idaho,Bonner,1492.09626615703,Count,16017,387
Idaho,Bonneville,1961.2250314351,Count,16019,395
Idaho,Boundary,252.304446726268,Count,16021,405
Idaho,Butte,77.4006166007755,Count,16023,414
Idaho,Camas,177.999998765588,Count,16025,429
Idaho,Canyon,4031.11670545749,Count,16027,441
Idaho,Caribou,329.357101668773,Count,16029,449
Idaho,Cassia,942.951366914451,Count,16031,456
Idaho,Clark,129.000000266376,Count,16033,464
Idaho,Clearwater,348.119221105212,Count,16035,474
Idaho,Custer,395.819946225252,Count,16037,484
Idaho,Elmore,541.332716023755,Count,16039,490
Idaho,Franklin,137.430939448422,Count,16041,498
Idaho,Fremont,355.977256967407,Count,16043,502
Idaho,Gem,1107.20738881189,Count,16045,510
Idaho,Gooding,23.8557565475749,Count,16047,519
Idaho,Idaho,1167.82289137356,Count,16049,528
Idaho,Jefferson,264.030296209367,Count,16051,540
Idaho,Jerome,568.904200422843,Count,16053,547
Idaho,Kootenai,5226.71821389113,Count,16055,552
Idaho,Latah,636.860768596185,Count,16057,559
Idaho,Lemhi,651.338094173452,Count,16059,566
Idaho,Lewis,362.880472511131,Count,16061,574
Idaho,Lincoln,558.733857619299,Count,16063,578
Idaho,Madison,282.566168076908,Count,16065,581
Idaho,Minidoka,437.084474519998,Count,16067,585
Idaho,Nez Perce,1331.76617759008,Count,16069,589
Idaho,Oneida,77.5445553730717,Count,16071,593
Idaho,Owyhee,364.333473064692,Count,16073,601
Idaho,Payette,772.811055888577,Count,16075,606
Idaho,Power,140.169112706734,Count,16077,613
Idaho,Shoshone,241.989266098075,Count,16079,621
Idaho,Teton,61.0951993187144,Count,16081,627
Idaho,Twin Falls,508.680515633355,Count,16083,634
Idaho,Valley,298.053166899911,Count,16085,643
Idaho,Washington,538.603721839811,Count,16087,649
Illinois,Adams,1839.84438921368,Count,17001,650
Illinois,Alexander,263.270236652601,Count,17003,651
Illinois,Bond,245.537447613926,Count,17005,652
Illinois,Boone,1144.22137709346,Count,17007,653
Illinois,Brown,86.1802135612907,Count,17009,654
Illinois,Bureau,2470.68930670641,Count,17011,2
Illinois,Calhoun,125.448494112097,Count,17013,4
Illinois,Carroll,587.130200803056,Count,17015,6
Illinois,Cass,259.522784265997,Count,17017,10
Illinois,Champaign,3222.67590834289,Count,17019,12
Illinois,Christian,563.2177122598,Count,17021,14
Illinois,Clark,279.493936998932,Count,17023,19
Illinois,Clay,324.840836840839,Count,17025,22
Illinois,Clinton,600.818398330909,Count,17027,27
Illinois,Coles,1500.07745044437,Count,17029,30
Illinois,Cook,51870.3243228097,Count,17031,36
Illinois,Crawford,248.656382803752,Count,17033,40
Illinois,Cumberland,nan,Count,17035,44
Illinois,DeKalb,2197.05866757188,Count,17037,49
Illinois,De Witt,85.7065974532889,Count,17039,53
Illinois,Douglas,384.322235924432,Count,17041,55
Illinois,DuPage,23535.0199342951,Count,17043,64
Illinois,Edgar,1384.05401138829,Count,17045,66
Illinois,Edwards,200.773781195181,Count,17047,71
Illinois,Effingham,962.315714464049,Count,17049,76
Illinois,Fayette,1273.71965829601,Count,17051,79
Illinois,Ford,462.905317411243,Count,17053,81
Illinois,Franklin,816.89787870321,Count,17055,85
Illinois,Fulton,1073.65898400844,Count,17057,89
Illinois,Gallatin,868.10498157817,Count,17059,92
Illinois,Greene,280.685186615679,Count,17061,96
Illinois,Grundy,991.280940863634,Count,17063,99
Illinois,Hamilton,198.236399807145,Count,17065,106
Illinois,Hancock,1400.61006014828,Count,17067,111
Illinois,Hardin,152.150524389002,Count,17069,113
Illinois,Henderson,12.8992317324319,Count,17071,117
Illinois,Henry,1559.89356999046,Count,17073,121
Illinois,Iroquois,1177.10936764678,Count,17075,125
Illinois,Jackson,1806.5115686055,Count,17077,129
Illinois,Jasper,265.868921696891,Count,17079,133
Illinois,Jefferson,1344.26832955904,Count,17081,137
Illinois,Jersey,698.90251709166,Count,17083,142
Illinois,Jo Daviess,903.94415409722,Count,17085,145
Illinois,Johnson,257.909424203055,Count,17087,152
Illinois,Kane,9022.81168728682,Count,17089,156
Illinois,Kankakee,1874.75252119284,Count,17091,161
Illinois,Kendall,1707.7355334352,Count,17093,165
Illinois,Knox,1493.69570017401,Count,17095,166
Illinois,Lake,25715.4877131948,Count,17097,170
Illinois,LaSalle,3636.48348588822,Count,17099,175
Illinois,Lawrence,405.43785734168,Count,17101,177
Illinois,Lee,560.162884836314,Count,17103,180
Illinois,Livingston,598.316934434389,Count,17105,182
Illinois,Logan,1483.9279378864,Count,17107,186
Illinois,McDonough,602.581253085742,Count,17109,189
Illinois,McHenry,10461.3324792327,Count,17111,192
Illinois,McLean,3687.4532148804,Count,17113,193
Illinois,Macon,5419.44727612326,Count,17115,194
Illinois,Macoupin,1255.18634095472,Count,17117,196
Illinois,Madison,13595.0117500956,Count,17119,199
Illinois,Marion,1828.05265516472,Count,17121,201
Illinois,Marshall,430.421161596204,Count,17123,202
Illinois,Mason,726.683302353936,Count,17125,206
Illinois,Massac,377.505224120225,Count,17127,208
Illinois,Menard,86.2525227248334,Count,17129,212
Illinois,Mercer,708.465701414556,Count,17131,216
Illinois,Monroe,1272.43601828185,Count,17133,219
Illinois,Montgomery,1526.04522446303,Count,17135,223
Illinois,Morgan,2041.0081004298,Count,17137,225
Illinois,Moultrie,95.7787510038011,Count,17139,227
Illinois,Ogle,1107.58332195403,Count,17141,229
Illinois,Peoria,7189.21945584676,Count,17143,233
Illinois,Perry,765.463847022107,Count,17145,235
Illinois,Piatt,76.9460661360652,Count,17147,238
Illinois,Pike,559.790217351588,Count,17149,241
Illinois,Pope,259.635859698765,Count,17151,245
Illinois,Pulaski,267.656046650025,Count,17153,248
Illinois,Putnam,183.590969618388,Count,17155,253
Illinois,Randolph,698.276460045803,Count,17157,255
Illinois,Richland,206.008577721802,Count,17159,259
Illinois,Rock Island,3572.21692527657,Count,17161,265
Illinois,St. Clair,10549.8808775618,Count,17163,269
Illinois,Saline,1755.74120320754,Count,17165,271
Illinois,Sangamon,6664.623035188211,Count,17167,274
Illinois,Schuyler,204.559771855549,Count,17169,278
Illinois,Scott,38.6404916362444,Count,17171,280
Illinois,Shelby,1145.09303325613,Count,17173,283
Illinois,Stark,310.171540364306,Count,17175,285
Illinois,Stephenson,1206.83026214166,Count,17177,290
Illinois,Tazewell,9346.34354284212,Count,17179,291
Illinois,Union,474.645817923644,Count,17181,293
Illinois,Vermilion,2075.67050128914,Count,17183,296
Illinois,Wabash,197.521526991422,Count,17185,299
Illinois,Warren,188.204956116038,Count,17187,301
Illinois,Washington,285.629323746139,Count,17189,305
Illinois,Wayne,604.546054566485,Count,17191,310
Illinois,White,968.255627576822,Count,17193,312
Illinois,Whiteside,2581.97714853948,Count,17195,314
Illinois,Will,18633.8727482807,Count,17197,320
Illinois,Williamson,1400.46353357778,Count,17199,324
Illinois,Winnebago,9754.1348752995,Count,17201,325
Illinois,Woodford,667.90595921065,Count,17203,328
Indiana,Adams,717.37551944665,Count,18001,330
Indiana,Allen,13327.3951005684,Count,18003,335
Indiana,Bartholomew,2679.71630406661,Count,18005,342
Indiana,Benton,26.0857360153138,Count,18007,179
Indiana,Blackford,39.2901770449243,Count,18009,183
Indiana,Boone,569.059154001953,Count,18011,185
Indiana,Brown,62.1948846721478,Count,18013,188
Indiana,Carroll,171.688053243328,Count,18015,195
Indiana,Cass,267.558104727862,Count,18017,211
Indiana,Clark,3165.05724892125,Count,18019,215
Indiana,Clay,154.165255200736,Count,18021,221
Indiana,Clinton,112.646806058918,Count,18023,226
Indiana,Crawford,296.171682138859,Count,18025,232
Indiana,Daviess,328.122671710065,Count,18027,239
Indiana,Dearborn,1782.94740373858,Count,18029,242
Indiana,Decatur,654.081426796236,Count,18031,246
Indiana,DeKalb,1274.75137329155,Count,18033,249
Indiana,Delaware,4597.96197055216,Count,18035,252
Indiana,Dubois,286.346288386712,Count,18037,254
Indiana,Elkhart,4472.79029055506,Count,18039,260
Indiana,Fayette,983.132339611999,Count,18041,263
Indiana,Floyd,2665.56632010572,Count,18043,267
Indiana,Fountain,635.844940971761,Count,18045,270
Indiana,Franklin,229.95851751732,Count,18047,272
Indiana,Fulton,515.670253272272,Count,18049,276
Indiana,Gibson,234.980113441947,Count,18051,286
Indiana,Grant,1734.48063788924,Count,18053,297
Indiana,Greene,498.532267480104,Count,18055,309
Indiana,Hamilton,7792.99643852868,Count,18057,321
Indiana,Hancock,2408.45686049093,Count,18059,329
Indiana,Harrison,289.506316724262,Count,18061,334
Indiana,Hendricks,4459.34021823915,Count,18063,341
Indiana,Henry,448.56834148569,Count,18065,344
Indiana,Howard,3588.68317929121,Count,18067,348
Indiana,Huntington,1338.43447007507,Count,18069,352
Indiana,Jackson,907.625439531862,Count,18071,355
Indiana,Jasper,347.357781352519,Count,18073,356
Indiana,Jay,653.413657733059,Count,18075,358
Indiana,Jefferson,912.665112944549,Count,18077,363
Indiana,Jennings,981.084912570374,Count,18079,367
Indiana,Johnson,5103.01024703522,Count,18081,370
Indiana,Knox,2005.17315244048,Count,18083,376
Indiana,Kosciusko,1818.26955660193,Count,18085,384
Indiana,LaGrange,16.4234961494803,Count,18087,386
Indiana,Lake,18913.2069212124,Count,18089,389
Indiana,LaPorte,3797.66461168287,Count,18091,392
Indiana,Lawrence,848.186765258346,Count,18093,396
Indiana,Madison,5554.05130743971,Count,18095,401
Indiana,Marion,21654.3936810267,Count,18097,409
Indiana,Marshall,1091.31280958174,Count,18099,412
Indiana,Martin,33.03771517325,Count,18101,418
Indiana,Miami,1134.96848757348,Count,18103,420
Indiana,Monroe,1907.02752232901,Count,18105,422
Indiana,Montgomery,921.24167104357,Count,18107,425
Indiana,Morgan,1288.09092451656,Count,18109,430
Indiana,Newton,408.209239979481,Count,18111,433
Indiana,Noble,222.560102757154,Count,18113,436
Indiana,Ohio,nan,Count,18115,440
Indiana,Orange,386.895002842612,Count,18117,444
Indiana,Owen,19.9697342532481,Count,18119,448
Indiana,Parke,435.246295828836,Count,18121,452
Indiana,Perry,648.883984349018,Count,18123,459
Indiana,Pike,183.725363177785,Count,18125,465
Indiana,Porter,6206.85907700078,Count,18127,468
Indiana,Posey,925.319333634448,Count,18129,471
Indiana,Pulaski,57.6643787313515,Count,18131,477
Indiana,Putnam,208.306423688271,Count,18133,480
Indiana,Randolph,653.603319189801,Count,18135,485
Indiana,Ripley,100.414210211253,Count,18137,488
Indiana,Rush,105.719714728904,Count,18139,493
Indiana,St. Joseph,11897.0831913149,Count,18141,496
Indiana,Scott,142.51414720976,Count,18143,504
Indiana,Shelby,1000.6222459768,Count,18145,506
Indiana,Spencer,0.0,Count,18147,509
Indiana,Starke,152.443529463606,Count,18149,512
Indiana,Steuben,848.237646967995,Count,18151,515
Indiana,Sullivan,177.568863606966,Count,18153,518
Indiana,Switzerland,70.0600747567732,Count,18155,526
Indiana,Tippecanoe,2722.22962551907,Count,18157,530
Indiana,Tipton,520.650514133042,Count,18159,534
Indiana,Union,nan,Count,18161,538
Indiana,Vanderburgh,5176.36668249696,Count,18163,543
Indiana,Vermillion,440.150634889402,Count,18165,548
Indiana,Vigo,5035.28501492637,Count,18167,553
Indiana,Wabash,348.79733745596,Count,18169,555
Indiana,Warren,67.7096639804699,Count,18171,567
Indiana,Warrick,2283.54226783872,Count,18173,575
Indiana,Washington,372.97476877394797,Count,18175,584
Indiana,Wayne,1716.22609506408,Count,18177,586
Indiana,Wells,526.78129088662,Count,18179,590
Indiana,White,750.001668423262,Count,18181,594
Indiana,Whitley,186.305640806444,Count,18183,597
Iowa,Adair,104.014623929904,Count,19001,598
Iowa,Adams,59.6885998433709,Count,19003,602
Iowa,Allamakee,255.120873995636,Count,19005,608
Iowa,Appanoose,371.462938069096,Count,19007,611
Iowa,Audubon,121.856855830738,Count,19009,615
Iowa,Benton,591.718346102568,Count,19011,619
Iowa,Black Hawk,4187.76700770814,Count,19013,623
Iowa,Boone,570.167514491537,Count,19015,625
Iowa,Bremer,355.46046372646,Count,19017,631
Iowa,Buchanan,775.407436055492,Count,19019,632
Iowa,Buena Vista,356.47942644409,Count,19021,633
Iowa,Butler,1456.72748201284,Count,19023,361
Iowa,Calhoun,74.6027114506578,Count,19025,365
Iowa,Carroll,273.508600966938,Count,19027,369
Iowa,Cass,809.502497353896,Count,19029,374
Iowa,Cedar,667.230732851487,Count,19031,379
Iowa,Cerro Gordo,1251.44405060791,Count,19033,383
Iowa,Cherokee,183.826322940894,Count,19035,388
Iowa,Chickasaw,368.286117185346,Count,19037,393
Iowa,Clarke,126.723990772279,Count,19039,397
Iowa,Clay,381.408945361271,Count,19041,398
Iowa,Clayton,142.667483755393,Count,19043,402
Iowa,Clinton,1845.07130306936,Count,19045,404
Iowa,Crawford,772.658182577864,Count,19047,408
Iowa,Dallas,353.535896485417,Count,19049,413
Iowa,Davis,176.131035677452,Count,19051,416
Iowa,Decatur,184.167160911722,Count,19053,419
Iowa,Delaware,359.4287057098,Count,19055,421
Iowa,Des Moines,2030.37599073804,Count,19057,424
Iowa,Dickinson,845.158026401316,Count,19059,427
Iowa,Dubuque,3485.38614124016,Count,19061,434
Iowa,Emmet,621.457142272713,Count,19063,437
Iowa,Fayette,251.34199030127,Count,19065,442
Iowa,Floyd,545.329373979971,Count,19067,447
Iowa,Franklin,411.502576378066,Count,19069,451
Iowa,Fremont,1088.84664193179,Count,19071,455
Iowa,Greene,353.827114057478,Count,19073,458
Iowa,Grundy,291.877619829301,Count,19075,460
Iowa,Guthrie,233.428380710433,Count,19077,467
Iowa,Hamilton,627.081694615184,Count,19079,469
Iowa,Hancock,352.742176447099,Count,19081,470
Iowa,Hardin,579.39950718875,Count,19083,475
Iowa,Harrison,539.831747582668,Count,19085,478
Iowa,Henry,1019.25960914354,Count,19087,479
Iowa,Howard,704.812860081174,Count,19089,481
Iowa,Humboldt,299.258249905468,Count,19091,487
Iowa,Ida,10.7387662223919,Count,19093,491
Iowa,Iowa,506.74786946084,Count,19095,495
Iowa,Jackson,784.618623932651,Count,19097,499
Iowa,Jasper,1053.26093347142,Count,19099,505
Iowa,Jefferson,304.122560033648,Count,19101,507
Iowa,Johnson,2143.54896638194,Count,19103,508
Iowa,Jones,736.1799566075,Count,19105,516
Iowa,Keokuk,481.788931110827,Count,19107,520
Iowa,Kossuth,2006.85902201485,Count,19109,523
Iowa,Lee,1096.27214577207,Count,19111,531
Iowa,Linn,5870.26113542635,Count,19113,535
Iowa,Louisa,13.2045497722315,Count,19115,539
Iowa,Lucas,419.452391431751,Count,19117,542
Iowa,Lyon,333.872325395436,Count,19119,546
Iowa,Madison,329.629730962726,Count,19121,550
Iowa,Mahaska,941.048460962647,Count,19123,554
Iowa,Marion,667.263570565075,Count,19125,561
Iowa,Marshall,1291.88327339011,Count,19127,568
Iowa,Mills,252.036538296033,Count,19129,569
Iowa,Mitchell,434.607723789436,Count,19131,572
Iowa,Monona,291.415663041655,Count,19133,576
Iowa,Monroe,440.228317462645,Count,19135,580
Iowa,Montgomery,449.072179209965,Count,19137,595
Iowa,Muscatine,1254.13580389357,Count,19139,600
Iowa,O'Brien,801.540497211491,Count,19141,604
Iowa,Osceola,213.846575248187,Count,19143,607
Iowa,Page,546.54734909609,Count,19145,612
Iowa,Palo Alto,457.784021005134,Count,19147,618
Iowa,Plymouth,98.3800767120556,Count,19149,622
Iowa,Pocahontas,246.18776310636,Count,19151,624
Iowa,Polk,6466.30047637808,Count,19153,629
Iowa,Pottawattamie,4353.43484244831,Count,19155,637
Iowa,Poweshiek,676.500491159037,Count,19157,640
Iowa,Ringgold,167.846570458691,Count,19159,642
Iowa,Sac,787.860471089562,Count,19161,647
Iowa,Scott,2451.03429358054,Count,19163,657
Iowa,Shelby,673.000990598913,Count,19165,660
Iowa,Sioux,168.405698274728,Count,19167,663
Iowa,Story,1538.74812857138,Count,19169,668
Iowa,Tama,575.278576374621,Count,19171,671
Iowa,Taylor,42.5578479012506,Count,19173,674
Iowa,Union,525.767521880206,Count,19175,675
Iowa,Van Buren,739.536499800266,Count,19177,678
Iowa,Wapello,2071.1995651351,Count,19179,681
Iowa,Warren,924.81762396113,Count,19181,685
Iowa,Washington,298.6344018606,Count,19183,687
Iowa,Wayne,569.194298356738,Count,19185,691
Iowa,Webster,1413.54979801193,Count,19187,694
Iowa,Winnebago,486.983768320496,Count,19189,696
Iowa,Winneshiek,480.846960609639,Count,19191,698
Iowa,Woodbury,3654.8472574558,Count,19193,702
Iowa,Worth,99.6110612481261,Count,19195,703
Iowa,Wright,218.536496735015,Count,19197,705
Kansas,Allen,951.401534941721,Count,20001,709
Kansas,Anderson,331.295993709784,Count,20003,712
Kansas,Atchison,466.624244063161,Count,20005,715
Kansas,Barber,126.451208658229,Count,20007,717
Kansas,Barton,1006.93143227882,Count,20009,719
Kansas,Bourbon,644.893732495092,Count,20011,722
Kansas,Brown,163.176588054295,Count,20013,723
Kansas,Butler,2372.3060265917,Count,20015,726
Kansas,Chase,553.553303737071,Count,20017,729
Kansas,Chautauqua,308.252673134404,Count,20019,730
Kansas,Cherokee,454.880813040925,Count,20021,732
Kansas,Cheyenne,46.3105516195712,Count,20023,736
Kansas,Clark,486.99999733367,Count,20025,738
Kansas,Clay,381.896433186137,Count,20027,739
Kansas,Cloud,709.23870990958,Count,20029,740
Kansas,Coffey,589.341015246196,Count,20031,745
Kansas,Comanche,78.4850662714973,Count,20033,748
Kansas,Cowley,1818.47591919487,Count,20035,752
Kansas,Crawford,1463.39850819162,Count,20037,756
Kansas,Decatur,197.540960727601,Count,20039,759
Kansas,Dickinson,218.923876422886,Count,20041,762
Kansas,Doniphan,778.738668442164,Count,20043,765
Kansas,Douglas,1333.29114284414,Count,20045,767
Kansas,Edwards,90.9293693061588,Count,20047,770
Kansas,Elk,697.145861157286,Count,20049,773
Kansas,Ellis,398.282486802002,Count,20051,774
Kansas,Ellsworth,446.787467334659,Count,20053,776
Kansas,Finney,380.431503890883,Count,20055,778
Kansas,Ford,856.520975107405,Count,20057,784
Kansas,Franklin,1550.00913344641,Count,20059,786
Kansas,Geary,927.397671583431,Count,20061,788
Kansas,Gove,273.27831717298,Count,20063,790
Kansas,Graham,163.530069357364,Count,20065,791
Kansas,Grant,52.7633644326419,Count,20067,794
Kansas,Gray,400.836401231541,Count,20069,798
Kansas,Greeley,260.999999798136,Count,20071,801
Kansas,Greenwood,708.952212743465,Count,20073,803
Kansas,Hamilton,365.999999732997,Count,20075,805
Kansas,Harper,344.859037780344,Count,20077,807
Kansas,Harvey,937.302350805097,Count,20079,812
Kansas,Haskell,456.000001351344,Count,20081,815
Kansas,Hodgeman,125.410188115062,Count,20083,818
Kansas,Jackson,252.69036988907,Count,20085,819
Kansas,Jefferson,26.112132898123,Count,20087,821
Kansas,Jewell,240.185635363981,Count,20089,822
Kansas,Johnson,9491.85248621303,Count,20091,824
Kansas,Kearny,534.999998868767,Count,20093,826
Kansas,Kingman,587.090076772575,Count,20095,827
Kansas,Kiowa,479.938096322692,Count,20097,829
Kansas,Labette,777.160460399493,Count,20099,831
Kansas,Lane,65.8314931400022,Count,20101,833
Kansas,Leavenworth,1737.36226966571,Count,20103,836
Kansas,Lincoln,196.967278250116,Count,20105,838
Kansas,Linn,232.812688380847,Count,20107,840
Kansas,Logan,89.258826852074,Count,20109,842
Kansas,Lyon,807.755786064558,Count,20111,844
Kansas,McPherson,1291.83206622986,Count,20113,846
Kansas,Marion,576.075734206267,Count,20115,848
Kansas,Marshall,289.928696217288,Count,20117,850
Kansas,Meade,341.109617278768,Count,20119,851
Kansas,Miami,353.914000496443,Count,20121,853
Kansas,Mitchell,282.895542948213,Count,20123,854
Kansas,Montgomery,1716.75343686174,Count,20125,856
Kansas,Morris,363.716915537247,Count,20127,858
Kansas,Morton,126.212822409031,Count,20129,859
Kansas,Nemaha,196.911572704979,Count,20131,861
Kansas,Neosho,169.42788193259,Count,20133,862
Kansas,Ness,182.47888721273,Count,20135,864
Kansas,Norton,316.281180428036,Count,20137,866
Kansas,Osage,315.06744990233,Count,20139,867
Kansas,Osborne,230.503934927595,Count,20141,869
Kansas,Ottawa,301.532506346831,Count,20143,870
Kansas,Pawnee,228.684211931602,Count,20145,872
Kansas,Phillips,384.384278731641,Count,20147,873
Kansas,Pottawatomie,71.9287431210976,Count,20149,876
Kansas,Pratt,381.740822214747,Count,20151,878
Kansas,Rawlins,160.588594243241,Count,20153,880
Kansas,Reno,3277.67371255243,Count,20155,882
Kansas,Republic,302.962658695456,Count,20157,884
Kansas,Rice,352.835565707089,Count,20159,886
Kansas,Riley,1845.35747686621,Count,20161,888
Kansas,Rooks,142.663196091599,Count,20163,889
Kansas,Rush,159.358113264553,Count,20165,891
Kansas,Russell,431.900178971718,Count,20167,893
Kansas,Saline,1679.70763270475,Count,20169,895
Kansas,Scott,67.8393717414186,Count,20171,897
Kansas,Sedgwick,13554.7713938366,Count,20173,898
Kansas,Seward,115.3025494628,Count,20175,900
Kansas,Shawnee,5472.03792766136,Count,20177,902
Kansas,Sheridan,147.465321300301,Count,20179,904
Kansas,Sherman,848.81076174302,Count,20181,907
Kansas,Smith,383.614799765662,Count,20183,909
Kansas,Stafford,222.304673066795,Count,20185,911
Kansas,Stanton,45.5954769731015,Count,20187,913
Kansas,Stevens,124.102834444835,Count,20189,914
Kansas,Sumner,1081.81694710762,Count,20191,916
Kansas,Thomas,547.98687250568,Count,20193,917
Kansas,Trego,54.7699482182901,Count,20195,919
Kansas,Wabaunsee,498.909221272266,Count,20197,920
Kansas,Wallace,302.999999604915,Count,20199,921
Kansas,Washington,615.999714874776,Count,20201,922
Kansas,Wichita,400.999999488167,Count,20203,923
Kansas,Wilson,244.261807275398,Count,20205,925
Kansas,Woodson,172.733987743193,Count,20207,926
Kansas,Wyandotte,5114.98641619511,Count,20209,927
Kentucky,Adair,273.495904318866,Count,21001,928
Kentucky,Allen,27.3115230676385,Count,21003,929
Kentucky,Anderson,438.291191382828,Count,21005,930
Kentucky,Ballard,73.5229711701627,Count,21007,932
Kentucky,Barren,517.814452116614,Count,21009,933
Kentucky,Bath,3.42241431213915,Count,21011,934
Kentucky,Bell,857.343849440404,Count,21013,936
Kentucky,Boone,3504.75581501787,Count,21015,1002
Kentucky,Bourbon,412.804680332891,Count,21017,1005
Kentucky,Boyd,1826.63105674789,Count,21019,1008
Kentucky,Boyle,1323.68741050733,Count,21021,1010
Kentucky,Bracken,9.37037282119854,Count,21023,1013
Kentucky,Breathitt,312.297393942301,Count,21025,1017
Kentucky,Breckinridge,282.933681004057,Count,21027,1020
Kentucky,Bullitt,2723.03836527429,Count,21029,1024
Kentucky,Butler,143.519587013107,Count,21031,1026
Kentucky,Caldwell,274.829007323072,Count,21033,1031
Kentucky,Calloway,955.881367774716,Count,21035,1033
Kentucky,Campbell,3526.11451059821,Count,21037,1035
Kentucky,Carlisle,8.62414574815557,Count,21039,1039
Kentucky,Carroll,605.416266164837,Count,21041,1041
Kentucky,Carter,320.812639289036,Count,21043,1044
Kentucky,Casey,111.462012068594,Count,21045,1048
Kentucky,Christian,1228.28811721831,Count,21047,1050
Kentucky,Clark,439.398561109101,Count,21049,1053
Kentucky,Clay,161.641150105936,Count,21051,1056
Kentucky,Clinton,0.716740015661344,Count,21053,1059
Kentucky,Crittenden,65.0464068422043,Count,21055,1064
Kentucky,Cumberland,22.9107997514948,Count,21057,1067
Kentucky,Daviess,2068.38267520836,Count,21059,1071
Kentucky,Edmonson,64.5499705165986,Count,21061,1073
Kentucky,Elliott,0.617984747514129,Count,21063,1075
Kentucky,Estill,258.891808030683,Count,21065,1077
Kentucky,Fayette,3993.49257786864,Count,21067,1080
Kentucky,Fleming,114.674799975111,Count,21069,1083
Kentucky,Floyd,377.679303551426,Count,21071,1085
Kentucky,Franklin,779.751416821798,Count,21073,1086
Kentucky,Fulton,1.42580641130917,Count,21075,1088
Kentucky,Gallatin,nan,Count,21077,1090
Kentucky,Garrard,24.9535469985567,Count,21079,1092
Kentucky,Grant,334.015025995965,Count,21081,1094
Kentucky,Graves,756.622950076646,Count,21083,1097
Kentucky,Grayson,934.310341660647,Count,21085,1100
Kentucky,Green,174.519015960494,Count,21087,1102
Kentucky,Greenup,1682.13636718131,Count,21089,1105
Kentucky,Hancock,37.2364675199624,Count,21091,1107
Kentucky,Hardin,2432.5466930028,Count,21093,1110
Kentucky,Harlan,824.499359706354,Count,21095,1114
Kentucky,Harrison,113.817416237161,Count,21097,1119
Kentucky,Hart,337.324115735378,Count,21099,1121
Kentucky,Henderson,532.397487028604,Count,21101,1126
Kentucky,Henry,52.2001194122204,Count,21103,1129
Kentucky,Hickman,0.0,Count,21105,1130
Kentucky,Hopkins,1595.45158027112,Count,21107,1136
Kentucky,Jackson,3.64383543919016,Count,21109,1140
Kentucky,Jefferson,16619.833959812,Count,21111,1143
Kentucky,Jessamine,948.437976284617,Count,21113,1145
Kentucky,Johnson,686.8041336463,Count,21115,1148
Kentucky,Kenton,5050.180196885,Count,21117,1151
Kentucky,Knott,16.1217026387665,Count,21119,1154
Kentucky,Knox,375.973739711302,Count,21121,1159
Kentucky,Larue,33.1447616930163,Count,21123,1162
Kentucky,Laurel,830.117794147665,Count,21125,1166
Kentucky,Lawrence,368.768752771119,Count,21127,1167
Kentucky,Lee,0.000132101282361,Count,21129,1171
Kentucky,Leslie,46.4678321606436,Count,21131,1175
Kentucky,Letcher,nan,Count,21133,1178
Kentucky,Lewis,17.8043823196931,Count,21135,1180
Kentucky,Lincoln,673.765789824916,Count,21137,1184
Kentucky,Livingston,231.133348589756,Count,21139,1187
Kentucky,Logan,694.265038600646,Count,21141,1190
Kentucky,Lyon,90.1021320775617,Count,21143,1193
Kentucky,McCracken,2571.27870319999,Count,21145,1196
Kentucky,McCreary,40.2959031263493,Count,21147,1198
Kentucky,McLean,3.14152338167332,Count,21149,1201
Kentucky,Madison,2117.53048472814,Count,21151,1204
Kentucky,Magoffin,20.4187200906272,Count,21153,1206
Kentucky,Marion,47.6350424051016,Count,21155,1210
Kentucky,Marshall,245.550710376159,Count,21157,1213
Kentucky,Martin,0.52790093421936,Count,21159,1215
Kentucky,Mason,446.297613542158,Count,21161,1217
Kentucky,Meade,186.241425174906,Count,21163,1220
Kentucky,Menifee,18.458157439949,Count,21165,1222
Kentucky,Mercer,700.189962860157,Count,21167,1225
Kentucky,Metcalfe,16.5259719182595,Count,21169,1228
Kentucky,Monroe,75.4113986984266,Count,21171,1230
Kentucky,Montgomery,532.703655549954,Count,21173,1233
Kentucky,Morgan,383.813094360722,Count,21175,1235
Kentucky,Muhlenberg,264.39182691196,Count,21177,1238
Kentucky,Nelson,813.150676117655,Count,21179,1243
Kentucky,Nicholas,1.44196196744451,Count,21181,1246
Kentucky,Ohio,720.926642711915,Count,21183,1249
Kentucky,Oldham,2148.01546132261,Count,21185,1252
Kentucky,Owen,117.77273112297,Count,21187,1255
Kentucky,Owsley,7.26715517707635,Count,21189,1257
Kentucky,Pendleton,16.0803167499835,Count,21191,1260
Kentucky,Perry,99.2743911009165,Count,21193,1265
