State,County,Hawaiian or Pacific Islander low access to store 2015 (LACCESS_NHPI15),Units,FIPS,FID
Idaho,Bonner,23.0828795850801,Count,16017,387
Idaho,Bonneville,7.94440546858823,Count,16019,395
Idaho,Boundary,1.7229323206393,Count,16021,405
Idaho,Butte,2.48266658529968,Count,16023,414
Idaho,Camas,0.0,Count,16025,429
Idaho,Canyon,81.5680551838459,Count,16027,441
Idaho,Caribou,8.37777661369182,Count,16029,449
Idaho,Cassia,7.75809621763565,Count,16031,456
Idaho,Clark,0.0,Count,16033,464
Idaho,Clearwater,6.39471145160496,Count,16035,474
Idaho,Custer,1.00000000186265,Count,16037,484
Idaho,Elmore,42.0103026025486,Count,16039,490
Idaho,Franklin,0.0,Count,16041,498
Idaho,Fremont,2.0,Count,16043,502
Idaho,Gem,4.56319827668631,Count,16045,510
Idaho,Gooding,0.0,Count,16047,519
Idaho,Idaho,2.9999999962638,Count,16049,528
Idaho,Jefferson,2.00000003066089,Count,16051,540
Idaho,Jerome,1.20251981914043,Count,16053,547
Idaho,Kootenai,14.663532946608,Count,16055,552
Idaho,Latah,0.0814468041062355,Count,16057,559
Idaho,Lemhi,2.74628272210248,Count,16059,566
Idaho,Lewis,1.0,Count,16061,574
Idaho,Lincoln,3.00000001490116,Count,16063,578
Idaho,Madison,8.65662343800068,Count,16065,581
Idaho,Minidoka,0.0,Count,16067,585
Idaho,Nez Perce,1.31916430592537,Count,16069,589
Idaho,Oneida,0.0,Count,16071,593
Idaho,Owyhee,0.999999964740709,Count,16073,601
Idaho,Payette,6.58279276499525,Count,16075,606
Idaho,Power,0.0,Count,16077,613
Idaho,Shoshone,1.2681941986084,Count,16079,621
Idaho,Teton,0.0,Count,16081,627
Idaho,Twin Falls,4.85546417534351,Count,16083,634
Idaho,Valley,0.0,Count,16085,643
Idaho,Washington,0.0,Count,16087,649
Illinois,Adams,2.95094839912781,Count,17001,650
Illinois,Alexander,0.0,Count,17003,651
Illinois,Bond,0.0,Count,17005,652
Illinois,Boone,6.00000022724271,Count,17007,653
Illinois,Brown,1.0,Count,17009,654
Illinois,Bureau,3.61429849267006,Count,17011,2
Illinois,Calhoun,0.0,Count,17013,4
Illinois,Carroll,0.0648178532719612,Count,17015,6
Illinois,Cass,0.0,Count,17017,10
Illinois,Champaign,30.6319197416306,Count,17019,12
Illinois,Christian,0.0716731399297714,Count,17021,14
Illinois,Clark,0.0,Count,17023,19
Illinois,Clay,0.0,Count,17025,22
Illinois,Clinton,2.003029929474,Count,17027,27
Illinois,Coles,0.0,Count,17029,30
Illinois,Cook,75.759928195479,Count,17031,36
Illinois,Crawford,0.0,Count,17033,40
Illinois,Cumberland,nan,Count,17035,44
Illinois,DeKalb,7.97058261919301,Count,17037,49
Illinois,De Witt,0.0,Count,17039,53
Illinois,Douglas,0.0,Count,17041,55
Illinois,DuPage,60.9137318370231,Count,17043,64
Illinois,Edgar,2.1225818619132,Count,17045,66
Illinois,Edwards,0.0,Count,17047,71
Illinois,Effingham,0.0,Count,17049,76
Illinois,Fayette,3.0,Count,17051,79
Illinois,Ford,0.0,Count,17053,81
Illinois,Franklin,0.0,Count,17055,85
Illinois,Fulton,0.0,Count,17057,89
Illinois,Gallatin,0.0,Count,17059,92
Illinois,Greene,0.0,Count,17061,96
Illinois,Grundy,3.26716212183237,Count,17063,99
Illinois,Hamilton,0.994726115837693,Count,17065,106
Illinois,Hancock,2.71933791413903,Count,17067,111
Illinois,Hardin,0.0252097137272358,Count,17069,113
Illinois,Henderson,0.0,Count,17071,117
Illinois,Henry,0.0,Count,17073,121
Illinois,Iroquois,0.999999982770532,Count,17075,125
Illinois,Jackson,3.13109018304385,Count,17077,129
Illinois,Jasper,0.0,Count,17079,133
Illinois,Jefferson,2.43996239453554,Count,17081,137
Illinois,Jersey,1.99698071181774,Count,17083,142
Illinois,Jo Daviess,2.78569447994232,Count,17085,145
Illinois,Johnson,0.0,Count,17087,152
Illinois,Kane,39.2492619669065,Count,17089,156
Illinois,Kankakee,1.96651622280478,Count,17091,161
Illinois,Kendall,10.487407373148,Count,17093,165
Illinois,Knox,0.666488528251648,Count,17095,166
Illinois,Lake,131.797062709345,Count,17097,170
Illinois,LaSalle,2.1034383114893,Count,17099,175
Illinois,Lawrence,1.0,Count,17101,177
Illinois,Lee,2.0,Count,17103,180
Illinois,Livingston,0.0,Count,17105,182
Illinois,Logan,0.0,Count,17107,186
Illinois,McDonough,0.535226412117481,Count,17109,189
Illinois,McHenry,31.2786240509449,Count,17111,192
Illinois,McLean,20.0557077713456,Count,17113,193
Illinois,Macon,7.44850748497993,Count,17115,194
Illinois,Macoupin,1.26441892024013,Count,17117,196
Illinois,Madison,46.5257713588653,Count,17119,199
Illinois,Marion,2.00000001490116,Count,17121,201
Illinois,Marshall,0.0,Count,17123,202
Illinois,Mason,0.0,Count,17125,206
Illinois,Massac,0.0,Count,17127,208
Illinois,Menard,0.0,Count,17129,212
Illinois,Mercer,0.0,Count,17131,216
Illinois,Monroe,4.71715423464775,Count,17133,219
Illinois,Montgomery,0.0,Count,17135,223
Illinois,Morgan,0.0,Count,17137,225
Illinois,Moultrie,0.0,Count,17139,227
Illinois,Ogle,4.00000011920929,Count,17141,229
Illinois,Peoria,15.0238771858087,Count,17143,233
Illinois,Perry,4.39341594278812,Count,17145,235
Illinois,Piatt,0.61025208234787,Count,17147,238
Illinois,Pike,0.994054369628429,Count,17149,241
Illinois,Pope,0.0,Count,17151,245
Illinois,Pulaski,0.0,Count,17153,248
Illinois,Putnam,0.0,Count,17155,253
Illinois,Randolph,2.03863565996289,Count,17157,255
Illinois,Richland,0.0,Count,17159,259
Illinois,Rock Island,1.76428463123739,Count,17161,265
Illinois,St. Clair,83.2847012148104,Count,17163,269
Illinois,Saline,2.99999994039536,Count,17165,271
Illinois,Sangamon,4.26245519169606,Count,17167,274
Illinois,Schuyler,0.0,Count,17169,278
Illinois,Scott,0.0,Count,17171,280
Illinois,Shelby,2.99999987334013,Count,17173,283
Illinois,Stark,0.0,Count,17175,285
Illinois,Stephenson,2.53996039181948,Count,17177,290
Illinois,Tazewell,14.3133821790689,Count,17179,291
Illinois,Union,1.88926020264626,Count,17181,293
Illinois,Vermilion,4.0,Count,17183,296
Illinois,Wabash,0.0,Count,17185,299
Illinois,Warren,0.0,Count,17187,301
Illinois,Washington,0.0,Count,17189,305
Illinois,Wayne,0.0,Count,17191,310
Illinois,White,4.00000004284084,Count,17193,312
Illinois,Whiteside,2.48525203578174,Count,17195,314
Illinois,Will,43.9360106114036,Count,17197,320
Illinois,Williamson,0.299665004014969,Count,17199,324
Illinois,Winnebago,23.7563257721777,Count,17201,325
Illinois,Woodford,2.03567969752476,Count,17203,328
Indiana,Adams,1.00000005960464,Count,18001,330
Indiana,Allen,72.0366662124352,Count,18003,335
Indiana,Bartholomew,23.3656779247996,Count,18005,342
Indiana,Benton,0.0435222359374166,Count,18007,179
Indiana,Blackford,0.0,Count,18009,183
Indiana,Boone,0.0,Count,18011,185
Indiana,Brown,0.0,Count,18013,188
Indiana,Carroll,0.0,Count,18015,195
Indiana,Cass,0.28934545093216,Count,18017,211
Indiana,Clark,5.23205717178644,Count,18019,215
Indiana,Clay,0.002189856255427,Count,18021,221
Indiana,Clinton,0.0,Count,18023,226
Indiana,Crawford,5.0000001049401,Count,18025,232
Indiana,Daviess,4.0,Count,18027,239
Indiana,Dearborn,3.42908588959835,Count,18029,242
Indiana,Decatur,0.0054407198913395,Count,18031,246
Indiana,DeKalb,1.2477375230585,Count,18033,249
Indiana,Delaware,16.2198565634681,Count,18035,252
Indiana,Dubois,0.0,Count,18037,254
Indiana,Elkhart,13.6628325968049,Count,18039,260
Indiana,Fayette,0.0,Count,18041,263
Indiana,Floyd,4.38077396154404,Count,18043,267
Indiana,Fountain,0.0,Count,18045,270
Indiana,Franklin,0.0,Count,18047,272
Indiana,Fulton,2.02638343139552,Count,18049,276
Indiana,Gibson,0.0,Count,18051,286
Indiana,Grant,6.84104011207819,Count,18053,297
Indiana,Greene,0.0,Count,18055,309
Indiana,Hamilton,32.5016153787728,Count,18057,321
Indiana,Hancock,1.81165364311892,Count,18059,329
Indiana,Harrison,2.00000002980232,Count,18061,334
Indiana,Hendricks,8.80706472764723,Count,18063,341
Indiana,Henry,0.0,Count,18065,344
Indiana,Howard,2.91284167766571,Count,18067,348
Indiana,Huntington,2.79372477531433,Count,18069,352
Indiana,Jackson,1.78947389125824,Count,18071,355
Indiana,Jasper,0.286501787602901,Count,18073,356
Indiana,Jay,0.0,Count,18075,358
Indiana,Jefferson,0.0,Count,18077,363
Indiana,Jennings,0.0,Count,18079,367
Indiana,Johnson,16.1419529845007,Count,18081,370
Indiana,Knox,1.99999999254942,Count,18083,376
Indiana,Kosciusko,1.68785029789433,Count,18085,384
Indiana,LaGrange,0.0,Count,18087,386
Indiana,Lake,37.4243687039125,Count,18089,389
Indiana,LaPorte,5.59969987720251,Count,18091,392
Indiana,Lawrence,0.0,Count,18093,396
Indiana,Madison,12.3116324455477,Count,18095,401
Indiana,Marion,123.009696886607,Count,18097,409
Indiana,Marshall,0.587001553234586,Count,18099,412
Indiana,Martin,0.0,Count,18101,418
Indiana,Miami,1.00023584465089,Count,18103,420
Indiana,Monroe,1.23287862353027,Count,18105,422
Indiana,Montgomery,0.940729260444641,Count,18107,425
Indiana,Morgan,0.0,Count,18109,430
Indiana,Newton,0.0,Count,18111,433
Indiana,Noble,0.0,Count,18113,436
Indiana,Ohio,nan,Count,18115,440
Indiana,Orange,0.0,Count,18117,444
Indiana,Owen,0.0,Count,18119,448
Indiana,Parke,0.0,Count,18121,452
Indiana,Perry,0.123328921613393,Count,18123,459
Indiana,Pike,0.0,Count,18125,465
Indiana,Porter,16.5422385759884,Count,18127,468
Indiana,Posey,1.00000001088483,Count,18129,471
Indiana,Pulaski,0.0,Count,18131,477
Indiana,Putnam,3.00000005960464,Count,18133,480
Indiana,Randolph,2.34374003112316,Count,18135,485
Indiana,Ripley,0.0,Count,18137,488
Indiana,Rush,0.0,Count,18139,493
Indiana,St. Joseph,32.613506237627,Count,18141,496
Indiana,Scott,0.0,Count,18143,504
Indiana,Shelby,1.0,Count,18145,506
Indiana,Spencer,0.0,Count,18147,509
Indiana,Starke,0.0,Count,18149,512
Indiana,Steuben,7.10272853076458,Count,18151,515
Indiana,Sullivan,0.0044060628861189,Count,18153,518
Indiana,Switzerland,0.0,Count,18155,526
Indiana,Tippecanoe,11.9153928835876,Count,18157,530
Indiana,Tipton,0.0,Count,18159,534
Indiana,Union,nan,Count,18161,538
Indiana,Vanderburgh,12.458547416536,Count,18163,543
Indiana,Vermillion,1.61741260718554,Count,18165,548
Indiana,Vigo,16.539840412901,Count,18167,553
Indiana,Wabash,0.999646112322807,Count,18169,555
Indiana,Warren,1.9999999939464,Count,18171,567
Indiana,Warrick,5.57157716537768,Count,18173,575
Indiana,Washington,0.0,Count,18175,584
Indiana,Wayne,1.97757349722087,Count,18177,586
Indiana,Wells,0.841844253896852,Count,18179,590
Indiana,White,0.0,Count,18181,594
Indiana,Whitley,0.0754374456591904,Count,18183,597
Iowa,Adair,0.0,Count,19001,598
Iowa,Adams,0.0,Count,19003,602
Iowa,Allamakee,0.0,Count,19005,608
Iowa,Appanoose,0.0,Count,19007,611
Iowa,Audubon,0.0,Count,19009,615
Iowa,Benton,0.0,Count,19011,619
Iowa,Black Hawk,46.8989286160795,Count,19013,623
Iowa,Boone,0.0,Count,19015,625
Iowa,Bremer,0.0,Count,19017,631
Iowa,Buchanan,0.999999970197678,Count,19019,632
Iowa,Buena Vista,1.53589308261871,Count,19021,633
Iowa,Butler,1.99999999353895,Count,19023,361
Iowa,Calhoun,0.0,Count,19025,365
Iowa,Carroll,0.0,Count,19027,369
Iowa,Cass,6.99999992549419,Count,19029,374
Iowa,Cedar,0.0,Count,19031,379
Iowa,Cerro Gordo,0.369251389056444,Count,19033,383
Iowa,Cherokee,0.0,Count,19035,388
Iowa,Chickasaw,0.0,Count,19037,393
Iowa,Clarke,0.152742311358452,Count,19039,397
Iowa,Clay,0.0,Count,19041,398
Iowa,Clayton,0.0,Count,19043,402
Iowa,Clinton,0.0,Count,19045,404
Iowa,Crawford,0.999999970197678,Count,19047,408
Iowa,Dallas,7.93682189378887,Count,19049,413
Iowa,Davis,0.0,Count,19051,416
Iowa,Decatur,0.0,Count,19053,419
Iowa,Delaware,0.0,Count,19055,421
Iowa,Des Moines,6.20983448252082,Count,19057,424
Iowa,Dickinson,0.0,Count,19059,427
Iowa,Dubuque,41.1813444560394,Count,19061,434
Iowa,Emmet,0.0,Count,19063,437
Iowa,Fayette,0.0,Count,19065,442
Iowa,Floyd,0.0,Count,19067,447
Iowa,Franklin,1.0,Count,19069,451
Iowa,Fremont,0.999999968335032,Count,19071,455
Iowa,Greene,1.07191595435143,Count,19073,458
Iowa,Grundy,4.0,Count,19075,460
Iowa,Guthrie,0.0,Count,19077,467
Iowa,Hamilton,0.0,Count,19079,469
Iowa,Hancock,0.0,Count,19081,470
Iowa,Hardin,0.0,Count,19083,475
Iowa,Harrison,0.0,Count,19085,478
Iowa,Henry,6.09336924552917,Count,19087,479
Iowa,Howard,1.0,Count,19089,481
Iowa,Humboldt,0.0,Count,19091,487
Iowa,Ida,0.0,Count,19093,491
Iowa,Iowa,0.0,Count,19095,495
Iowa,Jackson,10.8920427262783,Count,19097,499
Iowa,Jasper,0.300078198313713,Count,19099,505
Iowa,Jefferson,0.656068870797753,Count,19101,507
Iowa,Johnson,3.01393410295714,Count,19103,508
Iowa,Jones,0.0,Count,19105,516
Iowa,Keokuk,0.0,Count,19107,520
Iowa,Kossuth,3.99999998509884,Count,19109,523
Iowa,Lee,0.0,Count,19111,531
Iowa,Linn,23.6779903327115,Count,19113,535
Iowa,Louisa,0.0,Count,19115,539
Iowa,Lucas,0.0,Count,19117,542
Iowa,Lyon,0.0,Count,19119,546
Iowa,Madison,0.0,Count,19121,550
Iowa,Mahaska,0.0,Count,19123,554
Iowa,Marion,0.804882407188416,Count,19125,561
Iowa,Marshall,0.597607612609863,Count,19127,568
Iowa,Mills,0.40971284353509,Count,19129,569
Iowa,Mitchell,0.0,Count,19131,572
Iowa,Monona,0.0,Count,19133,576
Iowa,Monroe,0.0,Count,19135,580
Iowa,Montgomery,3.99999986425973,Count,19137,595
Iowa,Muscatine,0.0,Count,19139,600
Iowa,O'Brien,1.0,Count,19141,604
Iowa,Osceola,0.0,Count,19143,607
Iowa,Page,2.00231969146989,Count,19145,612
Iowa,Palo Alto,4.00000015646219,Count,19147,618
Iowa,Plymouth,0.0,Count,19149,622
Iowa,Pocahontas,3.99999998789281,Count,19151,624
Iowa,Polk,19.443224543169,Count,19153,629
Iowa,Pottawattamie,5.46086276043206,Count,19155,637
Iowa,Poweshiek,0.0,Count,19157,640
Iowa,Ringgold,0.0,Count,19159,642
Iowa,Sac,1.00000001390436,Count,19161,647
Iowa,Scott,8.52102446183562,Count,19163,657
Iowa,Shelby,0.0,Count,19165,660
Iowa,Sioux,0.0,Count,19167,663
Iowa,Story,3.3651712089777,Count,19169,668
Iowa,Tama,0.0,Count,19171,671
Iowa,Taylor,0.0,Count,19173,674
Iowa,Union,1.00000001396984,Count,19175,675
Iowa,Van Buren,0.0,Count,19177,678
Iowa,Wapello,32.9620369449258,Count,19179,681
Iowa,Warren,0.0,Count,19181,685
Iowa,Washington,1.0,Count,19183,687
Iowa,Wayne,0.99999997485429,Count,19185,691
Iowa,Webster,0.669777870178223,Count,19187,694
Iowa,Winnebago,0.0,Count,19189,696
Iowa,Winneshiek,0.569834915106185,Count,19191,698
Iowa,Woodbury,10.1595811881125,Count,19193,702
Iowa,Worth,0.0,Count,19195,703
Iowa,Wright,0.0,Count,19197,705
Kansas,Allen,1.0,Count,20001,709
Kansas,Anderson,1.0,Count,20003,712
Kansas,Atchison,0.152373895049095,Count,20005,715
Kansas,Barber,0.0,Count,20007,717
Kansas,Barton,3.01471598778153,Count,20009,719
Kansas,Bourbon,0.0,Count,20011,722
Kansas,Brown,0.0,Count,20013,723
Kansas,Butler,13.7401209129021,Count,20015,726
Kansas,Chase,0.0,Count,20017,729
Kansas,Chautauqua,0.0,Count,20019,730
Kansas,Cherokee,0.0,Count,20021,732
Kansas,Cheyenne,0.0,Count,20023,736
Kansas,Clark,2.0,Count,20025,738
Kansas,Clay,0.0,Count,20027,739
Kansas,Cloud,0.0,Count,20029,740
Kansas,Coffey,0.0,Count,20031,745
Kansas,Comanche,0.0,Count,20033,748
Kansas,Cowley,2.9999999855645,Count,20035,752
Kansas,Crawford,23.0738762319088,Count,20037,756
Kansas,Decatur,0.0,Count,20039,759
Kansas,Dickinson,3.99999986588955,Count,20041,762
Kansas,Doniphan,0.0,Count,20043,765
Kansas,Douglas,14.6806160025299,Count,20045,767
Kansas,Edwards,0.0,Count,20047,770
Kansas,Elk,0.999999970197678,Count,20049,773
Kansas,Ellis,1.70748406648636,Count,20051,774
Kansas,Ellsworth,0.0,Count,20053,776
Kansas,Finney,7.77066716049012,Count,20055,778
Kansas,Ford,3.99286395986564,Count,20057,784
Kansas,Franklin,1.92239925265312,Count,20059,786
Kansas,Geary,109.482563506812,Count,20061,788
Kansas,Gove,0.0,Count,20063,790
Kansas,Graham,0.0,Count,20065,791
Kansas,Grant,0.0,Count,20067,794
Kansas,Gray,0.0,Count,20069,798
Kansas,Greeley,0.0,Count,20071,801
Kansas,Greenwood,0.0,Count,20073,803
Kansas,Hamilton,2.99999996833503,Count,20075,805
Kansas,Harper,0.0,Count,20077,807
Kansas,Harvey,1.0,Count,20079,812
Kansas,Haskell,0.0,Count,20081,815
Kansas,Hodgeman,0.0,Count,20083,818
Kansas,Jackson,0.0,Count,20085,819
Kansas,Jefferson,0.0,Count,20087,821
Kansas,Jewell,0.0,Count,20089,822
Kansas,Johnson,44.6281339626803,Count,20091,824
Kansas,Kearny,1.00000003332752,Count,20093,826
Kansas,Kingman,0.0,Count,20095,827
Kansas,Kiowa,0.999999985098839,Count,20097,829
Kansas,Labette,0.781160593032837,Count,20099,831
Kansas,Lane,0.999999978481355,Count,20101,833
Kansas,Leavenworth,56.4376179518003,Count,20103,836
Kansas,Lincoln,0.0,Count,20105,838
Kansas,Linn,0.0,Count,20107,840
Kansas,Logan,0.0,Count,20109,842
Kansas,Lyon,7.18982774356846,Count,20111,844
Kansas,McPherson,9.97828451823443,Count,20113,846
Kansas,Marion,2.0,Count,20115,848
Kansas,Marshall,0.969777905382216,Count,20117,850
Kansas,Meade,0.0,Count,20119,851
Kansas,Miami,3.15812340378761,Count,20121,853
Kansas,Mitchell,0.0,Count,20123,854
Kansas,Montgomery,6.66041772082463,Count,20125,856
Kansas,Morris,0.0,Count,20127,858
Kansas,Morton,4.0,Count,20129,859
Kansas,Nemaha,0.0,Count,20131,861
Kansas,Neosho,0.0,Count,20133,862
Kansas,Ness,0.0,Count,20135,864
Kansas,Norton,0.0,Count,20137,866
Kansas,Osage,0.999999958206899,Count,20139,867
Kansas,Osborne,0.0,Count,20141,869
Kansas,Ottawa,0.0,Count,20143,870
Kansas,Pawnee,0.208526000380516,Count,20145,872
Kansas,Phillips,0.0,Count,20147,873
Kansas,Pottawatomie,0.0,Count,20149,876
Kansas,Pratt,1.00000004771573,Count,20151,878
Kansas,Rawlins,0.0,Count,20153,880
Kansas,Reno,8.99999957426917,Count,20155,882
Kansas,Republic,0.0,Count,20157,884
Kansas,Rice,0.999999955627572,Count,20159,886
Kansas,Riley,77.1991360631655,Count,20161,888
Kansas,Rooks,0.999999962747097,Count,20163,889
Kansas,Rush,0.0,Count,20165,891
Kansas,Russell,0.0,Count,20167,893
Kansas,Saline,7.52786387503147,Count,20169,895
Kansas,Scott,0.0,Count,20171,897
Kansas,Sedgwick,121.020622873299,Count,20173,898
Kansas,Seward,0.0,Count,20175,900
Kansas,Shawnee,26.5498512850609,Count,20177,902
Kansas,Sheridan,0.0,Count,20179,904
Kansas,Sherman,6.52975770737976,Count,20181,907
Kansas,Smith,0.0,Count,20183,909
Kansas,Stafford,0.999999970197678,Count,20185,911
Kansas,Stanton,0.0,Count,20187,913
Kansas,Stevens,0.0,Count,20189,914
Kansas,Sumner,1.0,Count,20191,916
Kansas,Thomas,2.00000000745058,Count,20193,917
Kansas,Trego,0.0,Count,20195,919
Kansas,Wabaunsee,0.0,Count,20197,920
Kansas,Wallace,0.0,Count,20199,921
Kansas,Washington,0.0,Count,20201,922
Kansas,Wichita,0.0,Count,20203,923
Kansas,Wilson,0.0,Count,20205,925
Kansas,Woodson,0.0,Count,20207,926
Kansas,Wyandotte,48.6396527986508,Count,20209,927
Kentucky,Adair,1.00000003166497,Count,21001,928
Kentucky,Allen,0.0,Count,21003,929
Kentucky,Anderson,1.0,Count,21005,930
Kentucky,Ballard,0.0,Count,21007,932
Kentucky,Barren,1.11666268738918,Count,21009,933
Kentucky,Bath,0.0,Count,21011,934
Kentucky,Bell,0.313051152043045,Count,21013,936
Kentucky,Boone,28.5354690132954,Count,21015,1002
Kentucky,Bourbon,0.0,Count,21017,1005
Kentucky,Boyd,0.0,Count,21019,1008
Kentucky,Boyle,3.65392874181271,Count,21021,1010
Kentucky,Bracken,0.0,Count,21023,1013
Kentucky,Breathitt,0.0006521593895741,Count,21025,1017
Kentucky,Breckinridge,0.0,Count,21027,1020
Kentucky,Bullitt,7.51701306698669,Count,21029,1024
Kentucky,Butler,0.0,Count,21031,1026
Kentucky,Caldwell,2.0000000372529,Count,21033,1031
Kentucky,Calloway,0.0075089768506587,Count,21035,1033
Kentucky,Campbell,6.34929195186123,Count,21037,1035
Kentucky,Carlisle,0.0,Count,21039,1039
Kentucky,Carroll,0.0,Count,21041,1041
Kentucky,Carter,0.0,Count,21043,1044
Kentucky,Casey,0.0,Count,21045,1048
Kentucky,Christian,140.806671621383,Count,21047,1050
Kentucky,Clark,0.048912450671196,Count,21049,1053
Kentucky,Clay,1.24915967416018,Count,21051,1056
Kentucky,Clinton,0.0,Count,21053,1059
Kentucky,Crittenden,0.0,Count,21055,1064
Kentucky,Cumberland,0.0,Count,21057,1067
Kentucky,Daviess,7.68893935682718,Count,21059,1071
Kentucky,Edmonson,0.0,Count,21061,1073
Kentucky,Elliott,0.0,Count,21063,1075
Kentucky,Estill,0.0,Count,21065,1077
Kentucky,Fayette,24.571438929881,Count,21067,1080
Kentucky,Fleming,0.0,Count,21069,1083
Kentucky,Floyd,0.0,Count,21071,1085
Kentucky,Franklin,2.10576692316681,Count,21073,1086
Kentucky,Fulton,0.0,Count,21075,1088
Kentucky,Gallatin,nan,Count,21077,1090
Kentucky,Garrard,0.0067850849591196,Count,21079,1092
Kentucky,Grant,6.13202943676151,Count,21081,1094
Kentucky,Graves,2.19952852569986,Count,21083,1097
Kentucky,Grayson,1.60494011881747,Count,21085,1100
Kentucky,Green,1.0,Count,21087,1102
Kentucky,Greenup,0.0,Count,21089,1105
Kentucky,Hancock,0.0,Count,21091,1107
Kentucky,Hardin,125.294917625131,Count,21093,1110
Kentucky,Harlan,0.0,Count,21095,1114
Kentucky,Harrison,0.0,Count,21097,1119
Kentucky,Hart,0.0,Count,21099,1121
Kentucky,Henderson,0.0,Count,21101,1126
Kentucky,Henry,0.0,Count,21103,1129
Kentucky,Hickman,0.0,Count,21105,1130
Kentucky,Hopkins,7.92304914531996,Count,21107,1136
Kentucky,Jackson,0.0,Count,21109,1140
Kentucky,Jefferson,50.5086892653094,Count,21111,1143
Kentucky,Jessamine,2.34223980060779,Count,21113,1145
Kentucky,Johnson,0.999999974301318,Count,21115,1148
Kentucky,Kenton,39.8783891358753,Count,21117,1151
Kentucky,Knott,0.0,Count,21119,1154
Kentucky,Knox,0.0123535599559546,Count,21121,1159
Kentucky,Larue,0.28905436815694,Count,21123,1162
Kentucky,Laurel,0.876586820930243,Count,21125,1166
Kentucky,Lawrence,1.47226546006277,Count,21127,1167
Kentucky,Lee,0.0,Count,21129,1171
Kentucky,Leslie,0.0,Count,21131,1175
Kentucky,Letcher,nan,Count,21133,1178
Kentucky,Lewis,0.0,Count,21135,1180
Kentucky,Lincoln,0.0,Count,21137,1184
Kentucky,Livingston,0.999999983934686,Count,21139,1187
Kentucky,Logan,0.161830869619735,Count,21141,1190
Kentucky,Lyon,0.0,Count,21143,1193
Kentucky,McCracken,4.01927948882803,Count,21145,1196
Kentucky,McCreary,0.0,Count,21147,1198
Kentucky,McLean,0.0,Count,21149,1201
Kentucky,Madison,14.2753181909211,Count,21151,1204
Kentucky,Magoffin,0.0,Count,21153,1206
Kentucky,Marion,0.0,Count,21155,1210
Kentucky,Marshall,0.0,Count,21157,1213
Kentucky,Martin,0.0,Count,21159,1215
Kentucky,Mason,0.0,Count,21161,1217
Kentucky,Meade,17.3772159428336,Count,21163,1220
Kentucky,Menifee,0.0,Count,21165,1222
Kentucky,Mercer,1.9999999430438,Count,21167,1225
Kentucky,Metcalfe,0.0,Count,21169,1228
Kentucky,Monroe,0.0,Count,21171,1230
Kentucky,Montgomery,1.28371871449781,Count,21173,1233
Kentucky,Morgan,0.0,Count,21175,1235
Kentucky,Muhlenberg,0.0768925249576569,Count,21177,1238
Kentucky,Nelson,4.09066999630886,Count,21179,1243
Kentucky,Nicholas,0.0,Count,21181,1246
Kentucky,Ohio,1.21793018535391,Count,21183,1249
Kentucky,Oldham,16.440235849097,Count,21185,1252
Kentucky,Owen,0.0,Count,21187,1255
Kentucky,Owsley,0.0,Count,21189,1257
Kentucky,Pendleton,0.0,Count,21191,1260
Kentucky,Perry,0.0,Count,21193,1265
Kentucky,Pike,0.0470782018683167,Count,21195,1267
Kentucky,Powell,0.0,Count,21197,1270
Kentucky,Pulaski,0.808021571021527,Count,21199,1272
Kentucky,Robertson,0.0,Count,21201,1273
Kentucky,Rockcastle,0.0,Count,21203,1276
Kentucky,Rowan,1.0,Count,21205,1279
Kentucky,Russell,0.0,Count,21207,1282
Kentucky,Scott,13.5991649556017,Count,21209,1283
Kentucky,Shelby,6.17095986753702,Count,21211,1285
Kentucky,Simpson,0.0,Count,21213,1287
Kentucky,Spencer,nan,Count,21215,1000
Kentucky,Taylor,0.0,Count,21217,1003
Kentucky,Todd,0.0,Count,21219,1006
Kentucky,Trigg,0.999999975785613,Count,21221,1009
Kentucky,Trimble,1.1102121155709,Count,21223,1012
Kentucky,Union,1.92398905754089,Count,21225,1016
Kentucky,Warren,22.8031916832551,Count,21227,1019
Kentucky,Washington,0.0,Count,21229,1023
Kentucky,Wayne,0.562662295182236,Count,21231,1027
Kentucky,Webster,0.233517467975616,Count,21233,1029
Kentucky,Whitley,1.84104119986296,Count,21235,1034
Kentucky,Wolfe,0.0,Count,21237,1037
Kentucky,Woodford,1.99802096933126,Count,21239,1042
Louisiana,Acadia,0.0,Count,22001,1046
Louisiana,Allen,3.96176030936863,Count,22003,1051
Louisiana,Ascension,53.7729177343426,Count,22005,1055
Louisiana,Assumption,2.66860538032523,Count,22007,1060
Louisiana,Avoyelles,1.44689315166033,Count,22009,1062
Louisiana,Beauregard,3.99999993533129,Count,22011,1066
Louisiana,Bienville,0.0,Count,22013,1069
Louisiana,Bossier,35.525924471804,Count,22015,1076
Louisiana,Caddo,33.9020112539729,Count,22017,1079
Louisiana,Calcasieu,10.911339475977,Count,22019,1081
Louisiana,Caldwell,0.0,Count,22021,1084
Louisiana,Cameron,0.0,Count,22023,1089
Louisiana,Catahoula,0.0,Count,22025,1093
Louisiana,Claiborne,0.0,Count,22027,1095
Louisiana,Concordia,0.999999940395355,Count,22029,1098
Louisiana,De Soto,6.99999978933192,Count,22031,1103
Louisiana,East Baton Rouge,21.9527845882549,Count,22033,1108
Louisiana,East Carroll,0.0,Count,22035,1111
Louisiana,East Feliciana,0.656869318394456,Count,22037,1115
