State,County,Population low access to store 2015 (LACCESS_POP15),Units,FIPS,FID
Georgia,Wilcox,72.8075308794068,Count,13315,163
Georgia,Wilkes,1963.79833873839,Count,13317,167
Georgia,Wilkinson,2076.77708428276,Count,13319,169
Georgia,Worth,1699.91743770702,Count,13321,173
Hawaii,Hawaii,72139.1764588419,Count,15001,198
Hawaii,Honolulu,220465.177770797,Count,15003,234
Hawaii,Kalawao,0.0,Count,15005,247
Hawaii,Kauai,26305.4345165036,Count,15007,261
Hawaii,Maui,46070.1930063933,Count,15009,323
Idaho,Ada,67383.0628447504,Count,16001,336
Idaho,Adams,424.209101787764,Count,16003,338
Idaho,Bannock,23876.3236168654,Count,16005,343
Idaho,Bear Lake,1549.1736957254,Count,16007,349
Idaho,Benewah,2392.65308414811,Count,16009,354
Idaho,Bingham,9323.04957057327,Count,16011,362
Idaho,Blaine,6075.22657447632,Count,16013,371
Idaho,Boise,4478.64329436769,Count,16015,380
Idaho,Bonner,8193.5075468117,Count,16017,387
Idaho,Bonneville,24101.1451084224,Count,16019,395
Idaho,Boundary,1598.58582419636,Count,16021,405
Idaho,Butte,618.473209743516,Count,16023,414
Idaho,Camas,1116.99999373264,Count,16025,429
Idaho,Canyon,36485.0520925969,Count,16027,441
Idaho,Caribou,2190.12740233255,Count,16029,449
Idaho,Cassia,6549.25071473403,Count,16031,456
Idaho,Clark,982.000005821659,Count,16033,464
Idaho,Clearwater,1545.47031669965,Count,16035,474
Idaho,Custer,1877.64687681143,Count,16037,484
Idaho,Elmore,8712.52230986179,Count,16039,490
Idaho,Franklin,915.67329241373,Count,16041,498
Idaho,Fremont,1633.90835622654,Count,16043,502
Idaho,Gem,5059.32846182766,Count,16045,510
Idaho,Gooding,164.476317553215,Count,16047,519
Idaho,Idaho,5583.99162661082,Count,16049,528
Idaho,Jefferson,3058.14992401931,Count,16051,540
Idaho,Jerome,4902.94526359682,Count,16053,547
Idaho,Kootenai,34068.6738937365,Count,16055,552
Idaho,Latah,4402.31355303086,Count,16057,559
Idaho,Lemhi,2925.60581664585,Count,16059,566
Idaho,Lewis,1852.67358799045,Count,16061,574
Idaho,Lincoln,5074.03099268556,Count,16063,578
Idaho,Madison,7096.5556031278,Count,16065,581
Idaho,Minidoka,3532.99350357278,Count,16067,585
Idaho,Nez Perce,7090.98045402913,Count,16069,589
Idaho,Oneida,491.032348246324,Count,16071,593
Idaho,Owyhee,2160.61340435321,Count,16073,601
Idaho,Payette,5406.7873544366,Count,16075,606
Idaho,Power,1085.13139951329,Count,16077,613
Idaho,Shoshone,1143.61989523532,Count,16079,621
Idaho,Teton,905.892721811762,Count,16081,627
Idaho,Twin Falls,4792.84959862122,Count,16083,634
Idaho,Valley,1835.77431115079,Count,16085,643
Idaho,Washington,2132.75114026283,Count,16087,649
Illinois,Adams,10346.464754843,Count,17001,650
Illinois,Alexander,1748.04911039734,Count,17003,651
Illinois,Bond,1281.4335522263,Count,17005,652
Illinois,Boone,11409.517783676,Count,17007,653
Illinois,Brown,1662.65977699965,Count,17009,654
Illinois,Bureau,12511.0875428635,Count,17011,2
Illinois,Calhoun,577.503364617314,Count,17013,4
Illinois,Carroll,2881.3771378022,Count,17015,6
Illinois,Cass,1528.09411500513,Count,17017,10
Illinois,Champaign,31716.3830578362,Count,17019,12
Illinois,Christian,3836.89064863578,Count,17021,14
Illinois,Clark,1430.77116982566,Count,17023,19
Illinois,Clay,2153.75631882501,Count,17025,22
Illinois,Clinton,5729.07838299405,Count,17027,27
Illinois,Coles,8283.21730427517,Count,17029,30
Illinois,Cook,373742.394051579,Count,17031,36
Illinois,Crawford,2948.45324142653,Count,17033,40
Illinois,Cumberland,nan,Count,17035,44
Illinois,DeKalb,29776.1191344934,Count,17037,49
Illinois,De Witt,653.139207992471,Count,17039,53
Illinois,Douglas,1971.22000119025,Count,17041,55
Illinois,DuPage,216272.303550319,Count,17043,64
Illinois,Edgar,6684.28398692881,Count,17045,66
Illinois,Edwards,1243.35810665907,Count,17047,71
Illinois,Effingham,5870.16388068926,Count,17049,76
Illinois,Fayette,7659.77841687353,Count,17051,79
Illinois,Ford,2589.90069918994,Count,17053,81
Illinois,Franklin,4242.04516769149,Count,17055,85
Illinois,Fulton,6302.33203747223,Count,17057,89
Illinois,Gallatin,4204.63241151282,Count,17059,92
Illinois,Greene,1656.17615597713,Count,17061,96
Illinois,Grundy,9307.07539096414,Count,17063,99
Illinois,Hamilton,1193.62118727239,Count,17065,106
Illinois,Hancock,7343.92638302976,Count,17067,111
Illinois,Hardin,714.716399561821,Count,17069,113
Illinois,Henderson,99.5907392047593,Count,17071,117
Illinois,Henry,9344.02629427308,Count,17073,121
Illinois,Iroquois,6495.50894919482,Count,17075,125
Illinois,Jackson,13246.9999751389,Count,17077,129
Illinois,Jasper,1449.13926542508,Count,17079,133
Illinois,Jefferson,8547.83399181774,Count,17081,137
Illinois,Jersey,3597.68843202288,Count,17083,142
Illinois,Jo Daviess,4522.11936124926,Count,17085,145
Illinois,Johnson,2657.22990550549,Count,17087,152
Illinois,Kane,95265.8243154576,Count,17089,156
Illinois,Kankakee,14468.1615138151,Count,17091,161
Illinois,Kendall,17970.9035390389,Count,17093,165
Illinois,Knox,9509.9654234022,Count,17095,166
Illinois,Lake,248067.693831979,Count,17097,170
Illinois,LaSalle,23592.1278509741,Count,17099,175
Illinois,Lawrence,2393.50275326143,Count,17101,177
Illinois,Lee,3915.66638753897,Count,17103,180
Illinois,Livingston,3290.49671807776,Count,17105,182
Illinois,Logan,11044.5314946002,Count,17107,186
Illinois,McDonough,4131.32230736607,Count,17109,189
Illinois,McHenry,133295.441456285,Count,17111,192
Illinois,McLean,46496.1291683262,Count,17113,193
Illinois,Macon,29815.5903407987,Count,17115,194
Illinois,Macoupin,7698.45705519122,Count,17117,196
Illinois,Madison,96436.7595203085,Count,17119,199
Illinois,Marion,10749.336541171,Count,17121,201
Illinois,Marshall,2340.82626553526,Count,17123,202
Illinois,Mason,4562.9352787239,Count,17125,206
Illinois,Massac,1525.0356457935,Count,17127,208
Illinois,Menard,350.869064250204,Count,17129,212
Illinois,Mercer,2967.64024984461,Count,17131,216
Illinois,Monroe,9635.4950606866,Count,17133,219
Illinois,Montgomery,7125.79678063823,Count,17135,223
Illinois,Morgan,11483.3671131944,Count,17137,225
Illinois,Moultrie,448.602321210074,Count,17139,227
Illinois,Ogle,9409.03702917308,Count,17141,229
Illinois,Peoria,47562.3493044821,Count,17143,233
Illinois,Perry,4795.01440552116,Count,17145,235
Illinois,Piatt,507.19203873981,Count,17147,238
Illinois,Pike,3030.02254381445,Count,17149,241
Illinois,Pope,1081.89491649023,Count,17151,245
Illinois,Pulaski,1284.13334389978,Count,17153,248
Illinois,Putnam,655.860706784377,Count,17155,253
Illinois,Randolph,3835.84626018966,Count,17157,255
Illinois,Richland,939.448311500851,Count,17159,259
Illinois,Rock Island,26107.8664310907,Count,17161,265
Illinois,St. Clair,90848.946496767,Count,17163,269
Illinois,Saline,9727.97560375129,Count,17165,271
Illinois,Sangamon,47888.0504288221,Count,17167,274
Illinois,Schuyler,1067.16751723631,Count,17169,278
Illinois,Scott,222.81403047104,Count,17171,280
Illinois,Shelby,5434.01899313025,Count,17173,283
Illinois,Stark,1799.41454685856,Count,17175,285
Illinois,Stephenson,3553.06700864395,Count,17177,290
Illinois,Tazewell,58387.7132782571,Count,17179,291
Illinois,Union,2362.23629156052,Count,17181,293
Illinois,Vermilion,11870.9618804098,Count,17183,296
Illinois,Wabash,1022.76720842774,Count,17185,299
Illinois,Warren,1177.38569592423,Count,17187,301
Illinois,Washington,1627.92799511166,Count,17189,305
Illinois,Wayne,3358.780289312,Count,17191,310
Illinois,White,4287.55161955678,Count,17193,312
Illinois,Whiteside,13051.789531955,Count,17195,314
Illinois,Will,217703.442342544,Count,17197,320
Illinois,Williamson,9594.14586250416,Count,17199,324
Illinois,Winnebago,76322.4129302052,Count,17201,325
Illinois,Woodford,4535.31717805075,Count,17203,328
Indiana,Adams,2972.77288029622,Count,18001,330
Indiana,Allen,107884.128826096,Count,18003,335
Indiana,Bartholomew,20967.6675264495,Count,18005,342
Indiana,Benton,140.43746324282,Count,18007,179
Indiana,Blackford,270.900133361109,Count,18009,183
Indiana,Boone,6750.17678934163,Count,18011,185
Indiana,Brown,469.00902196374,Count,18013,188
Indiana,Carroll,913.624568611383,Count,18015,195
Indiana,Cass,1565.43927509535,Count,18017,211
Indiana,Clark,24179.4548689309,Count,18019,215
Indiana,Clay,1069.46457059783,Count,18021,221
Indiana,Clinton,620.622748974274,Count,18023,226
Indiana,Crawford,1560.80049013911,Count,18025,232
Indiana,Daviess,3039.00727764284,Count,18027,239
Indiana,Dearborn,13205.3719350514,Count,18029,242
Indiana,Decatur,3931.46686463751,Count,18031,246
Indiana,DeKalb,9058.00969896297,Count,18033,249
Indiana,Delaware,30038.4473678234,Count,18035,252
Indiana,Dubois,2411.3313005984,Count,18037,254
Indiana,Elkhart,40314.6072834407,Count,18039,260
Indiana,Fayette,5202.24000161974,Count,18041,263
Indiana,Floyd,21970.6236730828,Count,18043,267
Indiana,Fountain,3224.424482336,Count,18045,270
Indiana,Franklin,2094.70128001872,Count,18047,272
Indiana,Fulton,2688.93155634797,Count,18049,276
Indiana,Gibson,1293.42408330258,Count,18051,286
Indiana,Grant,12579.0165038672,Count,18053,297
Indiana,Greene,3960.46380511797,Count,18055,309
Indiana,Hamilton,87492.2420206383,Count,18057,321
Indiana,Hancock,20497.433577284,Count,18059,329
Indiana,Harrison,1864.7545584559,Count,18061,334
Indiana,Hendricks,39540.9318003327,Count,18063,341
Indiana,Henry,1826.32833870122,Count,18065,344
Indiana,Howard,22218.6050532589,Count,18067,348
Indiana,Huntington,8245.43548047286,Count,18069,352
Indiana,Jackson,6621.65116990927,Count,18071,355
Indiana,Jasper,3056.56976236764,Count,18073,356
Indiana,Jay,4122.41987153247,Count,18075,358
Indiana,Jefferson,5379.9272324687,Count,18077,363
Indiana,Jennings,7999.89410769224,Count,18079,367
Indiana,Johnson,40026.7514147481,Count,18081,370
Indiana,Knox,10536.5588549086,Count,18083,376
Indiana,Kosciusko,14141.1308944476,Count,18085,384
Indiana,LaGrange,59.0375741440803,Count,18087,386
Indiana,Lake,147709.011983438,Count,18089,389
Indiana,LaPorte,28376.921769712,Count,18091,392
Indiana,Lawrence,4370.66899292182,Count,18093,396
Indiana,Madison,34367.4647632017,Count,18095,401
Indiana,Marion,219009.703422696,Count,18097,409
Indiana,Marshall,7139.5320684617,Count,18099,412
Indiana,Martin,275.751319595234,Count,18101,418
Indiana,Miami,7288.49712390266,Count,18103,420
Indiana,Monroe,20102.6612313355,Count,18105,422
Indiana,Montgomery,5511.10293945507,Count,18107,425
Indiana,Morgan,10034.5689654583,Count,18109,430
Indiana,Newton,2267.03404583037,Count,18111,433
Indiana,Noble,2720.93795481059,Count,18113,436
Indiana,Ohio,nan,Count,18115,440
Indiana,Orange,2066.74842187058,Count,18117,444
Indiana,Owen,171.997325877946,Count,18119,448
Indiana,Parke,2149.84944102521,Count,18121,452
Indiana,Perry,5976.13310846147,Count,18123,459
Indiana,Pike,990.517539774276,Count,18125,465
Indiana,Porter,52406.9133449128,Count,18127,468
Indiana,Posey,5706.22162973052,Count,18129,471
Indiana,Pulaski,354.733496813788,Count,18131,477
Indiana,Putnam,1799.8176053775,Count,18133,480
Indiana,Randolph,3755.088578971,Count,18135,485
Indiana,Ripley,733.8206545672,Count,18137,488
Indiana,Rush,570.539421258247,Count,18139,493
Indiana,St. Joseph,83408.9702290678,Count,18141,496
Indiana,Scott,830.983063254971,Count,18143,504
Indiana,Shelby,5949.08272108818,Count,18145,506
Indiana,Spencer,2.09551611123607,Count,18147,509
Indiana,Starke,1304.23105122149,Count,18149,512
Indiana,Steuben,6418.32293245979,Count,18151,515
Indiana,Sullivan,1042.41717498011,Count,18153,518
Indiana,Switzerland,487.624455233279,Count,18155,526
Indiana,Tippecanoe,32253.6397567729,Count,18157,530
Indiana,Tipton,1878.9409321202,Count,18159,534
Indiana,Union,nan,Count,18161,538
Indiana,Vanderburgh,35885.1020438684,Count,18163,543
Indiana,Vermillion,2072.00482894055,Count,18165,548
Indiana,Vigo,36598.0959965341,Count,18167,553
Indiana,Wabash,3443.89776208595,Count,18169,555
Indiana,Warren,403.050267230325,Count,18171,567
Indiana,Warrick,17692.8442995398,Count,18173,575
Indiana,Washington,2713.39186649667,Count,18175,584
Indiana,Wayne,9994.70932011018,Count,18177,586
Indiana,Wells,2543.74709038409,Count,18179,590
Indiana,White,3863.97358756372,Count,18181,594
Indiana,Whitley,1687.94835628103,Count,18183,597
Iowa,Adair,489.787852159838,Count,19001,598
Iowa,Adams,258.774842516174,Count,19003,602
Iowa,Allamakee,1164.83079367155,Count,19005,608
Iowa,Appanoose,1609.21526828434,Count,19007,611
Iowa,Audubon,462.27035139835,Count,19009,615
Iowa,Benton,3565.66121725282,Count,19011,619
Iowa,Black Hawk,38072.0946308971,Count,19013,623
Iowa,Boone,3083.22174961925,Count,19015,625
Iowa,Bremer,2217.67181208332,Count,19017,631
Iowa,Buchanan,4140.59652976771,Count,19019,632
Iowa,Buena Vista,1931.80097234484,Count,19021,633
Iowa,Butler,6659.7930656739,Count,19023,361
Iowa,Calhoun,264.521998757905,Count,19025,365
Iowa,Carroll,1039.60033665824,Count,19027,369
Iowa,Cass,3557.69377527767,Count,19029,374
Iowa,Cedar,3724.59720726975,Count,19031,379
Iowa,Cerro Gordo,7309.1691773412,Count,19033,383
Iowa,Cherokee,935.688539084868,Count,19035,388
Iowa,Chickasaw,1875.61962620909,Count,19037,393
Iowa,Clarke,735.249619214578,Count,19039,397
Iowa,Clay,1748.36402029142,Count,19041,398
Iowa,Clayton,629.400025812553,Count,19043,402
Iowa,Clinton,10260.3797117651,Count,19045,404
Iowa,Crawford,4536.4583346839,Count,19047,408
Iowa,Dallas,3511.27822604048,Count,19049,413
Iowa,Davis,955.733717748634,Count,19051,416
Iowa,Decatur,833.250569458674,Count,19053,419
Iowa,Delaware,1556.49317122311,Count,19055,421
Iowa,Des Moines,11346.952579712,Count,19057,424
Iowa,Dickinson,3316.51690196177,Count,19059,427
Iowa,Dubuque,18351.666340162,Count,19061,434
Iowa,Emmet,2855.78229358433,Count,19063,437
Iowa,Fayette,1137.31727370702,Count,19065,442
Iowa,Floyd,3026.61709089547,Count,19067,447
Iowa,Franklin,1827.58168661598,Count,19069,451
Iowa,Fremont,5615.53605935835,Count,19071,455
Iowa,Greene,1224.59399799827,Count,19073,458
Iowa,Grundy,1383.85658365986,Count,19075,460
Iowa,Guthrie,1234.58149789635,Count,19077,467
Iowa,Hamilton,2824.33923440775,Count,19079,469
Iowa,Hancock,1424.80900685791,Count,19081,470
Iowa,Hardin,2542.41345975158,Count,19083,475
Iowa,Harrison,2657.99591517302,Count,19085,478
Iowa,Henry,6159.79894683815,Count,19087,479
Iowa,Howard,3524.87173250832,Count,19089,481
Iowa,Humboldt,1458.02592460806,Count,19091,487
Iowa,Ida,75.2501586011904,Count,19093,491
Iowa,Iowa,2590.72629435939,Count,19095,495
Iowa,Jackson,4549.35277747859,Count,19097,499
Iowa,Jasper,6166.54282155932,Count,19099,505
Iowa,Jefferson,2066.0830935575,Count,19101,507
Iowa,Johnson,20182.3686639133,Count,19103,508
Iowa,Jones,3326.84132067644,Count,19105,516
Iowa,Keokuk,2671.36829976555,Count,19107,520
Iowa,Kossuth,8277.39212549361,Count,19109,523
Iowa,Lee,7087.7219505923,Count,19111,531
Iowa,Linn,52422.6807731371,Count,19113,535
Iowa,Louisa,129.706521248975,Count,19115,539
Iowa,Lucas,1927.62179178979,Count,19117,542
Iowa,Lyon,1299.0310214584,Count,19119,546
Iowa,Madison,2579.27553354495,Count,19121,550
Iowa,Mahaska,5136.10369813753,Count,19123,554
Iowa,Marion,4309.84509225554,Count,19125,561
Iowa,Marshall,8684.09187434901,Count,19127,568
Iowa,Mills,1564.62734025013,Count,19129,569
Iowa,Mitchell,2222.42526091041,Count,19131,572
Iowa,Monona,1399.29873466066,Count,19133,576
Iowa,Monroe,1987.90689567945,Count,19135,580
Iowa,Montgomery,2148.18850956462,Count,19137,595
Iowa,Muscatine,8657.28761393753,Count,19139,600
Iowa,O'Brien,4080.00209888711,Count,19141,604
Iowa,Osceola,1194.5459011597,Count,19143,607
Iowa,Page,3799.9364959426,Count,19145,612
Iowa,Palo Alto,2054.77458317136,Count,19147,618
Iowa,Plymouth,747.557048792602,Count,19149,622
Iowa,Pocahontas,1326.01601576782,Count,19151,624
Iowa,Polk,64531.0552960138,Count,19153,629
Iowa,Pottawattamie,32133.1188904871,Count,19155,637
Iowa,Poweshiek,3582.33973186702,Count,19157,640
Iowa,Ringgold,560.252100242363,Count,19159,642
Iowa,Sac,3735.67522679783,Count,19161,647
Iowa,Scott,18170.1577751081,Count,19163,657
Iowa,Shelby,3181.92640217996,Count,19165,660
Iowa,Sioux,1430.53920456424,Count,19167,663
Iowa,Story,17893.2169499397,Count,19169,668
Iowa,Tama,3032.75522212361,Count,19171,671
Iowa,Taylor,267.964001415981,Count,19173,674
Iowa,Union,2448.15388243863,Count,19175,675
Iowa,Van Buren,3945.21216490873,Count,19177,678
Iowa,Wapello,15751.4670921351,Count,19179,681
Iowa,Warren,6544.85316609861,Count,19181,685
Iowa,Washington,1492.37603533065,Count,19183,687
Iowa,Wayne,2560.35348065502,Count,19185,691
Iowa,Webster,8850.07836263809,Count,19187,694
Iowa,Winnebago,1917.68462692083,Count,19189,696
Iowa,Winneshiek,2590.80768439811,Count,19191,698
Iowa,Woodbury,26350.5327283699,Count,19193,702
Iowa,Worth,619.173183961901,Count,19195,703
Iowa,Wright,889.518561002078,Count,19197,705
Kansas,Allen,5343.1194704336,Count,20001,709
Kansas,Anderson,1808.22407642578,Count,20003,712
Kansas,Atchison,2710.64798835944,Count,20005,715
Kansas,Barber,544.518981481045,Count,20007,717
Kansas,Barton,6371.89898126749,Count,20009,719
Kansas,Bourbon,3155.45257929828,Count,20011,722
Kansas,Brown,805.447484260785,Count,20013,723
Kansas,Butler,17365.9903194437,Count,20015,726
Kansas,Chase,2615.44659283978,Count,20017,729
Kansas,Chautauqua,1344.29758302802,Count,20019,730
Kansas,Cherokee,2679.67036339981,Count,20021,732
Kansas,Cheyenne,260.513953383517,Count,20023,736
Kansas,Clark,2214.99999478452,Count,20025,738
Kansas,Clay,2260.64135987915,Count,20027,739
Kansas,Cloud,3220.20292605976,Count,20029,740
Kansas,Coffey,3341.34696861209,Count,20031,745
Kansas,Comanche,336.988720837292,Count,20033,748
Kansas,Cowley,11420.6726986565,Count,20035,752
Kansas,Crawford,11594.7922603136,Count,20037,756
Kansas,Decatur,825.220404742673,Count,20039,759
Kansas,Dickinson,1591.42150022829,Count,20041,762
Kansas,Doniphan,4886.72879336353,Count,20043,765
Kansas,Douglas,15121.956304054,Count,20045,767
Kansas,Edwards,485.900137121224,Count,20047,770
Kansas,Elk,2863.46905947274,Count,20049,773
Kansas,Ellis,4106.4970766129,Count,20051,774
Kansas,Ellsworth,1981.77239174962,Count,20053,776
Kansas,Finney,7140.32946258269,Count,20055,778
Kansas,Ford,7088.05451077542,Count,20057,784
Kansas,Franklin,12227.6864095286,Count,20059,786
Kansas,Geary,12619.689257103,Count,20061,788
Kansas,Gove,1118.70811975922,Count,20063,790
Kansas,Graham,561.579916026842,Count,20065,791
Kansas,Grant,742.541610363169,Count,20067,794
Kansas,Gray,2727.80355798078,Count,20069,798
Kansas,Greeley,1246.99999892103,Count,20071,801
Kansas,Greenwood,3106.69500593501,Count,20073,803
Kansas,Hamilton,2690.00000129812,Count,20075,805
Kansas,Harper,1565.89571187963,Count,20077,807
Kansas,Harvey,5077.73961822344,Count,20079,812
Kansas,Haskell,4256.00000198285,Count,20081,815
Kansas,Hodgeman,611.673876069951,Count,20083,818
Kansas,Jackson,1799.49837774155,Count,20085,819
Kansas,Jefferson,163.785710537325,Count,20087,821
Kansas,Jewell,826.016113010031,Count,20089,822
Kansas,Johnson,94138.799041455,Count,20091,824
Kansas,Kearny,3977.00000048533,Count,20093,826
Kansas,Kingman,2668.32043585745,Count,20095,827
Kansas,Kiowa,2544.17526585165,Count,20097,829
Kansas,Labette,4220.4608675766,Count,20099,831
Kansas,Lane,389.988822059676,Count,20101,833
Kansas,Leavenworth,23532.1325570506,Count,20103,836
Kansas,Lincoln,1021.210926063,Count,20105,838
Kansas,Linn,1351.29293075698,Count,20107,840
Kansas,Logan,502.559402006471,Count,20109,842
Kansas,Lyon,5776.67464032556,Count,20111,844
Kansas,McPherson,7489.58557194796,Count,20113,846
Kansas,Marion,2891.97813449468,Count,20115,848
Kansas,Marshall,1405.64797208993,Count,20117,850
Kansas,Meade,2320.27079349847,Count,20119,851
Kansas,Miami,2505.68836306116,Count,20121,853
Kansas,Mitchell,1288.74643618128,Count,20123,854
Kansas,Montgomery,8478.63653333685,Count,20125,856
Kansas,Morris,1952.18887480024,Count,20127,858
Kansas,Morton,844.954886100762,Count,20129,859
Kansas,Nemaha,1415.41313119728,Count,20131,861
Kansas,Neosho,1061.21645222117,Count,20133,862
Kansas,Ness,833.418428290968,Count,20135,864
Kansas,Norton,2008.86823540954,Count,20137,866
Kansas,Osage,2040.30936135534,Count,20139,867
Kansas,Osborne,891.757786118625,Count,20141,869
Kansas,Ottawa,1735.68165901982,Count,20143,870
Kansas,Pawnee,1180.2313061792,Count,20145,872
Kansas,Phillips,1994.55658350516,Count,20147,873
Kansas,Pottawatomie,577.42753121056,Count,20149,876
Kansas,Pratt,2235.98707959362,Count,20151,878
Kansas,Rawlins,715.067546293676,Count,20153,880
Kansas,Reno,15361.5413380668,Count,20155,882
Kansas,Republic,1274.50440736542,Count,20157,884
Kansas,Rice,1890.35991486958,Count,20159,886
Kansas,Riley,30210.7704501525,Count,20161,888
Kansas,Rooks,750.211137844585,Count,20163,889
Kansas,Rush,699.461267536276,Count,20165,891
Kansas,Russell,1732.61836811233,Count,20167,893
Kansas,Saline,10421.3742793234,Count,20169,895
Kansas,Scott,569.796627112043,Count,20171,897
Kansas,Sedgwick,135646.483781243,Count,20173,898
Kansas,Seward,1229.81204399679,Count,20175,900
Kansas,Shawnee,43336.6958457383,Count,20177,902
Kansas,Sheridan,820.142059594341,Count,20179,904
Kansas,Sherman,4302.2312898112,Count,20181,907
Kansas,Smith,1439.8735262702,Count,20183,909
Kansas,Stafford,1354.19048874608,Count,20185,911
Kansas,Stanton,235.618470721488,Count,20187,913
Kansas,Stevens,945.853677015608,Count,20189,914
Kansas,Sumner,7002.47766896215,Count,20191,916
Kansas,Thomas,3715.4355050717,Count,20193,917
Kansas,Trego,214.851579456104,Count,20195,919
Kansas,Wabaunsee,2946.9193775579,Count,20197,920
Kansas,Wallace,1485.0000045804,Count,20199,921
Kansas,Washington,2909.2294330955,Count,20201,922
Kansas,Wichita,2233.99999834971,Count,20203,923
Kansas,Wilson,1146.5782086645,Count,20205,925
Kansas,Woodson,613.500384584288,Count,20207,926
Kansas,Wyandotte,41854.211067357,Count,20209,927
Kentucky,Adair,1727.43783277072,Count,21001,928
Kentucky,Allen,194.272850198585,Count,21003,929
Kentucky,Anderson,4575.0363311235,Count,21005,930
Kentucky,Ballard,416.480867769778,Count,21007,932
Kentucky,Barren,3041.1042262415,Count,21009,933
Kentucky,Bath,13.9055206403136,Count,21011,934
Kentucky,Bell,4990.42310003258,Count,21013,936
Kentucky,Boone,41574.2710866256,Count,21015,1002
Kentucky,Bourbon,3142.29481853638,Count,21017,1005
Kentucky,Boyd,10683.9844961166,Count,21019,1008
Kentucky,Boyle,7764.64873634233,Count,21021,1010
Kentucky,Bracken,47.8709315519664,Count,21023,1013
Kentucky,Breathitt,2068.21377515004,Count,21025,1017
Kentucky,Breckinridge,1809.96204730614,Count,21027,1020
Kentucky,Bullitt,24247.1297768732,Count,21029,1024
Kentucky,Butler,1031.11436354974,Count,21031,1026
Kentucky,Caldwell,1429.12330427402,Count,21033,1031
Kentucky,Calloway,5493.24639867251,Count,21035,1033
Kentucky,Campbell,27457.7464208672,Count,21037,1035
Kentucky,Carlisle,115.470762971222,Count,21039,1039
Kentucky,Carroll,4090.09903349113,Count,21041,1041
Kentucky,Carter,1528.80470166053,Count,21043,1044
Kentucky,Casey,703.501284197861,Count,21045,1048
Kentucky,Christian,18938.2352253862,Count,21047,1050
Kentucky,Clark,3670.51161118725,Count,21049,1053
Kentucky,Clay,1989.59623257483,Count,21051,1056
Kentucky,Clinton,10.6970472969115,Count,21053,1059
Kentucky,Crittenden,269.660609051621,Count,21055,1064
Kentucky,Cumberland,110.583775582272,Count,21057,1067
Kentucky,Daviess,15930.5113417571,Count,21059,1071
Kentucky,Edmonson,306.784930553196,Count,21061,1073
Kentucky,Elliott,4.53188812732697,Count,21063,1075
Kentucky,Estill,1341.49080258628,Count,21065,1077
Kentucky,Fayette,46941.7344592896,Count,21067,1080
Kentucky,Fleming,838.481728425686,Count,21069,1083
Kentucky,Floyd,1950.82579463096,Count,21071,1085
Kentucky,Franklin,7305.1095113299,Count,21073,1086
Kentucky,Fulton,7.18897076274152,Count,21075,1088
Kentucky,Gallatin,nan,Count,21077,1090
Kentucky,Garrard,122.193154523149,Count,21079,1092
Kentucky,Grant,4503.75143272545,Count,21081,1094
Kentucky,Graves,3573.32898646182,Count,21083,1097
Kentucky,Grayson,5837.20862412188,Count,21085,1100
Kentucky,Green,1254.53910814183,Count,21087,1102
Kentucky,Greenup,8653.32232470595,Count,21089,1105
Kentucky,Hancock,271.349078271873,Count,21091,1107
Kentucky,Hardin,28939.4097778166,Count,21093,1110
Kentucky,Harlan,5719.80983042747,Count,21095,1114
Kentucky,Harrison,948.831351709748,Count,21097,1119
Kentucky,Hart,1704.04633217987,Count,21099,1121
Kentucky,Henderson,4483.63973694868,Count,21101,1126
Kentucky,Henry,320.959550383081,Count,21103,1129
Kentucky,Hickman,0.0,Count,21105,1130
Kentucky,Hopkins,10899.9897592173,Count,21107,1136
Kentucky,Jackson,23.8481425112823,Count,21109,1140
Kentucky,Jefferson,119488.484865259,Count,21111,1143
Kentucky,Jessamine,7707.39465535987,Count,21113,1145
Kentucky,Johnson,3913.69510349085,Count,21115,1148
Kentucky,Kenton,49639.8753183589,Count,21117,1151
Kentucky,Knott,138.576973412984,Count,21119,1154
Kentucky,Knox,2739.43184214812,Count,21121,1159
Kentucky,Larue,191.152675683566,Count,21123,1162
Kentucky,Laurel,5505.68364458836,Count,21125,1166
Kentucky,Lawrence,2504.38730326915,Count,21127,1167
Kentucky,Lee,1.82599131355528,Count,21129,1171
Kentucky,Leslie,350.828101725769,Count,21131,1175
Kentucky,Letcher,nan,Count,21133,1178
Kentucky,Lewis,160.607534205861,Count,21135,1180
Kentucky,Lincoln,4359.72627964824,Count,21137,1184
Kentucky,Livingston,1424.89170626967,Count,21139,1187
Kentucky,Logan,4080.23895057223,Count,21141,1190
Kentucky,Lyon,260.159269720432,Count,21143,1193
Kentucky,McCracken,15861.0186455426,Count,21145,1196
Kentucky,McCreary,359.65669847792,Count,21147,1198
Kentucky,McLean,49.8843907952833,Count,21149,1201
Kentucky,Madison,18254.7312426582,Count,21151,1204
Kentucky,Magoffin,231.728841252829,Count,21153,1206
Kentucky,Marion,309.121466638046,Count,21155,1210
Kentucky,Marshall,1059.39045221828,Count,21157,1213
Kentucky,Martin,5.05276608467102,Count,21159,1215
Kentucky,Mason,2901.2511317538,Count,21161,1217
Kentucky,Meade,4046.18622575817,Count,21163,1220
Kentucky,Menifee,94.3353960383683,Count,21165,1222
Kentucky,Mercer,4717.22358240688,Count,21167,1225
Kentucky,Metcalfe,78.7793182627465,Count,21169,1228
Kentucky,Monroe,381.303676002626,Count,21171,1230
