State,County,SNAP households low access to store 2015 (LACCESS_SNAP15),Units,FIPS,FID
Hawaii,Hawaii,4054.25486691123,Count,15001,198
Hawaii,Honolulu,5121.19615215372,Count,15003,234
Hawaii,Kalawao,0.0,Count,15005,247
Hawaii,Kauai,842.583016401215,Count,15007,261
Hawaii,Maui,1978.94271265949,Count,15009,323
Idaho,Ada,1806.45866548815,Count,16001,336
Idaho,Adams,13.610995666377,Count,16003,338
Idaho,Bannock,984.476251179722,Count,16005,343
Idaho,Bear Lake,37.3399015764103,Count,16007,349
Idaho,Benewah,148.508532562708,Count,16009,354
Idaho,Bingham,389.511355689343,Count,16011,362
Idaho,Blaine,123.809574898663,Count,16013,371
Idaho,Boise,182.854707220254,Count,16015,380
Idaho,Bonner,386.8638732848,Count,16017,387
Idaho,Bonneville,879.974874869412,Count,16019,395
Idaho,Boundary,50.5625271550003,Count,16021,405
Idaho,Butte,28.709603921234,Count,16023,414
Idaho,Camas,72.2645152476228,Count,16025,429
Idaho,Canyon,2141.64679588022,Count,16027,441
Idaho,Caribou,78.5933139559218,Count,16029,449
Idaho,Cassia,200.829945986023,Count,16031,456
Idaho,Clark,78.2978724190363,Count,16033,464
Idaho,Clearwater,57.032223363839,Count,16035,474
Idaho,Custer,55.2822246245587,Count,16037,484
Idaho,Elmore,263.759939751491,Count,16039,490
Idaho,Franklin,24.423894907873,Count,16041,498
Idaho,Fremont,13.6225451434728,Count,16043,502
Idaho,Gem,210.860975568543,Count,16045,510
Idaho,Gooding,12.5441489532678,Count,16047,519
Idaho,Idaho,227.899781190169,Count,16049,528
Idaho,Jefferson,150.465817283794,Count,16051,540
Idaho,Jerome,231.002081839576,Count,16053,547
Idaho,Kootenai,1305.90128006617,Count,16055,552
Idaho,Latah,165.49643918554,Count,16057,559
Idaho,Lemhi,142.824784727374,Count,16059,566
Idaho,Lewis,59.076487855196,Count,16061,574
Idaho,Lincoln,197.797156505628,Count,16063,578
Idaho,Madison,259.478243225317,Count,16065,581
Idaho,Minidoka,105.525844828521,Count,16067,585
Idaho,Nez Perce,217.602933323162,Count,16069,589
Idaho,Oneida,12.9770178945944,Count,16071,593
Idaho,Owyhee,115.147785285129,Count,16073,601
Idaho,Payette,273.196337821769,Count,16075,606
Idaho,Power,59.3052958050291,Count,16077,613
Idaho,Shoshone,129.905486823905,Count,16079,621
Idaho,Teton,28.0024758684145,Count,16081,627
Idaho,Twin Falls,181.945013828253,Count,16083,634
Idaho,Valley,38.2988048337262,Count,16085,643
Idaho,Washington,89.9282978233628,Count,16087,649
Illinois,Adams,353.805112138976,Count,17001,650
Illinois,Alexander,184.00287545756,Count,17003,651
Illinois,Bond,109.189019486862,Count,17005,652
Illinois,Boone,366.277786926148,Count,17007,653
Illinois,Brown,4.60287242798194,Count,17009,654
Illinois,Bureau,598.777587867665,Count,17011,2
Illinois,Calhoun,31.7390832250637,Count,17013,4
Illinois,Carroll,113.784006923904,Count,17015,6
Illinois,Cass,34.5808538816207,Count,17017,10
Illinois,Champaign,818.564367503493,Count,17019,12
Illinois,Christian,110.17572712225,Count,17021,14
Illinois,Clark,49.6469880000177,Count,17023,19
Illinois,Clay,86.4956027257656,Count,17025,22
Illinois,Clinton,112.741404267095,Count,17027,27
Illinois,Coles,552.270121007683,Count,17029,30
Illinois,Cook,13128.4776428652,Count,17031,36
Illinois,Crawford,96.898527831509,Count,17033,40
Illinois,Cumberland,nan,Count,17035,44
Illinois,DeKalb,1071.76321235318,Count,17037,49
Illinois,De Witt,35.129961010586,Count,17039,53
Illinois,Douglas,89.8333306899772,Count,17041,55
Illinois,DuPage,4193.0986484465,Count,17043,64
Illinois,Edgar,531.498823384419,Count,17045,66
Illinois,Edwards,45.5533210473284,Count,17047,71
Illinois,Effingham,230.226085909596,Count,17049,76
Illinois,Fayette,499.062101585452,Count,17051,79
Illinois,Ford,122.480021453805,Count,17053,81
Illinois,Franklin,308.306737272169,Count,17055,85
Illinois,Fulton,362.053001629771,Count,17057,89
Illinois,Gallatin,295.460063707895,Count,17059,92
Illinois,Greene,124.597100348249,Count,17061,96
Illinois,Grundy,348.826137134323,Count,17063,99
Illinois,Hamilton,55.7849334959213,Count,17065,106
Illinois,Hancock,382.516645442632,Count,17067,111
Illinois,Hardin,53.7142588580764,Count,17069,113
Illinois,Henderson,4.40024528003642,Count,17071,117
Illinois,Henry,357.003210878223,Count,17073,121
Illinois,Iroquois,246.441491587942,Count,17075,125
Illinois,Jackson,1042.62514529106,Count,17077,129
Illinois,Jasper,46.5102410204854,Count,17079,133
Illinois,Jefferson,570.883385216451,Count,17081,137
Illinois,Jersey,165.967110621758,Count,17083,142
Illinois,Jo Daviess,111.607823125633,Count,17085,145
Illinois,Johnson,55.9557090143961,Count,17087,152
Illinois,Kane,2196.57697456366,Count,17089,156
Illinois,Kankakee,948.500505676777,Count,17091,161
Illinois,Kendall,356.237895100669,Count,17093,165
Illinois,Knox,426.134580615603,Count,17095,166
Illinois,Lake,4926.20932902687,Count,17097,170
Illinois,LaSalle,1155.94345857233,Count,17099,175
Illinois,Lawrence,104.402827132806,Count,17101,177
Illinois,Lee,199.750939425647,Count,17103,180
Illinois,Livingston,131.103695250301,Count,17105,182
Illinois,Logan,401.795360505923,Count,17107,186
Illinois,McDonough,184.57595420916,Count,17109,189
Illinois,McHenry,2328.72856535171,Count,17111,192
Illinois,McLean,1865.25849992181,Count,17113,193
Illinois,Macon,1013.38379815359,Count,17115,194
Illinois,Macoupin,623.622541760461,Count,17117,196
Illinois,Madison,5654.70910615278,Count,17119,199
Illinois,Marion,937.015927031066,Count,17121,201
Illinois,Marshall,77.2912712903198,Count,17123,202
Illinois,Mason,259.511107906482,Count,17125,206
Illinois,Massac,123.219709103691,Count,17127,208
Illinois,Menard,14.240135411955,Count,17129,212
Illinois,Mercer,105.173464881381,Count,17131,216
Illinois,Monroe,92.4768346026987,Count,17133,219
Illinois,Montgomery,462.649296140914,Count,17135,223
Illinois,Morgan,683.824250364108,Count,17137,225
Illinois,Moultrie,21.0390295236459,Count,17139,227
Illinois,Ogle,354.198991989364,Count,17141,229
Illinois,Peoria,1660.52550911017,Count,17143,233
Illinois,Perry,477.561840730039,Count,17145,235
Illinois,Piatt,14.8253227246514,Count,17147,238
Illinois,Pike,155.741655211436,Count,17149,241
Illinois,Pope,37.4179978091872,Count,17151,245
Illinois,Pulaski,125.855683607578,Count,17153,248
Illinois,Putnam,25.3359537314092,Count,17155,253
Illinois,Randolph,167.05244408965,Count,17157,255
Illinois,Richland,52.3340010363498,Count,17159,259
Illinois,Rock Island,1437.75808315336,Count,17161,265
Illinois,St. Clair,5629.14557705091,Count,17163,269
Illinois,Saline,1043.49110411414,Count,17165,271
Illinois,Sangamon,1299.45077040286,Count,17167,274
Illinois,Schuyler,21.0338816985021,Count,17169,278
Illinois,Scott,10.8192932344973,Count,17171,280
Illinois,Shelby,272.080870557074,Count,17173,283
Illinois,Stark,64.171055905622,Count,17175,285
Illinois,Stephenson,206.824278063722,Count,17177,290
Illinois,Tazewell,2056.13525349542,Count,17179,291
Illinois,Union,185.997011699419,Count,17181,293
Illinois,Vermilion,771.671810372317,Count,17183,296
Illinois,Wabash,49.6954106437764,Count,17185,299
Illinois,Warren,90.3750799820555,Count,17187,301
Illinois,Washington,60.6116404104668,Count,17189,305
Illinois,Wayne,112.995868061928,Count,17191,310
Illinois,White,280.294031565913,Count,17193,312
Illinois,Whiteside,567.771415320645,Count,17195,314
Illinois,Will,4758.86407886349,Count,17197,320
Illinois,Williamson,466.622792253043,Count,17199,324
Illinois,Winnebago,3011.47440240406,Count,17201,325
Illinois,Woodford,71.8894212293544,Count,17203,328
Indiana,Adams,162.921164681291,Count,18001,330
Indiana,Allen,4529.928617751401,Count,18003,335
Indiana,Bartholomew,782.635845423137,Count,18005,342
Indiana,Benton,8.02854436856498,Count,18007,179
Indiana,Blackford,20.6444919309579,Count,18009,183
Indiana,Boone,89.8021258571839,Count,18011,185
Indiana,Brown,17.207067065032,Count,18013,188
Indiana,Carroll,18.0695055844262,Count,18015,195
Indiana,Cass,51.1604267391002,Count,18017,211
Indiana,Clark,845.625668317773,Count,18019,215
Indiana,Clay,83.6210975797035,Count,18021,221
Indiana,Clinton,27.1322441690518,Count,18023,226
Indiana,Crawford,102.083884311835,Count,18025,232
Indiana,Daviess,229.951915922382,Count,18027,239
Indiana,Dearborn,636.338023439658,Count,18029,242
Indiana,Decatur,135.767020111025,Count,18031,246
Indiana,DeKalb,426.169173255945,Count,18033,249
Indiana,Delaware,1545.87864748939,Count,18035,252
Indiana,Dubois,41.15710154914,Count,18037,254
Indiana,Elkhart,1890.38477004089,Count,18039,260
Indiana,Fayette,517.675492750278,Count,18041,263
Indiana,Floyd,730.544596321273,Count,18043,267
Indiana,Fountain,130.287278544729,Count,18045,270
Indiana,Franklin,116.837422240173,Count,18047,272
Indiana,Fulton,147.492662770939,Count,18049,276
Indiana,Gibson,51.9432199802995,Count,18051,286
Indiana,Grant,847.722067520756,Count,18053,297
Indiana,Greene,219.845696856254,Count,18055,309
Indiana,Hamilton,990.63576458554,Count,18057,321
Indiana,Hancock,708.497264440456,Count,18059,329
Indiana,Harrison,83.2704761328496,Count,18061,334
Indiana,Hendricks,657.87741100891,Count,18063,341
Indiana,Henry,117.029229110281,Count,18065,344
Indiana,Howard,946.240894713763,Count,18067,348
Indiana,Huntington,390.305809766064,Count,18069,352
Indiana,Jackson,242.522851111477,Count,18071,355
Indiana,Jasper,97.6511768203709,Count,18073,356
Indiana,Jay,298.828478474459,Count,18075,358
Indiana,Jefferson,283.438082086554,Count,18077,363
Indiana,Jennings,513.846999427651,Count,18079,367
Indiana,Johnson,1219.77928587395,Count,18081,370
Indiana,Knox,451.805441796436,Count,18083,376
Indiana,Kosciusko,460.37846438042,Count,18085,384
Indiana,LaGrange,2.29374716855818,Count,18087,386
Indiana,Lake,8273.7056898087,Count,18089,389
Indiana,LaPorte,1973.99338606075,Count,18091,392
Indiana,Lawrence,258.761231928109,Count,18093,396
Indiana,Madison,1947.5243024817,Count,18095,401
Indiana,Marion,12330.8900818305,Count,18097,409
Indiana,Marshall,231.419320812309,Count,18099,412
Indiana,Martin,10.9771474908252,Count,18101,418
Indiana,Miami,496.432467923183,Count,18103,420
Indiana,Monroe,672.045933769328,Count,18105,422
Indiana,Montgomery,397.729346338908,Count,18107,425
Indiana,Morgan,397.602407330516,Count,18109,430
Indiana,Newton,88.9076992225459,Count,18111,433
Indiana,Noble,175.205950644231,Count,18113,436
Indiana,Ohio,nan,Count,18115,440
Indiana,Orange,188.156896134798,Count,18117,444
Indiana,Owen,11.0227666383098,Count,18119,448
Indiana,Parke,142.181548210964,Count,18121,452
Indiana,Perry,185.534170405909,Count,18123,459
Indiana,Pike,53.2620968885035,Count,18125,465
Indiana,Porter,1612.92189735703,Count,18127,468
Indiana,Posey,185.492413547736,Count,18129,471
Indiana,Pulaski,19.3507730215119,Count,18131,477
Indiana,Putnam,54.328653294159,Count,18133,480
Indiana,Randolph,211.353711214303,Count,18135,485
Indiana,Ripley,17.7140794062207,Count,18137,488
Indiana,Rush,32.6024209629956,Count,18139,493
Indiana,St. Joseph,3126.84790679533,Count,18141,496
Indiana,Scott,49.9171144499633,Count,18143,504
Indiana,Shelby,254.838759182637,Count,18145,506
Indiana,Spencer,0.110459359930246,Count,18147,509
Indiana,Starke,93.8162324579025,Count,18149,512
Indiana,Steuben,290.050245752099,Count,18151,515
Indiana,Sullivan,68.3906413940834,Count,18153,518
Indiana,Switzerland,19.9841939632552,Count,18155,526
Indiana,Tippecanoe,1019.02912996776,Count,18157,530
Indiana,Tipton,83.171329824836,Count,18159,534
Indiana,Union,nan,Count,18161,538
Indiana,Vanderburgh,714.085878118047,Count,18163,543
Indiana,Vermillion,120.764805962742,Count,18165,548
Indiana,Vigo,1932.86191834738,Count,18167,553
Indiana,Wabash,153.441427702463,Count,18169,555
Indiana,Warren,6.15793171434032,Count,18171,567
Indiana,Warrick,306.065873753497,Count,18173,575
Indiana,Washington,164.290888684655,Count,18175,584
Indiana,Wayne,727.455980684481,Count,18177,586
Indiana,Wells,137.500554816965,Count,18179,590
Indiana,White,133.392815015622,Count,18181,594
Indiana,Whitley,85.1820107815038,Count,18183,597
Iowa,Adair,19.34022567455,Count,19001,598
Iowa,Adams,5.49452921295241,Count,19003,602
Iowa,Allamakee,33.374278653229,Count,19005,608
Iowa,Appanoose,88.9376666090007,Count,19007,611
Iowa,Audubon,23.8754930592623,Count,19009,615
Iowa,Benton,67.8474045995766,Count,19011,619
Iowa,Black Hawk,1997.72818412641,Count,19013,623
Iowa,Boone,192.184555473145,Count,19015,625
Iowa,Bremer,52.6634065947439,Count,19017,631
Iowa,Buchanan,154.678667951573,Count,19019,632
Iowa,Buena Vista,80.9328426513942,Count,19021,633
Iowa,Butler,239.760575588627,Count,19023,361
Iowa,Calhoun,14.4686226423298,Count,19025,365
Iowa,Carroll,38.0963004710087,Count,19027,369
Iowa,Cass,189.03487406713,Count,19029,374
Iowa,Cedar,141.222939699306,Count,19031,379
Iowa,Cerro Gordo,355.380194823649,Count,19033,383
Iowa,Cherokee,30.5218449128881,Count,19035,388
Iowa,Chickasaw,57.3457055924262,Count,19037,393
Iowa,Clarke,31.9571873828125,Count,19039,397
Iowa,Clay,72.0682803295581,Count,19041,398
Iowa,Clayton,30.2981105742684,Count,19043,402
Iowa,Clinton,510.381513023214,Count,19045,404
Iowa,Crawford,184.004545066242,Count,19047,408
Iowa,Dallas,104.403118625582,Count,19049,413
Iowa,Davis,41.7593514152099,Count,19051,416
Iowa,Decatur,54.7948937403832,Count,19053,419
Iowa,Delaware,69.6411918090575,Count,19055,421
Iowa,Des Moines,576.756583783406,Count,19057,424
Iowa,Dickinson,77.4171109494935,Count,19059,427
Iowa,Dubuque,810.039780399276,Count,19061,434
Iowa,Emmet,131.679312668311,Count,19063,437
Iowa,Fayette,54.2305202521237,Count,19065,442
Iowa,Floyd,119.748288512171,Count,19067,447
Iowa,Franklin,82.5060908336981,Count,19069,451
Iowa,Fremont,262.457679894158,Count,19071,455
Iowa,Greene,58.3018534425465,Count,19073,458
Iowa,Grundy,37.1207591040856,Count,19075,460
Iowa,Guthrie,43.1931461681107,Count,19077,467
Iowa,Hamilton,147.409824391667,Count,19079,469
Iowa,Hancock,58.9755951459078,Count,19081,470
Iowa,Hardin,65.4553950155219,Count,19083,475
Iowa,Harrison,105.119770314948,Count,19085,478
Iowa,Henry,274.1987188703,Count,19087,479
Iowa,Howard,105.600167211021,Count,19089,481
Iowa,Humboldt,59.9822463581096,Count,19091,487
Iowa,Ida,2.97907716657556,Count,19093,491
Iowa,Iowa,61.1403548461545,Count,19095,495
Iowa,Jackson,165.546867485005,Count,19097,499
Iowa,Jasper,255.553080461178,Count,19099,505
Iowa,Jefferson,111.523551571835,Count,19101,507
Iowa,Johnson,709.28569371112,Count,19103,508
Iowa,Jones,149.382287251974,Count,19105,516
Iowa,Keokuk,134.934786653455,Count,19107,520
Iowa,Kossuth,247.074015056404,Count,19109,523
Iowa,Lee,422.350865978391,Count,19111,531
Iowa,Linn,1851.51266146863,Count,19113,535
Iowa,Louisa,5.3999979137036,Count,19115,539
Iowa,Lucas,116.345858040388,Count,19117,542
Iowa,Lyon,43.8880294822892,Count,19119,546
Iowa,Madison,59.9294928522795,Count,19121,550
Iowa,Mahaska,288.295819011784,Count,19123,554
Iowa,Marion,144.683946272763,Count,19125,561
Iowa,Marshall,272.364118967993,Count,19127,568
Iowa,Mills,62.4190989972459,Count,19129,569
Iowa,Mitchell,37.7430491017426,Count,19131,572
Iowa,Monona,45.147625353366,Count,19133,576
Iowa,Monroe,128.511369585913,Count,19135,580
Iowa,Montgomery,104.908664621013,Count,19137,595
Iowa,Muscatine,292.012482470017,Count,19139,600
Iowa,O'Brien,122.962590503645,Count,19141,604
Iowa,Osceola,29.7177981358934,Count,19143,607
Iowa,Page,184.902541535384,Count,19145,612
Iowa,Palo Alto,77.1347764824435,Count,19147,618
Iowa,Plymouth,18.8534684731276,Count,19149,622
Iowa,Pocahontas,46.2730805823524,Count,19151,624
Iowa,Polk,3164.95859149617,Count,19153,629
Iowa,Pottawattamie,2104.23680273042,Count,19155,637
Iowa,Poweshiek,131.683372591305,Count,19157,640
Iowa,Ringgold,15.8847598923536,Count,19159,642
Iowa,Sac,121.424674938849,Count,19161,647
Iowa,Scott,588.321245005177,Count,19163,657
Iowa,Shelby,136.657992403417,Count,19165,660
Iowa,Sioux,30.0158534162356,Count,19167,663
Iowa,Story,448.631904198704,Count,19169,668
Iowa,Tama,136.67615719887,Count,19171,671
Iowa,Taylor,9.04414957149138,Count,19173,674
Iowa,Union,122.133609872083,Count,19175,675
Iowa,Van Buren,160.281120376692,Count,19177,678
Iowa,Wapello,1702.66680236736,Count,19179,681
Iowa,Warren,198.928919075875,Count,19181,685
Iowa,Washington,52.5985778858945,Count,19183,687
Iowa,Wayne,156.947134046971,Count,19185,691
Iowa,Webster,417.69595284401,Count,19187,694
Iowa,Winnebago,71.7628354739465,Count,19189,696
Iowa,Winneshiek,77.3070189220147,Count,19191,698
Iowa,Woodbury,1516.26247098109,Count,19193,702
Iowa,Worth,41.9674296842404,Count,19195,703
Iowa,Wright,33.214275532944,Count,19197,705
Kansas,Allen,325.108236395798,Count,20001,709
Kansas,Anderson,49.2224880487421,Count,20003,712
Kansas,Atchison,152.203154451825,Count,20005,715
Kansas,Barber,18.0773774279357,Count,20007,717
Kansas,Barton,194.397495755559,Count,20009,719
Kansas,Bourbon,129.094085118342,Count,20011,722
Kansas,Brown,52.0959978294838,Count,20013,723
Kansas,Butler,453.035570030634,Count,20015,726
Kansas,Chase,92.7091589318008,Count,20017,729
Kansas,Chautauqua,81.1226106850721,Count,20019,730
Kansas,Cherokee,200.156689263911,Count,20021,732
Kansas,Cheyenne,6.06020664902637,Count,20023,736
Kansas,Clark,67.4425886144248,Count,20025,738
Kansas,Clay,28.2628253892495,Count,20027,739
Kansas,Cloud,93.2202955387438,Count,20029,740
Kansas,Coffey,105.91635042263,Count,20031,745
Kansas,Comanche,10.7729696647374,Count,20033,748
Kansas,Cowley,549.02731277924,Count,20035,752
Kansas,Crawford,664.553038706834,Count,20037,756
Kansas,Decatur,39.145111728303,Count,20039,759
Kansas,Dickinson,57.2166595650874,Count,20041,762
Kansas,Doniphan,172.938956688272,Count,20043,765
Kansas,Douglas,493.407889697025,Count,20045,767
Kansas,Edwards,14.117321896658,Count,20047,770
Kansas,Elk,119.117783710858,Count,20049,773
Kansas,Ellis,96.3227544563176,Count,20051,774
Kansas,Ellsworth,47.2459543791076,Count,20053,776
Kansas,Finney,321.119321608091,Count,20055,778
Kansas,Ford,208.404652517061,Count,20057,784
Kansas,Franklin,660.206248874971,Count,20059,786
Kansas,Geary,408.361803138389,Count,20061,788
Kansas,Gove,15.0699252871913,Count,20063,790
Kansas,Graham,6.47487075814976,Count,20065,791
Kansas,Grant,12.3202560860497,Count,20067,794
Kansas,Gray,29.5203075815736,Count,20069,798
Kansas,Greeley,11.1464967558404,Count,20071,801
Kansas,Greenwood,180.869533465976,Count,20073,803
Kansas,Hamilton,78.8690474771075,Count,20075,805
Kansas,Harper,49.3596835649465,Count,20077,807
Kansas,Harvey,203.664269918728,Count,20079,812
Kansas,Haskell,56.3194935078403,Count,20081,815
Kansas,Hodgeman,20.6401483337747,Count,20083,818
Kansas,Jackson,36.832359302921,Count,20085,819
Kansas,Jefferson,4.41050877628008,Count,20087,821
Kansas,Jewell,22.7309819799485,Count,20089,822
Kansas,Johnson,1215.84778742983,Count,20091,824
Kansas,Kearny,74.1237878736717,Count,20093,826
Kansas,Kingman,46.0306331707976,Count,20095,827
Kansas,Kiowa,103.721389759692,Count,20097,829
Kansas,Labette,151.292800150521,Count,20099,831
Kansas,Lane,13.070614577552,Count,20101,833
Kansas,Leavenworth,864.42889015873,Count,20103,836
Kansas,Lincoln,31.3465939628006,Count,20105,838
Kansas,Linn,58.177050919815,Count,20107,840
Kansas,Logan,15.1049549811735,Count,20109,842
Kansas,Lyon,314.284970007427,Count,20111,844
Kansas,McPherson,187.658984260083,Count,20113,846
Kansas,Marion,90.8170505574273,Count,20115,848
Kansas,Marshall,31.7225209022876,Count,20117,850
Kansas,Meade,65.204617673584,Count,20119,851
Kansas,Miami,60.4711304378495,Count,20121,853
Kansas,Mitchell,29.5313739106068,Count,20123,854
Kansas,Montgomery,390.888531879063,Count,20125,856
Kansas,Morris,32.4472105281135,Count,20127,858
Kansas,Morton,21.914663540287,Count,20129,859
Kansas,Nemaha,39.1553149039464,Count,20131,861
Kansas,Neosho,42.621888289944,Count,20133,862
Kansas,Ness,16.2262646950316,Count,20135,864
Kansas,Norton,52.8529263895888,Count,20137,866
Kansas,Osage,65.1761159989947,Count,20139,867
Kansas,Osborne,29.3538314586197,Count,20141,869
Kansas,Ottawa,48.1644347252881,Count,20143,870
Kansas,Pawnee,19.2987495868431,Count,20145,872
Kansas,Phillips,49.7377117934824,Count,20147,873
Kansas,Pottawatomie,10.3577196449781,Count,20149,876
Kansas,Pratt,65.6826293649179,Count,20151,878
Kansas,Rawlins,23.1813417714555,Count,20153,880
Kansas,Reno,727.143216054146,Count,20155,882
Kansas,Republic,34.6325463582407,Count,20157,884
Kansas,Rice,61.4277889161408,Count,20159,886
Kansas,Riley,506.960253605636,Count,20161,888
Kansas,Rooks,18.6401529734134,Count,20163,889
Kansas,Rush,17.8995963249226,Count,20165,891
Kansas,Russell,32.6900865568696,Count,20167,893
Kansas,Saline,285.142731341859,Count,20169,895
Kansas,Scott,1.95132943840511,Count,20171,897
Kansas,Sedgwick,7501.32932172706,Count,20173,898
Kansas,Seward,60.1635425745386,Count,20175,900
Kansas,Shawnee,2382.20864813174,Count,20177,902
Kansas,Sheridan,14.9228697257468,Count,20179,904
Kansas,Sherman,290.406275014191,Count,20181,907
Kansas,Smith,43.4932132537939,Count,20183,909
Kansas,Stafford,51.9103863070683,Count,20185,911
Kansas,Stanton,4.59134030744575,Count,20187,913
Kansas,Stevens,27.6590738201615,Count,20189,914
Kansas,Sumner,283.998989773839,Count,20191,916
Kansas,Thomas,95.3004804071186,Count,20193,917
Kansas,Trego,3.78436385490421,Count,20195,919
Kansas,Wabaunsee,42.5558138790919,Count,20197,920
Kansas,Wallace,51.4983715609415,Count,20199,921
Kansas,Washington,81.0288730919043,Count,20201,922
Kansas,Wichita,73.9930794579626,Count,20203,923
Kansas,Wilson,81.7260264319557,Count,20205,925
Kansas,Woodson,44.3311467345111,Count,20207,926
Kansas,Wyandotte,3162.5490011159,Count,20209,927
Kentucky,Adair,123.864921794056,Count,21001,928
Kentucky,Allen,11.4141728913388,Count,21003,929
Kentucky,Anderson,194.403772280082,Count,21005,930
Kentucky,Ballard,19.9312974806162,Count,21007,932
Kentucky,Barren,303.886881479311,Count,21009,933
Kentucky,Bath,1.58841193187982,Count,21011,934
Kentucky,Bell,769.756324142399,Count,21013,936
Kentucky,Boone,967.874813384831,Count,21015,1002
Kentucky,Bourbon,327.999002395838,Count,21017,1005
Kentucky,Boyd,934.455342142765,Count,21019,1008
Kentucky,Boyle,624.942687421308,Count,21021,1010
Kentucky,Bracken,3.40614808078863,Count,21023,1013
Kentucky,Breathitt,345.761635014576,Count,21025,1017
Kentucky,Breckinridge,110.94855861571,Count,21027,1020
Kentucky,Bullitt,1045.58491124345,Count,21029,1024
Kentucky,Butler,73.7282401454738,Count,21031,1026
Kentucky,Caldwell,122.1715446928,Count,21033,1031
Kentucky,Calloway,271.782982025317,Count,21035,1033
Kentucky,Campbell,935.896945905816,Count,21037,1035
Kentucky,Carlisle,2.44279276162214,Count,21039,1039
Kentucky,Carroll,393.399179472999,Count,21041,1041
Kentucky,Carter,109.462526163024,Count,21043,1044
Kentucky,Casey,56.8100878719761,Count,21045,1048
Kentucky,Christian,911.096447548588,Count,21047,1050
Kentucky,Clark,190.885628676457,Count,21049,1053
Kentucky,Clay,138.555866634473,Count,21051,1056
Kentucky,Clinton,0.777558197034523,Count,21053,1059
Kentucky,Crittenden,14.9777930256163,Count,21055,1064
Kentucky,Cumberland,11.0509128473495,Count,21057,1067
Kentucky,Daviess,568.42868912099,Count,21059,1071
Kentucky,Edmonson,37.6127090101526,Count,21061,1073
Kentucky,Elliott,0.574122615158558,Count,21063,1075
Kentucky,Estill,191.298439701095,Count,21065,1077
Kentucky,Fayette,3199.73756290315,Count,21067,1080
Kentucky,Fleming,72.1303688508978,Count,21069,1083
Kentucky,Floyd,195.225198467033,Count,21071,1085
Kentucky,Franklin,419.802861793778,Count,21073,1086
Kentucky,Fulton,0.853138993797984,Count,21075,1088
Kentucky,Gallatin,nan,Count,21077,1090
Kentucky,Garrard,16.7180202264572,Count,21079,1092
Kentucky,Grant,308.734591095639,Count,21081,1094
Kentucky,Graves,225.694063803963,Count,21083,1097
Kentucky,Grayson,498.221352690744,Count,21085,1100
Kentucky,Green,99.8185751542687,Count,21087,1102
Kentucky,Greenup,429.692378686431,Count,21089,1105
Kentucky,Hancock,17.5097693761018,Count,21091,1107
Kentucky,Hardin,1303.94171009651,Count,21093,1110
Kentucky,Harlan,593.650376018102,Count,21095,1114
Kentucky,Harrison,35.5667998286476,Count,21097,1119
Kentucky,Hart,127.346367376029,Count,21099,1121
Kentucky,Henderson,307.099238957806,Count,21101,1126
Kentucky,Henry,16.081463456079,Count,21103,1129
Kentucky,Hickman,0.0,Count,21105,1130
Kentucky,Hopkins,770.39357792974,Count,21107,1136
Kentucky,Jackson,3.40822412566173,Count,21109,1140
Kentucky,Jefferson,4931.15349245363,Count,21111,1143
Kentucky,Jessamine,444.969185268857,Count,21113,1145
Kentucky,Johnson,439.671189345559,Count,21115,1148
Kentucky,Kenton,1516.99168233315,Count,21117,1151
Kentucky,Knott,13.3912717777307,Count,21119,1154
Kentucky,Knox,420.493963612004,Count,21121,1159
Kentucky,Larue,11.5496915488548,Count,21123,1162
Kentucky,Laurel,491.228184550549,Count,21125,1166
Kentucky,Lawrence,247.913615056013,Count,21127,1167
Kentucky,Lee,0.248713396431413,Count,21129,1171
Kentucky,Leslie,29.5428466704211,Count,21131,1175
Kentucky,Letcher,nan,Count,21133,1178
Kentucky,Lewis,14.5557378934063,Count,21135,1180
Kentucky,Lincoln,465.202345007102,Count,21137,1184
Kentucky,Livingston,103.202452603511,Count,21139,1187
Kentucky,Logan,314.338975337858,Count,21141,1190
Kentucky,Lyon,14.9687528700233,Count,21143,1193
Kentucky,McCracken,1081.08667067153,Count,21145,1196
Kentucky,McCreary,60.0431210146845,Count,21147,1198
Kentucky,McLean,1.75079379586487,Count,21149,1201
Kentucky,Madison,1617.19020665949,Count,21151,1204
Kentucky,Magoffin,29.2706721301583,Count,21153,1206
Kentucky,Marion,25.246842291451,Count,21155,1210
Kentucky,Marshall,58.1691481565031,Count,21157,1213
Kentucky,Martin,0.734321147203445,Count,21159,1215
Kentucky,Mason,191.381745943803,Count,21161,1217
Kentucky,Meade,153.507966694641,Count,21163,1220
Kentucky,Menifee,12.7683094867971,Count,21165,1222
Kentucky,Mercer,362.410150543885,Count,21167,1225
Kentucky,Metcalfe,8.80621309165394,Count,21169,1228
Kentucky,Monroe,33.9681471537856,Count,21171,1230
Kentucky,Montgomery,222.715548290832,Count,21173,1233
Kentucky,Morgan,281.478341494915,Count,21175,1235
Kentucky,Muhlenberg,141.054356526982,Count,21177,1238
Kentucky,Nelson,345.268251811563,Count,21179,1243
Kentucky,Nicholas,2.27055517634221,Count,21181,1246
Kentucky,Ohio,354.90312820893,Count,21183,1249
Kentucky,Oldham,468.856454341905,Count,21185,1252
Kentucky,Owen,76.6508141247037,Count,21187,1255
Kentucky,Owsley,7.2486216013931,Count,21189,1257
