State,County,Recreation & fitness facilities per 1000 pop 2011 (RECFACPTH11),Units,FIPS,FID
Georgia,Forsyth,0.14283046,"# per 1,000 pop",13117,768
Georgia,Franklin,0.0455145,"# per 1,000 pop",13119,772
Georgia,Fulton,0.125420395,"# per 1,000 pop",13121,779
Georgia,Gilmer,0.0353008,"# per 1,000 pop",13123,781
Georgia,Glascock,0.0,"# per 1,000 pop",13125,783
Georgia,Glynn,0.12471627,"# per 1,000 pop",13127,793
Georgia,Gordon,0.054057,"# per 1,000 pop",13129,796
Georgia,Grady,0.079614665,"# per 1,000 pop",13131,797
Georgia,Greene,0.0,"# per 1,000 pop",13133,800
Georgia,Gwinnett,0.075227563,"# per 1,000 pop",13135,804
Georgia,Habersham,0.0232202,"# per 1,000 pop",13137,806
Georgia,Hall,0.0548044,"# per 1,000 pop",13139,808
Georgia,Hancock,0.0,"# per 1,000 pop",13141,810
Georgia,Haralson,0.070259257,"# per 1,000 pop",13143,813
Georgia,Harris,0.0618946,"# per 1,000 pop",13145,814
Georgia,Hart,0.078644174,"# per 1,000 pop",13147,816
Georgia,Heard,0.0,"# per 1,000 pop",13149,817
Georgia,Henry,0.0482905,"# per 1,000 pop",13151,820
Georgia,Houston,0.069458433,"# per 1,000 pop",13153,823
Georgia,Irwin,0.0,"# per 1,000 pop",13155,825
Georgia,Jackson,0.09839937,"# per 1,000 pop",13157,828
Georgia,Jasper,0.072264778,"# per 1,000 pop",13159,830
Georgia,Jeff Davis,0.0,"# per 1,000 pop",13161,832
Georgia,Jefferson,0.0,"# per 1,000 pop",13163,834
Georgia,Jenkins,0.0,"# per 1,000 pop",13165,835
Georgia,Johnson,0.0,"# per 1,000 pop",13167,837
Georgia,Jones,0.069603954,"# per 1,000 pop",13169,839
Georgia,Lamar,0.0,"# per 1,000 pop",13171,841
Georgia,Lanier,0.0,"# per 1,000 pop",13173,845
Georgia,Laurens,0.0418025,"# per 1,000 pop",13175,847
Georgia,Lee,0.0349883,"# per 1,000 pop",13177,849
Georgia,Liberty,0.0307272,"# per 1,000 pop",13179,855
Georgia,Lincoln,0.0,"# per 1,000 pop",13181,857
Georgia,Long,0.065754866,"# per 1,000 pop",13183,860
Georgia,Lowndes,0.089686099,"# per 1,000 pop",13185,863
Georgia,Lumpkin,0.065563022,"# per 1,000 pop",13187,865
Georgia,McDuffie,0.0,"# per 1,000 pop",13189,868
Georgia,McIntosh,0.0,"# per 1,000 pop",13191,871
Georgia,Macon,0.0,"# per 1,000 pop",13193,874
Georgia,Madison,0.0355556,"# per 1,000 pop",13195,875
Georgia,Marion,0.0,"# per 1,000 pop",13197,877
Georgia,Meriwether,0.0,"# per 1,000 pop",13199,879
Georgia,Miller,0.0,"# per 1,000 pop",13201,881
Georgia,Mitchell,0.0,"# per 1,000 pop",13205,883
Georgia,Monroe,0.113886569,"# per 1,000 pop",13207,885
Georgia,Montgomery,0.0,"# per 1,000 pop",13209,887
Georgia,Morgan,0.0558566,"# per 1,000 pop",13211,890
Georgia,Murray,0.0,"# per 1,000 pop",13213,892
Georgia,Muscogee,0.076792333,"# per 1,000 pop",13215,896
Georgia,Newton,0.0298579,"# per 1,000 pop",13217,899
Georgia,Oconee,0.120307988,"# per 1,000 pop",13219,901
Georgia,Oglethorpe,0.068017957,"# per 1,000 pop",13221,905
Georgia,Paulding,0.09749711,"# per 1,000 pop",13223,908
Georgia,Peach,0.0361154,"# per 1,000 pop",13225,910
Georgia,Pickens,0.067999456,"# per 1,000 pop",13227,912
Georgia,Pierce,0.053251,"# per 1,000 pop",13229,915
Georgia,Pike,0.112485939,"# per 1,000 pop",13231,7
Georgia,Polk,0.12105072,"# per 1,000 pop",13233,8
Georgia,Pulaski,0.0,"# per 1,000 pop",13235,11
Georgia,Putnam,0.0470013,"# per 1,000 pop",13237,13
Georgia,Quitman,0.0,"# per 1,000 pop",13239,16
Georgia,Rabun,0.0614628,"# per 1,000 pop",13241,18
Georgia,Randolph,0.0,"# per 1,000 pop",13243,23
Georgia,Richmond,0.0399245,"# per 1,000 pop",13245,24
Georgia,Rockdale,0.070172976,"# per 1,000 pop",13247,28
Georgia,Schley,0.0,"# per 1,000 pop",13249,31
Georgia,Screven,0.0,"# per 1,000 pop",13251,34
Georgia,Seminole,0.0,"# per 1,000 pop",13253,38
Georgia,Spalding,0.078099374,"# per 1,000 pop",13255,41
Georgia,Stephens,0.116396368,"# per 1,000 pop",13257,45
Georgia,Stewart,0.0,"# per 1,000 pop",13259,48
Georgia,Sumter,0.0311701,"# per 1,000 pop",13261,52
Georgia,Talbot,0.0,"# per 1,000 pop",13263,57
Georgia,Taliaferro,0.0,"# per 1,000 pop",13265,60
Georgia,Tattnall,0.0,"# per 1,000 pop",13267,63
Georgia,Taylor,0.0,"# per 1,000 pop",13269,69
Georgia,Telfair,0.0,"# per 1,000 pop",13271,75
Georgia,Terrell,0.0,"# per 1,000 pop",13273,78
Georgia,Thomas,0.1345201,"# per 1,000 pop",13275,83
Georgia,Tift,0.121362169,"# per 1,000 pop",13277,87
Georgia,Toombs,0.0367444,"# per 1,000 pop",13279,91
Georgia,Towns,0.0,"# per 1,000 pop",13281,95
Georgia,Treutlen,0.0,"# per 1,000 pop",13283,102
Georgia,Troup,0.073924036,"# per 1,000 pop",13285,105
Georgia,Turner,0.0,"# per 1,000 pop",13287,108
Georgia,Twiggs,0.0,"# per 1,000 pop",13289,116
Georgia,Union,0.09410879,"# per 1,000 pop",13291,120
Georgia,Upson,0.0371361,"# per 1,000 pop",13293,123
Georgia,Walker,0.072659633,"# per 1,000 pop",13295,126
Georgia,Walton,0.0236449,"# per 1,000 pop",13297,127
Georgia,Ware,0.110204981,"# per 1,000 pop",13299,132
Georgia,Warren,0.0,"# per 1,000 pop",13301,135
Georgia,Washington,0.0,"# per 1,000 pop",13303,143
Georgia,Wayne,0.066006601,"# per 1,000 pop",13305,147
Georgia,Webster,0.0,"# per 1,000 pop",13307,149
Georgia,Wheeler,0.0,"# per 1,000 pop",13309,154
Georgia,White,0.072974058,"# per 1,000 pop",13311,157
Georgia,Whitfield,0.067924235,"# per 1,000 pop",13313,159
Georgia,Wilcox,0.0,"# per 1,000 pop",13315,163
Georgia,Wilkes,0.0,"# per 1,000 pop",13317,167
Georgia,Wilkinson,0.0,"# per 1,000 pop",13319,169
Georgia,Worth,0.092915215,"# per 1,000 pop",13321,173
Hawaii,Hawaii,0.0588081,"# per 1,000 pop",15001,198
Hawaii,Honolulu,0.0486284,"# per 1,000 pop",15003,234
Hawaii,Kalawao,0.0,"# per 1,000 pop",15005,247
Hawaii,Kauai,0.073711523,"# per 1,000 pop",15007,261
Hawaii,Maui,0.089264081,"# per 1,000 pop",15009,323
Idaho,Ada,0.099751867,"# per 1,000 pop",16001,336
Idaho,Adams,0.0,"# per 1,000 pop",16003,338
Idaho,Bannock,0.095694925,"# per 1,000 pop",16005,343
Idaho,Bear Lake,0.0,"# per 1,000 pop",16007,349
Idaho,Benewah,0.0,"# per 1,000 pop",16009,354
Idaho,Bingham,0.065372295,"# per 1,000 pop",16011,362
Idaho,Blaine,0.427188153,"# per 1,000 pop",16013,371
Idaho,Boise,0.143163923,"# per 1,000 pop",16015,380
Idaho,Bonner,0.147174254,"# per 1,000 pop",16017,387
Idaho,Bonneville,0.0378122,"# per 1,000 pop",16019,395
Idaho,Boundary,0.184877057,"# per 1,000 pop",16021,405
Idaho,Butte,0.0,"# per 1,000 pop",16023,414
Idaho,Camas,0.0,"# per 1,000 pop",16025,429
Idaho,Canyon,0.0365889,"# per 1,000 pop",16027,441
Idaho,Caribou,0.0,"# per 1,000 pop",16029,449
Idaho,Cassia,0.17316767,"# per 1,000 pop",16031,456
Idaho,Clark,0.0,"# per 1,000 pop",16033,464
Idaho,Clearwater,0.0,"# per 1,000 pop",16035,474
Idaho,Custer,0.0,"# per 1,000 pop",16037,484
Idaho,Elmore,0.076350449,"# per 1,000 pop",16039,490
Idaho,Franklin,0.0,"# per 1,000 pop",16041,498
Idaho,Fremont,0.076283469,"# per 1,000 pop",16043,502
Idaho,Gem,0.119911266,"# per 1,000 pop",16045,510
Idaho,Gooding,0.0,"# per 1,000 pop",16047,519
Idaho,Idaho,0.121691512,"# per 1,000 pop",16049,528
Idaho,Jefferson,0.0380127,"# per 1,000 pop",16051,540
Idaho,Jerome,0.088739019,"# per 1,000 pop",16053,547
Idaho,Kootenai,0.170356542,"# per 1,000 pop",16055,552
Idaho,Latah,0.079352484,"# per 1,000 pop",16057,559
Idaho,Lemhi,0.125266191,"# per 1,000 pop",16059,566
Idaho,Lewis,0.0,"# per 1,000 pop",16061,574
Idaho,Lincoln,0.0,"# per 1,000 pop",16063,578
Idaho,Madison,0.158440941,"# per 1,000 pop",16065,581
Idaho,Minidoka,0.0,"# per 1,000 pop",16067,585
Idaho,Nez Perce,0.177574835,"# per 1,000 pop",16069,589
Idaho,Oneida,0.0,"# per 1,000 pop",16071,593
Idaho,Owyhee,0.0,"# per 1,000 pop",16073,601
Idaho,Payette,0.0,"# per 1,000 pop",16075,606
Idaho,Power,0.0,"# per 1,000 pop",16077,613
Idaho,Shoshone,0.157927985,"# per 1,000 pop",16079,621
Idaho,Teton,0.098386462,"# per 1,000 pop",16081,627
Idaho,Twin Falls,0.076882664,"# per 1,000 pop",16083,634
Idaho,Valley,0.207576544,"# per 1,000 pop",16085,643
Idaho,Washington,0.098667982,"# per 1,000 pop",16087,649
Illinois,Adams,0.104165117,"# per 1,000 pop",17001,650
Illinois,Alexander,0.0,"# per 1,000 pop",17003,651
Illinois,Bond,0.0564366,"# per 1,000 pop",17005,652
Illinois,Boone,0.0554221,"# per 1,000 pop",17007,653
Illinois,Brown,0.145391102,"# per 1,000 pop",17009,654
Illinois,Bureau,0.0577768,"# per 1,000 pop",17011,2
Illinois,Calhoun,0.198098257,"# per 1,000 pop",17013,4
Illinois,Carroll,0.0,"# per 1,000 pop",17015,6
Illinois,Cass,0.073416049,"# per 1,000 pop",17017,10
Illinois,Champaign,0.113392659,"# per 1,000 pop",17019,12
Illinois,Christian,0.086447858,"# per 1,000 pop",17021,14
Illinois,Clark,0.185185185,"# per 1,000 pop",17023,19
Illinois,Clay,0.145772595,"# per 1,000 pop",17025,22
Illinois,Clinton,0.0526025,"# per 1,000 pop",17027,27
Illinois,Coles,0.111931945,"# per 1,000 pop",17029,30
Illinois,Cook,0.083188791,"# per 1,000 pop",17031,36
Illinois,Crawford,0.0,"# per 1,000 pop",17033,40
Illinois,Cumberland,0.0,"# per 1,000 pop",17035,44
Illinois,DeKalb,0.076621013,"# per 1,000 pop",17037,49
Illinois,De Witt,0.181279836,"# per 1,000 pop",17039,53
Illinois,Douglas,0.150988978,"# per 1,000 pop",17041,55
Illinois,DuPage,0.127647468,"# per 1,000 pop",17043,64
Illinois,Edgar,0.163167628,"# per 1,000 pop",17045,66
Illinois,Edwards,0.0,"# per 1,000 pop",17047,71
Illinois,Effingham,0.087570786,"# per 1,000 pop",17049,76
Illinois,Fayette,0.134102186,"# per 1,000 pop",17051,79
Illinois,Ford,0.14412337,"# per 1,000 pop",17053,81
Illinois,Franklin,0.074966265,"# per 1,000 pop",17055,85
Illinois,Fulton,0.081287596,"# per 1,000 pop",17057,89
Illinois,Gallatin,0.0,"# per 1,000 pop",17059,92
Illinois,Greene,0.072181319,"# per 1,000 pop",17061,96
Illinois,Grundy,0.21961348,"# per 1,000 pop",17063,99
Illinois,Hamilton,0.0,"# per 1,000 pop",17065,106
Illinois,Hancock,0.0526427,"# per 1,000 pop",17067,111
Illinois,Hardin,0.0,"# per 1,000 pop",17069,113
Illinois,Henderson,0.0,"# per 1,000 pop",17071,117
Illinois,Henry,0.0596647,"# per 1,000 pop",17073,121
Illinois,Iroquois,0.0339041,"# per 1,000 pop",17075,125
Illinois,Jackson,0.066302006,"# per 1,000 pop",17077,129
Illinois,Jasper,0.102574623,"# per 1,000 pop",17079,133
Illinois,Jefferson,0.154870683,"# per 1,000 pop",17081,137
Illinois,Jersey,0.0,"# per 1,000 pop",17083,142
Illinois,Jo Daviess,0.0,"# per 1,000 pop",17085,145
Illinois,Johnson,0.155581486,"# per 1,000 pop",17087,152
Illinois,Kane,0.082832645,"# per 1,000 pop",17089,156
Illinois,Kankakee,0.123373018,"# per 1,000 pop",17091,161
Illinois,Kendall,0.102743245,"# per 1,000 pop",17093,165
Illinois,Knox,0.07593591,"# per 1,000 pop",17095,166
Illinois,Lake,0.168206421,"# per 1,000 pop",17097,170
Illinois,LaSalle,0.09691203,"# per 1,000 pop",17099,175
Illinois,Lawrence,0.0,"# per 1,000 pop",17101,177
Illinois,Lee,0.084283868,"# per 1,000 pop",17103,180
Illinois,Livingston,0.07732158,"# per 1,000 pop",17105,182
Illinois,Logan,0.0330557,"# per 1,000 pop",17107,186
Illinois,McDonough,0.092299172,"# per 1,000 pop",17109,189
Illinois,McHenry,0.116736438,"# per 1,000 pop",17111,192
Illinois,McLean,0.128823722,"# per 1,000 pop",17113,193
Illinois,Macon,0.072300699,"# per 1,000 pop",17115,194
Illinois,Macoupin,0.104749335,"# per 1,000 pop",17117,196
Illinois,Madison,0.13403079,"# per 1,000 pop",17119,199
Illinois,Marion,0.204404926,"# per 1,000 pop",17121,201
Illinois,Marshall,0.080134626,"# per 1,000 pop",17123,202
Illinois,Mason,0.069122831,"# per 1,000 pop",17125,206
Illinois,Massac,0.065457878,"# per 1,000 pop",17127,208
Illinois,Menard,0.157529931,"# per 1,000 pop",17129,212
Illinois,Mercer,0.183879865,"# per 1,000 pop",17131,216
Illinois,Monroe,0.150520802,"# per 1,000 pop",17133,219
Illinois,Montgomery,0.13397642,"# per 1,000 pop",17135,223
Illinois,Morgan,0.112723686,"# per 1,000 pop",17137,225
Illinois,Moultrie,0.134698276,"# per 1,000 pop",17139,227
Illinois,Ogle,0.094224065,"# per 1,000 pop",17141,229
Illinois,Peoria,0.074999866,"# per 1,000 pop",17143,233
Illinois,Perry,0.0449236,"# per 1,000 pop",17145,235
Illinois,Piatt,0.119911266,"# per 1,000 pop",17147,238
Illinois,Pike,0.061177,"# per 1,000 pop",17149,241
Illinois,Pope,0.0,"# per 1,000 pop",17151,245
Illinois,Pulaski,0.0,"# per 1,000 pop",17153,248
Illinois,Putnam,0.334728033,"# per 1,000 pop",17155,253
Illinois,Randolph,0.089785413,"# per 1,000 pop",17157,255
Illinois,Richland,0.185322461,"# per 1,000 pop",17159,259
Illinois,Rock Island,0.088200174,"# per 1,000 pop",17161,265
Illinois,St. Clair,0.103712923,"# per 1,000 pop",17163,269
Illinois,Saline,0.0,"# per 1,000 pop",17165,271
Illinois,Sangamon,0.105543549,"# per 1,000 pop",17167,274
Illinois,Schuyler,0.0,"# per 1,000 pop",17169,278
Illinois,Scott,0.0,"# per 1,000 pop",17171,280
Illinois,Shelby,0.0448793,"# per 1,000 pop",17173,283
Illinois,Stark,0.0,"# per 1,000 pop",17175,285
Illinois,Stephenson,0.1902105,"# per 1,000 pop",17177,290
Illinois,Tazewell,0.110431345,"# per 1,000 pop",17179,291
Illinois,Union,0.0,"# per 1,000 pop",17181,293
Illinois,Vermilion,0.073710979,"# per 1,000 pop",17183,296
Illinois,Wabash,0.169649673,"# per 1,000 pop",17185,299
Illinois,Warren,0.112151629,"# per 1,000 pop",17187,301
Illinois,Washington,0.137230685,"# per 1,000 pop",17189,305
Illinois,Wayne,0.180115274,"# per 1,000 pop",17191,310
Illinois,White,0.068554192,"# per 1,000 pop",17193,312
Illinois,Whiteside,0.102965404,"# per 1,000 pop",17195,314
Illinois,Will,0.091092746,"# per 1,000 pop",17197,320
Illinois,Williamson,0.134910285,"# per 1,000 pop",17199,324
Illinois,Winnebago,0.085158275,"# per 1,000 pop",17201,325
Illinois,Woodford,0.077232005,"# per 1,000 pop",17203,328
Indiana,Adams,0.116373793,"# per 1,000 pop",18001,330
Indiana,Allen,0.133784111,"# per 1,000 pop",18003,335
Indiana,Bartholomew,0.10312069,"# per 1,000 pop",18005,342
Indiana,Benton,0.225784601,"# per 1,000 pop",18007,179
Indiana,Blackford,0.158065281,"# per 1,000 pop",18009,183
Indiana,Boone,0.138207449,"# per 1,000 pop",18011,185
Indiana,Brown,0.066339392,"# per 1,000 pop",18013,188
Indiana,Carroll,0.149670724,"# per 1,000 pop",18015,195
Indiana,Cass,0.077073271,"# per 1,000 pop",18017,211
Indiana,Clark,0.080705184,"# per 1,000 pop",18019,215
Indiana,Clay,0.0372689,"# per 1,000 pop",18021,221
Indiana,Clinton,0.0,"# per 1,000 pop",18023,226
Indiana,Crawford,0.0,"# per 1,000 pop",18025,232
Indiana,Daviess,0.0313058,"# per 1,000 pop",18027,239
Indiana,Dearborn,0.100036013,"# per 1,000 pop",18029,242
Indiana,Decatur,0.115919629,"# per 1,000 pop",18031,246
Indiana,DeKalb,0.11778563,"# per 1,000 pop",18033,249
Indiana,Delaware,0.127286922,"# per 1,000 pop",18035,252
Indiana,Dubois,0.142348754,"# per 1,000 pop",18037,254
Indiana,Elkhart,0.075611318,"# per 1,000 pop",18039,260
Indiana,Fayette,0.082815735,"# per 1,000 pop",18041,263
Indiana,Floyd,0.106702234,"# per 1,000 pop",18043,267
Indiana,Fountain,0.0,"# per 1,000 pop",18045,270
Indiana,Franklin,0.173678954,"# per 1,000 pop",18047,272
Indiana,Fulton,0.0482393,"# per 1,000 pop",18049,276
Indiana,Gibson,0.0596712,"# per 1,000 pop",18051,286
Indiana,Grant,0.0574391,"# per 1,000 pop",18053,297
Indiana,Greene,0.0302865,"# per 1,000 pop",18055,309
Indiana,Hamilton,0.194158992,"# per 1,000 pop",18057,321
Indiana,Hancock,0.0568658,"# per 1,000 pop",18059,329
Indiana,Harrison,0.051053,"# per 1,000 pop",18061,334
Indiana,Hendricks,0.114454222,"# per 1,000 pop",18063,341
Indiana,Henry,0.101595042,"# per 1,000 pop",18065,344
Indiana,Howard,0.120809423,"# per 1,000 pop",18067,348
Indiana,Huntington,0.080729797,"# per 1,000 pop",18069,352
Indiana,Jackson,0.069868182,"# per 1,000 pop",18071,355
Indiana,Jasper,0.089769293,"# per 1,000 pop",18073,356
Indiana,Jay,0.09375586,"# per 1,000 pop",18075,358
Indiana,Jefferson,0.0619521,"# per 1,000 pop",18077,363
Indiana,Jennings,0.0355227,"# per 1,000 pop",18079,367
Indiana,Johnson,0.077617838,"# per 1,000 pop",18081,370
Indiana,Knox,0.12999506,"# per 1,000 pop",18083,376
Indiana,Kosciusko,0.090472005,"# per 1,000 pop",18085,384
Indiana,LaGrange,0.0266959,"# per 1,000 pop",18087,386
Indiana,Lake,0.07274432,"# per 1,000 pop",18089,389
Indiana,LaPorte,0.053904,"# per 1,000 pop",18091,392
Indiana,Lawrence,0.130067201,"# per 1,000 pop",18093,396
Indiana,Madison,0.068711731,"# per 1,000 pop",18095,401
Indiana,Marion,0.097673934,"# per 1,000 pop",18097,409
Indiana,Marshall,0.085236959,"# per 1,000 pop",18099,412
Indiana,Martin,0.096786682,"# per 1,000 pop",18101,418
Indiana,Miami,0.081857622,"# per 1,000 pop",18103,420
Indiana,Monroe,0.064238912,"# per 1,000 pop",18105,422
Indiana,Montgomery,0.0521716,"# per 1,000 pop",18107,425
Indiana,Morgan,0.0577768,"# per 1,000 pop",18109,430
Indiana,Newton,0.070982396,"# per 1,000 pop",18111,433
Indiana,Noble,0.0422753,"# per 1,000 pop",18113,436
Indiana,Ohio,0.0,"# per 1,000 pop",18115,440
Indiana,Orange,0.0501655,"# per 1,000 pop",18117,444
Indiana,Owen,0.0465095,"# per 1,000 pop",18119,448
Indiana,Parke,0.0585172,"# per 1,000 pop",18121,452
Indiana,Perry,0.102986612,"# per 1,000 pop",18123,459
Indiana,Pike,0.079013906,"# per 1,000 pop",18125,465
Indiana,Porter,0.096660968,"# per 1,000 pop",18127,468
Indiana,Posey,0.116776956,"# per 1,000 pop",18129,471
Indiana,Pulaski,0.075568654,"# per 1,000 pop",18131,477
Indiana,Putnam,0.0,"# per 1,000 pop",18133,480
Indiana,Randolph,0.115291495,"# per 1,000 pop",18135,485
Indiana,Ripley,0.069847035,"# per 1,000 pop",18137,488
Indiana,Rush,0.11572065,"# per 1,000 pop",18139,493
Indiana,St. Joseph,0.104999869,"# per 1,000 pop",18141,496
Indiana,Scott,0.0418445,"# per 1,000 pop",18143,504
Indiana,Shelby,0.067724677,"# per 1,000 pop",18145,506
Indiana,Spencer,0.0,"# per 1,000 pop",18147,509
Indiana,Starke,0.0431686,"# per 1,000 pop",18149,512
Indiana,Steuben,0.117305493,"# per 1,000 pop",18151,515
Indiana,Sullivan,0.0,"# per 1,000 pop",18153,518
Indiana,Switzerland,0.0,"# per 1,000 pop",18155,526
Indiana,Tippecanoe,0.0569629,"# per 1,000 pop",18157,530
Indiana,Tipton,0.0,"# per 1,000 pop",18159,534
Indiana,Union,0.0,"# per 1,000 pop",18161,538
Indiana,Vanderburgh,0.12192824,"# per 1,000 pop",18163,543
Indiana,Vermillion,0.0622355,"# per 1,000 pop",18165,548
Indiana,Vigo,0.083121681,"# per 1,000 pop",18167,553
Indiana,Wabash,0.0614081,"# per 1,000 pop",18169,555
Indiana,Warren,0.0,"# per 1,000 pop",18171,567
Indiana,Warrick,0.066467265,"# per 1,000 pop",18173,575
Indiana,Washington,0.0354547,"# per 1,000 pop",18175,584
Indiana,Wayne,0.043712,"# per 1,000 pop",18177,586
Indiana,Wells,0.0360672,"# per 1,000 pop",18179,590
Indiana,White,0.0406702,"# per 1,000 pop",18181,594
Indiana,Whitley,0.089944235,"# per 1,000 pop",18183,597
Iowa,Adair,0.265076209,"# per 1,000 pop",19001,598
Iowa,Adams,0.0,"# per 1,000 pop",19003,602
Iowa,Allamakee,0.070382883,"# per 1,000 pop",19005,608
Iowa,Appanoose,0.155690487,"# per 1,000 pop",19007,611
Iowa,Audubon,0.0,"# per 1,000 pop",19009,615
Iowa,Benton,0.115035086,"# per 1,000 pop",19011,619
Iowa,Black Hawk,0.091275576,"# per 1,000 pop",19013,623
Iowa,Boone,0.114129194,"# per 1,000 pop",19015,625
Iowa,Bremer,0.041024,"# per 1,000 pop",19017,631
Iowa,Buchanan,0.0,"# per 1,000 pop",19019,632
Iowa,Buena Vista,0.098609605,"# per 1,000 pop",19021,633
Iowa,Butler,0.0,"# per 1,000 pop",19023,361
Iowa,Calhoun,0.0,"# per 1,000 pop",19025,365
Iowa,Carroll,0.0479547,"# per 1,000 pop",19027,369
Iowa,Cass,0.217959895,"# per 1,000 pop",19029,374
Iowa,Cedar,0.163025758,"# per 1,000 pop",19031,379
Iowa,Cerro Gordo,0.159235669,"# per 1,000 pop",19033,383
Iowa,Cherokee,0.083139342,"# per 1,000 pop",19035,388
Iowa,Chickasaw,0.080645161,"# per 1,000 pop",19037,393
Iowa,Clarke,0.0,"# per 1,000 pop",19039,397
Iowa,Clay,0.241036457,"# per 1,000 pop",19041,398
Iowa,Clayton,0.0,"# per 1,000 pop",19043,402
Iowa,Clinton,0.162979261,"# per 1,000 pop",19045,404
Iowa,Crawford,0.0580585,"# per 1,000 pop",19047,408
Iowa,Dallas,0.114934272,"# per 1,000 pop",19049,413
Iowa,Davis,0.114025086,"# per 1,000 pop",19051,416
Iowa,Decatur,0.0,"# per 1,000 pop",19053,419
Iowa,Delaware,0.170222424,"# per 1,000 pop",19055,421
Iowa,Des Moines,0.099857703,"# per 1,000 pop",19057,424
Iowa,Dickinson,0.35593522,"# per 1,000 pop",19059,427
Iowa,Dubuque,0.147993108,"# per 1,000 pop",19061,434
Iowa,Emmet,0.198747888,"# per 1,000 pop",19063,437
Iowa,Fayette,0.0954244,"# per 1,000 pop",19065,442
Iowa,Floyd,0.124208173,"# per 1,000 pop",19067,447
Iowa,Franklin,0.09353662,"# per 1,000 pop",19069,451
Iowa,Fremont,0.0,"# per 1,000 pop",19071,455
Iowa,Greene,0.214362272,"# per 1,000 pop",19073,458
Iowa,Grundy,0.080134626,"# per 1,000 pop",19075,460
Iowa,Guthrie,0.092106475,"# per 1,000 pop",19077,467
Iowa,Hamilton,0.0,"# per 1,000 pop",19079,469
Iowa,Hancock,0.177085178,"# per 1,000 pop",19081,470
Iowa,Hardin,0.0575639,"# per 1,000 pop",19083,475
Iowa,Harrison,0.0,"# per 1,000 pop",19085,478
Iowa,Henry,0.0494242,"# per 1,000 pop",19087,479
Iowa,Howard,0.10478885,"# per 1,000 pop",19089,481
Iowa,Humboldt,0.20451989,"# per 1,000 pop",19091,487
Iowa,Ida,0.0,"# per 1,000 pop",19093,491
Iowa,Iowa,0.0612783,"# per 1,000 pop",19095,495
Iowa,Jackson,0.10139417,"# per 1,000 pop",19097,499
Iowa,Jasper,0.081938109,"# per 1,000 pop",19099,505
Iowa,Jefferson,0.235100505,"# per 1,000 pop",19101,507
Iowa,Johnson,0.074808863,"# per 1,000 pop",19103,508
Iowa,Jones,0.0,"# per 1,000 pop",19105,516
Iowa,Keokuk,0.0,"# per 1,000 pop",19107,520
Iowa,Kossuth,0.12993763,"# per 1,000 pop",19109,523
Iowa,Lee,0.112504922,"# per 1,000 pop",19111,531
Iowa,Linn,0.130851516,"# per 1,000 pop",19113,535
Iowa,Louisa,0.0,"# per 1,000 pop",19115,539
Iowa,Lucas,0.0,"# per 1,000 pop",19117,542
Iowa,Lyon,0.085535882,"# per 1,000 pop",19119,546
Iowa,Madison,0.127113258,"# per 1,000 pop",19121,550
Iowa,Mahaska,0.133392619,"# per 1,000 pop",19123,554
Iowa,Marion,0.090193013,"# per 1,000 pop",19125,561
Iowa,Marshall,0.0488365,"# per 1,000 pop",19127,568
Iowa,Mills,0.133084908,"# per 1,000 pop",19129,569
Iowa,Mitchell,0.186880957,"# per 1,000 pop",19131,572
Iowa,Monona,0.216567407,"# per 1,000 pop",19133,576
Iowa,Monroe,0.0,"# per 1,000 pop",19135,580
Iowa,Montgomery,0.094073377,"# per 1,000 pop",19137,595
Iowa,Muscatine,0.070140983,"# per 1,000 pop",19139,600
Iowa,O'Brien,0.211000141,"# per 1,000 pop",19141,604
Iowa,Osceola,0.0,"# per 1,000 pop",19143,607
Iowa,Page,0.188881194,"# per 1,000 pop",19145,612
Iowa,Palo Alto,0.0,"# per 1,000 pop",19147,618
Iowa,Plymouth,0.120928733,"# per 1,000 pop",19149,622
Iowa,Pocahontas,0.0,"# per 1,000 pop",19151,624
Iowa,Polk,0.152920205,"# per 1,000 pop",19153,629
Iowa,Pottawattamie,0.096286549,"# per 1,000 pop",19155,637
Iowa,Poweshiek,0.105965879,"# per 1,000 pop",19157,640
Iowa,Ringgold,0.0,"# per 1,000 pop",19159,642
Iowa,Sac,0.097828214,"# per 1,000 pop",19161,647
Iowa,Scott,0.132115469,"# per 1,000 pop",19163,657
Iowa,Shelby,0.0,"# per 1,000 pop",19165,660
Iowa,Sioux,0.088276836,"# per 1,000 pop",19167,663
Iowa,Story,0.110135797,"# per 1,000 pop",19169,668
Iowa,Tama,0.170357751,"# per 1,000 pop",19171,671
Iowa,Taylor,0.158654609,"# per 1,000 pop",19173,674
Iowa,Union,0.159375249,"# per 1,000 pop",19175,675
Iowa,Van Buren,0.0,"# per 1,000 pop",19177,678
Iowa,Wapello,0.0563968,"# per 1,000 pop",19179,681
Iowa,Warren,0.107231706,"# per 1,000 pop",19181,685
Iowa,Washington,0.137494844,"# per 1,000 pop",19183,687
Iowa,Wayne,0.315756236,"# per 1,000 pop",19185,691
Iowa,Webster,0.159033079,"# per 1,000 pop",19187,694
Iowa,Winnebago,0.093606665,"# per 1,000 pop",19189,696
Iowa,Winneshiek,0.190086965,"# per 1,000 pop",19191,698
Iowa,Woodbury,0.097444992,"# per 1,000 pop",19193,702
Iowa,Worth,0.0,"# per 1,000 pop",19195,703
Iowa,Wright,0.076745971,"# per 1,000 pop",19197,705
