State,County,Full-service restaurants per 1000 pop 2011 (FSRPTH11),Units,FIPS,FID
Idaho,Jerome,0.354956074,Count,16053,547
Idaho,Kootenai,0.85178271,Count,16055,552
Idaho,Latah,0.793524837,Count,16057,559
Idaho,Lemhi,1.628460479,Count,16059,566
Idaho,Lewis,0.788643533,Count,16061,574
Idaho,Lincoln,0.584681349,Count,16063,578
Idaho,Madison,0.475322823,Count,16065,581
Idaho,Minidoka,0.494804552,Count,16067,585
Idaho,Nez Perce,0.761035008,Count,16069,589
Idaho,Oneida,0.709555345,Count,16071,593
Idaho,Owyhee,0.791208791,Count,16073,601
Idaho,Payette,0.532221582,Count,16075,606
Idaho,Power,0.771505722,Count,16077,613
Idaho,Shoshone,1.184459886,Count,16079,621
Idaho,Teton,1.574183392,Count,16081,627
Idaho,Twin Falls,0.794454197,Count,16083,634
Idaho,Valley,3.113648158,Count,16085,643
Idaho,Washington,0.592007893,Count,16087,649
Illinois,Adams,0.744036547,Count,17001,650
Illinois,Alexander,0.7508447,Count,17003,651
Illinois,Bond,0.677239122,Count,17005,652
Illinois,Boone,0.295584703,Count,17007,653
Illinois,Brown,0.436173306,Count,17009,654
Illinois,Bureau,0.953316385,Count,17011,2
Illinois,Calhoun,2.179080824,Count,17013,4
Illinois,Carroll,0.657030223,Count,17015,6
Illinois,Cass,0.807576536,Count,17017,10
Illinois,Champaign,0.798678729,Count,17019,12
Illinois,Christian,0.69158286,Count,17021,14
Illinois,Clark,1.234567901,Count,17023,19
Illinois,Clay,0.655976676,Count,17025,22
Illinois,Clinton,0.867941401,Count,17027,27
Illinois,Coles,0.802178942,Count,17029,30
Illinois,Cook,0.678544518,Count,17031,36
Illinois,Crawford,0.657561963,Count,17033,40
Illinois,Cumberland,0.361076006,Count,17035,44
Illinois,DeKalb,0.651278613,Count,17037,49
Illinois,De Witt,0.906399178,Count,17039,53
Illinois,Douglas,1.056922845,Count,17041,55
Illinois,DuPage,0.726941513,Count,17043,64
Illinois,Edgar,0.598281301,Count,17045,66
Illinois,Edwards,0.1499925,Count,17047,71
Illinois,Effingham,0.700566291,Count,17049,76
Illinois,Fayette,0.894014572,Count,17051,79
Illinois,Ford,0.936801902,Count,17053,81
Illinois,Franklin,0.649707632,Count,17055,85
Illinois,Fulton,0.83997182,Count,17057,89
Illinois,Gallatin,0.72859745,Count,17059,92
Illinois,Greene,0.649631875,Count,17061,96
Illinois,Grundy,0.638875579,Count,17063,99
Illinois,Hamilton,0.237445091,Count,17065,106
Illinois,Hancock,0.579069278,Count,17067,111
Illinois,Hardin,1.631701632,Count,17069,113
Illinois,Henderson,0.554400554,Count,17071,117
Illinois,Henry,0.715976214,Count,17073,121
Illinois,Iroquois,0.610272928,Count,17075,125
Illinois,Jackson,0.895077076,Count,17077,129
Illinois,Jasper,0.615447738,Count,17079,133
Illinois,Jefferson,0.748541634,Count,17081,137
Illinois,Jersey,0.700464057,Count,17083,142
Illinois,Jo Daviess,1.811914442,Count,17085,145
Illinois,Johnson,0.466744457,Count,17087,152
Illinois,Kane,0.547080727,Count,17089,156
Illinois,Kankakee,0.537553866,Count,17091,161
Illinois,Kendall,0.428096853,Count,17093,165
Illinois,Knox,0.797327056,Count,17095,166
Illinois,Lake,0.678527595,Count,17097,170
Illinois,LaSalle,1.048411964,Count,17099,175
Illinois,Lawrence,0.59178601,Count,17101,177
Illinois,Lee,0.786649435,Count,17103,180
Illinois,Livingston,0.721668084,Count,17105,182
Illinois,Logan,0.760280312,Count,17107,186
Illinois,McDonough,0.953758115,Count,17109,189
Illinois,McHenry,0.687447914,Count,17111,192
Illinois,McLean,0.784653581,Count,17113,193
Illinois,Macon,0.723006986,Count,17115,194
Illinois,Macoupin,0.670395743,Count,17117,196
Illinois,Madison,0.670153949,Count,17119,199
Illinois,Marion,0.536562931,Count,17121,201
Illinois,Marshall,0.881480888,Count,17123,202
Illinois,Mason,0.760351144,Count,17125,206
Illinois,Massac,0.392747267,Count,17127,208
Illinois,Menard,0.787649653,Count,17129,212
Illinois,Mercer,0.858106037,Count,17131,216
Illinois,Monroe,0.873020651,Count,17133,219
Illinois,Montgomery,0.703376206,Count,17135,223
Illinois,Morgan,0.789065802,Count,17137,225
Illinois,Moultrie,0.606142241,Count,17139,227
Illinois,Ogle,0.82917177,Count,17141,229
Illinois,Peoria,0.905355526,Count,17143,233
Illinois,Perry,0.628930818,Count,17145,235
Illinois,Piatt,0.659511961,Count,17147,238
Illinois,Pike,0.978832742,Count,17149,241
Illinois,Pope,0.667556742,Count,17151,245
Illinois,Pulaski,0.501253133,Count,17153,248
Illinois,Putnam,1.506276151,Count,17155,253
Illinois,Randolph,0.718283303,Count,17157,255
Illinois,Richland,0.679515691,Count,17159,259
Illinois,Rock Island,0.773447677,Count,17161,265
Illinois,St. Clair,0.570421074,Count,17163,269
Illinois,Saline,0.68267609,Count,17165,271
Illinois,Sangamon,0.869477811,Count,17167,274
Illinois,Schuyler,0.670061646,Count,17169,278
Illinois,Scott,0.573833206,Count,17171,280
Illinois,Shelby,1.032223319,Count,17173,283
Illinois,Stark,0.171115674,Count,17175,285
Illinois,Stephenson,0.760841998,Count,17177,290
Illinois,Tazewell,0.750933145,Count,17179,291
Illinois,Union,0.508733254,Count,17181,293
Illinois,Vermilion,0.552832344,Count,17183,296
Illinois,Wabash,0.76342353,Count,17185,299
Illinois,Warren,0.672909774,Count,17187,301
Illinois,Washington,0.754768766,Count,17189,305
Illinois,Wayne,0.840537944,Count,17191,310
Illinois,White,0.548433537,Count,17193,312
Illinois,Whiteside,0.892366831,Count,17195,314
Illinois,Will,0.467217631,Count,17197,320
Illinois,Williamson,0.749501581,Count,17199,324
Illinois,Winnebago,0.698297856,Count,17201,325
Illinois,Woodford,0.669344043,Count,17203,328
Indiana,Adams,0.610962411,Count,18001,330
Indiana,Allen,0.68843074,Count,18003,335
Indiana,Bartholomew,0.708954743,Count,18005,342
Indiana,Benton,0.338676902,Count,18007,179
Indiana,Blackford,0.632261124,Count,18009,183
Indiana,Boone,0.621933522,Count,18011,185
Indiana,Brown,0.663393923,Count,18013,188
Indiana,Carroll,0.648573139,Count,18015,195
Indiana,Cass,0.539512897,Count,18017,211
Indiana,Clark,0.609772501,Count,18019,215
Indiana,Clay,0.447227191,Count,18021,221
Indiana,Clinton,0.514341038,Count,18023,226
Indiana,Crawford,1.223874976,Count,18025,232
Indiana,Daviess,0.500892214,Count,18027,239
Indiana,Dearborn,0.580208875,Count,18029,242
Indiana,Decatur,0.695517774,Count,18031,246
Indiana,DeKalb,0.753828033,Count,18033,249
Indiana,Delaware,0.602491429,Count,18035,252
Indiana,Dubois,1.091340451,Count,18037,254
Indiana,Elkhart,0.645216576,Count,18039,260
Indiana,Fayette,0.455486542,Count,18041,263
Indiana,Floyd,0.493497833,Count,18043,267
Indiana,Fountain,0.874227765,Count,18045,270
Indiana,Franklin,0.607876341,Count,18047,272
Indiana,Fulton,0.916546068,Count,18049,276
Indiana,Gibson,0.507205299,Count,18051,286
Indiana,Grant,0.574390787,Count,18053,297
Indiana,Greene,0.75716276,Count,18055,309
Indiana,Hamilton,0.663670735,Count,18057,321
Indiana,Hancock,0.511792553,Count,18059,329
Indiana,Harrison,0.331844288,Count,18061,334
Indiana,Hendricks,0.700190533,Count,18063,341
Indiana,Henry,0.426699177,Count,18065,344
Indiana,Howard,0.628209,Count,18067,348
Indiana,Huntington,0.861117839,Count,18069,352
Indiana,Jackson,0.535656062,Count,18071,355
Indiana,Jasper,0.807923636,Count,18073,356
Indiana,Jay,0.796924808,Count,18075,358
Indiana,Jefferson,0.991233776,Count,18077,363
Indiana,Jennings,0.461795318,Count,18079,367
Indiana,Johnson,0.705616709,Count,18081,370
Indiana,Knox,0.779970361,Count,18083,376
Indiana,Kosciusko,0.723776043,Count,18085,384
Indiana,LaGrange,0.694092207,Count,18087,386
Indiana,Lake,0.608223341,Count,18089,389
Indiana,LaPorte,0.763639957,Count,18091,392
Indiana,Lawrence,0.433557338,Count,18093,396
Indiana,Madison,0.67184804,Count,18095,401
Indiana,Marion,0.693594675,Count,18097,409
Indiana,Marshall,0.575349472,Count,18099,412
Indiana,Martin,0.774293457,Count,18101,418
Indiana,Miami,0.46385986,Count,18103,420
Indiana,Monroe,0.877931793,Count,18105,422
Indiana,Montgomery,0.652145559,Count,18107,425
Indiana,Morgan,0.361104691,Count,18109,430
Indiana,Newton,0.709823964,Count,18111,433
Indiana,Noble,0.570715931,Count,18113,436
Indiana,Ohio,0.659957103,Count,18115,440
Indiana,Orange,0.652152102,Count,18117,444
Indiana,Owen,0.325566253,Count,18119,448
Indiana,Parke,0.468137398,Count,18121,452
Indiana,Perry,0.720906282,Count,18123,459
Indiana,Pike,0.474083439,Count,18125,465
Indiana,Porter,0.676626774,Count,18127,468
Indiana,Posey,0.77851304,Count,18129,471
Indiana,Pulaski,0.528980579,Count,18131,477
Indiana,Putnam,0.474934037,Count,18133,480
Indiana,Randolph,0.960762461,Count,18135,485
Indiana,Ripley,0.593699797,Count,18137,488
Indiana,Rush,0.752184227,Count,18139,493
Indiana,St. Joseph,0.708749114,Count,18141,496
Indiana,Scott,0.251067035,Count,18143,504
Indiana,Shelby,0.632096982,Count,18145,506
Indiana,Spencer,0.333842045,Count,18147,509
Indiana,Starke,0.474854306,Count,18149,512
Indiana,Steuben,1.055749435,Count,18151,515
Indiana,Sullivan,0.659723858,Count,18153,518
Indiana,Switzerland,0.659754948,Count,18155,526
Indiana,Tippecanoe,0.68925054,Count,18157,530
Indiana,Tipton,0.316235532,Count,18159,534
Indiana,Union,0.266844563,Count,18161,538
Indiana,Vanderburgh,0.709400667,Count,18163,543
Indiana,Vermillion,0.74682599,Count,18165,548
Indiana,Vigo,0.849688294,Count,18167,553
Indiana,Wabash,0.583376831,Count,18169,555
Indiana,Warren,0.708884688,Count,18171,567
Indiana,Warrick,0.48188767,Count,18173,575
Indiana,Washington,0.425456479,Count,18175,584
Indiana,Wayne,0.713963078,Count,18177,586
Indiana,Wells,0.50494121,Count,18179,590
Indiana,White,0.976085896,Count,18181,594
Indiana,Whitley,0.7795167,Count,18183,597
Iowa,Adair,0.795228628,Count,19001,598
Iowa,Adams,0.500751127,Count,19003,602
Iowa,Allamakee,1.478040541,Count,19005,608
Iowa,Appanoose,0.544916706,Count,19007,611
Iowa,Audubon,0.6663335,Count,19009,615
Iowa,Benton,0.306760229,Count,19011,619
Iowa,Black Hawk,0.798661292,Count,19013,623
Iowa,Boone,0.72281823,Count,19015,625
Iowa,Bremer,0.984574992,Count,19017,631
Iowa,Buchanan,0.573860648,Count,19019,632
Iowa,Buena Vista,0.838181639,Count,19021,633
Iowa,Butler,0.534437838,Count,19023,361
Iowa,Calhoun,0.596302922,Count,19025,365
Iowa,Carroll,1.007049345,Count,19027,369
Iowa,Cass,1.162452775,Count,19029,374
Iowa,Cedar,0.706444952,Count,19031,379
Iowa,Cerro Gordo,1.069153776,Count,19033,383
Iowa,Cherokee,0.748254074,Count,19035,388
Iowa,Chickasaw,1.290322581,Count,19037,393
Iowa,Clarke,0.751314801,Count,19039,397
Iowa,Clay,0.903886713,Count,19041,398
Iowa,Clayton,1.554001554,Count,19043,402
Iowa,Clinton,0.713034266,Count,19045,404
Iowa,Crawford,0.696702276,Count,19047,408
Iowa,Dallas,0.660872064,Count,19049,413
Iowa,Davis,0.798175599,Count,19051,416
Iowa,Decatur,0.727713766,Count,19053,419
Iowa,Delaware,0.737630504,Count,19055,421
Iowa,Des Moines,0.898719325,Count,19057,424
Iowa,Dickinson,1.838998636,Count,19059,427
Iowa,Dubuque,0.813962093,Count,19061,434
Iowa,Emmet,0.794991553,Count,19063,437
Iowa,Fayette,0.8588196,Count,19065,442
Iowa,Floyd,0.807353124,Count,19067,447
Iowa,Franklin,0.748292957,Count,19069,451
Iowa,Fremont,1.084892867,Count,19071,455
Iowa,Greene,1.071811361,Count,19073,458
Iowa,Grundy,0.961615514,Count,19075,460
Iowa,Guthrie,0.736851801,Count,19077,467
Iowa,Hamilton,0.646746863,Count,19079,469
Iowa,Hancock,0.708340712,Count,19081,470
Iowa,Hardin,0.978586231,Count,19083,475
Iowa,Harrison,0.745055541,Count,19085,478
Iowa,Henry,0.74136312,Count,19087,479
Iowa,Howard,1.257466206,Count,19089,481
Iowa,Humboldt,1.124859393,Count,19091,487
Iowa,Ida,0.709823964,Count,19093,491
Iowa,Iowa,0.79661744,Count,19095,495
Iowa,Jackson,1.216730038,Count,19097,499
Iowa,Jasper,0.491628656,Count,19099,505
Iowa,Jefferson,0.822851769,Count,19101,507
Iowa,Johnson,1.017400542,Count,19103,508
Iowa,Jones,0.771679367,Count,19105,516
Iowa,Keokuk,0.577089545,Count,19107,520
Iowa,Kossuth,1.104469854,Count,19109,523
Iowa,Lee,1.040670529,Count,19111,531
Iowa,Linn,0.733703145,Count,19113,535
Iowa,Louisa,0.703358537,Count,19115,539
Iowa,Lucas,0.789265983,Count,19117,542
Iowa,Lyon,0.769822941,Count,19119,546
Iowa,Madison,0.508453032,Count,19121,550
Iowa,Mahaska,0.444642063,Count,19123,554
Iowa,Marion,0.481029403,Count,19125,561
Iowa,Marshall,0.65929236,Count,19127,568
Iowa,Mills,0.399254725,Count,19129,569
Iowa,Mitchell,0.747523827,Count,19131,572
Iowa,Monona,1.082837033,Count,19133,576
Iowa,Monroe,0.992678992,Count,19135,580
Iowa,Montgomery,1.03480715,Count,19137,595
Iowa,Muscatine,0.584508195,Count,19139,600
Iowa,O'Brien,0.844000563,Count,19141,604
Iowa,Osceola,0.792016474,Count,19143,607
Iowa,Page,0.881445571,Count,19145,612
Iowa,Palo Alto,1.283559739,Count,19147,618
Iowa,Plymouth,1.048049016,Count,19149,622
Iowa,Pocahontas,0.555401277,Count,19151,624
Iowa,Polk,0.776012982,Count,19153,629
Iowa,Pottawattamie,0.567020787,Count,19155,637
Iowa,Poweshiek,1.165624669,Count,19157,640
Iowa,Ringgold,0.792236086,Count,19159,642
Iowa,Sac,1.271766778,Count,19161,647
Iowa,Scott,0.792692814,Count,19163,657
Iowa,Shelby,0.584014684,Count,19165,660
Iowa,Sioux,0.735640301,Count,19167,663
Iowa,Story,0.737909843,Count,19169,668
Iowa,Tama,0.624645088,Count,19171,671
Iowa,Taylor,0.793273045,Count,19173,674
Iowa,Union,0.796876245,Count,19175,675
Iowa,Van Buren,0.665424541,Count,19177,678
Iowa,Wapello,0.620364887,Count,19179,681
Iowa,Warren,0.471819508,Count,19181,685
Iowa,Washington,0.824969064,Count,19183,687
Iowa,Wayne,0.78939059,Count,19185,691
Iowa,Webster,0.450593723,Count,19187,694
Iowa,Winnebago,0.748853318,Count,19189,696
Iowa,Winneshiek,0.950434824,Count,19191,698
Iowa,Woodbury,0.847771433,Count,19193,702
Iowa,Worth,0.925191647,Count,19195,703
Iowa,Wright,0.997697621,Count,19197,705
Kansas,Allen,0.974585801,Count,20001,709
Kansas,Anderson,1.116763866,Count,20003,712
Kansas,Atchison,0.716246866,Count,20005,715
Kansas,Barber,1.218026797,Count,20007,717
Kansas,Barton,1.010720861,Count,20009,719
Kansas,Bourbon,0.870089017,Count,20011,722
Kansas,Brown,1.002807862,Count,20013,723
Kansas,Butler,0.470938535,Count,20015,726
Kansas,Chase,1.083815029,Count,20017,729
Kansas,Chautauqua,2.493765586,Count,20019,730
Kansas,Cherokee,0.421506182,Count,20021,732
Kansas,Cheyenne,1.113999257,Count,20023,736
Kansas,Clark,1.41509434,Count,20025,738
Kansas,Clay,1.52474783,Count,20027,739
Kansas,Cloud,1.274291176,Count,20029,740
Kansas,Coffey,0.942729201,Count,20031,745
Kansas,Comanche,2.127659574,Count,20033,748
Kansas,Cowley,0.662343038,Count,20035,752
Kansas,Crawford,0.969783585,Count,20037,756
Kansas,Decatur,1.025290499,Count,20039,759
Kansas,Dickinson,0.711418263,Count,20041,762
Kansas,Doniphan,0.628377529,Count,20043,765
Kansas,Douglas,0.729660708,Count,20045,767
Kansas,Edwards,1.323188885,Count,20047,770
Kansas,Elk,0.71787509,Count,20049,773
Kansas,Ellis,0.904284919,Count,20051,774
Kansas,Ellsworth,0.929080211,Count,20053,776
Kansas,Finney,0.538865688,Count,20055,778
Kansas,Ford,0.638921964,Count,20057,784
Kansas,Franklin,0.619051304,Count,20059,786
Kansas,Geary,0.538625089,Count,20061,788
Kansas,Gove,1.098901099,Count,20063,790
Kansas,Graham,1.894657067,Count,20065,791
Kansas,Grant,1.14010641,Count,20067,794
Kansas,Gray,0.657138163,Count,20069,798
Kansas,Greeley,0.796812749,Count,20071,801
Kansas,Greenwood,0.756544107,Count,20073,803
Kansas,Hamilton,0.756143667,Count,20075,805
Kansas,Harper,1.347254968,Count,20077,807
Kansas,Harvey,0.634005764,Count,20079,812
Kansas,Haskell,1.18119537,Count,20081,815
Kansas,Hodgeman,1.021972407,Count,20083,818
Kansas,Jackson,0.744934446,Count,20085,819
Kansas,Jefferson,0.527537455,Count,20087,821
Kansas,Jewell,1.616553508,Count,20089,822
Kansas,Johnson,0.765250742,Count,20091,824
Kansas,Kearny,0.504413619,Count,20093,826
Kansas,Kingman,0.887311446,Count,20095,827
Kansas,Kiowa,0.390930414,Count,20097,829
Kansas,Labette,0.748362956,Count,20099,831
Kansas,Lane,0.573394495,Count,20101,833
Kansas,Leavenworth,0.389342401,Count,20103,836
Kansas,Lincoln,0.928217822,Count,20105,838
Kansas,Linn,0.416146484,Count,20107,840
Kansas,Logan,1.448750453,Count,20109,842
Kansas,Lyon,0.951474786,Count,20111,844
Kansas,McPherson,0.824345676,Count,20113,846
Kansas,Marion,1.195886152,Count,20115,848
Kansas,Marshall,1.503006012,Count,20117,850
Kansas,Meade,0.663863687,Count,20119,851
Kansas,Miami,0.610966855,Count,20121,853
Kansas,Mitchell,1.11411746,Count,20123,854
Kansas,Montgomery,0.891368106,Count,20125,856
Kansas,Morris,1.36379134,Count,20127,858
Kansas,Morton,1.573316551,Count,20129,859
Kansas,Nemaha,1.090512541,Count,20131,861
Kansas,Neosho,0.547278808,Count,20133,862
Kansas,Ness,1.28328521,Count,20135,864
Kansas,Norton,0.884016973,Count,20137,866
Kansas,Osage,0.795593635,Count,20139,867
Kansas,Osborne,1.828631139,Count,20141,869
Kansas,Ottawa,0.824674254,Count,20143,870
Kansas,Pawnee,0.71653769,Count,20145,872
Kansas,Phillips,0.902364194,Count,20147,873
Kansas,Pottawatomie,0.590157981,Count,20149,876
Kansas,Pratt,1.036914144,Count,20151,878
Kansas,Rawlins,1.196649382,Count,20153,880
Kansas,Reno,0.589833139,Count,20155,882
Kansas,Republic,1.226742997,Count,20157,884
Kansas,Rice,0.693137934,Count,20159,886
Kansas,Riley,0.572597137,Count,20161,888
Kansas,Rooks,1.539053482,Count,20163,889
Kansas,Rush,1.245717845,Count,20165,891
Kansas,Russell,1.001573902,Count,20167,893
Kansas,Saline,0.519499131,Count,20169,895
Kansas,Scott,0.812512696,Count,20171,897
Kansas,Sedgwick,0.684742812,Count,20173,898
Kansas,Seward,0.69075681,Count,20175,900
Kansas,Shawnee,0.581340101,Count,20177,902
Kansas,Sheridan,0.799680128,Count,20179,904
Kansas,Sherman,1.486620416,Count,20181,907
Kansas,Smith,1.318913216,Count,20183,909
Kansas,Stafford,1.369237791,Count,20185,911
Kansas,Stanton,1.356238698,Count,20187,913
Kansas,Stevens,1.064395955,Count,20189,914
Kansas,Sumner,0.462476351,Count,20191,916
Kansas,Thomas,1.007683587,Count,20193,917
Kansas,Trego,0.677277345,Count,20195,919
Kansas,Wabaunsee,0.853363675,Count,20197,920
Kansas,Wallace,0.0,Count,20199,921
Kansas,Washington,1.202955834,Count,20201,922
Kansas,Wichita,0.886132034,Count,20203,923
Kansas,Wilson,1.298420255,Count,20205,925
Kansas,Woodson,1.204093919,Count,20207,926
Kansas,Wyandotte,0.499930389,Count,20209,927
Kentucky,Adair,0.579435314,Count,21001,928
Kentucky,Allen,0.29730935,Count,21003,929
Kentucky,Anderson,0.604033082,Count,21005,930
Kentucky,Ballard,0.725513906,Count,21007,932
Kentucky,Barren,0.708817692,Count,21009,933
Kentucky,Bath,0.256103807,Count,21011,934
Kentucky,Bell,0.418760469,Count,21013,936
Kentucky,Boone,0.839437083,Count,21015,1002
Kentucky,Bourbon,0.400340289,Count,21017,1005
Kentucky,Boyd,0.586842585,Count,21019,1008
Kentucky,Boyle,0.869262865,Count,21021,1010
Kentucky,Bracken,0.705467372,Count,21023,1013
Kentucky,Breathitt,0.217627856,Count,21025,1017
Kentucky,Breckinridge,0.542861373,Count,21027,1020
Kentucky,Bullitt,0.319110745,Count,21029,1024
Kentucky,Butler,0.314712825,Count,21031,1026
Kentucky,Caldwell,0.921658986,Count,21033,1031
Kentucky,Calloway,0.929491435,Count,21035,1033
Kentucky,Campbell,0.812624227,Count,21037,1035
Kentucky,Carlisle,0.595120016,Count,21039,1039
Kentucky,Carroll,0.638045757,Count,21041,1041
Kentucky,Carter,0.39820446,Count,21043,1044
Kentucky,Casey,0.314366551,Count,21045,1048
Kentucky,Christian,0.462792819,Count,21047,1050
Kentucky,Clark,0.479711045,Count,21049,1053
Kentucky,Clay,0.185219485,Count,21051,1056
Kentucky,Clinton,0.49227134,Count,21053,1059
Kentucky,Crittenden,0.648788927,Count,21055,1064
Kentucky,Cumberland,0.872600349,Count,21057,1067
Kentucky,Daviess,0.596799918,Count,21059,1071
Kentucky,Edmonson,0.573159748,Count,21061,1073
Kentucky,Elliott,0.12848516,Count,21063,1075
Kentucky,Estill,0.477880939,Count,21065,1077
Kentucky,Fayette,0.832868785,Count,21067,1080
Kentucky,Fleming,0.137978613,Count,21069,1083
Kentucky,Floyd,0.352183538,Count,21071,1085
Kentucky,Franklin,0.770884895,Count,21073,1086
Kentucky,Fulton,0.889547813,Count,21075,1088
Kentucky,Gallatin,0.348513011,Count,21077,1090
Kentucky,Garrard,0.296296296,Count,21079,1092
Kentucky,Grant,0.646255756,Count,21081,1094
Kentucky,Graves,0.612223169,Count,21083,1097
Kentucky,Grayson,0.388319354,Count,21085,1100
Kentucky,Green,0.357398142,Count,21087,1102
Kentucky,Greenup,0.217220125,Count,21089,1105
Kentucky,Hancock,0.349283968,Count,21091,1107
Kentucky,Hardin,0.567552731,Count,21093,1110
Kentucky,Harlan,0.240384615,Count,21095,1114
Kentucky,Harrison,0.642192015,Count,21097,1119
Kentucky,Hart,0.65598863,Count,21099,1121
Kentucky,Henderson,0.561227794,Count,21101,1126
Kentucky,Henry,0.390370852,Count,21103,1129
Kentucky,Hickman,0.209161263,Count,21105,1130
Kentucky,Hopkins,0.683118436,Count,21107,1136
Kentucky,Jackson,0.373468778,Count,21109,1140
Kentucky,Jefferson,0.716834352,Count,21111,1143
Kentucky,Jessamine,0.552203702,Count,21113,1145
Kentucky,Johnson,0.597830728,Count,21115,1148
Kentucky,Kenton,0.679517231,Count,21117,1151
Kentucky,Knott,0.0613836,Count,21119,1154
Kentucky,Knox,0.376446968,Count,21121,1159
Kentucky,Larue,0.352385651,Count,21123,1162
Kentucky,Laurel,0.522527686,Count,21125,1166
Kentucky,Lawrence,0.250909547,Count,21127,1167
Kentucky,Lee,0.0,Count,21129,1171
Kentucky,Leslie,0.0,Count,21131,1175
Kentucky,Letcher,0.205060903,Count,21133,1178
Kentucky,Lewis,0.217501631,Count,21135,1180
Kentucky,Lincoln,0.161701096,Count,21137,1184
Kentucky,Livingston,0.315689782,Count,21139,1187
Kentucky,Logan,0.6709158,Count,21141,1190
Kentucky,Lyon,0.829875519,Count,21143,1193
Kentucky,McCracken,1.108933753,Count,21145,1196
Kentucky,McCreary,0.273418275,Count,21147,1198
Kentucky,McLean,0.841928015,Count,21149,1201
Kentucky,Madison,0.448271794,Count,21151,1204
Kentucky,Magoffin,0.226877411,Count,21153,1206
Kentucky,Marion,0.600480384,Count,21155,1210
Kentucky,Marshall,0.927851544,Count,21157,1213
Kentucky,Martin,0.311356737,Count,21159,1215
Kentucky,Mason,0.569865512,Count,21161,1217
Kentucky,Meade,0.236079727,Count,21163,1220
Kentucky,Menifee,0.155908949,Count,21165,1222
Kentucky,Mercer,0.657925654,Count,21167,1225
Kentucky,Metcalfe,0.59689614,Count,21169,1228
Kentucky,Monroe,0.916338312,Count,21171,1230
Kentucky,Montgomery,0.411184211,Count,21173,1233
Kentucky,Morgan,0.145761971,Count,21175,1235
Kentucky,Muhlenberg,0.602658039,Count,21177,1238
Kentucky,Nelson,0.56740808,Count,21179,1243
Kentucky,Nicholas,0.705616709,Count,21181,1246
Kentucky,Ohio,0.417135945,Count,21183,1249
Kentucky,Oldham,0.411617492,Count,21185,1252
Kentucky,Owen,0.277366864,Count,21187,1255
Kentucky,Owsley,0.207986689,Count,21189,1257
Kentucky,Pendleton,0.204666394,Count,21191,1260
Kentucky,Perry,0.557238881,Count,21193,1265
Kentucky,Pike,0.400579299,Count,21195,1267
Kentucky,Powell,0.396196513,Count,21197,1270
Kentucky,Pulaski,0.488196665,Count,21199,1272
Kentucky,Robertson,0.0,Count,21201,1273
Kentucky,Rockcastle,0.409141388,Count,21203,1276
Kentucky,Rowan,0.50935948,Count,21205,1279
Kentucky,Russell,0.735127799,Count,21207,1282
Kentucky,Scott,0.604607526,Count,21209,1283
Kentucky,Shelby,0.443210712,Count,21211,1285
Kentucky,Simpson,0.809155011,Count,21213,1287
Kentucky,Spencer,0.0575308,Count,21215,1000
Kentucky,Taylor,0.560156844,Count,21217,1003
Kentucky,Todd,0.241740532,Count,21219,1006
Kentucky,Trigg,0.562548344,Count,21221,1009
Kentucky,Trimble,0.340251786,Count,21223,1012
Kentucky,Union,0.720744332,Count,21225,1016
Kentucky,Warren,0.742602043,Count,21227,1019
Kentucky,Washington,0.425821836,Count,21229,1023
Kentucky,Wayne,0.335104601,Count,21231,1027
Kentucky,Webster,0.44375416,Count,21233,1029
Kentucky,Whitley,0.418281699,Count,21235,1034
Kentucky,Wolfe,0.271628412,Count,21237,1037
Kentucky,Woodford,0.60190201,Count,21239,1042
Louisiana,Acadia,0.3234885,Count,22001,1046
Louisiana,Allen,0.155394118,Count,22003,1051
Louisiana,Ascension,0.400014546,Count,22005,1055
Louisiana,Assumption,0.129444253,Count,22007,1060
Louisiana,Avoyelles,0.311041991,Count,22009,1062
Louisiana,Beauregard,0.304793572,Count,22011,1066
Louisiana,Bienville,0.350606549,Count,22013,1069
Louisiana,Bossier,0.541562867,Count,22015,1076
Louisiana,Caddo,0.552535633,Count,22017,1079
Louisiana,Calcasieu,0.423088235,Count,22019,1081
Louisiana,Caldwell,0.691153239,Count,22021,1084
Louisiana,Cameron,0.150105074,Count,22023,1089
Louisiana,Catahoula,0.0,Count,22025,1093
Louisiana,Claiborne,0.236183278,Count,22027,1095
Louisiana,Concordia,0.431965443,Count,22029,1098
Louisiana,De Soto,0.410846343,Count,22031,1103
Louisiana,East Baton Rouge,0.673228186,Count,22033,1108
Louisiana,East Carroll,0.391798354,Count,22035,1111
Louisiana,East Feliciana,0.099571841,Count,22037,1115
Louisiana,Evangeline,0.20696588,Count,22039,1118
Louisiana,Franklin,0.288906009,Count,22041,1123
Louisiana,Grant,0.089405454,Count,22043,1127
Louisiana,Iberia,0.312908141,Count,22045,1133
Louisiana,Iberville,0.389770036,Count,22047,1134
Louisiana,Jackson,0.244648318,Count,22049,1138
Louisiana,Jefferson,0.792564638,Count,22051,1147
Louisiana,Jefferson Davis,0.22158911,Count,22053,1155
Louisiana,Lafayette,0.824512535,Count,22055,1161
Louisiana,Lafourche,0.474173032,Count,22057,1280
Louisiana,La Salle,0.133958473,Count,22059,1289
Louisiana,Lincoln,0.55256838,Count,22061,1291
Louisiana,Livingston,0.361094038,Count,22063,1295
Louisiana,Madison,0.417536534,Count,22065,1297
