State,County,Vegetable acres harvested for fresh market per 1000 pop (% change) 2007 - 12 (PCH_FRESHVEG_ACRESPTH_07_12),Units,FIPS,FID
Texas,Montgomery,87.20516773555228,% change,48339.0,2682
Texas,Moore,nan,% change,48341.0,2683
Texas,Morris,-76.31432923512132,% change,48343.0,2688
Texas,Motley,nan,% change,48345.0,2692
Texas,Nacogdoches,-34.89944228494169,% change,48347.0,2701
Texas,Navarro,50.66333574743604,% change,48349.0,2706
Texas,Newton,145.6601905390567,% change,48351.0,2711
Texas,Nolan,nan,% change,48353.0,2714
Texas,Nueces,nan,% change,48355.0,2194
Texas,Ochiltree,nan,% change,48357.0,2204
Texas,Oldham,nan,% change,48359.0,2210
Texas,Orange,-56.37338926457648,% change,48361.0,2214
Texas,Palo Pinto,-49.59012700694944,% change,48363.0,2220
Texas,Panola,nan,% change,48365.0,2227
Texas,Parker,nan,% change,48367.0,2229
Texas,Parmer,38.6304358135344,% change,48369.0,2235
Texas,Pecos,nan,% change,48371.0,2239
Texas,Polk,-43.57081426100626,% change,48373.0,2243
Texas,Potter,nan,% change,48375.0,2247
Texas,Presidio,nan,% change,48377.0,2261
Texas,Rains,nan,% change,48379.0,2268
Texas,Randall,nan,% change,48381.0,2274
Texas,Reagan,nan,% change,48383.0,2280
Texas,Real,nan,% change,48385.0,2283
Texas,Red River,-32.527135441245875,% change,48387.0,2295
Texas,Reeves,nan,% change,48389.0,2308
Texas,Refugio,nan,% change,48391.0,2334
Texas,Roberts,nan,% change,48393.0,2348
Texas,Robertson,-48.028774423948185,% change,48395.0,2353
Texas,Rockwall,nan,% change,48397.0,2355
Texas,Runnels,nan,% change,48399.0,2361
Texas,Rusk,nan,% change,48401.0,2367
Texas,Sabine,nan,% change,48403.0,2370
Texas,San Augustine,nan,% change,48405.0,2380
Texas,San Jacinto,nan,% change,48407.0,2387
Texas,San Patricio,nan,% change,48409.0,2415
Texas,San Saba,nan,% change,48411.0,2435
Texas,Schleicher,nan,% change,48413.0,2437
Texas,Scurry,nan,% change,48415.0,2443
Texas,Shackelford,nan,% change,48417.0,2445
Texas,Shelby,nan,% change,48419.0,2448
Texas,Sherman,nan,% change,48421.0,2453
Texas,Smith,96.99375537985782,% change,48423.0,2465
Texas,Somervell,-76.71791288143488,% change,48425.0,2470
Texas,Starr,9.055402898412742,% change,48427.0,2474
Texas,Stephens,nan,% change,48429.0,2480
Texas,Sterling,nan,% change,48431.0,2481
Texas,Stonewall,nan,% change,48433.0,2486
Texas,Sutton,nan,% change,48435.0,2490
Texas,Swisher,nan,% change,48437.0,2495
Texas,Tarrant,26.970809705802033,% change,48439.0,2500
Texas,Taylor,nan,% change,48441.0,2508
Texas,Terrell,nan,% change,48443.0,2518
Texas,Terry,nan,% change,48445.0,2522
Texas,Throckmorton,nan,% change,48447.0,2525
Texas,Titus,-93.38249780007618,% change,48449.0,2531
Texas,Tom Green,-88.53695285386678,% change,48451.0,2536
Texas,Travis,300.37622130634946,% change,48453.0,2543
Texas,Trinity,nan,% change,48455.0,2553
Texas,Tyler,-55.14308300395256,% change,48457.0,2560
Texas,Upshur,-42.06277818046325,% change,48459.0,2566
Texas,Upton,nan,% change,48461.0,2572
Texas,Uvalde,65.8098260580828,% change,48463.0,2576
Texas,Val Verde,nan,% change,48465.0,2582
Texas,Van Zandt,-8.967283111043816,% change,48467.0,2586
Texas,Victoria,-68.04869213281034,% change,48469.0,2595
Texas,Walker,nan,% change,48471.0,2603
Texas,Waller,nan,% change,48473.0,2606
Texas,Ward,nan,% change,48475.0,2610
Texas,Washington,nan,% change,48477.0,2613
Texas,Webb,nan,% change,48479.0,2616
Texas,Wharton,-26.729183203950118,% change,48481.0,2618
Texas,Wheeler,nan,% change,48483.0,2623
Texas,Wichita,nan,% change,48485.0,2632
Texas,Wilbarger,nan,% change,48487.0,2634
Texas,Willacy,74.28225720668014,% change,48489.0,2639
Texas,Williamson,143.1367870777776,% change,48491.0,2640
Texas,Wilson,nan,% change,48493.0,2641
Texas,Winkler,nan,% change,48495.0,2642
Texas,Wise,nan,% change,48497.0,2643
Texas,Wood,-32.75604286807603,% change,48499.0,2644
Texas,Yoakum,36.001549642455664,% change,48501.0,2645
Texas,Young,nan,% change,48503.0,2646
Texas,Zapata,nan,% change,48505.0,2650
Texas,Zavala,-4.818624153196844,% change,48507.0,2651
Utah,Beaver,nan,% change,49001.0,2653
Utah,Box Elder,nan,% change,49003.0,2658
Utah,Cache,-88.62092491818025,% change,49005.0,2661
Utah,Carbon,286.8624129493695,% change,49007.0,2665
Utah,Daggett,nan,% change,49009.0,2668
Utah,Davis,nan,% change,49011.0,2671
Utah,Duchesne,nan,% change,49013.0,2672
Utah,Emery,28.254482196067983,% change,49015.0,2673
Utah,Garfield,nan,% change,49017.0,2674
Utah,Grand,nan,% change,49019.0,2675
Utah,Iron,-94.50598557419973,% change,49021.0,2676
Utah,Juab,-100.0,% change,49023.0,2677
Utah,Kane,nan,% change,49025.0,2678
Utah,Millard,nan,% change,49027.0,2680
Utah,Morgan,nan,% change,49029.0,2681
Utah,Piute,nan,% change,49031.0,2685
Utah,Rich,nan,% change,49033.0,2687
Utah,Salt Lake,nan,% change,49035.0,2690
Utah,San Juan,-52.089024735578114,% change,49037.0,2694
Utah,Sanpete,nan,% change,49039.0,2697
Utah,Sevier,nan,% change,49041.0,2702
Utah,Summit,nan,% change,49043.0,2703
Utah,Tooele,nan,% change,49045.0,2707
Utah,Uintah,-39.779307568656996,% change,49047.0,2539
Utah,Utah,59.99129409025055,% change,49049.0,2555
Utah,Wasatch,nan,% change,49051.0,2567
Utah,Washington,nan,% change,49053.0,2577
Utah,Wayne,nan,% change,49055.0,2580
Utah,Weber,16.62842354782976,% change,49057.0,2587
Vermont,Addison,68.99635360871613,% change,50001.0,2590
Vermont,Bennington,nan,% change,50003.0,2591
Vermont,Caledonia,nan,% change,50005.0,2596
Vermont,Chittenden,nan,% change,50007.0,2599
Vermont,Essex,nan,% change,50009.0,2604
Vermont,Franklin,nan,% change,50011.0,2607
Vermont,Grand Isle,nan,% change,50013.0,2609
Vermont,Lamoille,nan,% change,50015.0,2611
Vermont,Orange,nan,% change,50017.0,2612
Vermont,Orleans,nan,% change,50019.0,2614
Vermont,Rutland,-8.309653590682995,% change,50021.0,2615
Vermont,Washington,nan,% change,50023.0,2617
Vermont,Windham,nan,% change,50025.0,2620
Vermont,Windsor,82.92651650669694,% change,50027.0,2625
Virginia,Accomack,-19.090681747499698,% change,51001.0,2719
Virginia,Albemarle,nan,% change,51003.0,2728
Virginia,Alleghany,nan,% change,51005.0,2733
Virginia,Amelia,nan,% change,51007.0,2741
Virginia,Amherst,nan,% change,51009.0,2746
Virginia,Appomattox,nan,% change,51011.0,2749
Virginia,Arlington,nan,% change,51013.0,2753
Virginia,Augusta,-1.634898807991619,% change,51015.0,2758
Virginia,Bath,nan,% change,51017.0,2763
Virginia,Bedford County,nan,% change,51019.0,2769
Virginia,Bland,nan,% change,51021.0,2772
Virginia,Botetourt,nan,% change,51023.0,2776
Virginia,Brunswick,nan,% change,51025.0,2777
Virginia,Buchanan,nan,% change,51027.0,2784
Virginia,Buckingham,nan,% change,51029.0,2785
Virginia,Campbell,91.25778208091285,% change,51031.0,2788
Virginia,Caroline,-38.270121872606346,% change,51033.0,2793
Virginia,Carroll,nan,% change,51035.0,2797
Virginia,Charles City,nan,% change,51036.0,2806
Virginia,Charlotte,nan,% change,51037.0,2810
Virginia,Chesterfield,nan,% change,51041.0,2816
Virginia,Clarke,nan,% change,51043.0,2819
Virginia,Craig,nan,% change,51045.0,2820
Virginia,Culpeper,nan,% change,51047.0,2824
Virginia,Cumberland,nan,% change,51049.0,2827
Virginia,Dickenson,nan,% change,51051.0,2832
Virginia,Dinwiddie,nan,% change,51053.0,2838
Virginia,Essex,nan,% change,51057.0,2842
Virginia,Fairfax County,37.464654976392076,% change,51059.0,2849
Virginia,Fauquier,84.30835907741219,% change,51061.0,2853
Virginia,Floyd,nan,% change,51063.0,2856
Virginia,Fluvanna,nan,% change,51065.0,2858
Virginia,Franklin County,4.365688727969747,% change,51067.0,2862
Virginia,Frederick,12.83031141664599,% change,51069.0,2868
Virginia,Giles,91.77925672890045,% change,51071.0,2873
Virginia,Gloucester,-65.65720064182027,% change,51073.0,2887
Virginia,Goochland,nan,% change,51075.0,2892
Virginia,Grayson,nan,% change,51077.0,2896
Virginia,Greene,nan,% change,51079.0,2899
Virginia,Greensville,-8.698005141233601,% change,51081.0,2902
Virginia,Halifax,nan,% change,51083.0,2904
Virginia,Hanover,-30.175618094799194,% change,51085.0,2909
Virginia,Henrico,-10.250427141273583,% change,51087.0,2915
Virginia,Henry,nan,% change,51089.0,2918
Virginia,Highland,nan,% change,51091.0,2920
Virginia,Isle of Wight,nan,% change,51093.0,2925
Virginia,James City,nan,% change,51095.0,2930
Virginia,King and Queen,nan,% change,51097.0,2936
Virginia,King George,-42.43640828140635,% change,51099.0,2938
Virginia,King William,nan,% change,51101.0,2943
Virginia,Lancaster,nan,% change,51103.0,2948
Virginia,Lee,nan,% change,51105.0,2950
Virginia,Loudoun,nan,% change,51107.0,2952
Virginia,Louisa,9.061174622743918,% change,51109.0,2953
Virginia,Lunenburg,nan,% change,51111.0,2954
Virginia,Madison,nan,% change,51113.0,2955
Virginia,Mathews,nan,% change,51115.0,2962
Virginia,Mecklenburg,-47.07981347273289,% change,51117.0,2964
Virginia,Middlesex,nan,% change,51119.0,2965
Virginia,Montgomery,112.60097605835449,% change,51121.0,2966
Virginia,Nelson,27.77937458461764,% change,51125.0,2968
Virginia,New Kent,nan,% change,51127.0,2971
Virginia,Northampton,-40.783458829765586,% change,51131.0,2982
Virginia,Northumberland,nan,% change,51133.0,2983
Virginia,Nottoway,-46.96483120545156,% change,51135.0,2984
Virginia,Orange,nan,% change,51137.0,2985
Virginia,Page,nan,% change,51139.0,2986
Virginia,Patrick,nan,% change,51141.0,2987
Virginia,Pittsylvania,70.53327912208537,% change,51143.0,2988
Virginia,Powhatan,89.91036864722803,% change,51145.0,2989
Virginia,Prince Edward,-67.93804202442075,% change,51147.0,2990
Virginia,Prince George,nan,% change,51149.0,2991
Virginia,Prince William,nan,% change,51153.0,2992
Virginia,Pulaski,nan,% change,51155.0,2993
Virginia,Rappahannock,nan,% change,51157.0,2994
Virginia,Richmond County,nan,% change,51159.0,2995
Virginia,Roanoke County,nan,% change,51161.0,2996
Virginia,Rockbridge,nan,% change,51163.0,2997
Virginia,Rockingham,34.607166915442164,% change,51165.0,2998
Virginia,Russell,nan,% change,51167.0,2999
Virginia,Scott,-40.3561503583443,% change,51169.0,2585
Virginia,Shenandoah,nan,% change,51171.0,2594
Virginia,Smyth,-73.69028133776713,% change,51173.0,2600
Virginia,Southampton,nan,% change,51175.0,2608
Virginia,Spotsylvania,42.71529470618491,% change,51177.0,2619
Virginia,Stafford,nan,% change,51179.0,2629
Virginia,Surry,nan,% change,51181.0,2636
Virginia,Sussex,-96.02582124117211,% change,51183.0,2647
Virginia,Tazewell,456.1607082320351,% change,51185.0,2656
Virginia,Warren,nan,% change,51187.0,2662
Virginia,Washington,-50.00445708138016,% change,51191.0,2667
Virginia,Westmoreland,nan,% change,51193.0,2684
Virginia,Wise,-15.33378985383192,% change,51195.0,2695
Virginia,Wythe,nan,% change,51197.0,2699
Virginia,York,nan,% change,51199.0,2709
Virginia,Alexandria,nan,% change,51510.0,2712
Virginia,Bedford County,nan,% change,51515.0,2769
Virginia,Bristol,nan,% change,51520.0,2716
Virginia,Buena Vista,nan,% change,51530.0,2720
Virginia,Charlottesville,nan,% change,51540.0,2722
Virginia,Chesapeake,nan,% change,51550.0,2724
Virginia,Colonial Heights,nan,% change,51570.0,2727
Virginia,Covington,nan,% change,51580.0,2729
Virginia,Danville,nan,% change,51590.0,2732
Virginia,Emporia,nan,% change,51595.0,2736
Virginia,Fairfax County,nan,% change,51600.0,2849
Virginia,Falls Church,nan,% change,51610.0,2740
Virginia,Franklin County,nan,% change,51620.0,2862
Virginia,Fredericksburg,nan,% change,51630.0,2745
Virginia,Galax,nan,% change,51640.0,2747
Virginia,Hampton,nan,% change,51650.0,2751
Virginia,Harrisonburg,nan,% change,51660.0,2755
Virginia,Hopewell,nan,% change,51670.0,2756
Virginia,Lexington,nan,% change,51678.0,2760
Virginia,Lynchburg,nan,% change,51680.0,2762
Virginia,Manassas,nan,% change,51683.0,2765
Virginia,Manassas Park,nan,% change,51685.0,2768
Virginia,Martinsville,nan,% change,51690.0,2771
Virginia,Newport News,nan,% change,51700.0,2775
Virginia,Norfolk,nan,% change,51710.0,2778
Virginia,Norton,nan,% change,51720.0,2780
Virginia,Petersburg,nan,% change,51730.0,2782
Virginia,Poquoson,nan,% change,51735.0,2791
Virginia,Portsmouth,nan,% change,51740.0,2795
Virginia,Radford,nan,% change,51750.0,2799
Virginia,Richmond County,nan,% change,51760.0,2995
Virginia,Roanoke County,nan,% change,51770.0,2996
Virginia,Salem,nan,% change,51775.0,2809
Virginia,Staunton,nan,% change,51790.0,2812
Virginia,Suffolk,nan,% change,51800.0,2815
Virginia,Virginia Beach,nan,% change,51810.0,2826
Virginia,Waynesboro,nan,% change,51820.0,2831
Virginia,Williamsburg,nan,% change,51830.0,2835
Virginia,Winchester,nan,% change,51840.0,2837
Washington,Adams,54.17089510391503,% change,53001.0,2840
Washington,Asotin,138.08011091812168,% change,53003.0,2845
Washington,Benton,-31.823833092763078,% change,53005.0,2847
Washington,Chelan,42.89532596160368,% change,53007.0,2852
Washington,Clallam,nan,% change,53009.0,2861
Washington,Clark,35.20047335282477,% change,53011.0,2865
Washington,Columbia,-51.21432148222333,% change,53013.0,2869
Washington,Cowlitz,-29.97528619469183,% change,53015.0,2871
Washington,Douglas,2.0569845465636267,% change,53017.0,2877
Washington,Ferry,nan,% change,53019.0,2880
Washington,Franklin,-21.45660835554729,% change,53021.0,2884
Washington,Garfield,nan,% change,53023.0,2886
Washington,Grant,0.7149194894807728,% change,53025.0,2889
Washington,Grays Harbor,30.370107192660168,% change,53027.0,2894
Washington,Island,nan,% change,53029.0,2898
Washington,Jefferson,35.63775699782676,% change,53031.0,2905
Washington,King,-2.4935754390562868,% change,53033.0,2913
Washington,Kitsap,nan,% change,53035.0,2927
Washington,Kittitas,-42.962651936029786,% change,53037.0,2932
Washington,Klickitat,nan,% change,53039.0,2935
Washington,Lewis,nan,% change,53041.0,2940
Washington,Lincoln,nan,% change,53043.0,2942
Washington,Mason,nan,% change,53045.0,2946
Washington,Okanogan,nan,% change,53047.0,2947
Washington,Pacific,nan,% change,53049.0,2949
Washington,Pend Oreille,nan,% change,53051.0,2951
Washington,Pierce,-14.105179728024488,% change,53053.0,2956
Washington,San Juan,51.55988583800808,% change,53055.0,2957
Washington,Skagit,8.313605694026721,% change,53057.0,2958
Washington,Skamania,nan,% change,53059.0,2959
Washington,Snohomish,nan,% change,53061.0,2960
Washington,Spokane,nan,% change,53063.0,2961
Washington,Stevens,nan,% change,53065.0,2963
Washington,Thurston,-48.119773397784535,% change,53067.0,2967
Washington,Wahkiakum,nan,% change,53069.0,2969
Washington,Walla Walla,-51.048976975328955,% change,53071.0,2970
Washington,Whatcom,43.275771883673286,% change,53073.0,2972
Washington,Whitman,nan,% change,53075.0,2973
Washington,Yakima,2.58753056855325,% change,53077.0,2974
West Virginia,Barbour,209.09791827293756,% change,54001.0,2975
West Virginia,Berkeley,nan,% change,54003.0,2976
West Virginia,Boone,nan,% change,54005.0,2977
West Virginia,Braxton,nan,% change,54007.0,2978
West Virginia,Brooke,nan,% change,54009.0,2979
West Virginia,Cabell,8.159419852676958,% change,54011.0,2980
West Virginia,Calhoun,219.5788365359305,% change,54013.0,2981
West Virginia,Clay,nan,% change,54015.0,3000
West Virginia,Doddridge,-2.7930235394560357,% change,54017.0,3002
West Virginia,Fayette,nan,% change,54019.0,3006
West Virginia,Gilmer,nan,% change,54021.0,3008
West Virginia,Grant,nan,% change,54023.0,3011
West Virginia,Greenbrier,-27.21205214213655,% change,54025.0,3013
West Virginia,Hampshire,217.12398424482146,% change,54027.0,3016
West Virginia,Hancock,nan,% change,54029.0,3017
West Virginia,Hardy,nan,% change,54031.0,3019
West Virginia,Harrison,nan,% change,54033.0,3021
West Virginia,Jackson,-18.784880023576488,% change,54035.0,3023
West Virginia,Jefferson,43.332049942247416,% change,54037.0,3026
West Virginia,Kanawha,nan,% change,54039.0,3027
West Virginia,Lewis,307.1745009872405,% change,54041.0,3029
West Virginia,Lincoln,nan,% change,54043.0,3031
West Virginia,Logan,-100.0,% change,54045.0,3034
West Virginia,McDowell,nan,% change,54047.0,3037
West Virginia,Marion,-31.437754360222357,% change,54049.0,3039
West Virginia,Marshall,-0.5852454212020514,% change,54051.0,3041
West Virginia,Mason,nan,% change,54053.0,3042
West Virginia,Mercer,nan,% change,54055.0,3044
West Virginia,Mineral,nan,% change,54057.0,3046
West Virginia,Mingo,nan,% change,54059.0,3048
West Virginia,Monongalia,nan,% change,54061.0,3050
West Virginia,Monroe,-16.47055170914962,% change,54063.0,3052
West Virginia,Morgan,39.67908309455589,% change,54065.0,3054
West Virginia,Nicholas,-28.854594365000715,% change,54067.0,3057
West Virginia,Ohio,nan,% change,54069.0,3059
West Virginia,Pendleton,nan,% change,54071.0,3061
West Virginia,Pleasants,1.3161358252171607,% change,54073.0,3064
West Virginia,Pocahontas,nan,% change,54075.0,3066
West Virginia,Preston,-20.17687842600141,% change,54077.0,3068
West Virginia,Putnam,nan,% change,54079.0,3070
West Virginia,Raleigh,-71.42238951046298,% change,54081.0,3073
West Virginia,Randolph,nan,% change,54083.0,3075
West Virginia,Ritchie,nan,% change,54085.0,3077
West Virginia,Roane,nan,% change,54087.0,3079
West Virginia,Summers,244.67489080024492,% change,54089.0,3080
West Virginia,Taylor,-89.12162338850972,% change,54091.0,3082
West Virginia,Tucker,-44.103671706263505,% change,54093.0,3084
West Virginia,Tyler,131.09108744838062,% change,54095.0,3085
West Virginia,Upshur,48.98709361215487,% change,54097.0,3087
West Virginia,Wayne,nan,% change,54099.0,3089
West Virginia,Webster,nan,% change,54101.0,3091
West Virginia,Wetzel,nan,% change,54103.0,3093
West Virginia,Wirt,-100.0,% change,54105.0,3095
West Virginia,Wood,-21.51478003194256,% change,54107.0,3097
West Virginia,Wyoming,nan,% change,54109.0,3099
Wisconsin,Adams,-57.182646943792584,% change,55001.0,3101
Wisconsin,Ashland,-5.4383065856002135,% change,55003.0,3104
Wisconsin,Barron,nan,% change,55005.0,3106
Wisconsin,Bayfield,7.191900454123873,% change,55007.0,3108
Wisconsin,Brown,nan,% change,55009.0,3111
Wisconsin,Buffalo,nan,% change,55011.0,3113
Wisconsin,Burnett,-28.056419269073054,% change,55013.0,3115
Wisconsin,Calumet,42.33832046332047,% change,55015.0,3116
Wisconsin,Chippewa,nan,% change,55017.0,3117
Wisconsin,Clark,41.95774117593772,% change,55019.0,3119
Wisconsin,Columbia,-47.0082812302983,% change,55021.0,3120
Wisconsin,Crawford,-54.75847070585685,% change,55023.0,3122
Wisconsin,Dane,-33.46743017133438,% change,55025.0,3124
Wisconsin,Dodge,-25.896165021402183,% change,55027.0,3126
Wisconsin,Door,-14.119263095888929,% change,55029.0,3131
Wisconsin,Douglas,-85.33069860911799,% change,55031.0,3134
Wisconsin,Dunn,nan,% change,55033.0,3135
Wisconsin,Eau Claire,nan,% change,55035.0,3137
Wisconsin,Florence,-100.0,% change,55037.0,3138
Wisconsin,Fond du Lac,-6.850287240249544,% change,55039.0,3140
Wisconsin,Forest,nan,% change,55041.0,3141
Wisconsin,Grant,66.66827085037778,% change,55043.0,3143
Wisconsin,Green,66.97243230056115,% change,55045.0,3145
Wisconsin,Green Lake,-2.9780946129539565,% change,55047.0,3147
Wisconsin,Iowa,nan,% change,55049.0,3148
Wisconsin,Iron,-83.60466970185477,% change,55051.0,3151
Wisconsin,Jackson,nan,% change,55053.0,3153
Wisconsin,Jefferson,nan,% change,55055.0,3154
Wisconsin,Juneau,nan,% change,55057.0,3156
Wisconsin,Kenosha,nan,% change,55059.0,3158
Wisconsin,Kewaunee,87.98701908920616,% change,55061.0,3160
Wisconsin,La Crosse,nan,% change,55063.0,3161
Wisconsin,Lafayette,-18.12058834966159,% change,55065.0,3163
Wisconsin,Langlade,-41.331045796876126,% change,55067.0,3165
Wisconsin,Lincoln,-54.88459908295765,% change,55069.0,3166
Wisconsin,Manitowoc,34.36511664459849,% change,55071.0,3169
Wisconsin,Marathon,-19.55336875388613,% change,55073.0,3170
Wisconsin,Marinette,nan,% change,55075.0,3172
Wisconsin,Marquette,nan,% change,55077.0,3174
Wisconsin,Menominee,nan,% change,55078.0,3175
Wisconsin,Milwaukee,nan,% change,55079.0,3177
Wisconsin,Monroe,nan,% change,55081.0,3179
Wisconsin,Oconto,4.772709739061286,% change,55083.0,3181
Wisconsin,Oneida,nan,% change,55085.0,3183
Wisconsin,Outagamie,-54.465951964951266,% change,55087.0,3185
Wisconsin,Ozaukee,-39.0102158318422,% change,55089.0,3186
Wisconsin,Pepin,nan,% change,55091.0,3188
Wisconsin,Pierce,nan,% change,55093.0,3189
Wisconsin,Polk,20.99103926191277,% change,55095.0,3191
Wisconsin,Portage,25.478130933359804,% change,55097.0,3192
Wisconsin,Price,31.170726434130874,% change,55099.0,3194
Wisconsin,Racine,nan,% change,55101.0,3195
Wisconsin,Richland,nan,% change,55103.0,3196
Wisconsin,Rock,-18.67550608534951,% change,55105.0,3198
Wisconsin,Rusk,-35.98968268894918,% change,55107.0,3199
Wisconsin,St. Croix,-55.584278326336275,% change,55109.0,3200
Wisconsin,Sauk,15.618214469810585,% change,55111.0,3202
Wisconsin,Sawyer,-82.3699474352003,% change,55113.0,3203
Wisconsin,Shawano,-53.60881339014224,% change,55115.0,3205
Wisconsin,Sheboygan,-26.097023517075,% change,55117.0,3207
Wisconsin,Taylor,-36.87293956220435,% change,55119.0,3208
Wisconsin,Trempealeau,-44.68577302846966,% change,55121.0,3210
Wisconsin,Vernon,nan,% change,55123.0,3213
Wisconsin,Vilas,nan,% change,55125.0,3001
Wisconsin,Walworth,8.062429260777826,% change,55127.0,3003
Wisconsin,Washburn,-35.04682684539661,% change,55129.0,3004
Wisconsin,Washington,-62.920766116182214,% change,55131.0,3005
Wisconsin,Waukesha,nan,% change,55133.0,3007
Wisconsin,Waupaca,-40.626074592313685,% change,55135.0,3009
Wisconsin,Waushara,-64.00693117761979,% change,55137.0,3010
Wisconsin,Winnebago,-74.81913329557909,% change,55139.0,3012
Wisconsin,Wood,nan,% change,55141.0,3014
Wyoming,Albany,nan,% change,56001.0,3015
Wyoming,Big Horn,44.46330080610944,% change,56003.0,3018
Wyoming,Campbell,nan,% change,56005.0,3020
Wyoming,Carbon,nan,% change,56007.0,3022
Wyoming,Converse,nan,% change,56009.0,3024
Wyoming,Crook,nan,% change,56011.0,3025
Wyoming,Fremont,nan,% change,56013.0,3028
Wyoming,Goshen,nan,% change,56015.0,3030
Wyoming,Hot Springs,nan,% change,56017.0,3032
Wyoming,Johnson,nan,% change,56019.0,3033
Wyoming,Laramie,nan,% change,56021.0,3035
Wyoming,Lincoln,nan,% change,56023.0,3036
Wyoming,Natrona,nan,% change,56025.0,3038
Wyoming,Niobrara,nan,% change,56027.0,3040
Wyoming,Park,-29.29789003222118,% change,56029.0,3043
Wyoming,Platte,nan,% change,56031.0,3045
Wyoming,Sheridan,nan,% change,56033.0,3047
Wyoming,Sublette,nan,% change,56035.0,3049
Wyoming,Sweetwater,nan,% change,56037.0,3051
Wyoming,Teton,nan,% change,56039.0,3053
Wyoming,Uinta,nan,% change,56041.0,3055
Wyoming,Washakie,nan,% change,56043.0,3056
Wyoming,Weston,nan,% change,56045.0,3058
