State,County,Population low access to store 2010 (LACCESS_POP10),Units,FIPS,FID
Georgia,Whitfield,27692.9762427807,Count,13313,159
Georgia,Wilcox,68.6810298474447,Count,13315,163
Georgia,Wilkes,3240.50169919886,Count,13317,167
Georgia,Wilkinson,2020.30074107523,Count,13319,169
Georgia,Worth,2450.17422860851,Count,13321,173
Hawaii,Hawaii,68848.7114600962,Count,15001,198
Hawaii,Honolulu,189030.439663848,Count,15003,234
Hawaii,Kalawao,0.0,Count,15005,247
Hawaii,Kauai,28205.3291285236,Count,15007,261
Hawaii,Maui,55754.6813119983,Count,15009,323
Idaho,Ada,71883.6582129898,Count,16001,336
Idaho,Adams,424.209101787764,Count,16003,338
Idaho,Bannock,25193.6470247226,Count,16005,343
Idaho,Bear Lake,1549.1736957254,Count,16007,349
Idaho,Benewah,2583.14723973541,Count,16009,354
Idaho,Bingham,9351.75160698198,Count,16011,362
Idaho,Blaine,6105.06518879239,Count,16013,371
Idaho,Boise,6327.12225598676,Count,16015,380
Idaho,Bonner,7650.76967673798,Count,16017,387
Idaho,Bonneville,24726.6170747882,Count,16019,395
Idaho,Boundary,2011.17372242788,Count,16021,405
Idaho,Butte,605.164532675028,Count,16023,414
Idaho,Camas,1116.99999373264,Count,16025,429
Idaho,Canyon,39744.2554456649,Count,16027,441
Idaho,Caribou,2190.20386864461,Count,16029,449
Idaho,Cassia,5398.68133364935,Count,16031,456
Idaho,Clark,982.000005821659,Count,16033,464
Idaho,Clearwater,1928.63667263525,Count,16035,474
Idaho,Custer,959.715348302992,Count,16037,484
Idaho,Elmore,9310.39998877037,Count,16039,490
Idaho,Franklin,919.111787776228,Count,16041,498
Idaho,Fremont,1653.85908857284,Count,16043,502
Idaho,Gem,6154.38111998191,Count,16045,510
Idaho,Gooding,2016.10906327692,Count,16047,519
Idaho,Idaho,5583.99162661082,Count,16049,528
Idaho,Jefferson,3048.07532299213,Count,16051,540
Idaho,Jerome,4915.865612771,Count,16053,547
Idaho,Kootenai,34524.2254275018,Count,16055,552
Idaho,Latah,5785.71621718454,Count,16057,559
Idaho,Lemhi,3310.34817628192,Count,16059,566
Idaho,Lewis,1852.74089318431,Count,16061,574
Idaho,Lincoln,5074.03099268556,Count,16063,578
Idaho,Madison,6606.62402970703,Count,16065,581
Idaho,Minidoka,2536.02300806134,Count,16067,585
Idaho,Nez Perce,6992.62120504146,Count,16069,589
Idaho,Oneida,491.032348246324,Count,16071,593
Idaho,Owyhee,2056.33709909418,Count,16073,601
Idaho,Payette,5406.80126298101,Count,16075,606
Idaho,Power,1085.13139951329,Count,16077,613
Idaho,Shoshone,551.950436357645,Count,16079,621
Idaho,Teton,906.208597606501,Count,16081,627
Idaho,Twin Falls,7225.79858696294,Count,16083,634
Idaho,Valley,1780.02715476711,Count,16085,643
Idaho,Washington,2132.75114026283,Count,16087,649
Illinois,Adams,10505.2326581053,Count,17001,650
Illinois,Alexander,3858.85561015031,Count,17003,651
Illinois,Bond,2080.98793276396,Count,17005,652
Illinois,Boone,9063.97039886999,Count,17007,653
Illinois,Brown,1910.44420938112,Count,17009,654
Illinois,Bureau,12482.8154229345,Count,17011,2
Illinois,Calhoun,792.197156769553,Count,17013,4
Illinois,Carroll,1841.38417738465,Count,17015,6
Illinois,Cass,1467.9670450489,Count,17017,10
Illinois,Champaign,29429.5128529979,Count,17019,12
Illinois,Christian,3502.28552894984,Count,17021,14
Illinois,Clark,1416.86539760761,Count,17023,19
Illinois,Clay,2133.49603694133,Count,17025,22
Illinois,Clinton,4186.53389077598,Count,17027,27
Illinois,Coles,7996.13008408894,Count,17029,30
Illinois,Cook,415199.839258587,Count,17031,36
Illinois,Crawford,2926.97103899814,Count,17033,40
Illinois,Cumberland,91.8457461860962,Count,17035,44
Illinois,DeKalb,26414.6101684371,Count,17037,49
Illinois,De Witt,716.21156272787,Count,17039,53
Illinois,Douglas,1971.22000119025,Count,17041,55
Illinois,DuPage,250484.953233126,Count,17043,64
Illinois,Edgar,6745.10650563743,Count,17045,66
Illinois,Edwards,1243.35810665907,Count,17047,71
Illinois,Effingham,5859.60481454893,Count,17049,76
Illinois,Fayette,7108.08606139114,Count,17051,79
Illinois,Ford,2583.1770286477,Count,17053,81
Illinois,Franklin,4415.06324739094,Count,17055,85
Illinois,Fulton,4613.99705874084,Count,17057,89
Illinois,Gallatin,4856.04881481857,Count,17059,92
Illinois,Greene,259.906657592044,Count,17061,96
Illinois,Grundy,9126.12275471291,Count,17063,99
Illinois,Hamilton,1547.10785511534,Count,17065,106
Illinois,Hancock,10204.7946750677,Count,17067,111
Illinois,Hardin,1025.03567760659,Count,17069,113
Illinois,Henderson,101.965786933179,Count,17071,117
Illinois,Henry,9452.02515243228,Count,17073,121
Illinois,Iroquois,4187.4854940545,Count,17075,125
Illinois,Jackson,14240.4343312048,Count,17077,129
Illinois,Jasper,1504.0034927512,Count,17079,133
Illinois,Jefferson,8696.95566423344,Count,17081,137
Illinois,Jersey,3493.46766607721,Count,17083,142
Illinois,Jo Daviess,4523.19217583303,Count,17085,145
Illinois,Johnson,2221.28030496716,Count,17087,152
Illinois,Kane,101402.534101469,Count,17089,156
Illinois,Kankakee,16980.0267435214,Count,17091,161
Illinois,Kendall,27649.099752701,Count,17093,165
Illinois,Knox,7394.47510479915,Count,17095,166
Illinois,Lake,254429.677746705,Count,17097,170
Illinois,LaSalle,26677.2322328361,Count,17099,175
Illinois,Lawrence,2108.95797132218,Count,17101,177
Illinois,Lee,3793.33242664464,Count,17103,180
Illinois,Livingston,3338.15207221925,Count,17105,182
Illinois,Logan,9651.77791972972,Count,17107,186
Illinois,McDonough,9394.39071872651,Count,17109,189
Illinois,McHenry,133010.885183627,Count,17111,192
Illinois,McLean,46402.8341115387,Count,17113,193
Illinois,Macon,33166.9491172225,Count,17115,194
Illinois,Macoupin,4407.25679601646,Count,17117,196
Illinois,Madison,85508.78646672,Count,17119,199
Illinois,Marion,10002.6991775529,Count,17121,201
Illinois,Marshall,1718.46252455763,Count,17123,202
Illinois,Mason,1035.31608657788,Count,17125,206
Illinois,Massac,1942.60796774152,Count,17127,208
Illinois,Menard,350.869064250204,Count,17129,212
Illinois,Mercer,3782.95766653959,Count,17131,216
Illinois,Monroe,6575.67253572214,Count,17133,219
Illinois,Montgomery,4562.27536167186,Count,17135,223
Illinois,Morgan,8929.53970656035,Count,17137,225
Illinois,Moultrie,439.077451904352,Count,17139,227
Illinois,Ogle,6654.20338727119,Count,17141,229
Illinois,Peoria,55264.654301275,Count,17143,233
Illinois,Perry,4608.84748132103,Count,17145,235
Illinois,Piatt,511.275664257828,Count,17147,238
Illinois,Pike,3952.5830985664,Count,17149,241
Illinois,Pope,1327.66069927502,Count,17151,245
Illinois,Pulaski,3550.76123370464,Count,17153,248
Illinois,Putnam,0.00296986475586891,Count,17155,253
Illinois,Randolph,4448.41491872497,Count,17157,255
Illinois,Richland,803.079117511576,Count,17159,259
Illinois,Rock Island,30119.6182615352,Count,17161,265
Illinois,St. Clair,112882.85287621,Count,17163,269
Illinois,Saline,8689.18919457819,Count,17165,271
Illinois,Sangamon,62373.1540462642,Count,17167,274
Illinois,Schuyler,1055.32343109987,Count,17169,278
Illinois,Scott,223.341010969845,Count,17171,280
Illinois,Shelby,3526.94629694271,Count,17173,283
Illinois,Stark,1799.41454685856,Count,17175,285
Illinois,Stephenson,4193.93882246202,Count,17177,290
Illinois,Tazewell,54675.3587262514,Count,17179,291
Illinois,Union,1402.49029121388,Count,17181,293
Illinois,Vermilion,14336.8184966444,Count,17183,296
Illinois,Wabash,1006.75779699299,Count,17185,299
Illinois,Warren,127.778469350946,Count,17187,301
Illinois,Washington,1628.93149336042,Count,17189,305
Illinois,Wayne,3415.89482819189,Count,17191,310
Illinois,White,4384.11561135809,Count,17193,312
Illinois,Whiteside,9949.30856734247,Count,17195,314
Illinois,Will,242455.252477811,Count,17197,320
Illinois,Williamson,11942.9240217804,Count,17199,324
Illinois,Winnebago,72887.0443145967,Count,17201,325
Illinois,Woodford,2900.69618051895,Count,17203,328
Indiana,Adams,2454.52054161858,Count,18001,330
Indiana,Allen,117581.180708429,Count,18003,335
Indiana,Bartholomew,18060.874777349,Count,18005,342
Indiana,Benton,106.040960429321,Count,18007,179
Indiana,Blackford,257.627560957335,Count,18009,183
Indiana,Boone,7605.86393614851,Count,18011,185
Indiana,Brown,450.147938582862,Count,18013,188
Indiana,Carroll,923.163702689209,Count,18015,195
Indiana,Cass,1591.82616788192,Count,18017,211
Indiana,Clark,23781.4320317526,Count,18019,215
Indiana,Clay,1038.26506115027,Count,18021,221
Indiana,Clinton,1330.85749608024,Count,18023,226
Indiana,Crawford,1211.29734653632,Count,18025,232
Indiana,Daviess,1437.98425034298,Count,18027,239
Indiana,Dearborn,13205.3719350514,Count,18029,242
Indiana,Decatur,3541.34775666133,Count,18031,246
Indiana,DeKalb,11734.3297929514,Count,18033,249
Indiana,Delaware,28538.572515564,Count,18035,252
Indiana,Dubois,2370.35736945669,Count,18037,254
Indiana,Elkhart,38971.2202742681,Count,18039,260
Indiana,Fayette,5202.24000161974,Count,18041,263
Indiana,Floyd,17846.0161004116,Count,18043,267
Indiana,Fountain,643.078598305043,Count,18045,270
Indiana,Franklin,2094.70128001872,Count,18047,272
Indiana,Fulton,3231.78589626202,Count,18049,276
Indiana,Gibson,3461.20846400737,Count,18051,286
Indiana,Grant,14392.463641635,Count,18053,297
Indiana,Greene,2712.31788657273,Count,18055,309
Indiana,Hamilton,95377.4038112412,Count,18057,321
Indiana,Hancock,22870.7646120049,Count,18059,329
Indiana,Harrison,2153.46158606396,Count,18061,334
Indiana,Hendricks,53660.3399010266,Count,18063,341
Indiana,Henry,2249.17219697026,Count,18065,344
Indiana,Howard,25625.4860978291,Count,18067,348
Indiana,Huntington,7638.15841549679,Count,18069,352
Indiana,Jackson,6493.9141434224,Count,18071,355
Indiana,Jasper,2420.94557571027,Count,18073,356
Indiana,Jay,4108.01128953136,Count,18075,358
Indiana,Jefferson,4772.60194119829,Count,18077,363
Indiana,Jennings,5226.18612324146,Count,18079,367
Indiana,Johnson,42603.4916872591,Count,18081,370
Indiana,Knox,4871.93773560288,Count,18083,376
Indiana,Kosciusko,17485.9883799808,Count,18085,384
Indiana,LaGrange,522.083755357949,Count,18087,386
Indiana,Lake,138588.469578829,Count,18089,389
Indiana,LaPorte,20849.2885642981,Count,18091,392
Indiana,Lawrence,4145.53024553518,Count,18093,396
Indiana,Madison,32821.3843822511,Count,18095,401
Indiana,Marion,226699.941259878,Count,18097,409
Indiana,Marshall,7428.19219869171,Count,18099,412
Indiana,Martin,267.923241687997,Count,18101,418
Indiana,Miami,6700.64744804632,Count,18103,420
Indiana,Monroe,27358.3701143153,Count,18105,422
Indiana,Montgomery,4577.47527948612,Count,18107,425
Indiana,Morgan,12319.7200826014,Count,18109,430
Indiana,Newton,193.618592699058,Count,18111,433
Indiana,Noble,3232.64207401234,Count,18113,436
Indiana,Ohio,0.0,Count,18115,440
Indiana,Orange,1188.97697640885,Count,18117,444
Indiana,Owen,151.755688627538,Count,18119,448
Indiana,Parke,1605.42519785161,Count,18121,452
Indiana,Perry,5305.31408947603,Count,18123,459
Indiana,Pike,647.399691153954,Count,18125,465
Indiana,Porter,63748.1979540505,Count,18127,468
Indiana,Posey,5972.42236099762,Count,18129,471
Indiana,Pulaski,354.733496813788,Count,18131,477
Indiana,Putnam,1058.34178499249,Count,18133,480
Indiana,Randolph,5240.25729746725,Count,18135,485
Indiana,Ripley,732.258032929021,Count,18137,488
Indiana,Rush,593.434102042826,Count,18139,493
Indiana,St. Joseph,90149.8192260656,Count,18141,496
Indiana,Scott,1250.32585351076,Count,18143,504
Indiana,Shelby,4515.5627892971,Count,18145,506
Indiana,Spencer,1.78806897578761,Count,18147,509
Indiana,Starke,1374.64213054335,Count,18149,512
Indiana,Steuben,7252.00904651454,Count,18151,515
Indiana,Sullivan,1054.87997891137,Count,18153,518
Indiana,Switzerland,487.624455233279,Count,18155,526
Indiana,Tippecanoe,48237.5203411039,Count,18157,530
Indiana,Tipton,5142.44355802833,Count,18159,534
Indiana,Union,0.0,Count,18161,538
Indiana,Vanderburgh,35571.2584480284,Count,18163,543
Indiana,Vermillion,2245.47225981537,Count,18165,548
Indiana,Vigo,29115.964174139,Count,18167,553
Indiana,Wabash,2760.24706971774,Count,18169,555
Indiana,Warren,265.522490790112,Count,18171,567
Indiana,Warrick,16946.506161009,Count,18173,575
Indiana,Washington,2752.81588175547,Count,18175,584
Indiana,Wayne,11682.9965189759,Count,18177,586
Indiana,Wells,2935.82895278903,Count,18179,590
Indiana,White,2458.38035212395,Count,18181,594
Indiana,Whitley,1687.94835628103,Count,18183,597
Iowa,Adair,605.066287368267,Count,19001,598
Iowa,Adams,243.46127252841,Count,19003,602
Iowa,Allamakee,2728.18510378127,Count,19005,608
Iowa,Appanoose,1858.72717007715,Count,19007,611
Iowa,Audubon,253.693759132838,Count,19009,615
Iowa,Benton,3823.59859712224,Count,19011,619
Iowa,Black Hawk,31221.9442070445,Count,19013,623
Iowa,Boone,3422.04477250067,Count,19015,625
Iowa,Bremer,1847.95315700355,Count,19017,631
Iowa,Buchanan,2754.20672495919,Count,19019,632
Iowa,Buena Vista,2738.82761527207,Count,19021,633
Iowa,Butler,6747.82280229739,Count,19023,361
Iowa,Calhoun,4598.13933800051,Count,19025,365
Iowa,Carroll,949.233262781351,Count,19027,369
Iowa,Cass,3557.69377527767,Count,19029,374
Iowa,Cedar,1953.27233473741,Count,19031,379
Iowa,Cerro Gordo,7338.96077975482,Count,19033,383
Iowa,Cherokee,878.959937287617,Count,19035,388
Iowa,Chickasaw,1834.88723403843,Count,19037,393
Iowa,Clarke,735.249619214578,Count,19039,397
Iowa,Clay,1579.51057408388,Count,19041,398
Iowa,Clayton,3343.59683095186,Count,19043,402
Iowa,Clinton,10206.5259503133,Count,19045,404
Iowa,Crawford,4551.52488472906,Count,19047,408
Iowa,Dallas,3413.60355119611,Count,19049,413
Iowa,Davis,1161.74682705807,Count,19051,416
Iowa,Decatur,919.49542145338,Count,19053,419
Iowa,Delaware,1552.07928934543,Count,19055,421
Iowa,Des Moines,9843.70256964221,Count,19057,424
Iowa,Dickinson,3426.67288088707,Count,19059,427
Iowa,Dubuque,18161.0283298936,Count,19061,434
Iowa,Emmet,2855.78229358433,Count,19063,437
Iowa,Fayette,1167.72269926,Count,19065,442
Iowa,Floyd,3026.61709089547,Count,19067,447
Iowa,Franklin,1929.92139538992,Count,19069,451
Iowa,Fremont,3370.50515368329,Count,19071,455
Iowa,Greene,2330.0057528632,Count,19073,458
Iowa,Grundy,1389.86486497181,Count,19075,460
Iowa,Guthrie,1228.95514768723,Count,19077,467
Iowa,Hamilton,3650.02020732064,Count,19079,469
Iowa,Hancock,1423.75076988083,Count,19081,470
Iowa,Hardin,2566.47809816926,Count,19083,475
Iowa,Harrison,2674.35725995592,Count,19085,478
Iowa,Henry,5845.82594413257,Count,19087,479
Iowa,Howard,3734.81779896609,Count,19089,481
Iowa,Humboldt,1715.16359673326,Count,19091,487
Iowa,Ida,75.2501586011904,Count,19093,491
Iowa,Iowa,2053.90392443928,Count,19095,495
Iowa,Jackson,4067.91324601937,Count,19097,499
Iowa,Jasper,6078.21036028781,Count,19099,505
Iowa,Jefferson,2305.94723131042,Count,19101,507
Iowa,Johnson,21904.4962033103,Count,19103,508
Iowa,Jones,2494.86345201309,Count,19105,516
Iowa,Keokuk,2671.36829976555,Count,19107,520
Iowa,Kossuth,7179.35646038172,Count,19109,523
Iowa,Lee,4919.81729243734,Count,19111,531
Iowa,Linn,54382.4221474808,Count,19113,535
Iowa,Louisa,137.017649360531,Count,19115,539
Iowa,Lucas,1927.62179178979,Count,19117,542
Iowa,Lyon,1865.01421361214,Count,19119,546
Iowa,Madison,2840.18479720909,Count,19121,550
Iowa,Mahaska,5137.28892030784,Count,19123,554
Iowa,Marion,4677.58918447889,Count,19125,561
Iowa,Marshall,9546.75509650548,Count,19127,568
Iowa,Mills,1303.55780132872,Count,19129,569
Iowa,Mitchell,2222.42526091041,Count,19131,572
Iowa,Monona,1399.29873466066,Count,19133,576
Iowa,Monroe,1700.85849490273,Count,19135,580
Iowa,Montgomery,2142.83033679919,Count,19137,595
Iowa,Muscatine,10213.2378795822,Count,19139,600
Iowa,O'Brien,3105.00969879331,Count,19141,604
Iowa,Osceola,1177.9823689097,Count,19143,607
Iowa,Page,4586.74991594442,Count,19145,612
Iowa,Palo Alto,3178.29763893918,Count,19147,618
Iowa,Plymouth,1028.1518709982,Count,19149,622
Iowa,Pocahontas,1802.16619984938,Count,19151,624
Iowa,Polk,87817.6719982997,Count,19153,629
Iowa,Pottawattamie,35079.3461376709,Count,19155,637
Iowa,Poweshiek,3582.33973186702,Count,19157,640
Iowa,Ringgold,593.012669893429,Count,19159,642
Iowa,Sac,2045.00565160782,Count,19161,647
Iowa,Scott,19208.9449689868,Count,19163,657
Iowa,Shelby,3195.09479682962,Count,19165,660
Iowa,Sioux,1397.08410529752,Count,19167,663
Iowa,Story,16124.9138352274,Count,19169,668
Iowa,Tama,3204.2827877901,Count,19171,671
Iowa,Taylor,499.15221743223,Count,19173,674
Iowa,Union,2442.4638700805,Count,19175,675
Iowa,Van Buren,6901.13488122738,Count,19177,678
Iowa,Wapello,9882.06384323933,Count,19179,681
Iowa,Warren,10136.1633231545,Count,19181,685
Iowa,Washington,1490.85942423578,Count,19183,687
Iowa,Wayne,2560.35348065502,Count,19185,691
Iowa,Webster,8414.21803832235,Count,19187,694
Iowa,Winnebago,1920.11218981885,Count,19189,696
Iowa,Winneshiek,2877.11071541894,Count,19191,698
Iowa,Woodbury,32231.2438509112,Count,19193,702
Iowa,Worth,610.444217084105,Count,19195,703
Iowa,Wright,887.371888201895,Count,19197,705
Kansas,Allen,5343.1194704336,Count,20001,709
Kansas,Anderson,1808.22407642578,Count,20003,712
Kansas,Atchison,3503.22754370641,Count,20005,715
Kansas,Barber,555.588869222223,Count,20007,717
Kansas,Barton,6373.22784893997,Count,20009,719
Kansas,Bourbon,3178.73641369036,Count,20011,722
Kansas,Brown,578.832657260631,Count,20013,723
Kansas,Butler,16179.3050051202,Count,20015,726
Kansas,Chase,2615.44659283978,Count,20017,729
Kansas,Chautauqua,1100.41359108366,Count,20019,730
Kansas,Cherokee,3500.92913726391,Count,20021,732
Kansas,Cheyenne,2675.80180894737,Count,20023,736
Kansas,Clark,2214.99999478452,Count,20025,738
Kansas,Clay,2243.21916315377,Count,20027,739
Kansas,Cloud,3219.98720421413,Count,20029,740
Kansas,Coffey,4619.72013407883,Count,20031,745
Kansas,Comanche,336.988720837292,Count,20033,748
Kansas,Cowley,5905.56422196851,Count,20035,752
Kansas,Crawford,11857.9740958404,Count,20037,756
Kansas,Decatur,499.839556163387,Count,20039,759
Kansas,Dickinson,3652.90288278022,Count,20041,762
Kansas,Doniphan,4873.64662637996,Count,20043,765
Kansas,Douglas,14766.1166136444,Count,20045,767
Kansas,Edwards,485.900137121224,Count,20047,770
Kansas,Elk,2863.46905947274,Count,20049,773
Kansas,Ellis,5663.61175491866,Count,20051,774
Kansas,Ellsworth,2034.49957621017,Count,20053,776
Kansas,Finney,7497.9008502939,Count,20055,778
Kansas,Ford,10833.3461790362,Count,20057,784
Kansas,Franklin,12227.6864095286,Count,20059,786
Kansas,Geary,11538.7590759637,Count,20061,788
Kansas,Gove,2625.87777652433,Count,20063,790
Kansas,Graham,576.100864455015,Count,20065,791
Kansas,Grant,742.541610363169,Count,20067,794
Kansas,Gray,3183.68299021232,Count,20069,798
Kansas,Greeley,1246.99999892103,Count,20071,801
Kansas,Greenwood,2871.80372265728,Count,20073,803
Kansas,Hamilton,2690.00000129812,Count,20075,805
Kansas,Harper,1121.60195757315,Count,20077,807
Kansas,Harvey,7818.51833944098,Count,20079,812
Kansas,Haskell,4256.00000198285,Count,20081,815
Kansas,Hodgeman,1902.33527865547,Count,20083,818
Kansas,Jackson,2033.09574776069,Count,20085,819
Kansas,Jefferson,2889.49977294558,Count,20087,821
Kansas,Jewell,835.895148568583,Count,20089,822
Kansas,Johnson,119670.588282522,Count,20091,824
Kansas,Kearny,350.213726912179,Count,20093,826
Kansas,Kingman,2622.20379090219,Count,20095,827
Kansas,Kiowa,2544.17526585165,Count,20097,829
Kansas,Labette,4221.95180693671,Count,20099,831
Kansas,Lane,1750.00000304416,Count,20101,833
Kansas,Leavenworth,14861.4880363437,Count,20103,836
Kansas,Lincoln,1028.05813703906,Count,20105,838
Kansas,Linn,3325.91376209978,Count,20107,840
Kansas,Logan,502.559402006471,Count,20109,842
Kansas,Lyon,3322.40409650986,Count,20111,844
Kansas,McPherson,8539.339841453,Count,20113,846
Kansas,Marion,3065.45556152606,Count,20115,848
Kansas,Marshall,1423.01298378408,Count,20117,850
Kansas,Meade,2320.27079349847,Count,20119,851
Kansas,Miami,3481.97294291621,Count,20121,853
Kansas,Mitchell,1405.3622877505,Count,20123,854
Kansas,Montgomery,4025.50121501185,Count,20125,856
Kansas,Morris,1952.18887480024,Count,20127,858
Kansas,Morton,844.954886100762,Count,20129,859
Kansas,Nemaha,1537.39437242799,Count,20131,861
Kansas,Neosho,4082.07970210776,Count,20133,862
Kansas,Ness,836.253142132116,Count,20135,864
Kansas,Norton,1673.80761868982,Count,20137,866
Kansas,Osage,1906.27260220691,Count,20139,867
Kansas,Osborne,891.757786118625,Count,20141,869
Kansas,Ottawa,1735.68165901982,Count,20143,870
Kansas,Pawnee,1180.2313061792,Count,20145,872
Kansas,Phillips,1994.55658350516,Count,20147,873
Kansas,Pottawatomie,4154.05264265416,Count,20149,876
Kansas,Pratt,2220.81114763094,Count,20151,878
Kansas,Rawlins,898.793659374046,Count,20153,880
Kansas,Reno,17367.4258625124,Count,20155,882
Kansas,Republic,1274.50440736542,Count,20157,884
Kansas,Rice,1886.29466254594,Count,20159,886
Kansas,Riley,35861.6493653958,Count,20161,888
Kansas,Rooks,750.211137844585,Count,20163,889
Kansas,Rush,3306.99999326418,Count,20165,891
Kansas,Russell,1732.61836811233,Count,20167,893
Kansas,Saline,11416.5169636453,Count,20169,895
Kansas,Scott,448.238827816055,Count,20171,897
Kansas,Sedgwick,145050.595087233,Count,20173,898
Kansas,Seward,9958.95304090204,Count,20175,900
Kansas,Shawnee,47825.4061733361,Count,20177,902
Kansas,Sheridan,2521.23688941768,Count,20179,904
Kansas,Sherman,4302.2312898112,Count,20181,907
Kansas,Smith,1493.98561277753,Count,20183,909
Kansas,Stafford,1354.19048874608,Count,20185,911
Kansas,Stanton,235.618470721488,Count,20187,913
Kansas,Stevens,1043.91165421515,Count,20189,914
Kansas,Sumner,5940.24059579,Count,20191,916
Kansas,Thomas,3715.4355050717,Count,20193,917
Kansas,Trego,538.904723858761,Count,20195,919
Kansas,Wabaunsee,4694.6892203856,Count,20197,920
Kansas,Wallace,486.732735093964,Count,20199,921
Kansas,Washington,2725.83514415397,Count,20201,922
Kansas,Wichita,2233.99999834971,Count,20203,923
Kansas,Wilson,1019.74182663653,Count,20205,925
Kansas,Woodson,67.4442989497838,Count,20207,926
Kansas,Wyandotte,48750.4190826744,Count,20209,927
Kentucky,Adair,1601.29340757167,Count,21001,928
Kentucky,Allen,246.237470920373,Count,21003,929
Kentucky,Anderson,5585.74096866108,Count,21005,930
Kentucky,Ballard,498.57049276978,Count,21007,932
Kentucky,Barren,3265.86295068545,Count,21009,933
Kentucky,Bath,15.5277695488185,Count,21011,934
Kentucky,Bell,5966.51606269619,Count,21013,936
Kentucky,Boone,40237.60627625,Count,21015,1002
Kentucky,Bourbon,1505.0577916163,Count,21017,1005
Kentucky,Boyd,13021.5865527724,Count,21019,1008
Kentucky,Boyle,6698.4637344948,Count,21021,1010
Kentucky,Bracken,47.8709315519664,Count,21023,1013
Kentucky,Breathitt,926.181885538938,Count,21025,1017
Kentucky,Breckinridge,1961.61882764926,Count,21027,1020
Kentucky,Bullitt,18937.813405244,Count,21029,1024
Kentucky,Butler,1488.43882577338,Count,21031,1026
Kentucky,Caldwell,1496.80203571185,Count,21033,1031
Kentucky,Calloway,5753.84361794054,Count,21035,1033
Kentucky,Campbell,27899.7516749373,Count,21037,1035
Kentucky,Carlisle,344.300398297564,Count,21039,1039
Kentucky,Carroll,4090.09903349113,Count,21041,1041
Kentucky,Carter,1216.26181317564,Count,21043,1044
Kentucky,Casey,967.869522056572,Count,21045,1048
Kentucky,Christian,15170.964974028,Count,21047,1050
Kentucky,Clark,3749.34850225368,Count,21049,1053
Kentucky,Clay,2898.12673796005,Count,21051,1056
Kentucky,Clinton,164.131086461935,Count,21053,1059
Kentucky,Crittenden,0.0,Count,21055,1064
Kentucky,Cumberland,136.007974658642,Count,21057,1067
Kentucky,Daviess,17360.7376207462,Count,21059,1071
Kentucky,Edmonson,262.433083769064,Count,21061,1073
Kentucky,Elliott,15.6738200029358,Count,21063,1075
Kentucky,Estill,1819.78260362803,Count,21065,1077
Kentucky,Fayette,45675.3890740586,Count,21067,1080
Kentucky,Fleming,846.435817922232,Count,21069,1083
Kentucky,Floyd,1681.16467993641,Count,21071,1085
Kentucky,Franklin,11399.3426512858,Count,21073,1086
Kentucky,Fulton,3.12426100391895,Count,21075,1088
Kentucky,Gallatin,0.0,Count,21077,1090
Kentucky,Garrard,3837.39582104135,Count,21079,1092
Kentucky,Grant,4341.00518665605,Count,21081,1094
Kentucky,Graves,4577.58103026003,Count,21083,1097
Kentucky,Grayson,5882.73148504464,Count,21085,1100
Kentucky,Green,730.311320396537,Count,21087,1102
Kentucky,Greenup,8861.49877236337,Count,21089,1105
Kentucky,Hancock,30.2928377412754,Count,21091,1107
Kentucky,Hardin,24451.1424870828,Count,21093,1110
Kentucky,Harlan,5086.44534907322,Count,21095,1114
Kentucky,Harrison,1478.58765215975,Count,21097,1119
Kentucky,Hart,1719.49430583634,Count,21099,1121
Kentucky,Henderson,4507.60492983201,Count,21101,1126
Kentucky,Henry,1281.53552985699,Count,21103,1129
Kentucky,Hickman,159.003764240093,Count,21105,1130
Kentucky,Hopkins,7808.63759703429,Count,21107,1136
Kentucky,Jackson,25.6071464038232,Count,21109,1140
Kentucky,Jefferson,131566.316372781,Count,21111,1143
Kentucky,Jessamine,4338.13091729507,Count,21113,1145
Kentucky,Johnson,2320.52845658596,Count,21115,1148
Kentucky,Kenton,52174.628713988,Count,21117,1151
Kentucky,Knott,49.1638292638563,Count,21119,1154
Kentucky,Knox,1695.30767384793,Count,21121,1159
Kentucky,Larue,211.098225353126,Count,21123,1162
Kentucky,Laurel,6536.97285237769,Count,21125,1166
Kentucky,Lawrence,1774.94152763907,Count,21127,1167
Kentucky,Lee,1.28777789662126,Count,21129,1171
Kentucky,Leslie,423.430800356888,Count,21131,1175
Kentucky,Letcher,0.0,Count,21133,1178
Kentucky,Lewis,154.061849610269,Count,21135,1180
Kentucky,Lincoln,1924.41335937686,Count,21137,1184
Kentucky,Livingston,134.722156146564,Count,21139,1187
Kentucky,Logan,754.160571130493,Count,21141,1190
Kentucky,Lyon,138.410425133887,Count,21143,1193
Kentucky,McCracken,14443.1143840078,Count,21145,1196
Kentucky,McCreary,866.40588793538,Count,21147,1198
Kentucky,McLean,2.87407583417371,Count,21149,1201
Kentucky,Madison,7958.20575835072,Count,21151,1204
Kentucky,Magoffin,106.715134711092,Count,21153,1206
Kentucky,Marion,468.028260665239,Count,21155,1210
Kentucky,Marshall,1059.39045221828,Count,21157,1213
Kentucky,Martin,38.6089694430848,Count,21159,1215
Kentucky,Mason,2176.13232473413,Count,21161,1217
Kentucky,Meade,4096.90073249966,Count,21163,1220
Kentucky,Menifee,0.0,Count,21165,1222
Kentucky,Mercer,3905.60710960254,Count,21167,1225
Kentucky,Metcalfe,80.4230629810299,Count,21169,1228
