State,County,Expenditures per capita restaurants 2012 (PC_FSRSALES12),Units,FIPS,FID
Georgia,Oconee,649.8371361785203,Dollars,13219,901
Georgia,Oglethorpe,649.8371361785203,Dollars,13221,905
Georgia,Paulding,649.8371361785203,Dollars,13223,908
Georgia,Peach,649.8371361785203,Dollars,13225,910
Georgia,Pickens,649.8371361785203,Dollars,13227,912
Georgia,Pierce,649.8371361785203,Dollars,13229,915
Georgia,Pike,649.8371361785203,Dollars,13231,7
Georgia,Polk,649.8371361785203,Dollars,13233,8
Georgia,Pulaski,649.8371361785203,Dollars,13235,11
Georgia,Putnam,649.8371361785203,Dollars,13237,13
Georgia,Quitman,649.8371361785203,Dollars,13239,16
Georgia,Rabun,649.8371361785203,Dollars,13241,18
Georgia,Randolph,649.8371361785203,Dollars,13243,23
Georgia,Richmond,649.8371361785203,Dollars,13245,24
Georgia,Rockdale,649.8371361785203,Dollars,13247,28
Georgia,Schley,649.8371361785203,Dollars,13249,31
Georgia,Screven,649.8371361785203,Dollars,13251,34
Georgia,Seminole,649.8371361785203,Dollars,13253,38
Georgia,Spalding,649.8371361785203,Dollars,13255,41
Georgia,Stephens,649.8371361785203,Dollars,13257,45
Georgia,Stewart,649.8371361785203,Dollars,13259,48
Georgia,Sumter,649.8371361785203,Dollars,13261,52
Georgia,Talbot,649.8371361785203,Dollars,13263,57
Georgia,Taliaferro,649.8371361785203,Dollars,13265,60
Georgia,Tattnall,649.8371361785203,Dollars,13267,63
Georgia,Taylor,649.8371361785203,Dollars,13269,69
Georgia,Telfair,649.8371361785203,Dollars,13271,75
Georgia,Terrell,649.8371361785203,Dollars,13273,78
Georgia,Thomas,649.8371361785203,Dollars,13275,83
Georgia,Tift,649.8371361785203,Dollars,13277,87
Georgia,Toombs,649.8371361785203,Dollars,13279,91
Georgia,Towns,649.8371361785203,Dollars,13281,95
Georgia,Treutlen,649.8371361785203,Dollars,13283,102
Georgia,Troup,649.8371361785203,Dollars,13285,105
Georgia,Turner,649.8371361785203,Dollars,13287,108
Georgia,Twiggs,649.8371361785203,Dollars,13289,116
Georgia,Union,649.8371361785203,Dollars,13291,120
Georgia,Upson,649.8371361785203,Dollars,13293,123
Georgia,Walker,649.8371361785203,Dollars,13295,126
Georgia,Walton,649.8371361785203,Dollars,13297,127
Georgia,Ware,649.8371361785203,Dollars,13299,132
Georgia,Warren,649.8371361785203,Dollars,13301,135
Georgia,Washington,649.8371361785203,Dollars,13303,143
Georgia,Wayne,649.8371361785203,Dollars,13305,147
Georgia,Webster,649.8371361785203,Dollars,13307,149
Georgia,Wheeler,649.8371361785203,Dollars,13309,154
Georgia,White,649.8371361785203,Dollars,13311,157
Georgia,Whitfield,649.8371361785203,Dollars,13313,159
Georgia,Wilcox,649.8371361785203,Dollars,13315,163
Georgia,Wilkes,649.8371361785203,Dollars,13317,167
Georgia,Wilkinson,649.8371361785203,Dollars,13319,169
Georgia,Worth,649.8371361785203,Dollars,13321,173
Hawaii,Hawaii,1416.4003769540102,Dollars,15001,198
Hawaii,Honolulu,1416.4003769540102,Dollars,15003,234
Hawaii,Kalawao,1416.4003769540102,Dollars,15005,247
Hawaii,Kauai,1416.4003769540102,Dollars,15007,261
Hawaii,Maui,1416.4003769540102,Dollars,15009,323
Idaho,Ada,495.67307390996433,Dollars,16001,336
Idaho,Adams,495.67307390996433,Dollars,16003,338
Idaho,Bannock,495.67307390996433,Dollars,16005,343
Idaho,Bear Lake,495.67307390996433,Dollars,16007,349
Idaho,Benewah,495.67307390996433,Dollars,16009,354
Idaho,Bingham,495.67307390996433,Dollars,16011,362
Idaho,Blaine,495.67307390996433,Dollars,16013,371
Idaho,Boise,495.67307390996433,Dollars,16015,380
Idaho,Bonner,495.67307390996433,Dollars,16017,387
Idaho,Bonneville,495.67307390996433,Dollars,16019,395
Idaho,Boundary,495.67307390996433,Dollars,16021,405
Idaho,Butte,495.67307390996433,Dollars,16023,414
Idaho,Camas,495.67307390996433,Dollars,16025,429
Idaho,Canyon,495.67307390996433,Dollars,16027,441
Idaho,Caribou,495.67307390996433,Dollars,16029,449
Idaho,Cassia,495.67307390996433,Dollars,16031,456
Idaho,Clark,495.67307390996433,Dollars,16033,464
Idaho,Clearwater,495.67307390996433,Dollars,16035,474
Idaho,Custer,495.67307390996433,Dollars,16037,484
Idaho,Elmore,495.67307390996433,Dollars,16039,490
Idaho,Franklin,495.67307390996433,Dollars,16041,498
Idaho,Fremont,495.67307390996433,Dollars,16043,502
Idaho,Gem,495.67307390996433,Dollars,16045,510
Idaho,Gooding,495.67307390996433,Dollars,16047,519
Idaho,Idaho,495.67307390996433,Dollars,16049,528
Idaho,Jefferson,495.67307390996433,Dollars,16051,540
Idaho,Jerome,495.67307390996433,Dollars,16053,547
Idaho,Kootenai,495.67307390996433,Dollars,16055,552
Idaho,Latah,495.67307390996433,Dollars,16057,559
Idaho,Lemhi,495.67307390996433,Dollars,16059,566
Idaho,Lewis,495.67307390996433,Dollars,16061,574
Idaho,Lincoln,495.67307390996433,Dollars,16063,578
Idaho,Madison,495.67307390996433,Dollars,16065,581
Idaho,Minidoka,495.67307390996433,Dollars,16067,585
Idaho,Nez Perce,495.67307390996433,Dollars,16069,589
Idaho,Oneida,495.67307390996433,Dollars,16071,593
Idaho,Owyhee,495.67307390996433,Dollars,16073,601
Idaho,Payette,495.67307390996433,Dollars,16075,606
Idaho,Power,495.67307390996433,Dollars,16077,613
Idaho,Shoshone,495.67307390996433,Dollars,16079,621
Idaho,Teton,495.67307390996433,Dollars,16081,627
Idaho,Twin Falls,495.67307390996433,Dollars,16083,634
Idaho,Valley,495.67307390996433,Dollars,16085,643
Idaho,Washington,495.67307390996433,Dollars,16087,649
Illinois,Adams,697.649988436604,Dollars,17001,650
Illinois,Alexander,697.649988436604,Dollars,17003,651
Illinois,Bond,697.649988436604,Dollars,17005,652
Illinois,Boone,697.649988436604,Dollars,17007,653
Illinois,Brown,697.649988436604,Dollars,17009,654
Illinois,Bureau,697.649988436604,Dollars,17011,2
Illinois,Calhoun,697.649988436604,Dollars,17013,4
Illinois,Carroll,697.649988436604,Dollars,17015,6
Illinois,Cass,697.649988436604,Dollars,17017,10
Illinois,Champaign,697.649988436604,Dollars,17019,12
Illinois,Christian,697.649988436604,Dollars,17021,14
Illinois,Clark,697.649988436604,Dollars,17023,19
Illinois,Clay,697.649988436604,Dollars,17025,22
Illinois,Clinton,697.649988436604,Dollars,17027,27
Illinois,Coles,697.649988436604,Dollars,17029,30
Illinois,Cook,697.649988436604,Dollars,17031,36
Illinois,Crawford,697.649988436604,Dollars,17033,40
Illinois,Cumberland,697.649988436604,Dollars,17035,44
Illinois,DeKalb,697.649988436604,Dollars,17037,49
Illinois,De Witt,697.649988436604,Dollars,17039,53
Illinois,Douglas,697.649988436604,Dollars,17041,55
Illinois,DuPage,697.649988436604,Dollars,17043,64
Illinois,Edgar,697.649988436604,Dollars,17045,66
Illinois,Edwards,697.649988436604,Dollars,17047,71
Illinois,Effingham,697.649988436604,Dollars,17049,76
Illinois,Fayette,697.649988436604,Dollars,17051,79
Illinois,Ford,697.649988436604,Dollars,17053,81
Illinois,Franklin,697.649988436604,Dollars,17055,85
Illinois,Fulton,697.649988436604,Dollars,17057,89
Illinois,Gallatin,697.649988436604,Dollars,17059,92
Illinois,Greene,697.649988436604,Dollars,17061,96
Illinois,Grundy,697.649988436604,Dollars,17063,99
Illinois,Hamilton,697.649988436604,Dollars,17065,106
Illinois,Hancock,697.649988436604,Dollars,17067,111
Illinois,Hardin,697.649988436604,Dollars,17069,113
Illinois,Henderson,697.649988436604,Dollars,17071,117
Illinois,Henry,697.649988436604,Dollars,17073,121
Illinois,Iroquois,697.649988436604,Dollars,17075,125
Illinois,Jackson,697.649988436604,Dollars,17077,129
Illinois,Jasper,697.649988436604,Dollars,17079,133
Illinois,Jefferson,697.649988436604,Dollars,17081,137
Illinois,Jersey,697.649988436604,Dollars,17083,142
Illinois,Jo Daviess,697.649988436604,Dollars,17085,145
Illinois,Johnson,697.649988436604,Dollars,17087,152
Illinois,Kane,697.649988436604,Dollars,17089,156
Illinois,Kankakee,697.649988436604,Dollars,17091,161
Illinois,Kendall,697.649988436604,Dollars,17093,165
Illinois,Knox,697.649988436604,Dollars,17095,166
Illinois,Lake,697.649988436604,Dollars,17097,170
Illinois,LaSalle,697.649988436604,Dollars,17099,175
Illinois,Lawrence,697.649988436604,Dollars,17101,177
Illinois,Lee,697.649988436604,Dollars,17103,180
Illinois,Livingston,697.649988436604,Dollars,17105,182
Illinois,Logan,697.649988436604,Dollars,17107,186
Illinois,McDonough,697.649988436604,Dollars,17109,189
Illinois,McHenry,697.649988436604,Dollars,17111,192
Illinois,McLean,697.649988436604,Dollars,17113,193
Illinois,Macon,697.649988436604,Dollars,17115,194
Illinois,Macoupin,697.649988436604,Dollars,17117,196
Illinois,Madison,697.649988436604,Dollars,17119,199
Illinois,Marion,697.649988436604,Dollars,17121,201
Illinois,Marshall,697.649988436604,Dollars,17123,202
Illinois,Mason,697.649988436604,Dollars,17125,206
Illinois,Massac,697.649988436604,Dollars,17127,208
Illinois,Menard,697.649988436604,Dollars,17129,212
Illinois,Mercer,697.649988436604,Dollars,17131,216
Illinois,Monroe,697.649988436604,Dollars,17133,219
Illinois,Montgomery,697.649988436604,Dollars,17135,223
Illinois,Morgan,697.649988436604,Dollars,17137,225
Illinois,Moultrie,697.649988436604,Dollars,17139,227
Illinois,Ogle,697.649988436604,Dollars,17141,229
Illinois,Peoria,697.649988436604,Dollars,17143,233
Illinois,Perry,697.649988436604,Dollars,17145,235
Illinois,Piatt,697.649988436604,Dollars,17147,238
Illinois,Pike,697.649988436604,Dollars,17149,241
Illinois,Pope,697.649988436604,Dollars,17151,245
Illinois,Pulaski,697.649988436604,Dollars,17153,248
Illinois,Putnam,697.649988436604,Dollars,17155,253
Illinois,Randolph,697.649988436604,Dollars,17157,255
Illinois,Richland,697.649988436604,Dollars,17159,259
Illinois,Rock Island,697.649988436604,Dollars,17161,265
Illinois,St. Clair,697.649988436604,Dollars,17163,269
Illinois,Saline,697.649988436604,Dollars,17165,271
Illinois,Sangamon,697.649988436604,Dollars,17167,274
Illinois,Schuyler,697.649988436604,Dollars,17169,278
Illinois,Scott,697.649988436604,Dollars,17171,280
Illinois,Shelby,697.649988436604,Dollars,17173,283
Illinois,Stark,697.649988436604,Dollars,17175,285
Illinois,Stephenson,697.649988436604,Dollars,17177,290
Illinois,Tazewell,697.649988436604,Dollars,17179,291
Illinois,Union,697.649988436604,Dollars,17181,293
Illinois,Vermilion,697.649988436604,Dollars,17183,296
Illinois,Wabash,697.649988436604,Dollars,17185,299
Illinois,Warren,697.649988436604,Dollars,17187,301
Illinois,Washington,697.649988436604,Dollars,17189,305
Illinois,Wayne,697.649988436604,Dollars,17191,310
Illinois,White,697.649988436604,Dollars,17193,312
Illinois,Whiteside,697.649988436604,Dollars,17195,314
Illinois,Will,697.649988436604,Dollars,17197,320
Illinois,Williamson,697.649988436604,Dollars,17199,324
Illinois,Winnebago,697.649988436604,Dollars,17201,325
Illinois,Woodford,697.649988436604,Dollars,17203,328
Indiana,Adams,617.435699140779,Dollars,18001,330
Indiana,Allen,617.435699140779,Dollars,18003,335
Indiana,Bartholomew,617.435699140779,Dollars,18005,342
Indiana,Benton,617.435699140779,Dollars,18007,179
Indiana,Blackford,617.435699140779,Dollars,18009,183
Indiana,Boone,617.435699140779,Dollars,18011,185
Indiana,Brown,617.435699140779,Dollars,18013,188
Indiana,Carroll,617.435699140779,Dollars,18015,195
Indiana,Cass,617.435699140779,Dollars,18017,211
Indiana,Clark,617.435699140779,Dollars,18019,215
Indiana,Clay,617.435699140779,Dollars,18021,221
Indiana,Clinton,617.435699140779,Dollars,18023,226
Indiana,Crawford,617.435699140779,Dollars,18025,232
Indiana,Daviess,617.435699140779,Dollars,18027,239
Indiana,Dearborn,617.435699140779,Dollars,18029,242
Indiana,Decatur,617.435699140779,Dollars,18031,246
Indiana,DeKalb,617.435699140779,Dollars,18033,249
Indiana,Delaware,617.435699140779,Dollars,18035,252
Indiana,Dubois,617.435699140779,Dollars,18037,254
Indiana,Elkhart,617.435699140779,Dollars,18039,260
Indiana,Fayette,617.435699140779,Dollars,18041,263
Indiana,Floyd,617.435699140779,Dollars,18043,267
Indiana,Fountain,617.435699140779,Dollars,18045,270
Indiana,Franklin,617.435699140779,Dollars,18047,272
Indiana,Fulton,617.435699140779,Dollars,18049,276
Indiana,Gibson,617.435699140779,Dollars,18051,286
Indiana,Grant,617.435699140779,Dollars,18053,297
Indiana,Greene,617.435699140779,Dollars,18055,309
Indiana,Hamilton,617.435699140779,Dollars,18057,321
Indiana,Hancock,617.435699140779,Dollars,18059,329
Indiana,Harrison,617.435699140779,Dollars,18061,334
Indiana,Hendricks,617.435699140779,Dollars,18063,341
Indiana,Henry,617.435699140779,Dollars,18065,344
Indiana,Howard,617.435699140779,Dollars,18067,348
Indiana,Huntington,617.435699140779,Dollars,18069,352
Indiana,Jackson,617.435699140779,Dollars,18071,355
Indiana,Jasper,617.435699140779,Dollars,18073,356
Indiana,Jay,617.435699140779,Dollars,18075,358
Indiana,Jefferson,617.435699140779,Dollars,18077,363
Indiana,Jennings,617.435699140779,Dollars,18079,367
Indiana,Johnson,617.435699140779,Dollars,18081,370
Indiana,Knox,617.435699140779,Dollars,18083,376
Indiana,Kosciusko,617.435699140779,Dollars,18085,384
Indiana,LaGrange,617.435699140779,Dollars,18087,386
Indiana,Lake,617.435699140779,Dollars,18089,389
Indiana,LaPorte,617.435699140779,Dollars,18091,392
Indiana,Lawrence,617.435699140779,Dollars,18093,396
Indiana,Madison,617.435699140779,Dollars,18095,401
Indiana,Marion,617.435699140779,Dollars,18097,409
Indiana,Marshall,617.435699140779,Dollars,18099,412
Indiana,Martin,617.435699140779,Dollars,18101,418
Indiana,Miami,617.435699140779,Dollars,18103,420
Indiana,Monroe,617.435699140779,Dollars,18105,422
Indiana,Montgomery,617.435699140779,Dollars,18107,425
Indiana,Morgan,617.435699140779,Dollars,18109,430
Indiana,Newton,617.435699140779,Dollars,18111,433
Indiana,Noble,617.435699140779,Dollars,18113,436
Indiana,Ohio,617.435699140779,Dollars,18115,440
Indiana,Orange,617.435699140779,Dollars,18117,444
Indiana,Owen,617.435699140779,Dollars,18119,448
Indiana,Parke,617.435699140779,Dollars,18121,452
Indiana,Perry,617.435699140779,Dollars,18123,459
Indiana,Pike,617.435699140779,Dollars,18125,465
Indiana,Porter,617.435699140779,Dollars,18127,468
Indiana,Posey,617.435699140779,Dollars,18129,471
Indiana,Pulaski,617.435699140779,Dollars,18131,477
Indiana,Putnam,617.435699140779,Dollars,18133,480
Indiana,Randolph,617.435699140779,Dollars,18135,485
Indiana,Ripley,617.435699140779,Dollars,18137,488
Indiana,Rush,617.435699140779,Dollars,18139,493
Indiana,St. Joseph,617.435699140779,Dollars,18141,496
Indiana,Scott,617.435699140779,Dollars,18143,504
Indiana,Shelby,617.435699140779,Dollars,18145,506
Indiana,Spencer,617.435699140779,Dollars,18147,509
Indiana,Starke,617.435699140779,Dollars,18149,512
Indiana,Steuben,617.435699140779,Dollars,18151,515
Indiana,Sullivan,617.435699140779,Dollars,18153,518
Indiana,Switzerland,617.435699140779,Dollars,18155,526
Indiana,Tippecanoe,617.435699140779,Dollars,18157,530
Indiana,Tipton,617.435699140779,Dollars,18159,534
Indiana,Union,617.435699140779,Dollars,18161,538
Indiana,Vanderburgh,617.435699140779,Dollars,18163,543
Indiana,Vermillion,617.435699140779,Dollars,18165,548
Indiana,Vigo,617.435699140779,Dollars,18167,553
Indiana,Wabash,617.435699140779,Dollars,18169,555
Indiana,Warren,617.435699140779,Dollars,18171,567
Indiana,Warrick,617.435699140779,Dollars,18173,575
Indiana,Washington,617.435699140779,Dollars,18175,584
Indiana,Wayne,617.435699140779,Dollars,18177,586
Indiana,Wells,617.435699140779,Dollars,18179,590
Indiana,White,617.435699140779,Dollars,18181,594
Indiana,Whitley,617.435699140779,Dollars,18183,597
Iowa,Adair,534.9619956039581,Dollars,19001,598
Iowa,Adams,534.9619956039581,Dollars,19003,602
Iowa,Allamakee,534.9619956039581,Dollars,19005,608
Iowa,Appanoose,534.9619956039581,Dollars,19007,611
Iowa,Audubon,534.9619956039581,Dollars,19009,615
Iowa,Benton,534.9619956039581,Dollars,19011,619
Iowa,Black Hawk,534.9619956039581,Dollars,19013,623
Iowa,Boone,534.9619956039581,Dollars,19015,625
Iowa,Bremer,534.9619956039581,Dollars,19017,631
Iowa,Buchanan,534.9619956039581,Dollars,19019,632
Iowa,Buena Vista,534.9619956039581,Dollars,19021,633
Iowa,Butler,534.9619956039581,Dollars,19023,361
Iowa,Calhoun,534.9619956039581,Dollars,19025,365
Iowa,Carroll,534.9619956039581,Dollars,19027,369
Iowa,Cass,534.9619956039581,Dollars,19029,374
Iowa,Cedar,534.9619956039581,Dollars,19031,379
Iowa,Cerro Gordo,534.9619956039581,Dollars,19033,383
Iowa,Cherokee,534.9619956039581,Dollars,19035,388
Iowa,Chickasaw,534.9619956039581,Dollars,19037,393
Iowa,Clarke,534.9619956039581,Dollars,19039,397
Iowa,Clay,534.9619956039581,Dollars,19041,398
Iowa,Clayton,534.9619956039581,Dollars,19043,402
Iowa,Clinton,534.9619956039581,Dollars,19045,404
Iowa,Crawford,534.9619956039581,Dollars,19047,408
Iowa,Dallas,534.9619956039581,Dollars,19049,413
Iowa,Davis,534.9619956039581,Dollars,19051,416
Iowa,Decatur,534.9619956039581,Dollars,19053,419
Iowa,Delaware,534.9619956039581,Dollars,19055,421
Iowa,Des Moines,534.9619956039581,Dollars,19057,424
Iowa,Dickinson,534.9619956039581,Dollars,19059,427
Iowa,Dubuque,534.9619956039581,Dollars,19061,434
Iowa,Emmet,534.9619956039581,Dollars,19063,437
Iowa,Fayette,534.9619956039581,Dollars,19065,442
Iowa,Floyd,534.9619956039581,Dollars,19067,447
Iowa,Franklin,534.9619956039581,Dollars,19069,451
Iowa,Fremont,534.9619956039581,Dollars,19071,455
Iowa,Greene,534.9619956039581,Dollars,19073,458
Iowa,Grundy,534.9619956039581,Dollars,19075,460
Iowa,Guthrie,534.9619956039581,Dollars,19077,467
Iowa,Hamilton,534.9619956039581,Dollars,19079,469
Iowa,Hancock,534.9619956039581,Dollars,19081,470
Iowa,Hardin,534.9619956039581,Dollars,19083,475
Iowa,Harrison,534.9619956039581,Dollars,19085,478
Iowa,Henry,534.9619956039581,Dollars,19087,479
Iowa,Howard,534.9619956039581,Dollars,19089,481
Iowa,Humboldt,534.9619956039581,Dollars,19091,487
Iowa,Ida,534.9619956039581,Dollars,19093,491
Iowa,Iowa,534.9619956039581,Dollars,19095,495
Iowa,Jackson,534.9619956039581,Dollars,19097,499
Iowa,Jasper,534.9619956039581,Dollars,19099,505
Iowa,Jefferson,534.9619956039581,Dollars,19101,507
Iowa,Johnson,534.9619956039581,Dollars,19103,508
Iowa,Jones,534.9619956039581,Dollars,19105,516
Iowa,Keokuk,534.9619956039581,Dollars,19107,520
Iowa,Kossuth,534.9619956039581,Dollars,19109,523
Iowa,Lee,534.9619956039581,Dollars,19111,531
Iowa,Linn,534.9619956039581,Dollars,19113,535
Iowa,Louisa,534.9619956039581,Dollars,19115,539
Iowa,Lucas,534.9619956039581,Dollars,19117,542
Iowa,Lyon,534.9619956039581,Dollars,19119,546
Iowa,Madison,534.9619956039581,Dollars,19121,550
Iowa,Mahaska,534.9619956039581,Dollars,19123,554
Iowa,Marion,534.9619956039581,Dollars,19125,561
Iowa,Marshall,534.9619956039581,Dollars,19127,568
Iowa,Mills,534.9619956039581,Dollars,19129,569
Iowa,Mitchell,534.9619956039581,Dollars,19131,572
Iowa,Monona,534.9619956039581,Dollars,19133,576
Iowa,Monroe,534.9619956039581,Dollars,19135,580
Iowa,Montgomery,534.9619956039581,Dollars,19137,595
Iowa,Muscatine,534.9619956039581,Dollars,19139,600
Iowa,O'Brien,534.9619956039581,Dollars,19141,604
Iowa,Osceola,534.9619956039581,Dollars,19143,607
Iowa,Page,534.9619956039581,Dollars,19145,612
Iowa,Palo Alto,534.9619956039581,Dollars,19147,618
Iowa,Plymouth,534.9619956039581,Dollars,19149,622
Iowa,Pocahontas,534.9619956039581,Dollars,19151,624
Iowa,Polk,534.9619956039581,Dollars,19153,629
Iowa,Pottawattamie,534.9619956039581,Dollars,19155,637
Iowa,Poweshiek,534.9619956039581,Dollars,19157,640
Iowa,Ringgold,534.9619956039581,Dollars,19159,642
Iowa,Sac,534.9619956039581,Dollars,19161,647
Iowa,Scott,534.9619956039581,Dollars,19163,657
Iowa,Shelby,534.9619956039581,Dollars,19165,660
Iowa,Sioux,534.9619956039581,Dollars,19167,663
Iowa,Story,534.9619956039581,Dollars,19169,668
Iowa,Tama,534.9619956039581,Dollars,19171,671
Iowa,Taylor,534.9619956039581,Dollars,19173,674
Iowa,Union,534.9619956039581,Dollars,19175,675
Iowa,Van Buren,534.9619956039581,Dollars,19177,678
Iowa,Wapello,534.9619956039581,Dollars,19179,681
Iowa,Warren,534.9619956039581,Dollars,19181,685
Iowa,Washington,534.9619956039581,Dollars,19183,687
Iowa,Wayne,534.9619956039581,Dollars,19185,691
Iowa,Webster,534.9619956039581,Dollars,19187,694
Iowa,Winnebago,534.9619956039581,Dollars,19189,696
Iowa,Winneshiek,534.9619956039581,Dollars,19191,698
Iowa,Woodbury,534.9619956039581,Dollars,19193,702
Iowa,Worth,534.9619956039581,Dollars,19195,703
Iowa,Wright,534.9619956039581,Dollars,19197,705
Kansas,Allen,562.2985113318856,Dollars,20001,709
Kansas,Anderson,562.2985113318856,Dollars,20003,712
Kansas,Atchison,562.2985113318856,Dollars,20005,715
Kansas,Barber,562.2985113318856,Dollars,20007,717
Kansas,Barton,562.2985113318856,Dollars,20009,719
Kansas,Bourbon,562.2985113318856,Dollars,20011,722
Kansas,Brown,562.2985113318856,Dollars,20013,723
Kansas,Butler,562.2985113318856,Dollars,20015,726
Kansas,Chase,562.2985113318856,Dollars,20017,729
Kansas,Chautauqua,562.2985113318856,Dollars,20019,730
Kansas,Cherokee,562.2985113318856,Dollars,20021,732
Kansas,Cheyenne,562.2985113318856,Dollars,20023,736
Kansas,Clark,562.2985113318856,Dollars,20025,738
Kansas,Clay,562.2985113318856,Dollars,20027,739
Kansas,Cloud,562.2985113318856,Dollars,20029,740
Kansas,Coffey,562.2985113318856,Dollars,20031,745
Kansas,Comanche,562.2985113318856,Dollars,20033,748
Kansas,Cowley,562.2985113318856,Dollars,20035,752
Kansas,Crawford,562.2985113318856,Dollars,20037,756
Kansas,Decatur,562.2985113318856,Dollars,20039,759
Kansas,Dickinson,562.2985113318856,Dollars,20041,762
Kansas,Doniphan,562.2985113318856,Dollars,20043,765
Kansas,Douglas,562.2985113318856,Dollars,20045,767
Kansas,Edwards,562.2985113318856,Dollars,20047,770
Kansas,Elk,562.2985113318856,Dollars,20049,773
Kansas,Ellis,562.2985113318856,Dollars,20051,774
Kansas,Ellsworth,562.2985113318856,Dollars,20053,776
Kansas,Finney,562.2985113318856,Dollars,20055,778
Kansas,Ford,562.2985113318856,Dollars,20057,784
Kansas,Franklin,562.2985113318856,Dollars,20059,786
Kansas,Geary,562.2985113318856,Dollars,20061,788
Kansas,Gove,562.2985113318856,Dollars,20063,790
Kansas,Graham,562.2985113318856,Dollars,20065,791
Kansas,Grant,562.2985113318856,Dollars,20067,794
Kansas,Gray,562.2985113318856,Dollars,20069,798
Kansas,Greeley,562.2985113318856,Dollars,20071,801
Kansas,Greenwood,562.2985113318856,Dollars,20073,803
Kansas,Hamilton,562.2985113318856,Dollars,20075,805
Kansas,Harper,562.2985113318856,Dollars,20077,807
Kansas,Harvey,562.2985113318856,Dollars,20079,812
Kansas,Haskell,562.2985113318856,Dollars,20081,815
Kansas,Hodgeman,562.2985113318856,Dollars,20083,818
Kansas,Jackson,562.2985113318856,Dollars,20085,819
Kansas,Jefferson,562.2985113318856,Dollars,20087,821
Kansas,Jewell,562.2985113318856,Dollars,20089,822
Kansas,Johnson,562.2985113318856,Dollars,20091,824
Kansas,Kearny,562.2985113318856,Dollars,20093,826
Kansas,Kingman,562.2985113318856,Dollars,20095,827
Kansas,Kiowa,562.2985113318856,Dollars,20097,829
Kansas,Labette,562.2985113318856,Dollars,20099,831
Kansas,Lane,562.2985113318856,Dollars,20101,833
Kansas,Leavenworth,562.2985113318856,Dollars,20103,836
Kansas,Lincoln,562.2985113318856,Dollars,20105,838
Kansas,Linn,562.2985113318856,Dollars,20107,840
Kansas,Logan,562.2985113318856,Dollars,20109,842
Kansas,Lyon,562.2985113318856,Dollars,20111,844
Kansas,McPherson,562.2985113318856,Dollars,20113,846
Kansas,Marion,562.2985113318856,Dollars,20115,848
Kansas,Marshall,562.2985113318856,Dollars,20117,850
Kansas,Meade,562.2985113318856,Dollars,20119,851
Kansas,Miami,562.2985113318856,Dollars,20121,853
Kansas,Mitchell,562.2985113318856,Dollars,20123,854
Kansas,Montgomery,562.2985113318856,Dollars,20125,856
Kansas,Morris,562.2985113318856,Dollars,20127,858
Kansas,Morton,562.2985113318856,Dollars,20129,859
Kansas,Nemaha,562.2985113318856,Dollars,20131,861
Kansas,Neosho,562.2985113318856,Dollars,20133,862
Kansas,Ness,562.2985113318856,Dollars,20135,864
Kansas,Norton,562.2985113318856,Dollars,20137,866
Kansas,Osage,562.2985113318856,Dollars,20139,867
Kansas,Osborne,562.2985113318856,Dollars,20141,869
Kansas,Ottawa,562.2985113318856,Dollars,20143,870
Kansas,Pawnee,562.2985113318856,Dollars,20145,872
Kansas,Phillips,562.2985113318856,Dollars,20147,873
Kansas,Pottawatomie,562.2985113318856,Dollars,20149,876
Kansas,Pratt,562.2985113318856,Dollars,20151,878
Kansas,Rawlins,562.2985113318856,Dollars,20153,880
Kansas,Reno,562.2985113318856,Dollars,20155,882
Kansas,Republic,562.2985113318856,Dollars,20157,884
Kansas,Rice,562.2985113318856,Dollars,20159,886
Kansas,Riley,562.2985113318856,Dollars,20161,888
Kansas,Rooks,562.2985113318856,Dollars,20163,889
Kansas,Rush,562.2985113318856,Dollars,20165,891
Kansas,Russell,562.2985113318856,Dollars,20167,893
Kansas,Saline,562.2985113318856,Dollars,20169,895
Kansas,Scott,562.2985113318856,Dollars,20171,897
Kansas,Sedgwick,562.2985113318856,Dollars,20173,898
Kansas,Seward,562.2985113318856,Dollars,20175,900
Kansas,Shawnee,562.2985113318856,Dollars,20177,902
Kansas,Sheridan,562.2985113318856,Dollars,20179,904
Kansas,Sherman,562.2985113318856,Dollars,20181,907
Kansas,Smith,562.2985113318856,Dollars,20183,909
Kansas,Stafford,562.2985113318856,Dollars,20185,911
Kansas,Stanton,562.2985113318856,Dollars,20187,913
Kansas,Stevens,562.2985113318856,Dollars,20189,914
Kansas,Sumner,562.2985113318856,Dollars,20191,916
Kansas,Thomas,562.2985113318856,Dollars,20193,917
Kansas,Trego,562.2985113318856,Dollars,20195,919
Kansas,Wabaunsee,562.2985113318856,Dollars,20197,920
Kansas,Wallace,562.2985113318856,Dollars,20199,921
Kansas,Washington,562.2985113318856,Dollars,20201,922
Kansas,Wichita,562.2985113318856,Dollars,20203,923
Kansas,Wilson,562.2985113318856,Dollars,20205,925
Kansas,Woodson,562.2985113318856,Dollars,20207,926
Kansas,Wyandotte,562.2985113318856,Dollars,20209,927
Kentucky,Adair,573.6851358417072,Dollars,21001,928
Kentucky,Allen,573.6851358417072,Dollars,21003,929
Kentucky,Anderson,573.6851358417072,Dollars,21005,930
Kentucky,Ballard,573.6851358417072,Dollars,21007,932
Kentucky,Barren,573.6851358417072,Dollars,21009,933
Kentucky,Bath,573.6851358417072,Dollars,21011,934
