State,County,Convenience stores per 1000 pop 2011 (CONVSPTH11),Units,FIPS,FID
Iowa,Bremer,0.492287496,"# per 1,000 pop",19017,631
Iowa,Buchanan,0.669504089,"# per 1,000 pop",19019,632
Iowa,Buena Vista,0.591657627,"# per 1,000 pop",19021,633
Iowa,Butler,0.668047298,"# per 1,000 pop",19023,361
Iowa,Calhoun,0.695686742,"# per 1,000 pop",19025,365
Iowa,Carroll,0.575456769,"# per 1,000 pop",19027,369
Iowa,Cass,0.653879686,"# per 1,000 pop",19029,374
Iowa,Cedar,0.706444952,"# per 1,000 pop",19031,379
Iowa,Cerro Gordo,0.477707006,"# per 1,000 pop",19033,383
Iowa,Cherokee,0.748254074,"# per 1,000 pop",19035,388
Iowa,Chickasaw,0.806451613,"# per 1,000 pop",19037,393
Iowa,Clarke,0.536653429,"# per 1,000 pop",19039,397
Iowa,Clay,0.602591142,"# per 1,000 pop",19041,398
Iowa,Clayton,0.777000777,"# per 1,000 pop",19043,402
Iowa,Clinton,0.550055006,"# per 1,000 pop",19045,404
Iowa,Crawford,0.754760799,"# per 1,000 pop",19047,408
Iowa,Dallas,0.589038144,"# per 1,000 pop",19049,413
Iowa,Davis,0.684150513,"# per 1,000 pop",19051,416
Iowa,Decatur,0.485142511,"# per 1,000 pop",19053,419
Iowa,Delaware,0.56740808,"# per 1,000 pop",19055,421
Iowa,Des Moines,0.549217365,"# per 1,000 pop",19057,424
Iowa,Dickinson,0.771192976,"# per 1,000 pop",19059,427
Iowa,Dubuque,0.486263068,"# per 1,000 pop",19061,434
Iowa,Emmet,0.496869721,"# per 1,000 pop",19063,437
Iowa,Fayette,0.6202586,"# per 1,000 pop",19065,442
Iowa,Floyd,0.621040864,"# per 1,000 pop",19067,447
Iowa,Franklin,0.654756337,"# per 1,000 pop",19069,451
Iowa,Fremont,0.678058042,"# per 1,000 pop",19071,455
Iowa,Greene,0.857449089,"# per 1,000 pop",19073,458
Iowa,Grundy,0.480807757,"# per 1,000 pop",19075,460
Iowa,Guthrie,1.105277701,"# per 1,000 pop",19077,467
Iowa,Hamilton,0.582072177,"# per 1,000 pop",19079,469
Iowa,Hancock,0.796883301,"# per 1,000 pop",19081,470
Iowa,Hardin,0.748330647,"# per 1,000 pop",19083,475
Iowa,Harrison,0.948252506,"# per 1,000 pop",19085,478
Iowa,Henry,0.543666288,"# per 1,000 pop",19087,479
Iowa,Howard,0.733521953,"# per 1,000 pop",19089,481
Iowa,Humboldt,0.818079558,"# per 1,000 pop",19091,487
Iowa,Ida,0.851788756,"# per 1,000 pop",19093,491
Iowa,Iowa,0.735339175,"# per 1,000 pop",19095,495
Iowa,Jackson,0.709759189,"# per 1,000 pop",19097,499
Iowa,Jasper,0.655504875,"# per 1,000 pop",19099,505
Iowa,Jefferson,0.411425885,"# per 1,000 pop",19101,507
Iowa,Johnson,0.314197226,"# per 1,000 pop",19103,508
Iowa,Jones,0.626989486,"# per 1,000 pop",19105,516
Iowa,Keokuk,0.865634318,"# per 1,000 pop",19107,520
Iowa,Kossuth,0.64968815,"# per 1,000 pop",19109,523
Iowa,Lee,0.56252461,"# per 1,000 pop",19111,531
Iowa,Linn,0.401901086,"# per 1,000 pop",19113,535
Iowa,Louisa,0.527518903,"# per 1,000 pop",19115,539
Iowa,Lucas,0.789265983,"# per 1,000 pop",19117,542
Iowa,Lyon,0.769822941,"# per 1,000 pop",19119,546
Iowa,Madison,0.508453032,"# per 1,000 pop",19121,550
Iowa,Mahaska,0.578034682,"# per 1,000 pop",19123,554
Iowa,Marion,0.571222416,"# per 1,000 pop",19125,561
Iowa,Marshall,0.561619417,"# per 1,000 pop",19127,568
Iowa,Mills,0.532339633,"# per 1,000 pop",19129,569
Iowa,Mitchell,0.654083349,"# per 1,000 pop",19131,572
Iowa,Monona,0.757985923,"# per 1,000 pop",19133,576
Iowa,Monroe,0.992678992,"# per 1,000 pop",19135,580
Iowa,Montgomery,0.564440263,"# per 1,000 pop",19137,595
Iowa,Muscatine,0.514367211,"# per 1,000 pop",19139,600
Iowa,O'Brien,0.914333943,"# per 1,000 pop",19141,604
Iowa,Osceola,0.31680659,"# per 1,000 pop",19143,607
Iowa,Page,0.629603979,"# per 1,000 pop",19145,612
Iowa,Palo Alto,0.748743181,"# per 1,000 pop",19147,618
Iowa,Plymouth,0.282167043,"# per 1,000 pop",19149,622
Iowa,Pocahontas,0.971952235,"# per 1,000 pop",19151,624
Iowa,Polk,0.381159318,"# per 1,000 pop",19153,629
Iowa,Pottawattamie,0.524226766,"# per 1,000 pop",19155,637
Iowa,Poweshiek,0.741761153,"# per 1,000 pop",19157,640
Iowa,Ringgold,0.990295108,"# per 1,000 pop",19159,642
Iowa,Sac,0.880453923,"# per 1,000 pop",19161,647
Iowa,Scott,0.474414638,"# per 1,000 pop",19163,657
Iowa,Shelby,1.001168029,"# per 1,000 pop",19165,660
Iowa,Sioux,0.588512241,"# per 1,000 pop",19167,663
Iowa,Story,0.374461711,"# per 1,000 pop",19169,668
Iowa,Tama,0.681431005,"# per 1,000 pop",19171,671
Iowa,Taylor,0.475963827,"# per 1,000 pop",19173,674
Iowa,Union,0.796876245,"# per 1,000 pop",19175,675
Iowa,Van Buren,0.931594357,"# per 1,000 pop",19177,678
Iowa,Wapello,0.620364887,"# per 1,000 pop",19179,681
Iowa,Warren,0.493265849,"# per 1,000 pop",19181,685
Iowa,Washington,0.641642605,"# per 1,000 pop",19183,687
Iowa,Wayne,0.947268709,"# per 1,000 pop",19185,691
Iowa,Webster,0.662637829,"# per 1,000 pop",19187,694
Iowa,Winnebago,0.561639989,"# per 1,000 pop",19189,696
Iowa,Winneshiek,0.475217412,"# per 1,000 pop",19191,698
Iowa,Woodbury,0.487224962,"# per 1,000 pop",19193,702
Iowa,Worth,0.660851176,"# per 1,000 pop",19195,703
Iowa,Wright,0.997697621,"# per 1,000 pop",19197,705
Kansas,Allen,0.374840693,"# per 1,000 pop",20001,709
Kansas,Anderson,0.868594118,"# per 1,000 pop",20003,712
Kansas,Atchison,0.477497911,"# per 1,000 pop",20005,715
Kansas,Barber,1.218026797,"# per 1,000 pop",20007,717
Kansas,Barton,0.360971736,"# per 1,000 pop",20009,719
Kansas,Bourbon,0.401579546,"# per 1,000 pop",20011,722
Kansas,Brown,0.501403931,"# per 1,000 pop",20013,723
Kansas,Butler,0.273448182,"# per 1,000 pop",20015,726
Kansas,Chase,0.722543353,"# per 1,000 pop",20017,729
Kansas,Chautauqua,1.10834026,"# per 1,000 pop",20019,730
Kansas,Cherokee,0.468340202,"# per 1,000 pop",20021,732
Kansas,Cheyenne,0.742666172,"# per 1,000 pop",20023,736
Kansas,Clark,0.471698113,"# per 1,000 pop",20025,738
Kansas,Clay,0.469153179,"# per 1,000 pop",20027,739
Kansas,Cloud,0.637145588,"# per 1,000 pop",20029,740
Kansas,Coffey,0.824888051,"# per 1,000 pop",20031,745
Kansas,Comanche,0.531914894,"# per 1,000 pop",20033,748
Kansas,Cowley,0.413964399,"# per 1,000 pop",20035,752
Kansas,Crawford,0.561453655,"# per 1,000 pop",20037,756
Kansas,Decatur,0.0,"# per 1,000 pop",20039,759
Kansas,Dickinson,0.508155902,"# per 1,000 pop",20041,762
Kansas,Doniphan,0.502702023,"# per 1,000 pop",20043,765
Kansas,Douglas,0.302542245,"# per 1,000 pop",20045,767
Kansas,Edwards,0.992391664,"# per 1,000 pop",20047,770
Kansas,Elk,1.076812635,"# per 1,000 pop",20049,773
Kansas,Ellis,0.626043406,"# per 1,000 pop",20051,774
Kansas,Ellsworth,0.929080211,"# per 1,000 pop",20053,776
Kansas,Finney,0.269432844,"# per 1,000 pop",20055,778
Kansas,Ford,0.34850289,"# per 1,000 pop",20057,784
Kansas,Franklin,0.541669891,"# per 1,000 pop",20059,786
Kansas,Geary,0.396881644,"# per 1,000 pop",20061,788
Kansas,Gove,1.098901099,"# per 1,000 pop",20063,790
Kansas,Graham,1.13679424,"# per 1,000 pop",20065,791
Kansas,Grant,0.12667849,"# per 1,000 pop",20067,794
Kansas,Gray,0.328569082,"# per 1,000 pop",20069,798
Kansas,Greeley,0.0,"# per 1,000 pop",20071,801
Kansas,Greenwood,0.605235285,"# per 1,000 pop",20073,803
Kansas,Hamilton,0.378071834,"# per 1,000 pop",20075,805
Kansas,Harper,0.673627484,"# per 1,000 pop",20077,807
Kansas,Harvey,0.374639769,"# per 1,000 pop",20079,812
Kansas,Haskell,0.708717222,"# per 1,000 pop",20081,815
Kansas,Hodgeman,0.510986203,"# per 1,000 pop",20083,818
Kansas,Jackson,0.223480334,"# per 1,000 pop",20085,819
Kansas,Jefferson,0.580291201,"# per 1,000 pop",20087,821
Kansas,Jewell,0.323310702,"# per 1,000 pop",20089,822
Kansas,Johnson,0.215283306,"# per 1,000 pop",20091,824
Kansas,Kearny,0.756620429,"# per 1,000 pop",20093,826
Kansas,Kingman,0.253517556,"# per 1,000 pop",20095,827
Kansas,Kiowa,0.781860829,"# per 1,000 pop",20097,829
Kansas,Labette,0.654817587,"# per 1,000 pop",20099,831
Kansas,Lane,0.573394495,"# per 1,000 pop",20101,833
Kansas,Leavenworth,0.27253968,"# per 1,000 pop",20103,836
Kansas,Lincoln,1.237623762,"# per 1,000 pop",20105,838
Kansas,Linn,0.936329588,"# per 1,000 pop",20107,840
Kansas,Logan,1.08656284,"# per 1,000 pop",20109,842
Kansas,Lyon,0.475737393,"# per 1,000 pop",20111,844
Kansas,McPherson,0.240434155,"# per 1,000 pop",20113,846
Kansas,Marion,0.478354461,"# per 1,000 pop",20115,848
Kansas,Marshall,0.801603206,"# per 1,000 pop",20117,850
Kansas,Meade,0.663863687,"# per 1,000 pop",20119,851
Kansas,Miami,0.427676799,"# per 1,000 pop",20121,853
Kansas,Mitchell,0.795798186,"# per 1,000 pop",20123,854
Kansas,Montgomery,0.517568578,"# per 1,000 pop",20125,856
Kansas,Morris,0.340947835,"# per 1,000 pop",20127,858
Kansas,Morton,1.258653241,"# per 1,000 pop",20129,859
Kansas,Nemaha,0.396550015,"# per 1,000 pop",20131,861
Kansas,Neosho,0.547278808,"# per 1,000 pop",20133,862
Kansas,Ness,0.320821303,"# per 1,000 pop",20135,864
Kansas,Norton,0.707213579,"# per 1,000 pop",20137,866
Kansas,Osage,0.611995104,"# per 1,000 pop",20139,867
Kansas,Osborne,0.78369906,"# per 1,000 pop",20141,869
Kansas,Ottawa,0.329869701,"# per 1,000 pop",20143,870
Kansas,Pawnee,0.286615076,"# per 1,000 pop",20145,872
Kansas,Phillips,0.360945678,"# per 1,000 pop",20147,873
Kansas,Pottawatomie,0.453967678,"# per 1,000 pop",20149,876
Kansas,Pratt,0.414765657,"# per 1,000 pop",20151,878
Kansas,Rawlins,0.797766254,"# per 1,000 pop",20153,880
Kansas,Reno,0.450135817,"# per 1,000 pop",20155,882
Kansas,Republic,0.613371499,"# per 1,000 pop",20157,884
Kansas,Rice,0.59411823,"# per 1,000 pop",20159,886
Kansas,Riley,0.408997955,"# per 1,000 pop",20161,888
Kansas,Rooks,0.577145056,"# per 1,000 pop",20163,889
Kansas,Rush,0.622858922,"# per 1,000 pop",20165,891
Kansas,Russell,0.572327944,"# per 1,000 pop",20167,893
Kansas,Saline,0.394102789,"# per 1,000 pop",20169,895
Kansas,Scott,0.406256348,"# per 1,000 pop",20171,897
Kansas,Sedgwick,0.251538176,"# per 1,000 pop",20173,898
Kansas,Seward,0.172689203,"# per 1,000 pop",20175,900
Kansas,Shawnee,0.346568137,"# per 1,000 pop",20177,902
Kansas,Sheridan,1.199520192,"# per 1,000 pop",20179,904
Kansas,Sherman,0.495540139,"# per 1,000 pop",20181,907
Kansas,Smith,0.791347929,"# per 1,000 pop",20183,909
Kansas,Stafford,0.228206298,"# per 1,000 pop",20185,911
Kansas,Stanton,0.0,"# per 1,000 pop",20187,913
Kansas,Stevens,0.177399326,"# per 1,000 pop",20189,914
Kansas,Sumner,0.588606264,"# per 1,000 pop",20191,916
Kansas,Thomas,0.377881345,"# per 1,000 pop",20193,917
Kansas,Trego,1.35455469,"# per 1,000 pop",20195,919
Kansas,Wabaunsee,0.426681838,"# per 1,000 pop",20197,920
Kansas,Wallace,0.0,"# per 1,000 pop",20199,921
Kansas,Washington,1.202955834,"# per 1,000 pop",20201,922
Kansas,Wichita,0.443066017,"# per 1,000 pop",20203,923
Kansas,Wilson,1.082016879,"# per 1,000 pop",20205,925
Kansas,Woodson,0.903070439,"# per 1,000 pop",20207,926
Kansas,Wyandotte,0.360709268,"# per 1,000 pop",20209,927
Kentucky,Adair,0.526759376,"# per 1,000 pop",21001,928
Kentucky,Allen,0.495515584,"# per 1,000 pop",21003,929
Kentucky,Anderson,0.650497166,"# per 1,000 pop",21005,930
Kentucky,Ballard,0.967351874,"# per 1,000 pop",21007,932
Kentucky,Barren,0.685190436,"# per 1,000 pop",21009,933
Kentucky,Bath,0.939047294,"# per 1,000 pop",21011,934
Kentucky,Bell,0.209380235,"# per 1,000 pop",21013,936
Kentucky,Boone,0.337420788,"# per 1,000 pop",21015,1002
Kentucky,Bourbon,0.65055297,"# per 1,000 pop",21017,1005
Kentucky,Boyd,0.68802234,"# per 1,000 pop",21019,1008
Kentucky,Boyle,0.556328234,"# per 1,000 pop",21021,1010
Kentucky,Bracken,0.705467372,"# per 1,000 pop",21023,1013
Kentucky,Breathitt,0.652883569,"# per 1,000 pop",21025,1017
Kentucky,Breckinridge,0.641563441,"# per 1,000 pop",21027,1020
Kentucky,Bullitt,0.412184712,"# per 1,000 pop",21029,1024
Kentucky,Butler,0.550747443,"# per 1,000 pop",21031,1026
Kentucky,Caldwell,0.537634409,"# per 1,000 pop",21033,1031
Kentucky,Calloway,0.478024167,"# per 1,000 pop",21035,1033
Kentucky,Campbell,0.472200564,"# per 1,000 pop",21037,1035
Kentucky,Carlisle,0.595120016,"# per 1,000 pop",21039,1039
Kentucky,Carroll,0.729195151,"# per 1,000 pop",21041,1041
Kentucky,Carter,0.687807703,"# per 1,000 pop",21043,1044
Kentucky,Casey,0.754479723,"# per 1,000 pop",21045,1048
Kentucky,Christian,0.27223107,"# per 1,000 pop",21047,1050
Kentucky,Clark,0.592584232,"# per 1,000 pop",21049,1053
Kentucky,Clay,0.555658455,"# per 1,000 pop",21051,1056
Kentucky,Clinton,0.787634144,"# per 1,000 pop",21053,1059
Kentucky,Crittenden,0.324394464,"# per 1,000 pop",21055,1064
Kentucky,Cumberland,1.163467132,"# per 1,000 pop",21057,1067
Kentucky,Daviess,0.596799918,"# per 1,000 pop",21059,1071
Kentucky,Edmonson,0.655039712,"# per 1,000 pop",21061,1073
Kentucky,Elliott,0.25697032,"# per 1,000 pop",21063,1075
Kentucky,Estill,0.341343528,"# per 1,000 pop",21065,1077
Kentucky,Fayette,0.434684505,"# per 1,000 pop",21067,1080
Kentucky,Fleming,0.82787168,"# per 1,000 pop",21069,1083
Kentucky,Floyd,0.628899175,"# per 1,000 pop",21071,1085
Kentucky,Franklin,0.48687467,"# per 1,000 pop",21073,1086
Kentucky,Fulton,0.593031875,"# per 1,000 pop",21075,1088
Kentucky,Gallatin,1.045539033,"# per 1,000 pop",21077,1090
Kentucky,Garrard,0.533333333,"# per 1,000 pop",21079,1092
Kentucky,Grant,0.807819695,"# per 1,000 pop",21081,1094
Kentucky,Graves,0.532367973,"# per 1,000 pop",21083,1097
Kentucky,Grayson,1.048462255,"# per 1,000 pop",21085,1100
Kentucky,Green,0.536097212,"# per 1,000 pop",21087,1102
Kentucky,Greenup,0.570202829,"# per 1,000 pop",21089,1105
Kentucky,Hancock,0.698567936,"# per 1,000 pop",21091,1107
Kentucky,Hardin,0.4745113,"# per 1,000 pop",21093,1110
Kentucky,Harlan,0.412087912,"# per 1,000 pop",21095,1114
Kentucky,Harrison,0.42812801,"# per 1,000 pop",21097,1119
Kentucky,Hart,0.765320068,"# per 1,000 pop",21099,1121
Kentucky,Henderson,0.539642109,"# per 1,000 pop",21101,1126
Kentucky,Henry,0.650618087,"# per 1,000 pop",21103,1129
Kentucky,Hickman,0.836645053,"# per 1,000 pop",21105,1130
Kentucky,Hopkins,0.533686278,"# per 1,000 pop",21107,1136
Kentucky,Jackson,0.821631312,"# per 1,000 pop",21109,1140
Kentucky,Jefferson,0.344348465,"# per 1,000 pop",21111,1143
Kentucky,Jessamine,0.38858779,"# per 1,000 pop",21113,1145
Kentucky,Johnson,0.555128534,"# per 1,000 pop",21115,1148
Kentucky,Kenton,0.386514388,"# per 1,000 pop",21117,1151
Kentucky,Knott,0.675219446,"# per 1,000 pop",21119,1154
Kentucky,Knox,0.313705807,"# per 1,000 pop",21121,1159
Kentucky,Larue,0.493339911,"# per 1,000 pop",21123,1162
Kentucky,Laurel,0.573094881,"# per 1,000 pop",21125,1166
Kentucky,Lawrence,0.752728641,"# per 1,000 pop",21127,1167
Kentucky,Lee,0.778210117,"# per 1,000 pop",21129,1171
Kentucky,Leslie,0.533950343,"# per 1,000 pop",21131,1175
Kentucky,Letcher,0.410121806,"# per 1,000 pop",21133,1178
Kentucky,Lewis,0.942507069,"# per 1,000 pop",21135,1180
Kentucky,Lincoln,0.485103287,"# per 1,000 pop",21137,1184
Kentucky,Livingston,0.736609492,"# per 1,000 pop",21139,1187
Kentucky,Logan,0.5590965,"# per 1,000 pop",21141,1190
Kentucky,Lyon,0.355660937,"# per 1,000 pop",21143,1193
Kentucky,McCracken,0.607634933,"# per 1,000 pop",21145,1196
Kentucky,McCreary,0.765571171,"# per 1,000 pop",21147,1198
Kentucky,McLean,0.631446011,"# per 1,000 pop",21149,1201
Kentucky,Madison,0.578034682,"# per 1,000 pop",21151,1204
Kentucky,Magoffin,0.756258035,"# per 1,000 pop",21153,1206
Kentucky,Marion,0.50040032,"# per 1,000 pop",21155,1210
Kentucky,Marshall,0.319948808,"# per 1,000 pop",21157,1213
Kentucky,Martin,1.323266132,"# per 1,000 pop",21159,1215
Kentucky,Mason,1.025757921,"# per 1,000 pop",21161,1217
Kentucky,Meade,0.708239182,"# per 1,000 pop",21163,1220
Kentucky,Menifee,0.935453695,"# per 1,000 pop",21165,1222
Kentucky,Mercer,0.375957517,"# per 1,000 pop",21167,1225
Kentucky,Metcalfe,0.59689614,"# per 1,000 pop",21169,1228
Kentucky,Monroe,0.458169156,"# per 1,000 pop",21171,1230
Kentucky,Montgomery,0.67284689,"# per 1,000 pop",21173,1233
Kentucky,Morgan,0.510166897,"# per 1,000 pop",21175,1235
Kentucky,Muhlenberg,0.602658039,"# per 1,000 pop",21177,1238
Kentucky,Nelson,0.612800726,"# per 1,000 pop",21179,1243
Kentucky,Nicholas,0.282246684,"# per 1,000 pop",21181,1246
Kentucky,Ohio,0.583990322,"# per 1,000 pop",21183,1249
Kentucky,Oldham,0.329293994,"# per 1,000 pop",21185,1252
Kentucky,Owen,0.369822485,"# per 1,000 pop",21187,1255
Kentucky,Owsley,0.623960067,"# per 1,000 pop",21189,1257
Kentucky,Pendleton,0.204666394,"# per 1,000 pop",21191,1260
Kentucky,Perry,0.870685752,"# per 1,000 pop",21193,1265
Kentucky,Pike,0.493020676,"# per 1,000 pop",21195,1267
Kentucky,Powell,0.950871632,"# per 1,000 pop",21197,1270
Kentucky,Pulaski,0.472448385,"# per 1,000 pop",21199,1272
Kentucky,Robertson,0.0,"# per 1,000 pop",21201,1273
Kentucky,Rockcastle,0.526038927,"# per 1,000 pop",21203,1276
Kentucky,Rowan,0.50935948,"# per 1,000 pop",21205,1279
Kentucky,Russell,1.074417553,"# per 1,000 pop",21207,1282
Kentucky,Scott,0.479516314,"# per 1,000 pop",21209,1283
Kentucky,Shelby,0.443210712,"# per 1,000 pop",21211,1285
Kentucky,Simpson,0.346780719,"# per 1,000 pop",21213,1287
Kentucky,Spencer,0.115061558,"# per 1,000 pop",21215,1000
Kentucky,Taylor,0.440123235,"# per 1,000 pop",21217,1003
Kentucky,Todd,0.483481064,"# per 1,000 pop",21219,1006
Kentucky,Trigg,0.421911258,"# per 1,000 pop",21221,1009
Kentucky,Trimble,0.453669048,"# per 1,000 pop",21223,1012
Kentucky,Union,0.786266544,"# per 1,000 pop",21225,1016
Kentucky,Warren,0.414475559,"# per 1,000 pop",21227,1019
Kentucky,Washington,0.596150571,"# per 1,000 pop",21229,1023
Kentucky,Wayne,0.478720858,"# per 1,000 pop",21231,1027
Kentucky,Webster,0.88750832,"# per 1,000 pop",21233,1029
Kentucky,Whitley,0.557708932,"# per 1,000 pop",21235,1034
Kentucky,Wolfe,0.543256825,"# per 1,000 pop",21237,1037
Kentucky,Woodford,0.441394808,"# per 1,000 pop",21239,1042
Louisiana,Acadia,0.630802575,"# per 1,000 pop",22001,1046
Louisiana,Allen,0.543879414,"# per 1,000 pop",22003,1051
Louisiana,Ascension,0.472744463,"# per 1,000 pop",22005,1055
Louisiana,Assumption,0.647221263,"# per 1,000 pop",22007,1060
Louisiana,Avoyelles,0.861347051,"# per 1,000 pop",22009,1062
Louisiana,Beauregard,0.665004156,"# per 1,000 pop",22011,1066
Louisiana,Bienville,1.192062268,"# per 1,000 pop",22013,1069
Louisiana,Bossier,0.44158203,"# per 1,000 pop",22015,1076
Louisiana,Caddo,0.614793169,"# per 1,000 pop",22017,1079
Louisiana,Calcasieu,0.675909253,"# per 1,000 pop",22019,1081
Louisiana,Caldwell,0.691153239,"# per 1,000 pop",22021,1084
Louisiana,Cameron,0.600420294,"# per 1,000 pop",22023,1089
Louisiana,Catahoula,0.777907429,"# per 1,000 pop",22025,1093
Louisiana,Claiborne,0.590458196,"# per 1,000 pop",22027,1095
Louisiana,Concordia,1.295896328,"# per 1,000 pop",22029,1098
Louisiana,De Soto,0.485545679,"# per 1,000 pop",22031,1103
Louisiana,East Baton Rouge,0.573490677,"# per 1,000 pop",22033,1108
Louisiana,East Carroll,0.652997257,"# per 1,000 pop",22035,1111
Louisiana,East Feliciana,0.746788808,"# per 1,000 pop",22037,1115
Louisiana,Evangeline,0.502631423,"# per 1,000 pop",22039,1118
Louisiana,Franklin,0.722265023,"# per 1,000 pop",22041,1123
Louisiana,Grant,0.581135449,"# per 1,000 pop",22043,1127
Louisiana,Iberia,0.598606879,"# per 1,000 pop",22045,1133
Louisiana,Iberville,0.599646209,"# per 1,000 pop",22047,1134
Louisiana,Jackson,0.672782875,"# per 1,000 pop",22049,1138
Louisiana,Jefferson,0.527608436,"# per 1,000 pop",22051,1147
Louisiana,Jefferson Davis,0.664767331,"# per 1,000 pop",22053,1155
Louisiana,Lafayette,0.530362117,"# per 1,000 pop",22055,1161
Louisiana,Lafourche,0.453556813,"# per 1,000 pop",22057,1280
Louisiana,La Salle,1.004688547,"# per 1,000 pop",22059,1289
Louisiana,Lincoln,0.6375789,"# per 1,000 pop",22061,1291
Louisiana,Livingston,0.553165335,"# per 1,000 pop",22063,1295
Louisiana,Madison,0.835073069,"# per 1,000 pop",22065,1297
Louisiana,Morehouse,0.655117193,"# per 1,000 pop",22067,1299
Louisiana,Natchitoches,0.711183358,"# per 1,000 pop",22069,1301
Louisiana,Orleans,0.371540033,"# per 1,000 pop",22071,1304
Louisiana,Ouachita,0.543358733,"# per 1,000 pop",22073,1306
Louisiana,Plaquemines,0.59352213,"# per 1,000 pop",22075,1427
Louisiana,Pointe Coupee,0.701846734,"# per 1,000 pop",22077,1431
Louisiana,Rapides,0.863610194,"# per 1,000 pop",22079,1434
Louisiana,Red River,0.440431623,"# per 1,000 pop",22081,1436
Louisiana,Richland,0.670209201,"# per 1,000 pop",22083,1439
Louisiana,Sabine,0.573183214,"# per 1,000 pop",22085,1441
Louisiana,St. Bernard,0.607518036,"# per 1,000 pop",22087,1463
Louisiana,St. Charles,0.515503284,"# per 1,000 pop",22089,1466
Louisiana,St. Helena,0.456454263,"# per 1,000 pop",22091,1467
Louisiana,St. James,0.59676827,"# per 1,000 pop",22093,1468
Louisiana,St. John the Baptist,0.488324603,"# per 1,000 pop",22095,1469
Louisiana,St. Landry,0.659235287,"# per 1,000 pop",22097,1471
Louisiana,St. Martin,0.454734927,"# per 1,000 pop",22099,1473
Louisiana,St. Mary,0.628059481,"# per 1,000 pop",22101,1474
Louisiana,St. Tammany,0.473012923,"# per 1,000 pop",22103,1475
Louisiana,Tangipahoa,0.725766336,"# per 1,000 pop",22105,1476
Louisiana,Tensas,1.37470542,"# per 1,000 pop",22107,1479
Louisiana,Terrebonne,0.681046302,"# per 1,000 pop",22109,1501
Louisiana,Union,0.922914652,"# per 1,000 pop",22111,1507
Louisiana,Vermilion,0.412300292,"# per 1,000 pop",22113,1510
Louisiana,Vernon,0.593380931,"# per 1,000 pop",22115,1513
Louisiana,Washington,0.508959813,"# per 1,000 pop",22117,1516
Louisiana,Webster,0.703320156,"# per 1,000 pop",22119,1518
Louisiana,West Baton Rouge,0.829978836,"# per 1,000 pop",22121,1520
Louisiana,West Carroll,0.607849948,"# per 1,000 pop",22123,1522
Louisiana,West Feliciana,0.64499484,"# per 1,000 pop",22125,1524
Louisiana,Winn,0.726168471,"# per 1,000 pop",22127,1529
Maine,Androscoggin,0.61455375,"# per 1,000 pop",23001,1532
Maine,Aroostook,0.798621327,"# per 1,000 pop",23003,1535
Maine,Cumberland,0.530787441,"# per 1,000 pop",23005,1608
Maine,Franklin,0.780970356,"# per 1,000 pop",23007,1619
Maine,Hancock,0.733635347,"# per 1,000 pop",23009,1748
Maine,Kennebec,0.657003244,"# per 1,000 pop",23011,1755
Maine,Knox,0.907624042,"# per 1,000 pop",23013,1774
Maine,Lincoln,0.962828967,"# per 1,000 pop",23015,1835
Maine,Oxford,0.848411393,"# per 1,000 pop",23017,1842
Maine,Penobscot,0.72863063,"# per 1,000 pop",23019,1846
Maine,Piscataquis,0.979262673,"# per 1,000 pop",23021,1851
Maine,Sagadahoc,0.427070581,"# per 1,000 pop",23023,1855
Maine,Somerset,1.039961483,"# per 1,000 pop",23025,1860
Maine,Waldo,0.798022962,"# per 1,000 pop",23027,1865
Maine,Washington,1.039278618,"# per 1,000 pop",23029,1884
Maine,York,0.600382428,"# per 1,000 pop",23031,1901
Maryland,Allegany,0.388818127,"# per 1,000 pop",24001,1905
Maryland,Anne Arundel,0.324786733,"# per 1,000 pop",24003,1925
Maryland,Baltimore County,0.314774739,"# per 1,000 pop",24005,1939
Maryland,Calvert,0.324668055,"# per 1,000 pop",24009,1946
Maryland,Caroline,0.699130646,"# per 1,000 pop",24011,1949
Maryland,Carroll,0.269430424,"# per 1,000 pop",24013,1955
Maryland,Cecil,0.433134813,"# per 1,000 pop",24015,1963
Maryland,Charles,0.234573445,"# per 1,000 pop",24017,1294
Maryland,Dorchester,0.611620795,"# per 1,000 pop",24019,1346
Maryland,Frederick,0.299111092,"# per 1,000 pop",24021,1357
Maryland,Garrett,0.53090885,"# per 1,000 pop",24023,1361
Maryland,Harford,0.356665181,"# per 1,000 pop",24025,1372
Maryland,Howard,0.265434325,"# per 1,000 pop",24027,1379
Maryland,Kent,0.395061728,"# per 1,000 pop",24029,1394
Maryland,Montgomery,0.188256423,"# per 1,000 pop",24031,1398
Maryland,Prince George's,0.300709239,"# per 1,000 pop",24033,1403
Maryland,Queen Anne's,0.31075202,"# per 1,000 pop",24035,1413
Maryland,St. Mary's,0.297439234,"# per 1,000 pop",24037,1421
Maryland,Somerset,0.418840193,"# per 1,000 pop",24039,1430
Maryland,Talbot,0.500671954,"# per 1,000 pop",24041,1438
Maryland,Washington,0.322678229,"# per 1,000 pop",24043,1445
Maryland,Wicomico,0.519428629,"# per 1,000 pop",24045,1446
Maryland,Worcester,0.873701582,"# per 1,000 pop",24047,1456
Maryland,Baltimore City,0.365634247,"# per 1,000 pop",24510,1460
Massachusetts,Barnstable,0.520107737,"# per 1,000 pop",25001,1478
Massachusetts,Berkshire,0.582429036,"# per 1,000 pop",25003,1480
