State,County,Fast-food restaurants per 1000 pop 2011 (FFRPTH11),Units,FIPS,FID
Missouri,Washington,0.23910098,"# per 1,000 pop",29221,1253
Missouri,Wayne,0.521920668,"# per 1,000 pop",29223,1256
Missouri,Webster,0.412303125,"# per 1,000 pop",29225,1258
Missouri,Worth,0.471698113,"# per 1,000 pop",29227,1261
Missouri,Wright,0.37547605,"# per 1,000 pop",29229,1263
Missouri,St. Louis County,0.924469292,"# per 1,000 pop",29510,1216
Montana,Beaverhead,0.543183053,"# per 1,000 pop",30001,1269
Montana,Big Horn,0.459629232,"# per 1,000 pop",30003,1274
Montana,Blaine,0.608550129,"# per 1,000 pop",30005,1124
Montana,Broadwater,0.174550532,"# per 1,000 pop",30007,1132
Montana,Carbon,0.594648167,"# per 1,000 pop",30009,1137
Montana,Carter,0.0,"# per 1,000 pop",30011,1141
Montana,Cascade,0.844822098,"# per 1,000 pop",30013,1144
Montana,Chouteau,0.172176309,"# per 1,000 pop",30015,1150
Montana,Custer,0.765631646,"# per 1,000 pop",30017,1153
Montana,Daniels,1.135718342,"# per 1,000 pop",30019,1157
Montana,Dawson,0.554200842,"# per 1,000 pop",30021,1160
Montana,Deer Lodge,0.323345549,"# per 1,000 pop",30023,1163
Montana,Fallon,0.682593857,"# per 1,000 pop",30025,1165
Montana,Fergus,0.611140213,"# per 1,000 pop",30027,1169
Montana,Flathead,0.756280416,"# per 1,000 pop",30029,1173
Montana,Gallatin,1.007722219,"# per 1,000 pop",30031,1177
Montana,Garfield,0.0,"# per 1,000 pop",30033,1182
Montana,Glacier,0.515919811,"# per 1,000 pop",30035,1186
Montana,Golden Valley,0.0,"# per 1,000 pop",30037,1189
Montana,Granite,1.297016861,"# per 1,000 pop",30039,1192
Montana,Hill,0.854440037,"# per 1,000 pop",30041,1195
Montana,Jefferson,0.351772052,"# per 1,000 pop",30043,1199
Montana,Judith Basin,0.0,"# per 1,000 pop",30045,1202
Montana,Lake,0.655896161,"# per 1,000 pop",30047,1207
Montana,Lewis and Clark,0.731608605,"# per 1,000 pop",30049,1211
Montana,Liberty,0.0,"# per 1,000 pop",30051,1214
Montana,Lincoln,0.560623821,"# per 1,000 pop",30053,1219
Montana,McCone,1.755412522,"# per 1,000 pop",30055,1223
Montana,Madison,0.392516028,"# per 1,000 pop",30057,1226
Montana,Meagher,1.065530101,"# per 1,000 pop",30059,1231
Montana,Mineral,0.474833808,"# per 1,000 pop",30061,1234
Montana,Missoula,0.717060596,"# per 1,000 pop",30063,1239
Montana,Musselshell,0.421407501,"# per 1,000 pop",30065,1241
Montana,Park,0.902876306,"# per 1,000 pop",30067,1244
Montana,Petroleum,2.016129032,"# per 1,000 pop",30069,1247
Montana,Phillips,0.238606538,"# per 1,000 pop",30071,1250
Montana,Pondera,0.484730974,"# per 1,000 pop",30073,1254
Montana,Powder River,1.726121979,"# per 1,000 pop",30075,1259
Montana,Powell,0.282605624,"# per 1,000 pop",30077,1262
Montana,Prairie,0.0,"# per 1,000 pop",30079,1264
Montana,Ravalli,0.495576975,"# per 1,000 pop",30081,1268
Montana,Richland,0.887398935,"# per 1,000 pop",30083,1271
Montana,Roosevelt,0.381206519,"# per 1,000 pop",30085,1275
Montana,Rosebud,0.428678598,"# per 1,000 pop",30087,1277
Montana,Sanders,0.351123596,"# per 1,000 pop",30089,1278
Montana,Sheridan,0.877706261,"# per 1,000 pop",30091,1281
Montana,Silver Bow,0.989119683,"# per 1,000 pop",30093,1284
Montana,Stillwater,0.217959895,"# per 1,000 pop",30095,1286
Montana,Sweet Grass,0.278940028,"# per 1,000 pop",30097,1288
Montana,Teton,0.0,"# per 1,000 pop",30099,1290
Montana,Toole,0.388274122,"# per 1,000 pop",30101,1292
Montana,Treasure,0.0,"# per 1,000 pop",30103,1293
Montana,Valley,1.340842049,"# per 1,000 pop",30105,1296
Montana,Wheatland,0.0,"# per 1,000 pop",30107,1298
Montana,Wibaux,1.019367992,"# per 1,000 pop",30109,1300
Montana,Yellowstone,0.781552685,"# per 1,000 pop",30111,1302
Nebraska,Adams,0.897263347,"# per 1,000 pop",31001,1303
Nebraska,Antelope,0.453172205,"# per 1,000 pop",31003,1305
Nebraska,Arthur,0.0,"# per 1,000 pop",31005,1307
Nebraska,Banner,0.0,"# per 1,000 pop",31007,1308
Nebraska,Blaine,0.0,"# per 1,000 pop",31009,1309
Nebraska,Boone,0.184911243,"# per 1,000 pop",31011,1310
Nebraska,Box Butte,0.354139,"# per 1,000 pop",31013,1315
Nebraska,Boyd,0.0,"# per 1,000 pop",31015,1317
Nebraska,Brown,0.0,"# per 1,000 pop",31017,1319
Nebraska,Buffalo,0.832568367,"# per 1,000 pop",31019,1321
Nebraska,Burt,0.294985251,"# per 1,000 pop",31021,1323
Nebraska,Butler,0.24230676,"# per 1,000 pop",31023,1325
Nebraska,Cass,0.435902516,"# per 1,000 pop",31025,1326
Nebraska,Cedar,0.114285714,"# per 1,000 pop",31027,1329
Nebraska,Chase,0.250878073,"# per 1,000 pop",31029,1330
Nebraska,Cherry,0.698080279,"# per 1,000 pop",31031,1333
Nebraska,Cheyenne,0.901081298,"# per 1,000 pop",31033,1334
Nebraska,Clay,0.0,"# per 1,000 pop",31035,1336
Nebraska,Colfax,0.283607487,"# per 1,000 pop",31037,1338
Nebraska,Cuming,0.657822607,"# per 1,000 pop",31039,1340
Nebraska,Custer,0.183385292,"# per 1,000 pop",31041,1342
Nebraska,Dakota,0.672333477,"# per 1,000 pop",31043,1344
Nebraska,Dawes,0.760786871,"# per 1,000 pop",31045,1347
Nebraska,Dawson,0.783731386,"# per 1,000 pop",31047,1349
Nebraska,Deuel,0.0,"# per 1,000 pop",31049,1351
Nebraska,Dixon,0.0,"# per 1,000 pop",31051,1353
Nebraska,Dodge,0.812369682,"# per 1,000 pop",31053,1354
Nebraska,Douglas,0.724557543,"# per 1,000 pop",31055,1358
Nebraska,Dundy,0.506072874,"# per 1,000 pop",31057,1360
Nebraska,Fillmore,0.343288706,"# per 1,000 pop",31059,1363
Nebraska,Franklin,0.312109863,"# per 1,000 pop",31061,1369
Nebraska,Frontier,0.0,"# per 1,000 pop",31063,1371
Nebraska,Furnas,0.406752085,"# per 1,000 pop",31065,1374
Nebraska,Gage,0.547795125,"# per 1,000 pop",31067,1378
Nebraska,Garden,0.484966052,"# per 1,000 pop",31069,1381
Nebraska,Garfield,0.497265042,"# per 1,000 pop",31071,1391
Nebraska,Gosper,0.502260171,"# per 1,000 pop",31073,1393
Nebraska,Grant,0.0,"# per 1,000 pop",31075,1395
Nebraska,Greeley,0.0,"# per 1,000 pop",31077,1397
Nebraska,Hall,0.67171573,"# per 1,000 pop",31079,1402
Nebraska,Hamilton,0.330542089,"# per 1,000 pop",31081,1405
Nebraska,Harlan,0.581226388,"# per 1,000 pop",31083,1409
Nebraska,Hayes,0.0,"# per 1,000 pop",31085,1411
Nebraska,Hitchcock,0.0,"# per 1,000 pop",31087,1414
Nebraska,Holt,0.478835472,"# per 1,000 pop",31089,1416
Nebraska,Hooker,1.34589502,"# per 1,000 pop",31091,1418
Nebraska,Howard,0.158856235,"# per 1,000 pop",31093,1311
Nebraska,Jefferson,0.529801325,"# per 1,000 pop",31095,1312
Nebraska,Johnson,0.383435583,"# per 1,000 pop",31097,1313
Nebraska,Kearney,0.458295142,"# per 1,000 pop",31099,1314
Nebraska,Keith,1.092365578,"# per 1,000 pop",31101,1316
Nebraska,Keya Paha,0.0,"# per 1,000 pop",31103,1318
Nebraska,Kimball,0.525348043,"# per 1,000 pop",31105,1320
Nebraska,Knox,0.116631677,"# per 1,000 pop",31107,1322
Nebraska,Lancaster,0.892971042,"# per 1,000 pop",31109,1324
Nebraska,Lincoln,0.721520744,"# per 1,000 pop",31111,1327
Nebraska,Logan,0.0,"# per 1,000 pop",31113,1328
Nebraska,Loup,0.0,"# per 1,000 pop",31115,1331
Nebraska,McPherson,0.0,"# per 1,000 pop",31117,1332
Nebraska,Madison,0.913920146,"# per 1,000 pop",31119,1335
Nebraska,Merrick,0.644745326,"# per 1,000 pop",31121,1337
Nebraska,Morrill,0.802407222,"# per 1,000 pop",31123,1339
Nebraska,Nance,0.268024658,"# per 1,000 pop",31125,1341
Nebraska,Nemaha,0.690894017,"# per 1,000 pop",31127,1343
Nebraska,Nuckolls,0.224870699,"# per 1,000 pop",31129,1345
Nebraska,Otoe,0.508097809,"# per 1,000 pop",31131,1348
Nebraska,Pawnee,0.716589036,"# per 1,000 pop",31133,1350
Nebraska,Perkins,0.0,"# per 1,000 pop",31135,1352
Nebraska,Phelps,0.874986328,"# per 1,000 pop",31137,1355
Nebraska,Pierce,0.278086763,"# per 1,000 pop",31139,1356
Nebraska,Platte,0.676465162,"# per 1,000 pop",31141,1359
Nebraska,Polk,0.374531835,"# per 1,000 pop",31143,1362
Nebraska,Red Willow,0.905141202,"# per 1,000 pop",31145,1364
Nebraska,Richardson,0.599448507,"# per 1,000 pop",31147,1365
Nebraska,Rock,0.0,"# per 1,000 pop",31149,1366
Nebraska,Saline,0.348772321,"# per 1,000 pop",31151,1367
Nebraska,Sarpy,0.578123559,"# per 1,000 pop",31153,1368
Nebraska,Saunders,0.383840322,"# per 1,000 pop",31155,1370
Nebraska,Scotts Bluff,0.947020943,"# per 1,000 pop",31157,1373
Nebraska,Seward,0.538825361,"# per 1,000 pop",31159,1375
Nebraska,Sheridan,0.746268657,"# per 1,000 pop",31161,1376
Nebraska,Sherman,0.0,"# per 1,000 pop",31163,1377
Nebraska,Sioux,0.0,"# per 1,000 pop",31165,1380
Nebraska,Stanton,0.16194332,"# per 1,000 pop",31167,1382
Nebraska,Thayer,0.193498452,"# per 1,000 pop",31169,1383
Nebraska,Thomas,0.0,"# per 1,000 pop",31171,1384
Nebraska,Thurston,0.434530707,"# per 1,000 pop",31173,1385
Nebraska,Valley,0.709555345,"# per 1,000 pop",31175,1386
Nebraska,Washington,0.591891092,"# per 1,000 pop",31177,1387
Nebraska,Wayne,0.952078705,"# per 1,000 pop",31179,1388
Nebraska,Webster,0.266169816,"# per 1,000 pop",31181,1389
Nebraska,Wheeler,0.0,"# per 1,000 pop",31183,1390
Nebraska,York,0.942917241,"# per 1,000 pop",31185,1392
Nevada,Churchill,0.487448209,"# per 1,000 pop",32001,1396
Nevada,Clark,0.806500414,"# per 1,000 pop",32003,1399
Nevada,Douglas,0.617231398,"# per 1,000 pop",32005,1400
Nevada,Elko,0.707227869,"# per 1,000 pop",32007,1401
Nevada,Esmeralda,0.0,"# per 1,000 pop",32009,1404
Nevada,Eureka,1.011633789,"# per 1,000 pop",32011,1406
Nevada,Humboldt,0.4799904,"# per 1,000 pop",32013,1407
Nevada,Lander,0.171027878,"# per 1,000 pop",32015,1408
Nevada,Lincoln,0.189717321,"# per 1,000 pop",32017,1410
Nevada,Lyon,0.389112629,"# per 1,000 pop",32019,1412
Nevada,Mineral,0.431127398,"# per 1,000 pop",32021,1415
Nevada,Nye,0.522703513,"# per 1,000 pop",32023,1417
Nevada,Pershing,0.453514739,"# per 1,000 pop",32027,1419
Nevada,Storey,0.0,"# per 1,000 pop",32029,1420
Nevada,Washoe,0.807754443,"# per 1,000 pop",32031,1423
Nevada,White Pine,0.394827756,"# per 1,000 pop",32033,1425
Nevada,Carson City,0.89574612,"# per 1,000 pop",32510,1428
New Hampshire,Belknap,0.796482204,"# per 1,000 pop",33001,1432
New Hampshire,Carroll,0.985986406,"# per 1,000 pop",33003,1435
New Hampshire,Cheshire,0.585373468,"# per 1,000 pop",33005,1437
New Hampshire,Coos,0.707670533,"# per 1,000 pop",33007,1440
New Hampshire,Grafton,0.741023511,"# per 1,000 pop",33009,1442
New Hampshire,Hillsborough,0.724188647,"# per 1,000 pop",33011,1443
New Hampshire,Merrimack,0.695277566,"# per 1,000 pop",33013,1444
New Hampshire,Rockingham,1.027155421,"# per 1,000 pop",33015,1448
New Hampshire,Strafford,0.677550494,"# per 1,000 pop",33017,1453
New Hampshire,Sullivan,0.551736822,"# per 1,000 pop",33019,1454
New Jersey,Atlantic,0.745164609,"# per 1,000 pop",34001,1461
New Jersey,Bergen,0.794108285,"# per 1,000 pop",34003,1465
New Jersey,Burlington,0.736981837,"# per 1,000 pop",34005,1470
New Jersey,Camden,0.728789119,"# per 1,000 pop",34007,1472
New Jersey,Cape May,1.864106627,"# per 1,000 pop",34009,1477
New Jersey,Cumberland,0.655599969,"# per 1,000 pop",34011,1482
New Jersey,Essex,0.646419799,"# per 1,000 pop",34013,1483
New Jersey,Gloucester,0.580100482,"# per 1,000 pop",34015,1484
New Jersey,Hudson,0.755451197,"# per 1,000 pop",34017,1487
New Jersey,Hunterdon,0.667373297,"# per 1,000 pop",34019,1488
New Jersey,Mercer,0.722431498,"# per 1,000 pop",34021,1493
New Jersey,Middlesex,0.7253033,"# per 1,000 pop",34023,1497
New Jersey,Monmouth,0.779665808,"# per 1,000 pop",34025,1504
New Jersey,Morris,0.782777286,"# per 1,000 pop",34027,1511
New Jersey,Ocean,0.69928621,"# per 1,000 pop",34029,1546
New Jersey,Passaic,0.677936536,"# per 1,000 pop",34031,1551
New Jersey,Salem,0.500887938,"# per 1,000 pop",34033,1553
New Jersey,Somerset,0.771593125,"# per 1,000 pop",34035,1558
New Jersey,Sussex,0.566931685,"# per 1,000 pop",34037,1561
New Jersey,Union,0.626270091,"# per 1,000 pop",34039,1566
New Jersey,Warren,0.730007947,"# per 1,000 pop",34041,1570
New Mexico,Bernalillo,0.80228764,"# per 1,000 pop",35001,1574
New Mexico,Catron,0.0,"# per 1,000 pop",35003,1576
New Mexico,Chaves,0.593905615,"# per 1,000 pop",35005,1578
New Mexico,Cibola,0.509646888,"# per 1,000 pop",35006,1580
New Mexico,Colfax,0.808169863,"# per 1,000 pop",35007,1582
New Mexico,Curry,0.683967009,"# per 1,000 pop",35009,1586
New Mexico,De Baca,1.002004008,"# per 1,000 pop",35011,1589
New Mexico,Doña Ana,0.568448746,"# per 1,000 pop",35013,
New Mexico,Eddy,0.610692674,"# per 1,000 pop",35015,1592
New Mexico,Grant,0.648287157,"# per 1,000 pop",35017,1594
New Mexico,Guadalupe,0.432338954,"# per 1,000 pop",35019,1595
New Mexico,Harding,0.0,"# per 1,000 pop",35021,1597
New Mexico,Hidalgo,0.619706672,"# per 1,000 pop",35023,1600
New Mexico,Lea,0.615479305,"# per 1,000 pop",35025,1604
New Mexico,Lincoln,0.980392157,"# per 1,000 pop",35027,1613
New Mexico,Los Alamos,0.440116631,"# per 1,000 pop",35028,1618
New Mexico,Luna,0.637729682,"# per 1,000 pop",35029,1622
New Mexico,McKinley,0.594760574,"# per 1,000 pop",35031,1626
New Mexico,Mora,0.209205021,"# per 1,000 pop",35033,1629
New Mexico,Otero,0.55018951,"# per 1,000 pop",35035,1633
New Mexico,Quay,0.773993808,"# per 1,000 pop",35037,1637
New Mexico,Rio Arriba,0.571641606,"# per 1,000 pop",35039,1639
New Mexico,Roosevelt,0.538819495,"# per 1,000 pop",35041,1642
New Mexico,Sandoval,0.439642325,"# per 1,000 pop",35043,1646
New Mexico,San Juan,0.624763785,"# per 1,000 pop",35045,1650
New Mexico,San Miguel,0.477294422,"# per 1,000 pop",35047,1652
New Mexico,Santa Fe,0.646305744,"# per 1,000 pop",35049,1654
New Mexico,Sierra,0.582265846,"# per 1,000 pop",35051,1657
New Mexico,Socorro,0.675523531,"# per 1,000 pop",35053,1659
New Mexico,Taos,0.973561715,"# per 1,000 pop",35055,1662
New Mexico,Torrance,0.548512921,"# per 1,000 pop",35057,1664
New Mexico,Union,0.680735194,"# per 1,000 pop",35059,1667
New Mexico,Valencia,0.585221214,"# per 1,000 pop",35061,1670
New York,Albany,1.026781614,"# per 1,000 pop",36001,1673
New York,Allegany,0.430301416,"# per 1,000 pop",36003,1674
