State,County,Expenditures per capita restaurants 2007 (PC_FSRSALES07),Units,FIPS,FID
Georgia,Pickens,711.7697982264114,Dollars,13227,912
Georgia,Pierce,711.7697982264114,Dollars,13229,915
Georgia,Pike,711.7697982264114,Dollars,13231,7
Georgia,Polk,711.7697982264114,Dollars,13233,8
Georgia,Pulaski,711.7697982264114,Dollars,13235,11
Georgia,Putnam,711.7697982264114,Dollars,13237,13
Georgia,Quitman,711.7697982264114,Dollars,13239,16
Georgia,Rabun,711.7697982264114,Dollars,13241,18
Georgia,Randolph,711.7697982264114,Dollars,13243,23
Georgia,Richmond,711.7697982264114,Dollars,13245,24
Georgia,Rockdale,711.7697982264114,Dollars,13247,28
Georgia,Schley,711.7697982264114,Dollars,13249,31
Georgia,Screven,711.7697982264114,Dollars,13251,34
Georgia,Seminole,711.7697982264114,Dollars,13253,38
Georgia,Spalding,711.7697982264114,Dollars,13255,41
Georgia,Stephens,711.7697982264114,Dollars,13257,45
Georgia,Stewart,711.7697982264114,Dollars,13259,48
Georgia,Sumter,711.7697982264114,Dollars,13261,52
Georgia,Talbot,711.7697982264114,Dollars,13263,57
Georgia,Taliaferro,711.7697982264114,Dollars,13265,60
Georgia,Tattnall,711.7697982264114,Dollars,13267,63
Georgia,Taylor,711.7697982264114,Dollars,13269,69
Georgia,Telfair,711.7697982264114,Dollars,13271,75
Georgia,Terrell,711.7697982264114,Dollars,13273,78
Georgia,Thomas,711.7697982264114,Dollars,13275,83
Georgia,Tift,711.7697982264114,Dollars,13277,87
Georgia,Toombs,711.7697982264114,Dollars,13279,91
Georgia,Towns,711.7697982264114,Dollars,13281,95
Georgia,Treutlen,711.7697982264114,Dollars,13283,102
Georgia,Troup,711.7697982264114,Dollars,13285,105
Georgia,Turner,711.7697982264114,Dollars,13287,108
Georgia,Twiggs,711.7697982264114,Dollars,13289,116
Georgia,Union,711.7697982264114,Dollars,13291,120
Georgia,Upson,711.7697982264114,Dollars,13293,123
Georgia,Walker,711.7697982264114,Dollars,13295,126
Georgia,Walton,711.7697982264114,Dollars,13297,127
Georgia,Ware,711.7697982264114,Dollars,13299,132
Georgia,Warren,711.7697982264114,Dollars,13301,135
Georgia,Washington,711.7697982264114,Dollars,13303,143
Georgia,Wayne,711.7697982264114,Dollars,13305,147
Georgia,Webster,711.7697982264114,Dollars,13307,149
Georgia,Wheeler,711.7697982264114,Dollars,13309,154
Georgia,White,711.7697982264114,Dollars,13311,157
Georgia,Whitfield,711.7697982264114,Dollars,13313,159
Georgia,Wilcox,711.7697982264114,Dollars,13315,163
Georgia,Wilkes,711.7697982264114,Dollars,13317,167
Georgia,Wilkinson,711.7697982264114,Dollars,13319,169
Georgia,Worth,711.7697982264114,Dollars,13321,173
Hawaii,Hawaii,1340.0143784300437,Dollars,15001,198
Hawaii,Honolulu,1340.0143784300437,Dollars,15003,234
Hawaii,Kalawao,1340.0143784300437,Dollars,15005,247
Hawaii,Kauai,1340.0143784300437,Dollars,15007,261
Hawaii,Maui,1340.0143784300437,Dollars,15009,323
Idaho,Ada,583.9972549234786,Dollars,16001,336
Idaho,Adams,583.9972549234786,Dollars,16003,338
Idaho,Bannock,583.9972549234786,Dollars,16005,343
Idaho,Bear Lake,583.9972549234786,Dollars,16007,349
Idaho,Benewah,583.9972549234786,Dollars,16009,354
Idaho,Bingham,583.9972549234786,Dollars,16011,362
Idaho,Blaine,583.9972549234786,Dollars,16013,371
Idaho,Boise,583.9972549234786,Dollars,16015,380
Idaho,Bonner,583.9972549234786,Dollars,16017,387
Idaho,Bonneville,583.9972549234786,Dollars,16019,395
Idaho,Boundary,583.9972549234786,Dollars,16021,405
Idaho,Butte,583.9972549234786,Dollars,16023,414
Idaho,Camas,583.9972549234786,Dollars,16025,429
Idaho,Canyon,583.9972549234786,Dollars,16027,441
Idaho,Caribou,583.9972549234786,Dollars,16029,449
Idaho,Cassia,583.9972549234786,Dollars,16031,456
Idaho,Clark,583.9972549234786,Dollars,16033,464
Idaho,Clearwater,583.9972549234786,Dollars,16035,474
Idaho,Custer,583.9972549234786,Dollars,16037,484
Idaho,Elmore,583.9972549234786,Dollars,16039,490
Idaho,Franklin,583.9972549234786,Dollars,16041,498
Idaho,Fremont,583.9972549234786,Dollars,16043,502
Idaho,Gem,583.9972549234786,Dollars,16045,510
Idaho,Gooding,583.9972549234786,Dollars,16047,519
Idaho,Idaho,583.9972549234786,Dollars,16049,528
Idaho,Jefferson,583.9972549234786,Dollars,16051,540
Idaho,Jerome,583.9972549234786,Dollars,16053,547
Idaho,Kootenai,583.9972549234786,Dollars,16055,552
Idaho,Latah,583.9972549234786,Dollars,16057,559
Idaho,Lemhi,583.9972549234786,Dollars,16059,566
Idaho,Lewis,583.9972549234786,Dollars,16061,574
Idaho,Lincoln,583.9972549234786,Dollars,16063,578
Idaho,Madison,583.9972549234786,Dollars,16065,581
Idaho,Minidoka,583.9972549234786,Dollars,16067,585
Idaho,Nez Perce,583.9972549234786,Dollars,16069,589
Idaho,Oneida,583.9972549234786,Dollars,16071,593
Idaho,Owyhee,583.9972549234786,Dollars,16073,601
Idaho,Payette,583.9972549234786,Dollars,16075,606
Idaho,Power,583.9972549234786,Dollars,16077,613
Idaho,Shoshone,583.9972549234786,Dollars,16079,621
Idaho,Teton,583.9972549234786,Dollars,16081,627
Idaho,Twin Falls,583.9972549234786,Dollars,16083,634
Idaho,Valley,583.9972549234786,Dollars,16085,643
Idaho,Washington,583.9972549234786,Dollars,16087,649
Illinois,Adams,646.2592516337282,Dollars,17001,650
Illinois,Alexander,646.2592516337282,Dollars,17003,651
Illinois,Bond,646.2592516337282,Dollars,17005,652
Illinois,Boone,646.2592516337282,Dollars,17007,653
Illinois,Brown,646.2592516337282,Dollars,17009,654
Illinois,Bureau,646.2592516337282,Dollars,17011,2
Illinois,Calhoun,646.2592516337282,Dollars,17013,4
Illinois,Carroll,646.2592516337282,Dollars,17015,6
Illinois,Cass,646.2592516337282,Dollars,17017,10
Illinois,Champaign,646.2592516337282,Dollars,17019,12
Illinois,Christian,646.2592516337282,Dollars,17021,14
Illinois,Clark,646.2592516337282,Dollars,17023,19
Illinois,Clay,646.2592516337282,Dollars,17025,22
Illinois,Clinton,646.2592516337282,Dollars,17027,27
Illinois,Coles,646.2592516337282,Dollars,17029,30
Illinois,Cook,646.2592516337282,Dollars,17031,36
Illinois,Crawford,646.2592516337282,Dollars,17033,40
Illinois,Cumberland,646.2592516337282,Dollars,17035,44
Illinois,DeKalb,646.2592516337282,Dollars,17037,49
Illinois,De Witt,646.2592516337282,Dollars,17039,53
Illinois,Douglas,646.2592516337282,Dollars,17041,55
Illinois,DuPage,646.2592516337282,Dollars,17043,64
Illinois,Edgar,646.2592516337282,Dollars,17045,66
Illinois,Edwards,646.2592516337282,Dollars,17047,71
Illinois,Effingham,646.2592516337282,Dollars,17049,76
Illinois,Fayette,646.2592516337282,Dollars,17051,79
Illinois,Ford,646.2592516337282,Dollars,17053,81
Illinois,Franklin,646.2592516337282,Dollars,17055,85
Illinois,Fulton,646.2592516337282,Dollars,17057,89
Illinois,Gallatin,646.2592516337282,Dollars,17059,92
Illinois,Greene,646.2592516337282,Dollars,17061,96
Illinois,Grundy,646.2592516337282,Dollars,17063,99
Illinois,Hamilton,646.2592516337282,Dollars,17065,106
Illinois,Hancock,646.2592516337282,Dollars,17067,111
Illinois,Hardin,646.2592516337282,Dollars,17069,113
Illinois,Henderson,646.2592516337282,Dollars,17071,117
Illinois,Henry,646.2592516337282,Dollars,17073,121
Illinois,Iroquois,646.2592516337282,Dollars,17075,125
Illinois,Jackson,646.2592516337282,Dollars,17077,129
Illinois,Jasper,646.2592516337282,Dollars,17079,133
Illinois,Jefferson,646.2592516337282,Dollars,17081,137
Illinois,Jersey,646.2592516337282,Dollars,17083,142
Illinois,Jo Daviess,646.2592516337282,Dollars,17085,145
Illinois,Johnson,646.2592516337282,Dollars,17087,152
Illinois,Kane,646.2592516337282,Dollars,17089,156
Illinois,Kankakee,646.2592516337282,Dollars,17091,161
Illinois,Kendall,646.2592516337282,Dollars,17093,165
Illinois,Knox,646.2592516337282,Dollars,17095,166
Illinois,Lake,646.2592516337282,Dollars,17097,170
Illinois,LaSalle,646.2592516337282,Dollars,17099,175
Illinois,Lawrence,646.2592516337282,Dollars,17101,177
Illinois,Lee,646.2592516337282,Dollars,17103,180
Illinois,Livingston,646.2592516337282,Dollars,17105,182
Illinois,Logan,646.2592516337282,Dollars,17107,186
Illinois,McDonough,646.2592516337282,Dollars,17109,189
Illinois,McHenry,646.2592516337282,Dollars,17111,192
Illinois,McLean,646.2592516337282,Dollars,17113,193
Illinois,Macon,646.2592516337282,Dollars,17115,194
Illinois,Macoupin,646.2592516337282,Dollars,17117,196
Illinois,Madison,646.2592516337282,Dollars,17119,199
Illinois,Marion,646.2592516337282,Dollars,17121,201
Illinois,Marshall,646.2592516337282,Dollars,17123,202
Illinois,Mason,646.2592516337282,Dollars,17125,206
Illinois,Massac,646.2592516337282,Dollars,17127,208
Illinois,Menard,646.2592516337282,Dollars,17129,212
Illinois,Mercer,646.2592516337282,Dollars,17131,216
Illinois,Monroe,646.2592516337282,Dollars,17133,219
Illinois,Montgomery,646.2592516337282,Dollars,17135,223
Illinois,Morgan,646.2592516337282,Dollars,17137,225
Illinois,Moultrie,646.2592516337282,Dollars,17139,227
Illinois,Ogle,646.2592516337282,Dollars,17141,229
Illinois,Peoria,646.2592516337282,Dollars,17143,233
Illinois,Perry,646.2592516337282,Dollars,17145,235
Illinois,Piatt,646.2592516337282,Dollars,17147,238
Illinois,Pike,646.2592516337282,Dollars,17149,241
Illinois,Pope,646.2592516337282,Dollars,17151,245
Illinois,Pulaski,646.2592516337282,Dollars,17153,248
Illinois,Putnam,646.2592516337282,Dollars,17155,253
Illinois,Randolph,646.2592516337282,Dollars,17157,255
Illinois,Richland,646.2592516337282,Dollars,17159,259
Illinois,Rock Island,646.2592516337282,Dollars,17161,265
Illinois,St. Clair,646.2592516337282,Dollars,17163,269
Illinois,Saline,646.2592516337282,Dollars,17165,271
Illinois,Sangamon,646.2592516337282,Dollars,17167,274
Illinois,Schuyler,646.2592516337282,Dollars,17169,278
Illinois,Scott,646.2592516337282,Dollars,17171,280
Illinois,Shelby,646.2592516337282,Dollars,17173,283
Illinois,Stark,646.2592516337282,Dollars,17175,285
Illinois,Stephenson,646.2592516337282,Dollars,17177,290
Illinois,Tazewell,646.2592516337282,Dollars,17179,291
Illinois,Union,646.2592516337282,Dollars,17181,293
Illinois,Vermilion,646.2592516337282,Dollars,17183,296
Illinois,Wabash,646.2592516337282,Dollars,17185,299
Illinois,Warren,646.2592516337282,Dollars,17187,301
Illinois,Washington,646.2592516337282,Dollars,17189,305
Illinois,Wayne,646.2592516337282,Dollars,17191,310
Illinois,White,646.2592516337282,Dollars,17193,312
Illinois,Whiteside,646.2592516337282,Dollars,17195,314
Illinois,Will,646.2592516337282,Dollars,17197,320
Illinois,Williamson,646.2592516337282,Dollars,17199,324
Illinois,Winnebago,646.2592516337282,Dollars,17201,325
Illinois,Woodford,646.2592516337282,Dollars,17203,328
Indiana,Adams,565.7680267281311,Dollars,18001,330
Indiana,Allen,565.7680267281311,Dollars,18003,335
Indiana,Bartholomew,565.7680267281311,Dollars,18005,342
Indiana,Benton,565.7680267281311,Dollars,18007,179
Indiana,Blackford,565.7680267281311,Dollars,18009,183
Indiana,Boone,565.7680267281311,Dollars,18011,185
Indiana,Brown,565.7680267281311,Dollars,18013,188
Indiana,Carroll,565.7680267281311,Dollars,18015,195
Indiana,Cass,565.7680267281311,Dollars,18017,211
Indiana,Clark,565.7680267281311,Dollars,18019,215
Indiana,Clay,565.7680267281311,Dollars,18021,221
Indiana,Clinton,565.7680267281311,Dollars,18023,226
Indiana,Crawford,565.7680267281311,Dollars,18025,232
Indiana,Daviess,565.7680267281311,Dollars,18027,239
Indiana,Dearborn,565.7680267281311,Dollars,18029,242
Indiana,Decatur,565.7680267281311,Dollars,18031,246
Indiana,DeKalb,565.7680267281311,Dollars,18033,249
Indiana,Delaware,565.7680267281311,Dollars,18035,252
Indiana,Dubois,565.7680267281311,Dollars,18037,254
Indiana,Elkhart,565.7680267281311,Dollars,18039,260
Indiana,Fayette,565.7680267281311,Dollars,18041,263
Indiana,Floyd,565.7680267281311,Dollars,18043,267
Indiana,Fountain,565.7680267281311,Dollars,18045,270
Indiana,Franklin,565.7680267281311,Dollars,18047,272
Indiana,Fulton,565.7680267281311,Dollars,18049,276
Indiana,Gibson,565.7680267281311,Dollars,18051,286
Indiana,Grant,565.7680267281311,Dollars,18053,297
Indiana,Greene,565.7680267281311,Dollars,18055,309
Indiana,Hamilton,565.7680267281311,Dollars,18057,321
Indiana,Hancock,565.7680267281311,Dollars,18059,329
Indiana,Harrison,565.7680267281311,Dollars,18061,334
Indiana,Hendricks,565.7680267281311,Dollars,18063,341
Indiana,Henry,565.7680267281311,Dollars,18065,344
Indiana,Howard,565.7680267281311,Dollars,18067,348
Indiana,Huntington,565.7680267281311,Dollars,18069,352
Indiana,Jackson,565.7680267281311,Dollars,18071,355
Indiana,Jasper,565.7680267281311,Dollars,18073,356
Indiana,Jay,565.7680267281311,Dollars,18075,358
Indiana,Jefferson,565.7680267281311,Dollars,18077,363
Indiana,Jennings,565.7680267281311,Dollars,18079,367
Indiana,Johnson,565.7680267281311,Dollars,18081,370
Indiana,Knox,565.7680267281311,Dollars,18083,376
Indiana,Kosciusko,565.7680267281311,Dollars,18085,384
Indiana,LaGrange,565.7680267281311,Dollars,18087,386
Indiana,Lake,565.7680267281311,Dollars,18089,389
Indiana,LaPorte,565.7680267281311,Dollars,18091,392
Indiana,Lawrence,565.7680267281311,Dollars,18093,396
Indiana,Madison,565.7680267281311,Dollars,18095,401
Indiana,Marion,565.7680267281311,Dollars,18097,409
Indiana,Marshall,565.7680267281311,Dollars,18099,412
Indiana,Martin,565.7680267281311,Dollars,18101,418
Indiana,Miami,565.7680267281311,Dollars,18103,420
Indiana,Monroe,565.7680267281311,Dollars,18105,422
Indiana,Montgomery,565.7680267281311,Dollars,18107,425
Indiana,Morgan,565.7680267281311,Dollars,18109,430
Indiana,Newton,565.7680267281311,Dollars,18111,433
Indiana,Noble,565.7680267281311,Dollars,18113,436
Indiana,Ohio,565.7680267281311,Dollars,18115,440
Indiana,Orange,565.7680267281311,Dollars,18117,444
Indiana,Owen,565.7680267281311,Dollars,18119,448
Indiana,Parke,565.7680267281311,Dollars,18121,452
Indiana,Perry,565.7680267281311,Dollars,18123,459
Indiana,Pike,565.7680267281311,Dollars,18125,465
Indiana,Porter,565.7680267281311,Dollars,18127,468
Indiana,Posey,565.7680267281311,Dollars,18129,471
Indiana,Pulaski,565.7680267281311,Dollars,18131,477
Indiana,Putnam,565.7680267281311,Dollars,18133,480
Indiana,Randolph,565.7680267281311,Dollars,18135,485
Indiana,Ripley,565.7680267281311,Dollars,18137,488
Indiana,Rush,565.7680267281311,Dollars,18139,493
Indiana,St. Joseph,565.7680267281311,Dollars,18141,496
Indiana,Scott,565.7680267281311,Dollars,18143,504
Indiana,Shelby,565.7680267281311,Dollars,18145,506
Indiana,Spencer,565.7680267281311,Dollars,18147,509
Indiana,Starke,565.7680267281311,Dollars,18149,512
Indiana,Steuben,565.7680267281311,Dollars,18151,515
Indiana,Sullivan,565.7680267281311,Dollars,18153,518
Indiana,Switzerland,565.7680267281311,Dollars,18155,526
Indiana,Tippecanoe,565.7680267281311,Dollars,18157,530
Indiana,Tipton,565.7680267281311,Dollars,18159,534
Indiana,Union,565.7680267281311,Dollars,18161,538
Indiana,Vanderburgh,565.7680267281311,Dollars,18163,543
Indiana,Vermillion,565.7680267281311,Dollars,18165,548
Indiana,Vigo,565.7680267281311,Dollars,18167,553
Indiana,Wabash,565.7680267281311,Dollars,18169,555
Indiana,Warren,565.7680267281311,Dollars,18171,567
Indiana,Warrick,565.7680267281311,Dollars,18173,575
Indiana,Washington,565.7680267281311,Dollars,18175,584
Indiana,Wayne,565.7680267281311,Dollars,18177,586
Indiana,Wells,565.7680267281311,Dollars,18179,590
Indiana,White,565.7680267281311,Dollars,18181,594
Indiana,Whitley,565.7680267281311,Dollars,18183,597
Iowa,Adair,476.7934104357549,Dollars,19001,598
Iowa,Adams,476.7934104357549,Dollars,19003,602
Iowa,Allamakee,476.7934104357549,Dollars,19005,608
Iowa,Appanoose,476.7934104357549,Dollars,19007,611
Iowa,Audubon,476.7934104357549,Dollars,19009,615
Iowa,Benton,476.7934104357549,Dollars,19011,619
Iowa,Black Hawk,476.7934104357549,Dollars,19013,623
Iowa,Boone,476.7934104357549,Dollars,19015,625
Iowa,Bremer,476.7934104357549,Dollars,19017,631
Iowa,Buchanan,476.7934104357549,Dollars,19019,632
Iowa,Buena Vista,476.7934104357549,Dollars,19021,633
Iowa,Butler,476.7934104357549,Dollars,19023,361
Iowa,Calhoun,476.7934104357549,Dollars,19025,365
Iowa,Carroll,476.7934104357549,Dollars,19027,369
Iowa,Cass,476.7934104357549,Dollars,19029,374
Iowa,Cedar,476.7934104357549,Dollars,19031,379
Iowa,Cerro Gordo,476.7934104357549,Dollars,19033,383
Iowa,Cherokee,476.7934104357549,Dollars,19035,388
Iowa,Chickasaw,476.7934104357549,Dollars,19037,393
Iowa,Clarke,476.7934104357549,Dollars,19039,397
Iowa,Clay,476.7934104357549,Dollars,19041,398
Iowa,Clayton,476.7934104357549,Dollars,19043,402
Iowa,Clinton,476.7934104357549,Dollars,19045,404
Iowa,Crawford,476.7934104357549,Dollars,19047,408
Iowa,Dallas,476.7934104357549,Dollars,19049,413
Iowa,Davis,476.7934104357549,Dollars,19051,416
Iowa,Decatur,476.7934104357549,Dollars,19053,419
Iowa,Delaware,476.7934104357549,Dollars,19055,421
Iowa,Des Moines,476.7934104357549,Dollars,19057,424
Iowa,Dickinson,476.7934104357549,Dollars,19059,427
Iowa,Dubuque,476.7934104357549,Dollars,19061,434
Iowa,Emmet,476.7934104357549,Dollars,19063,437
Iowa,Fayette,476.7934104357549,Dollars,19065,442
Iowa,Floyd,476.7934104357549,Dollars,19067,447
Iowa,Franklin,476.7934104357549,Dollars,19069,451
Iowa,Fremont,476.7934104357549,Dollars,19071,455
Iowa,Greene,476.7934104357549,Dollars,19073,458
Iowa,Grundy,476.7934104357549,Dollars,19075,460
Iowa,Guthrie,476.7934104357549,Dollars,19077,467
Iowa,Hamilton,476.7934104357549,Dollars,19079,469
Iowa,Hancock,476.7934104357549,Dollars,19081,470
Iowa,Hardin,476.7934104357549,Dollars,19083,475
Iowa,Harrison,476.7934104357549,Dollars,19085,478
Iowa,Henry,476.7934104357549,Dollars,19087,479
Iowa,Howard,476.7934104357549,Dollars,19089,481
Iowa,Humboldt,476.7934104357549,Dollars,19091,487
Iowa,Ida,476.7934104357549,Dollars,19093,491
Iowa,Iowa,476.7934104357549,Dollars,19095,495
Iowa,Jackson,476.7934104357549,Dollars,19097,499
Iowa,Jasper,476.7934104357549,Dollars,19099,505
Iowa,Jefferson,476.7934104357549,Dollars,19101,507
Iowa,Johnson,476.7934104357549,Dollars,19103,508
Iowa,Jones,476.7934104357549,Dollars,19105,516
Iowa,Keokuk,476.7934104357549,Dollars,19107,520
Iowa,Kossuth,476.7934104357549,Dollars,19109,523
Iowa,Lee,476.7934104357549,Dollars,19111,531
Iowa,Linn,476.7934104357549,Dollars,19113,535
Iowa,Louisa,476.7934104357549,Dollars,19115,539
Iowa,Lucas,476.7934104357549,Dollars,19117,542
Iowa,Lyon,476.7934104357549,Dollars,19119,546
Iowa,Madison,476.7934104357549,Dollars,19121,550
Iowa,Mahaska,476.7934104357549,Dollars,19123,554
Iowa,Marion,476.7934104357549,Dollars,19125,561
Iowa,Marshall,476.7934104357549,Dollars,19127,568
Iowa,Mills,476.7934104357549,Dollars,19129,569
Iowa,Mitchell,476.7934104357549,Dollars,19131,572
Iowa,Monona,476.7934104357549,Dollars,19133,576
Iowa,Monroe,476.7934104357549,Dollars,19135,580
Iowa,Montgomery,476.7934104357549,Dollars,19137,595
Iowa,Muscatine,476.7934104357549,Dollars,19139,600
Iowa,O'Brien,476.7934104357549,Dollars,19141,604
Iowa,Osceola,476.7934104357549,Dollars,19143,607
Iowa,Page,476.7934104357549,Dollars,19145,612
Iowa,Palo Alto,476.7934104357549,Dollars,19147,618
Iowa,Plymouth,476.7934104357549,Dollars,19149,622
Iowa,Pocahontas,476.7934104357549,Dollars,19151,624
Iowa,Polk,476.7934104357549,Dollars,19153,629
Iowa,Pottawattamie,476.7934104357549,Dollars,19155,637
Iowa,Poweshiek,476.7934104357549,Dollars,19157,640
Iowa,Ringgold,476.7934104357549,Dollars,19159,642
Iowa,Sac,476.7934104357549,Dollars,19161,647
Iowa,Scott,476.7934104357549,Dollars,19163,657
Iowa,Shelby,476.7934104357549,Dollars,19165,660
Iowa,Sioux,476.7934104357549,Dollars,19167,663
Iowa,Story,476.7934104357549,Dollars,19169,668
Iowa,Tama,476.7934104357549,Dollars,19171,671
Iowa,Taylor,476.7934104357549,Dollars,19173,674
Iowa,Union,476.7934104357549,Dollars,19175,675
Iowa,Van Buren,476.7934104357549,Dollars,19177,678
Iowa,Wapello,476.7934104357549,Dollars,19179,681
Iowa,Warren,476.7934104357549,Dollars,19181,685
Iowa,Washington,476.7934104357549,Dollars,19183,687
Iowa,Wayne,476.7934104357549,Dollars,19185,691
Iowa,Webster,476.7934104357549,Dollars,19187,694
Iowa,Winnebago,476.7934104357549,Dollars,19189,696
Iowa,Winneshiek,476.7934104357549,Dollars,19191,698
Iowa,Woodbury,476.7934104357549,Dollars,19193,702
Iowa,Worth,476.7934104357549,Dollars,19195,703
Iowa,Wright,476.7934104357549,Dollars,19197,705
Kansas,Allen,529.1379539937614,Dollars,20001,709
Kansas,Anderson,529.1379539937614,Dollars,20003,712
Kansas,Atchison,529.1379539937614,Dollars,20005,715
Kansas,Barber,529.1379539937614,Dollars,20007,717
Kansas,Barton,529.1379539937614,Dollars,20009,719
Kansas,Bourbon,529.1379539937614,Dollars,20011,722
Kansas,Brown,529.1379539937614,Dollars,20013,723
Kansas,Butler,529.1379539937614,Dollars,20015,726
Kansas,Chase,529.1379539937614,Dollars,20017,729
Kansas,Chautauqua,529.1379539937614,Dollars,20019,730
Kansas,Cherokee,529.1379539937614,Dollars,20021,732
Kansas,Cheyenne,529.1379539937614,Dollars,20023,736
Kansas,Clark,529.1379539937614,Dollars,20025,738
Kansas,Clay,529.1379539937614,Dollars,20027,739
Kansas,Cloud,529.1379539937614,Dollars,20029,740
Kansas,Coffey,529.1379539937614,Dollars,20031,745
Kansas,Comanche,529.1379539937614,Dollars,20033,748
Kansas,Cowley,529.1379539937614,Dollars,20035,752
Kansas,Crawford,529.1379539937614,Dollars,20037,756
Kansas,Decatur,529.1379539937614,Dollars,20039,759
Kansas,Dickinson,529.1379539937614,Dollars,20041,762
Kansas,Doniphan,529.1379539937614,Dollars,20043,765
Kansas,Douglas,529.1379539937614,Dollars,20045,767
Kansas,Edwards,529.1379539937614,Dollars,20047,770
Kansas,Elk,529.1379539937614,Dollars,20049,773
Kansas,Ellis,529.1379539937614,Dollars,20051,774
Kansas,Ellsworth,529.1379539937614,Dollars,20053,776
Kansas,Finney,529.1379539937614,Dollars,20055,778
Kansas,Ford,529.1379539937614,Dollars,20057,784
Kansas,Franklin,529.1379539937614,Dollars,20059,786
Kansas,Geary,529.1379539937614,Dollars,20061,788
Kansas,Gove,529.1379539937614,Dollars,20063,790
Kansas,Graham,529.1379539937614,Dollars,20065,791
Kansas,Grant,529.1379539937614,Dollars,20067,794
Kansas,Gray,529.1379539937614,Dollars,20069,798
Kansas,Greeley,529.1379539937614,Dollars,20071,801
Kansas,Greenwood,529.1379539937614,Dollars,20073,803
Kansas,Hamilton,529.1379539937614,Dollars,20075,805
Kansas,Harper,529.1379539937614,Dollars,20077,807
Kansas,Harvey,529.1379539937614,Dollars,20079,812
Kansas,Haskell,529.1379539937614,Dollars,20081,815
Kansas,Hodgeman,529.1379539937614,Dollars,20083,818
Kansas,Jackson,529.1379539937614,Dollars,20085,819
Kansas,Jefferson,529.1379539937614,Dollars,20087,821
Kansas,Jewell,529.1379539937614,Dollars,20089,822
Kansas,Johnson,529.1379539937614,Dollars,20091,824
Kansas,Kearny,529.1379539937614,Dollars,20093,826
Kansas,Kingman,529.1379539937614,Dollars,20095,827
Kansas,Kiowa,529.1379539937614,Dollars,20097,829
Kansas,Labette,529.1379539937614,Dollars,20099,831
Kansas,Lane,529.1379539937614,Dollars,20101,833
Kansas,Leavenworth,529.1379539937614,Dollars,20103,836
Kansas,Lincoln,529.1379539937614,Dollars,20105,838
Kansas,Linn,529.1379539937614,Dollars,20107,840
Kansas,Logan,529.1379539937614,Dollars,20109,842
Kansas,Lyon,529.1379539937614,Dollars,20111,844
Kansas,McPherson,529.1379539937614,Dollars,20113,846
Kansas,Marion,529.1379539937614,Dollars,20115,848
Kansas,Marshall,529.1379539937614,Dollars,20117,850
Kansas,Meade,529.1379539937614,Dollars,20119,851
Kansas,Miami,529.1379539937614,Dollars,20121,853
Kansas,Mitchell,529.1379539937614,Dollars,20123,854
Kansas,Montgomery,529.1379539937614,Dollars,20125,856
Kansas,Morris,529.1379539937614,Dollars,20127,858
Kansas,Morton,529.1379539937614,Dollars,20129,859
Kansas,Nemaha,529.1379539937614,Dollars,20131,861
Kansas,Neosho,529.1379539937614,Dollars,20133,862
Kansas,Ness,529.1379539937614,Dollars,20135,864
Kansas,Norton,529.1379539937614,Dollars,20137,866
Kansas,Osage,529.1379539937614,Dollars,20139,867
Kansas,Osborne,529.1379539937614,Dollars,20141,869
Kansas,Ottawa,529.1379539937614,Dollars,20143,870
Kansas,Pawnee,529.1379539937614,Dollars,20145,872
Kansas,Phillips,529.1379539937614,Dollars,20147,873
Kansas,Pottawatomie,529.1379539937614,Dollars,20149,876
Kansas,Pratt,529.1379539937614,Dollars,20151,878
Kansas,Rawlins,529.1379539937614,Dollars,20153,880
Kansas,Reno,529.1379539937614,Dollars,20155,882
Kansas,Republic,529.1379539937614,Dollars,20157,884
Kansas,Rice,529.1379539937614,Dollars,20159,886
Kansas,Riley,529.1379539937614,Dollars,20161,888
Kansas,Rooks,529.1379539937614,Dollars,20163,889
Kansas,Rush,529.1379539937614,Dollars,20165,891
Kansas,Russell,529.1379539937614,Dollars,20167,893
Kansas,Saline,529.1379539937614,Dollars,20169,895
Kansas,Scott,529.1379539937614,Dollars,20171,897
Kansas,Sedgwick,529.1379539937614,Dollars,20173,898
Kansas,Seward,529.1379539937614,Dollars,20175,900
Kansas,Shawnee,529.1379539937614,Dollars,20177,902
Kansas,Sheridan,529.1379539937614,Dollars,20179,904
Kansas,Sherman,529.1379539937614,Dollars,20181,907
Kansas,Smith,529.1379539937614,Dollars,20183,909
Kansas,Stafford,529.1379539937614,Dollars,20185,911
Kansas,Stanton,529.1379539937614,Dollars,20187,913
Kansas,Stevens,529.1379539937614,Dollars,20189,914
Kansas,Sumner,529.1379539937614,Dollars,20191,916
Kansas,Thomas,529.1379539937614,Dollars,20193,917
Kansas,Trego,529.1379539937614,Dollars,20195,919
Kansas,Wabaunsee,529.1379539937614,Dollars,20197,920
Kansas,Wallace,529.1379539937614,Dollars,20199,921
Kansas,Washington,529.1379539937614,Dollars,20201,922
Kansas,Wichita,529.1379539937614,Dollars,20203,923
Kansas,Wilson,529.1379539937614,Dollars,20205,925
Kansas,Woodson,529.1379539937614,Dollars,20207,926
Kansas,Wyandotte,529.1379539937614,Dollars,20209,927
Kentucky,Adair,534.3835830301039,Dollars,21001,928
Kentucky,Allen,534.3835830301039,Dollars,21003,929
Kentucky,Anderson,534.3835830301039,Dollars,21005,930
Kentucky,Ballard,534.3835830301039,Dollars,21007,932
