State,County,Households no car & low access to store 2010 (LACCESS_HHNV10),Units,FIPS,FID
Hawaii,Maui,1260.25864582863,Count,15009,323
Idaho,Ada,861.331553905313,Count,16001,336
Idaho,Adams,24.1938702424315,Count,16003,338
Idaho,Bannock,402.078860893576,Count,16005,343
Idaho,Bear Lake,33.7740810021412,Count,16007,349
Idaho,Benewah,44.7015815681159,Count,16009,354
Idaho,Bingham,201.278121291215,Count,16011,362
Idaho,Blaine,41.525175009531,Count,16013,371
Idaho,Boise,77.9435712930827,Count,16015,380
Idaho,Bonner,340.475486557707,Count,16017,387
Idaho,Bonneville,563.027529110684,Count,16019,395
Idaho,Boundary,67.2809442722206,Count,16021,405
Idaho,Butte,6.68020833678557,Count,16023,414
Idaho,Camas,6.84309117893206,Count,16025,429
Idaho,Canyon,727.041919648096,Count,16027,441
Idaho,Caribou,33.1456399193447,Count,16029,449
Idaho,Cassia,79.0659818155075,Count,16031,456
Idaho,Clark,0.0,Count,16033,464
Idaho,Clearwater,80.8253798027713,Count,16035,474
Idaho,Custer,19.9761431127385,Count,16037,484
Idaho,Elmore,52.365148260527,Count,16039,490
Idaho,Franklin,65.9206371140526,Count,16041,498
Idaho,Fremont,40.9772104409273,Count,16043,502
Idaho,Gem,153.849172876274,Count,16045,510
Idaho,Gooding,59.9087162694153,Count,16047,519
Idaho,Idaho,102.221717166414,Count,16049,528
Idaho,Jefferson,176.430600294746,Count,16051,540
Idaho,Jerome,157.486359413305,Count,16053,547
Idaho,Kootenai,461.503141226428,Count,16055,552
Idaho,Latah,190.536088881423,Count,16057,559
Idaho,Lemhi,138.433294788666,Count,16059,566
Idaho,Lewis,61.2196065298643,Count,16061,574
Idaho,Lincoln,14.843455290811,Count,16063,578
Idaho,Madison,103.389086277403,Count,16065,581
Idaho,Minidoka,120.120104864023,Count,16067,585
Idaho,Nez Perce,145.634868571519,Count,16069,589
Idaho,Oneida,16.8066366640163,Count,16071,593
Idaho,Owyhee,61.8998299992213,Count,16073,601
Idaho,Payette,145.709694299252,Count,16075,606
Idaho,Power,4.75379121545783,Count,16077,613
Idaho,Shoshone,81.5975227731444,Count,16079,621
Idaho,Teton,13.2070755816252,Count,16081,627
Idaho,Twin Falls,208.114163952647,Count,16083,634
Idaho,Valley,26.1066599269316,Count,16085,643
Idaho,Washington,48.8091083956094,Count,16087,649
Illinois,Adams,346.251030683453,Count,17001,650
Illinois,Alexander,238.389875647332,Count,17003,651
Illinois,Bond,154.937951257455,Count,17005,652
Illinois,Boone,177.819360896234,Count,17007,653
Illinois,Brown,51.6683970247779,Count,17009,654
Illinois,Bureau,510.619660488065,Count,17011,2
Illinois,Calhoun,66.2999958523653,Count,17013,4
Illinois,Carroll,202.932582781199,Count,17015,6
Illinois,Cass,63.0960879147066,Count,17017,10
Illinois,Champaign,939.279117674268,Count,17019,12
Illinois,Christian,238.55314970686,Count,17021,14
Illinois,Clark,155.804744128984,Count,17023,19
Illinois,Clay,66.2273627754541,Count,17025,22
Illinois,Clinton,162.773309175199,Count,17027,27
Illinois,Coles,503.598859603119,Count,17029,30
Illinois,Cook,9315.01962247933,Count,17031,36
Illinois,Crawford,153.831423709386,Count,17033,40
Illinois,Cumberland,136.804701963916,Count,17035,44
Illinois,DeKalb,1054.2351486899,Count,17037,49
Illinois,De Witt,43.3558401752604,Count,17039,53
Illinois,Douglas,487.60110108853,Count,17041,55
Illinois,DuPage,3104.51334437273,Count,17043,64
Illinois,Edgar,226.609484215137,Count,17045,66
Illinois,Edwards,62.641966033431,Count,17047,71
Illinois,Effingham,271.106983584684,Count,17049,76
Illinois,Fayette,236.670286931847,Count,17051,79
Illinois,Ford,102.983879454722,Count,17053,81
Illinois,Franklin,559.936208498405,Count,17055,85
Illinois,Fulton,306.135244705391,Count,17057,89
Illinois,Gallatin,146.808297026687,Count,17059,92
Illinois,Greene,57.4829113342358,Count,17061,96
Illinois,Grundy,408.898277806621,Count,17063,99
Illinois,Hamilton,26.16424932544,Count,17065,106
Illinois,Hancock,310.917264174766,Count,17067,111
Illinois,Hardin,97.8899574207139,Count,17069,113
Illinois,Henderson,102.771066341991,Count,17071,117
Illinois,Henry,476.092870986023,Count,17073,121
Illinois,Iroquois,180.053190008965,Count,17075,125
Illinois,Jackson,867.274507941498,Count,17077,129
Illinois,Jasper,78.7338842841854,Count,17079,133
Illinois,Jefferson,666.627878265945,Count,17081,137
Illinois,Jersey,71.6700326537147,Count,17083,142
Illinois,Jo Daviess,301.818990730352,Count,17085,145
Illinois,Johnson,89.3134191456767,Count,17087,152
Illinois,Kane,1658.25871752092,Count,17089,156
Illinois,Kankakee,1130.21786093167,Count,17091,161
Illinois,Kendall,498.468240050066,Count,17093,165
Illinois,Knox,373.676475022527,Count,17095,166
Illinois,Lake,3472.50907928905,Count,17097,170
Illinois,LaSalle,901.164392127882,Count,17099,175
Illinois,Lawrence,126.06283703211,Count,17101,177
Illinois,Lee,285.227012202993,Count,17103,180
Illinois,Livingston,244.669216331183,Count,17105,182
Illinois,Logan,162.957235915348,Count,17107,186
Illinois,McDonough,413.229893762514,Count,17109,189
Illinois,McHenry,1628.80178893119,Count,17111,192
Illinois,McLean,1074.24357691368,Count,17113,193
Illinois,Macon,1232.02397411067,Count,17115,194
Illinois,Macoupin,398.438893081273,Count,17117,196
Illinois,Madison,2199.77624551281,Count,17119,199
Illinois,Marion,476.813851444673,Count,17121,201
Illinois,Marshall,110.933980981372,Count,17123,202
Illinois,Mason,71.7233717449247,Count,17125,206
Illinois,Massac,177.20588586635,Count,17127,208
Illinois,Menard,68.5498024563352,Count,17129,212
Illinois,Mercer,238.594763061143,Count,17131,216
Illinois,Monroe,204.867020467569,Count,17133,219
Illinois,Montgomery,313.363366025781,Count,17135,223
Illinois,Morgan,293.696882309869,Count,17137,225
Illinois,Moultrie,334.003589776597,Count,17139,227
Illinois,Ogle,324.108159472395,Count,17141,229
Illinois,Peoria,1639.90045727739,Count,17143,233
Illinois,Perry,229.473780123374,Count,17145,235
Illinois,Piatt,91.9840554554859,Count,17147,238
Illinois,Pike,161.679775014073,Count,17149,241
Illinois,Pope,100.241914357995,Count,17151,245
Illinois,Pulaski,313.476044134977,Count,17153,248
Illinois,Putnam,41.2659554935607,Count,17155,253
Illinois,Randolph,385.51487214936,Count,17157,255
Illinois,Richland,96.7648229719826,Count,17159,259
Illinois,Rock Island,1218.20287984527,Count,17161,265
Illinois,St. Clair,4783.88240366515,Count,17163,269
Illinois,Saline,496.097399069936,Count,17165,271
Illinois,Sangamon,1804.99622493562,Count,17167,274
Illinois,Schuyler,83.6548569183084,Count,17169,278
Illinois,Scott,32.44433117503,Count,17171,280
Illinois,Shelby,331.642159692655,Count,17173,283
Illinois,Stark,58.9934827864701,Count,17175,285
Illinois,Stephenson,445.743339099837,Count,17177,290
Illinois,Tazewell,1453.69132806326,Count,17179,291
Illinois,Union,251.693382991923,Count,17181,293
Illinois,Vermilion,1066.88021243321,Count,17183,296
Illinois,Wabash,42.0931671396764,Count,17185,299
Illinois,Warren,112.065380839541,Count,17187,301
Illinois,Washington,92.126459527833,Count,17189,305
Illinois,Wayne,181.120275554972,Count,17191,310
Illinois,White,389.039244303836,Count,17193,312
Illinois,Whiteside,432.548454141789,Count,17195,314
Illinois,Will,2895.27668286417,Count,17197,320
Illinois,Williamson,656.247968655929,Count,17199,324
Illinois,Winnebago,1384.36748809915,Count,17201,325
Illinois,Woodford,176.897092796615,Count,17203,328
Indiana,Adams,1102.43348186983,Count,18001,330
Indiana,Allen,3642.11894508886,Count,18003,335
Indiana,Bartholomew,403.534451285818,Count,18005,342
Indiana,Benton,32.6691251370909,Count,18007,179
Indiana,Blackford,59.9473241322631,Count,18009,183
Indiana,Boone,194.408817456219,Count,18011,185
Indiana,Brown,110.256112737181,Count,18013,188
Indiana,Carroll,135.712098522766,Count,18015,195
Indiana,Cass,186.304522600112,Count,18017,211
Indiana,Clark,788.636557853809,Count,18019,215
Indiana,Clay,152.616897556586,Count,18021,221
Indiana,Clinton,121.025196240439,Count,18023,226
Indiana,Crawford,205.829772231646,Count,18025,232
Indiana,Daviess,770.691260995547,Count,18027,239
Indiana,Dearborn,651.49943822904,Count,18029,242
Indiana,Decatur,168.806611126439,Count,18031,246
Indiana,DeKalb,369.854396018102,Count,18033,249
Indiana,Delaware,744.934851382847,Count,18035,252
Indiana,Dubois,159.079115670641,Count,18037,254
Indiana,Elkhart,1828.18107705272,Count,18039,260
Indiana,Fayette,382.954313038057,Count,18041,263
Indiana,Floyd,291.732422628369,Count,18043,267
Indiana,Fountain,139.5765973173,Count,18045,270
Indiana,Franklin,201.255215496753,Count,18047,272
Indiana,Fulton,291.664950430239,Count,18049,276
Indiana,Gibson,305.58679676833,Count,18051,286
Indiana,Grant,445.178698592049,Count,18053,297
Indiana,Greene,176.890528765903,Count,18055,309
Indiana,Hamilton,783.748913367763,Count,18057,321
Indiana,Hancock,373.185184236252,Count,18059,329
Indiana,Harrison,386.539663367305,Count,18061,334
Indiana,Hendricks,712.738278155385,Count,18063,341
Indiana,Henry,231.090651206758,Count,18065,344
Indiana,Howard,740.160331375189,Count,18067,348
Indiana,Huntington,204.540328058983,Count,18069,352
Indiana,Jackson,271.174571239746,Count,18071,355
Indiana,Jasper,237.653630436651,Count,18073,356
Indiana,Jay,245.11222228157,Count,18075,358
Indiana,Jefferson,377.958196687341,Count,18077,363
Indiana,Jennings,154.843086576949,Count,18079,367
Indiana,Johnson,785.659038417208,Count,18081,370
Indiana,Knox,304.841897314682,Count,18083,376
Indiana,Kosciusko,1053.82807543976,Count,18085,384
Indiana,LaGrange,2525.11989063832,Count,18087,386
Indiana,Lake,3288.69555601796,Count,18089,389
Indiana,LaPorte,905.606687091314,Count,18091,392
Indiana,Lawrence,491.855395399065,Count,18093,396
Indiana,Madison,1143.75139388315,Count,18095,401
Indiana,Marion,5628.71322128225,Count,18097,409
Indiana,Marshall,636.330435691142,Count,18099,412
Indiana,Martin,100.350199980731,Count,18101,418
Indiana,Miami,272.907539844235,Count,18103,420
Indiana,Monroe,1077.53178836245,Count,18105,422
Indiana,Montgomery,322.087812592559,Count,18107,425
Indiana,Morgan,300.927263789574,Count,18109,430
Indiana,Newton,66.63429140203,Count,18111,433
Indiana,Noble,467.87797558041,Count,18113,436
Indiana,Ohio,19.6857165573166,Count,18115,440
Indiana,Orange,284.725129760517,Count,18117,444
Indiana,Owen,269.53296792634,Count,18119,448
Indiana,Parke,256.811050183257,Count,18121,452
Indiana,Perry,120.067548326469,Count,18123,459
Indiana,Pike,267.03710180433,Count,18125,465
Indiana,Porter,844.795784953644,Count,18127,468
Indiana,Posey,182.102782915858,Count,18129,471
Indiana,Pulaski,136.599126505011,Count,18131,477
Indiana,Putnam,201.246729803021,Count,18133,480
Indiana,Randolph,383.298524331288,Count,18135,485
Indiana,Ripley,247.502724558394,Count,18137,488
Indiana,Rush,128.890479370692,Count,18139,493
Indiana,St. Joseph,1597.05947326759,Count,18141,496
Indiana,Scott,145.492313790073,Count,18143,504
Indiana,Shelby,250.605828341401,Count,18145,506
Indiana,Spencer,108.658953470459,Count,18147,509
Indiana,Starke,219.262914609794,Count,18149,512
Indiana,Steuben,468.985006843523,Count,18151,515
Indiana,Sullivan,205.853403181296,Count,18153,518
Indiana,Switzerland,198.015753755011,Count,18155,526
Indiana,Tippecanoe,931.58955156303,Count,18157,530
Indiana,Tipton,367.27901408239,Count,18159,534
Indiana,Union,38.5755937033235,Count,18161,538
Indiana,Vanderburgh,446.475744778176,Count,18163,543
Indiana,Vermillion,136.284418542664,Count,18165,548
Indiana,Vigo,898.901716596366,Count,18167,553
Indiana,Wabash,224.265155093997,Count,18169,555
Indiana,Warren,133.626606035269,Count,18171,567
Indiana,Warrick,253.596786570668,Count,18173,575
Indiana,Washington,373.872680946268,Count,18175,584
Indiana,Wayne,579.286306240714,Count,18177,586
Indiana,Wells,124.065821648052,Count,18179,590
Indiana,White,186.224703299476,Count,18181,594
Indiana,Whitley,207.460596650635,Count,18183,597
Iowa,Adair,61.7697079753479,Count,19001,598
Iowa,Adams,9.35406464752522,Count,19003,602
Iowa,Allamakee,163.691765050402,Count,19005,608
Iowa,Appanoose,149.1085860838,Count,19007,611
Iowa,Audubon,91.7057661390407,Count,19009,615
Iowa,Benton,203.088146311376,Count,19011,619
Iowa,Black Hawk,1159.16191797456,Count,19013,623
Iowa,Boone,116.264918772891,Count,19015,625
Iowa,Bremer,164.862154594622,Count,19017,631
Iowa,Buchanan,277.616486268864,Count,19019,632
Iowa,Buena Vista,185.556800008972,Count,19021,633
Iowa,Butler,210.039374175842,Count,19023,361
Iowa,Calhoun,162.185410779284,Count,19025,365
Iowa,Carroll,111.810309060891,Count,19027,369
Iowa,Cass,96.9646733918195,Count,19029,374
Iowa,Cedar,175.921946528034,Count,19031,379
Iowa,Cerro Gordo,132.023296930013,Count,19033,383
Iowa,Cherokee,54.0180943337221,Count,19035,388
Iowa,Chickasaw,112.816067543836,Count,19037,393
Iowa,Clarke,20.3144590160064,Count,19039,397
Iowa,Clay,124.651351050995,Count,19041,398
Iowa,Clayton,194.949431330017,Count,19043,402
Iowa,Clinton,332.385803728845,Count,19045,404
Iowa,Crawford,176.624412146946,Count,19047,408
Iowa,Dallas,194.604162919997,Count,19049,413
Iowa,Davis,251.512687117539,Count,19051,416
Iowa,Decatur,52.8101395322581,Count,19053,419
Iowa,Delaware,144.581299541586,Count,19055,421
Iowa,Des Moines,235.187574285711,Count,19057,424
Iowa,Dickinson,99.1548087824312,Count,19059,427
Iowa,Dubuque,657.91867403723,Count,19061,434
Iowa,Emmet,42.1715259472561,Count,19063,437
Iowa,Fayette,145.772116569753,Count,19065,442
Iowa,Floyd,132.774209901139,Count,19067,447
Iowa,Franklin,70.0904554898474,Count,19069,451
Iowa,Fremont,116.780816761574,Count,19071,455
Iowa,Greene,115.331460665537,Count,19073,458
Iowa,Grundy,115.369733815647,Count,19075,460
Iowa,Guthrie,103.785184517587,Count,19077,467
Iowa,Hamilton,144.134645137994,Count,19079,469
Iowa,Hancock,91.5339677531103,Count,19081,470
Iowa,Hardin,109.115216148918,Count,19083,475
Iowa,Harrison,117.519100607051,Count,19085,478
Iowa,Henry,278.037623394152,Count,19087,479
Iowa,Howard,109.194477397737,Count,19089,481
Iowa,Humboldt,70.3961266278143,Count,19091,487
Iowa,Ida,29.0632577681897,Count,19093,491
Iowa,Iowa,66.0496260701539,Count,19095,495
Iowa,Jackson,167.157891495035,Count,19097,499
Iowa,Jasper,196.782123863542,Count,19099,505
Iowa,Jefferson,100.339697069752,Count,19101,507
Iowa,Johnson,773.514754180461,Count,19103,508
Iowa,Jones,144.514955942138,Count,19105,516
Iowa,Keokuk,118.633719404459,Count,19107,520
Iowa,Kossuth,146.573533684016,Count,19109,523
Iowa,Lee,239.321751897819,Count,19111,531
Iowa,Linn,1423.7585486046,Count,19113,535
Iowa,Louisa,88.0232362624151,Count,19115,539
Iowa,Lucas,156.367102064145,Count,19117,542
Iowa,Lyon,46.8129115243126,Count,19119,546
Iowa,Madison,92.9202522970107,Count,19121,550
Iowa,Mahaska,149.621830500375,Count,19123,554
Iowa,Marion,173.944153438471,Count,19125,561
Iowa,Marshall,212.975580982431,Count,19127,568
Iowa,Mills,75.9853950724896,Count,19129,569
Iowa,Mitchell,126.018958156362,Count,19131,572
Iowa,Monona,98.4848589426915,Count,19133,576
Iowa,Monroe,47.8581609504697,Count,19135,580
Iowa,Montgomery,77.2514621653047,Count,19137,595
Iowa,Muscatine,368.086957143759,Count,19139,600
Iowa,O'Brien,111.031692856747,Count,19141,604
Iowa,Osceola,45.0711565434049,Count,19143,607
Iowa,Page,94.0674697573211,Count,19145,612
Iowa,Palo Alto,54.108165199502,Count,19147,618
Iowa,Plymouth,111.062872343496,Count,19149,622
Iowa,Pocahontas,75.6991916278637,Count,19151,624
Iowa,Polk,2570.55171266928,Count,19153,629
Iowa,Pottawattamie,769.259951222689,Count,19155,637
Iowa,Poweshiek,150.106924251489,Count,19157,640
Iowa,Ringgold,52.4131104778939,Count,19159,642
Iowa,Sac,120.233902094498,Count,19161,647
Iowa,Scott,654.727225603348,Count,19163,657
Iowa,Shelby,114.004626891221,Count,19165,660
Iowa,Sioux,107.983702587088,Count,19167,663
Iowa,Story,558.147183372384,Count,19169,668
Iowa,Tama,156.173159372181,Count,19171,671
Iowa,Taylor,30.2781658191565,Count,19173,674
Iowa,Union,94.2889870972414,Count,19175,675
Iowa,Van Buren,172.850027808998,Count,19177,678
Iowa,Wapello,378.691653939533,Count,19179,681
Iowa,Warren,253.528724225523,Count,19181,685
Iowa,Washington,118.764159846157,Count,19183,687
Iowa,Wayne,164.777209036213,Count,19185,691
Iowa,Webster,206.083911921265,Count,19187,694
Iowa,Winnebago,71.5843245557173,Count,19189,696
Iowa,Winneshiek,116.094915778465,Count,19191,698
Iowa,Woodbury,1009.8544113304,Count,19193,702
Iowa,Worth,63.2090819990618,Count,19195,703
Iowa,Wright,64.8820331677742,Count,19197,705
Kansas,Allen,215.257983275216,Count,20001,709
Kansas,Anderson,75.5881408021657,Count,20003,712
Kansas,Atchison,182.800327962411,Count,20005,715
Kansas,Barber,28.3518252840735,Count,20007,717
Kansas,Barton,157.583141386111,Count,20009,719
Kansas,Bourbon,107.748941370399,Count,20011,722
Kansas,Brown,80.1786124215393,Count,20013,723
Kansas,Butler,370.182761475485,Count,20015,726
Kansas,Chase,33.5196268691461,Count,20017,729
Kansas,Chautauqua,32.1506582719994,Count,20019,730
Kansas,Cherokee,319.961618567305,Count,20021,732
Kansas,Cheyenne,39.7357984141283,Count,20023,736
Kansas,Clark,16.1965928182745,Count,20025,738
Kansas,Clay,46.4913862155573,Count,20027,739
Kansas,Cloud,58.6955558727209,Count,20029,740
Kansas,Coffey,73.0822597745524,Count,20031,745
Kansas,Comanche,17.1385706360294,Count,20033,748
Kansas,Cowley,174.288627888147,Count,20035,752
Kansas,Crawford,596.605571034126,Count,20037,756
Kansas,Decatur,1.56397644838972,Count,20039,759
Kansas,Dickinson,99.9231659974723,Count,20041,762
Kansas,Doniphan,171.016571619393,Count,20043,765
Kansas,Douglas,357.980960527247,Count,20045,767
Kansas,Edwards,18.230768155953,Count,20047,770
Kansas,Elk,34.6543932115425,Count,20049,773
Kansas,Ellis,154.640167344722,Count,20051,774
Kansas,Ellsworth,26.9032884780455,Count,20053,776
Kansas,Finney,154.946853484373,Count,20055,778
Kansas,Ford,276.188769419097,Count,20057,784
Kansas,Franklin,271.847853832993,Count,20059,786
Kansas,Geary,385.651820934574,Count,20061,788
Kansas,Gove,8.56730753068223,Count,20063,790
Kansas,Graham,1.2551933335601,Count,20065,791
Kansas,Grant,14.9341135428556,Count,20067,794
Kansas,Gray,33.9488406316801,Count,20069,798
Kansas,Greeley,11.5781242587888,Count,20071,801
Kansas,Greenwood,93.268345114567,Count,20073,803
Kansas,Hamilton,27.3132673623864,Count,20075,805
Kansas,Harper,20.8876123018896,Count,20077,807
Kansas,Harvey,204.662785897206,Count,20079,812
Kansas,Haskell,79.0439522116939,Count,20081,815
Kansas,Hodgeman,25.5082594657775,Count,20083,818
Kansas,Jackson,123.840061822518,Count,20085,819
Kansas,Jefferson,219.412864383237,Count,20087,821
Kansas,Jewell,59.8106162743225,Count,20089,822
Kansas,Johnson,1227.92228517348,Count,20091,824
Kansas,Kearny,42.1039880742412,Count,20093,826
Kansas,Kingman,72.1167580412737,Count,20095,827
Kansas,Kiowa,46.9117999977383,Count,20097,829
Kansas,Labette,185.051314330786,Count,20099,831
Kansas,Lane,42.041357381919,Count,20101,833
Kansas,Leavenworth,557.491565858768,Count,20103,836
Kansas,Lincoln,11.9392069920557,Count,20105,838
Kansas,Linn,103.052732054993,Count,20107,840
Kansas,Logan,12.2530139011625,Count,20109,842
Kansas,Lyon,98.0467349848704,Count,20111,844
Kansas,McPherson,189.125081577885,Count,20113,846
Kansas,Marion,79.8818552588924,Count,20115,848
Kansas,Marshall,52.0372073165418,Count,20117,850
Kansas,Meade,23.1211100701097,Count,20119,851
Kansas,Miami,200.683356131205,Count,20121,853
Kansas,Mitchell,54.0104520854465,Count,20123,854
Kansas,Montgomery,244.545957255486,Count,20125,856
Kansas,Morris,48.4311063829637,Count,20127,858
Kansas,Morton,15.9807802197411,Count,20129,859
Kansas,Nemaha,130.318338194195,Count,20131,861
Kansas,Neosho,63.8089165375051,Count,20133,862
Kansas,Ness,10.0312324078872,Count,20135,864
Kansas,Norton,17.3986405201151,Count,20137,866
Kansas,Osage,109.311067486828,Count,20139,867
Kansas,Osborne,24.094678439035,Count,20141,869
Kansas,Ottawa,17.6289864256199,Count,20143,870
Kansas,Pawnee,18.7050781254949,Count,20145,872
Kansas,Phillips,46.0257214566654,Count,20147,873
Kansas,Pottawatomie,96.9092478561324,Count,20149,876
Kansas,Pratt,37.7463300773725,Count,20151,878
Kansas,Rawlins,18.0332788242488,Count,20153,880
Kansas,Reno,638.910251171004,Count,20155,882
Kansas,Republic,61.0122857152136,Count,20157,884
Kansas,Rice,54.3906810800086,Count,20159,886
Kansas,Riley,752.661236304027,Count,20161,888
Kansas,Rooks,13.9070501851724,Count,20163,889
Kansas,Rush,59.4739892731385,Count,20165,891
Kansas,Russell,92.6125890668447,Count,20167,893
Kansas,Saline,197.957159268543,Count,20169,895
Kansas,Scott,0.249055350564959,Count,20171,897
Kansas,Sedgwick,3071.42936125239,Count,20173,898
Kansas,Seward,178.70203388906,Count,20175,900
Kansas,Shawnee,1376.26542167702,Count,20177,902
Kansas,Sheridan,38.4320417362493,Count,20179,904
Kansas,Sherman,152.37809364507,Count,20181,907
Kansas,Smith,28.419163861726,Count,20183,909
Kansas,Stafford,56.1177890271262,Count,20185,911
Kansas,Stanton,3.33073910128436,Count,20187,913
Kansas,Stevens,0.669309326889561,Count,20189,914
Kansas,Sumner,241.496274669003,Count,20191,916
Kansas,Thomas,131.940044268095,Count,20193,917
Kansas,Trego,3.1171626068474,Count,20195,919
Kansas,Wabaunsee,89.2259688632137,Count,20197,920
Kansas,Wallace,3.53657064538702,Count,20199,921
Kansas,Washington,75.2736781267839,Count,20201,922
Kansas,Wichita,13.2980189302443,Count,20203,923
Kansas,Wilson,81.6880480301223,Count,20205,925
Kansas,Woodson,54.8232563528011,Count,20207,926
Kansas,Wyandotte,1679.97042473219,Count,20209,927
Kentucky,Adair,306.977949388383,Count,21001,928
Kentucky,Allen,319.908380467202,Count,21003,929
Kentucky,Anderson,137.492903600987,Count,21005,930
Kentucky,Ballard,214.436609827401,Count,21007,932
Kentucky,Barren,455.112215561556,Count,21009,933
Kentucky,Bath,195.911483544882,Count,21011,934
Kentucky,Bell,1101.34484581145,Count,21013,936
Kentucky,Boone,496.815715745837,Count,21015,1002
Kentucky,Bourbon,176.287307592864,Count,21017,1005
Kentucky,Boyd,492.178818108579,Count,21019,1008
Kentucky,Boyle,313.814995180618,Count,21021,1010
Kentucky,Bracken,186.941623312077,Count,21023,1013
Kentucky,Breathitt,538.725160453102,Count,21025,1017
Kentucky,Breckinridge,368.172024762586,Count,21027,1020
Kentucky,Bullitt,522.914594904358,Count,21029,1024
Kentucky,Butler,217.821950922775,Count,21031,1026
Kentucky,Caldwell,113.525263569119,Count,21033,1031
Kentucky,Calloway,398.955817941825,Count,21035,1033
Kentucky,Campbell,556.178116769316,Count,21037,1035
Kentucky,Carlisle,92.9986547248331,Count,21039,1039
Kentucky,Carroll,332.778373897913,Count,21041,1041
Kentucky,Carter,498.013755386631,Count,21043,1044
Kentucky,Casey,363.258512130719,Count,21045,1048
Kentucky,Christian,690.33071014905,Count,21047,1050
Kentucky,Clark,172.101561194915,Count,21049,1053
Kentucky,Clay,693.353747800877,Count,21051,1056
Kentucky,Clinton,260.825930461887,Count,21053,1059
Kentucky,Crittenden,242.132661711042,Count,21055,1064
Kentucky,Cumberland,134.669071078204,Count,21057,1067
Kentucky,Daviess,482.299154559294,Count,21059,1071
Kentucky,Edmonson,180.866700636137,Count,21061,1073
Kentucky,Elliott,304.87530781787,Count,21063,1075
Kentucky,Estill,640.155178735414,Count,21065,1077
Kentucky,Fayette,1898.22237891325,Count,21067,1080
Kentucky,Fleming,441.205477527939,Count,21069,1083
Kentucky,Floyd,1298.47107022699,Count,21071,1085
Kentucky,Franklin,295.125891721874,Count,21073,1086
Kentucky,Fulton,84.7813539832584,Count,21075,1088
Kentucky,Gallatin,139.466575598041,Count,21077,1090
Kentucky,Garrard,326.894794433099,Count,21079,1092
Kentucky,Grant,268.285933843471,Count,21081,1094
Kentucky,Graves,433.354053038676,Count,21083,1097
Kentucky,Grayson,554.081089243853,Count,21085,1100
Kentucky,Green,222.206572789559,Count,21087,1102
Kentucky,Greenup,499.450935608904,Count,21089,1105
Kentucky,Hancock,110.540399276378,Count,21091,1107
Kentucky,Hardin,774.659812346015,Count,21093,1110
Kentucky,Harlan,847.466389159289,Count,21095,1114
Kentucky,Harrison,160.533398705297,Count,21097,1119
Kentucky,Hart,457.821368455714,Count,21099,1121
Kentucky,Henderson,363.575011886342,Count,21101,1126
Kentucky,Henry,265.265196213644,Count,21103,1129
Kentucky,Hickman,176.131179046361,Count,21105,1130
Kentucky,Hopkins,536.059140955786,Count,21107,1136
Kentucky,Jackson,443.015798204214,Count,21109,1140
Kentucky,Jefferson,3230.69053914266,Count,21111,1143
Kentucky,Jessamine,190.582593565203,Count,21113,1145
Kentucky,Johnson,559.564814042785,Count,21115,1148
Kentucky,Kenton,886.31105679664,Count,21117,1151
Kentucky,Knott,684.522278358781,Count,21119,1154
Kentucky,Knox,1042.18342337064,Count,21121,1159
Kentucky,Larue,80.7257049416498,Count,21123,1162
Kentucky,Laurel,1065.71592645837,Count,21125,1166
Kentucky,Lawrence,254.248436830987,Count,21127,1167
Kentucky,Lee,246.48318447516,Count,21129,1171
Kentucky,Leslie,458.022950892049,Count,21131,1175
Kentucky,Letcher,1049.82990257113,Count,21133,1178
Kentucky,Lewis,384.862791964573,Count,21135,1180
Kentucky,Lincoln,522.828615313493,Count,21137,1184
Kentucky,Livingston,89.0286830153269,Count,21139,1187
Kentucky,Logan,407.166334275815,Count,21141,1190
Kentucky,Lyon,120.779829124239,Count,21143,1193
Kentucky,McCracken,690.68993618024,Count,21145,1196
Kentucky,McCreary,521.367948011278,Count,21147,1198
Kentucky,McLean,111.270550617355,Count,21149,1201
Kentucky,Madison,630.102047407544,Count,21151,1204
Kentucky,Magoffin,444.197021107558,Count,21153,1206
Kentucky,Marion,242.485049784761,Count,21155,1210
Kentucky,Marshall,271.857249012408,Count,21157,1213
Kentucky,Martin,422.460093775251,Count,21159,1215
Kentucky,Mason,286.764499601653,Count,21161,1217
Kentucky,Meade,297.617299778666,Count,21163,1220
Kentucky,Menifee,140.35720723524,Count,21165,1222
Kentucky,Mercer,288.025677796939,Count,21167,1225
Kentucky,Metcalfe,154.087528892114,Count,21169,1228
Kentucky,Monroe,324.175364543248,Count,21171,1230
Kentucky,Montgomery,715.595924528276,Count,21173,1233
Kentucky,Morgan,336.640053451232,Count,21175,1235
Kentucky,Muhlenberg,366.559451652314,Count,21177,1238
Kentucky,Nelson,313.502519741971,Count,21179,1243
Kentucky,Nicholas,133.976186952999,Count,21181,1246
Kentucky,Ohio,494.239890783801,Count,21183,1249
Kentucky,Oldham,353.642303174488,Count,21185,1252
Kentucky,Owen,112.305337745707,Count,21187,1255
Kentucky,Owsley,180.126554760938,Count,21189,1257
Kentucky,Pendleton,227.295379855918,Count,21191,1260
Kentucky,Perry,1150.74597883879,Count,21193,1265
Kentucky,Pike,1802.67653451661,Count,21195,1267
Kentucky,Powell,229.19969984253,Count,21197,1270
Kentucky,Pulaski,1249.6070594966,Count,21199,1272
Kentucky,Robertson,57.9193458780163,Count,21201,1273
