State,County,Specialized food stores per 1000 pop 2011 (SPECSPTH11),Units,FIPS,FID
Kansas,Barton,0.108291521,"# per 1,000 pop",20009,719
Kansas,Bourbon,0.0,"# per 1,000 pop",20011,722
Kansas,Brown,0.0,"# per 1,000 pop",20013,723
Kansas,Butler,0.091149394,"# per 1,000 pop",20015,726
Kansas,Chase,0.0,"# per 1,000 pop",20017,729
Kansas,Chautauqua,0.0,"# per 1,000 pop",20019,730
Kansas,Cherokee,0.046834,"# per 1,000 pop",20021,732
Kansas,Cheyenne,0.0,"# per 1,000 pop",20023,736
Kansas,Clark,0.0,"# per 1,000 pop",20025,738
Kansas,Clay,0.117288295,"# per 1,000 pop",20027,739
Kansas,Cloud,0.106190931,"# per 1,000 pop",20029,740
Kansas,Coffey,0.0,"# per 1,000 pop",20031,745
Kansas,Comanche,0.0,"# per 1,000 pop",20033,748
Kansas,Cowley,0.0275976,"# per 1,000 pop",20035,752
Kansas,Crawford,0.076561862,"# per 1,000 pop",20037,756
Kansas,Decatur,0.0,"# per 1,000 pop",20039,759
Kansas,Dickinson,0.10163118,"# per 1,000 pop",20041,762
Kansas,Doniphan,0.0,"# per 1,000 pop",20043,765
Kansas,Douglas,0.0177966,"# per 1,000 pop",20045,767
Kansas,Edwards,0.330797221,"# per 1,000 pop",20047,770
Kansas,Elk,0.0,"# per 1,000 pop",20049,773
Kansas,Ellis,0.173900946,"# per 1,000 pop",20051,774
Kansas,Ellsworth,0.0,"# per 1,000 pop",20053,776
Kansas,Finney,0.134716422,"# per 1,000 pop",20055,778
Kansas,Ford,0.0,"# per 1,000 pop",20057,784
Kansas,Franklin,0.0386907,"# per 1,000 pop",20059,786
Kansas,Geary,0.0283487,"# per 1,000 pop",20061,788
Kansas,Gove,0.0,"# per 1,000 pop",20063,790
Kansas,Graham,0.378931413,"# per 1,000 pop",20065,791
Kansas,Grant,0.0,"# per 1,000 pop",20067,794
Kansas,Gray,0.164284541,"# per 1,000 pop",20069,798
Kansas,Greeley,0.0,"# per 1,000 pop",20071,801
Kansas,Greenwood,0.0,"# per 1,000 pop",20073,803
Kansas,Hamilton,0.0,"# per 1,000 pop",20075,805
Kansas,Harper,0.168406871,"# per 1,000 pop",20077,807
Kansas,Harvey,0.0576369,"# per 1,000 pop",20079,812
Kansas,Haskell,0.0,"# per 1,000 pop",20081,815
Kansas,Hodgeman,0.0,"# per 1,000 pop",20083,818
Kansas,Jackson,0.074493445,"# per 1,000 pop",20085,819
Kansas,Jefferson,0.105507491,"# per 1,000 pop",20087,821
Kansas,Jewell,0.0,"# per 1,000 pop",20089,822
Kansas,Johnson,0.06874593,"# per 1,000 pop",20091,824
Kansas,Kearny,0.0,"# per 1,000 pop",20093,826
Kansas,Kingman,0.0,"# per 1,000 pop",20095,827
Kansas,Kiowa,0.0,"# per 1,000 pop",20097,829
Kansas,Labette,0.0,"# per 1,000 pop",20099,831
Kansas,Lane,0.0,"# per 1,000 pop",20101,833
Kansas,Leavenworth,0.0389342,"# per 1,000 pop",20103,836
Kansas,Lincoln,0.0,"# per 1,000 pop",20105,838
Kansas,Linn,0.104036621,"# per 1,000 pop",20107,840
Kansas,Logan,0.0,"# per 1,000 pop",20109,842
Kansas,Lyon,0.118934348,"# per 1,000 pop",20111,844
Kansas,McPherson,0.137390946,"# per 1,000 pop",20113,846
Kansas,Marion,0.0,"# per 1,000 pop",20115,848
Kansas,Marshall,0.100200401,"# per 1,000 pop",20117,850
Kansas,Meade,0.0,"# per 1,000 pop",20119,851
Kansas,Miami,0.0305483,"# per 1,000 pop",20121,853
Kansas,Mitchell,0.0,"# per 1,000 pop",20123,854
Kansas,Montgomery,0.08626143,"# per 1,000 pop",20125,856
Kansas,Morris,0.170473917,"# per 1,000 pop",20127,858
Kansas,Morton,0.0,"# per 1,000 pop",20129,859
Kansas,Nemaha,0.198275007,"# per 1,000 pop",20131,861
Kansas,Neosho,0.0,"# per 1,000 pop",20133,862
Kansas,Ness,0.0,"# per 1,000 pop",20135,864
Kansas,Norton,0.176803395,"# per 1,000 pop",20137,866
Kansas,Osage,0.0,"# per 1,000 pop",20139,867
Kansas,Osborne,0.0,"# per 1,000 pop",20141,869
Kansas,Ottawa,0.0,"# per 1,000 pop",20143,870
Kansas,Pawnee,0.143307538,"# per 1,000 pop",20145,872
Kansas,Phillips,0.0,"# per 1,000 pop",20147,873
Kansas,Pottawatomie,0.090793536,"# per 1,000 pop",20149,876
Kansas,Pratt,0.103691414,"# per 1,000 pop",20151,878
Kansas,Rawlins,0.0,"# per 1,000 pop",20153,880
Kansas,Reno,0.0620877,"# per 1,000 pop",20155,882
Kansas,Republic,0.0,"# per 1,000 pop",20157,884
Kansas,Rice,0.0,"# per 1,000 pop",20159,886
Kansas,Riley,0.068166326,"# per 1,000 pop",20161,888
Kansas,Rooks,0.0,"# per 1,000 pop",20163,889
Kansas,Rush,0.0,"# per 1,000 pop",20165,891
Kansas,Russell,0.0,"# per 1,000 pop",20167,893
Kansas,Saline,0.071655053,"# per 1,000 pop",20169,895
Kansas,Scott,0.0,"# per 1,000 pop",20171,897
Kansas,Sedgwick,0.069871716,"# per 1,000 pop",20173,898
Kansas,Seward,0.0,"# per 1,000 pop",20175,900
Kansas,Shawnee,0.078257321,"# per 1,000 pop",20177,902
Kansas,Sheridan,0.0,"# per 1,000 pop",20179,904
Kansas,Sherman,0.165180046,"# per 1,000 pop",20181,907
Kansas,Smith,0.0,"# per 1,000 pop",20183,909
Kansas,Stafford,0.0,"# per 1,000 pop",20185,911
Kansas,Stanton,0.0,"# per 1,000 pop",20187,913
Kansas,Stevens,0.0,"# per 1,000 pop",20189,914
Kansas,Sumner,0.0420433,"# per 1,000 pop",20191,916
Kansas,Thomas,0.0,"# per 1,000 pop",20193,917
Kansas,Trego,0.0,"# per 1,000 pop",20195,919
Kansas,Wabaunsee,0.0,"# per 1,000 pop",20197,920
Kansas,Wallace,0.0,"# per 1,000 pop",20199,921
Kansas,Washington,0.171850833,"# per 1,000 pop",20201,922
Kansas,Wichita,0.0,"# per 1,000 pop",20203,923
Kansas,Wilson,0.0,"# per 1,000 pop",20205,925
Kansas,Woodson,0.0,"# per 1,000 pop",20207,926
Kansas,Wyandotte,0.094923492,"# per 1,000 pop",20209,927
Kentucky,Adair,0.0,"# per 1,000 pop",21001,928
Kentucky,Allen,0.0,"# per 1,000 pop",21003,929
Kentucky,Anderson,0.0,"# per 1,000 pop",21005,930
Kentucky,Ballard,0.0,"# per 1,000 pop",21007,932
Kentucky,Barren,0.0236273,"# per 1,000 pop",21009,933
Kentucky,Bath,0.0,"# per 1,000 pop",21011,934
Kentucky,Bell,0.0348967,"# per 1,000 pop",21013,936
Kentucky,Boone,0.0411489,"# per 1,000 pop",21015,1002
Kentucky,Bourbon,0.0,"# per 1,000 pop",21017,1005
Kentucky,Boyd,0.101179756,"# per 1,000 pop",21019,1008
Kentucky,Boyle,0.0347705,"# per 1,000 pop",21021,1010
Kentucky,Bracken,0.0,"# per 1,000 pop",21023,1013
Kentucky,Breathitt,0.0,"# per 1,000 pop",21025,1017
Kentucky,Breckinridge,0.0,"# per 1,000 pop",21027,1020
Kentucky,Bullitt,0.0132963,"# per 1,000 pop",21029,1024
Kentucky,Butler,0.0,"# per 1,000 pop",21031,1026
Kentucky,Caldwell,0.0,"# per 1,000 pop",21033,1031
Kentucky,Calloway,0.0265569,"# per 1,000 pop",21035,1033
Kentucky,Campbell,0.0329442,"# per 1,000 pop",21037,1035
Kentucky,Carlisle,0.0,"# per 1,000 pop",21039,1039
Kentucky,Carroll,0.0,"# per 1,000 pop",21041,1041
Kentucky,Carter,0.0,"# per 1,000 pop",21043,1044
Kentucky,Casey,0.0,"# per 1,000 pop",21045,1048
Kentucky,Christian,0.0136116,"# per 1,000 pop",21047,1050
Kentucky,Clark,0.0564366,"# per 1,000 pop",21049,1053
Kentucky,Clay,0.0,"# per 1,000 pop",21051,1056
Kentucky,Clinton,0.0,"# per 1,000 pop",21053,1059
Kentucky,Crittenden,0.0,"# per 1,000 pop",21055,1064
Kentucky,Cumberland,0.0,"# per 1,000 pop",21057,1067
Kentucky,Daviess,0.030869,"# per 1,000 pop",21059,1071
Kentucky,Edmonson,0.0,"# per 1,000 pop",21061,1073
Kentucky,Elliott,0.0,"# per 1,000 pop",21063,1075
Kentucky,Estill,0.0,"# per 1,000 pop",21065,1077
Kentucky,Fayette,0.0597276,"# per 1,000 pop",21067,1080
Kentucky,Fleming,0.068989307,"# per 1,000 pop",21069,1083
Kentucky,Floyd,0.0,"# per 1,000 pop",21071,1085
Kentucky,Franklin,0.0608593,"# per 1,000 pop",21073,1086
Kentucky,Fulton,0.0,"# per 1,000 pop",21075,1088
Kentucky,Gallatin,0.232342007,"# per 1,000 pop",21077,1090
Kentucky,Garrard,0.0,"# per 1,000 pop",21079,1092
Kentucky,Grant,0.0,"# per 1,000 pop",21081,1094
Kentucky,Graves,0.0266184,"# per 1,000 pop",21083,1097
Kentucky,Grayson,0.0,"# per 1,000 pop",21085,1100
Kentucky,Green,0.089349535,"# per 1,000 pop",21087,1102
Kentucky,Greenup,0.054305,"# per 1,000 pop",21089,1105
Kentucky,Hancock,0.0,"# per 1,000 pop",21091,1107
Kentucky,Hardin,0.0465207,"# per 1,000 pop",21093,1110
Kentucky,Harlan,0.0,"# per 1,000 pop",21095,1114
Kentucky,Harrison,0.0,"# per 1,000 pop",21097,1119
Kentucky,Hart,0.0,"# per 1,000 pop",21099,1121
Kentucky,Henderson,0.0215857,"# per 1,000 pop",21101,1126
Kentucky,Henry,0.0,"# per 1,000 pop",21103,1129
Kentucky,Hickman,0.0,"# per 1,000 pop",21105,1130
Kentucky,Hopkins,0.0213475,"# per 1,000 pop",21107,1136
Kentucky,Jackson,0.0,"# per 1,000 pop",21109,1140
Kentucky,Jefferson,0.054935,"# per 1,000 pop",21111,1143
Kentucky,Jessamine,0.061356,"# per 1,000 pop",21113,1145
Kentucky,Johnson,0.0,"# per 1,000 pop",21115,1148
Kentucky,Kenton,0.062341,"# per 1,000 pop",21117,1151
Kentucky,Knott,0.0,"# per 1,000 pop",21119,1154
Kentucky,Knox,0.0313706,"# per 1,000 pop",21121,1159
Kentucky,Larue,0.07047713,"# per 1,000 pop",21123,1162
Kentucky,Laurel,0.0,"# per 1,000 pop",21125,1166
Kentucky,Lawrence,0.0,"# per 1,000 pop",21127,1167
Kentucky,Lee,0.0,"# per 1,000 pop",21129,1171
Kentucky,Leslie,0.0,"# per 1,000 pop",21131,1175
Kentucky,Letcher,0.0,"# per 1,000 pop",21133,1178
Kentucky,Lewis,0.0,"# per 1,000 pop",21135,1180
Kentucky,Lincoln,0.0,"# per 1,000 pop",21137,1184
Kentucky,Livingston,0.105229927,"# per 1,000 pop",21139,1187
Kentucky,Logan,0.0372731,"# per 1,000 pop",21141,1190
Kentucky,Lyon,0.0,"# per 1,000 pop",21143,1193
Kentucky,McCracken,0.09114524,"# per 1,000 pop",21145,1196
Kentucky,McCreary,0.0,"# per 1,000 pop",21147,1198
Kentucky,McLean,0.0,"# per 1,000 pop",21149,1201
Kentucky,Madison,0.0235933,"# per 1,000 pop",21151,1204
Kentucky,Magoffin,0.0,"# per 1,000 pop",21153,1206
Kentucky,Marion,0.0,"# per 1,000 pop",21155,1210
Kentucky,Marshall,0.0,"# per 1,000 pop",21157,1213
Kentucky,Martin,0.0,"# per 1,000 pop",21159,1215
Kentucky,Mason,0.0569866,"# per 1,000 pop",21161,1217
Kentucky,Meade,0.0,"# per 1,000 pop",21163,1220
Kentucky,Menifee,0.0,"# per 1,000 pop",21165,1222
Kentucky,Mercer,0.0,"# per 1,000 pop",21167,1225
Kentucky,Metcalfe,0.0,"# per 1,000 pop",21169,1228
Kentucky,Monroe,0.091633831,"# per 1,000 pop",21171,1230
Kentucky,Montgomery,0.0373804,"# per 1,000 pop",21173,1233
Kentucky,Morgan,0.072880985,"# per 1,000 pop",21175,1235
Kentucky,Muhlenberg,0.0317188,"# per 1,000 pop",21177,1238
Kentucky,Nelson,0.090785293,"# per 1,000 pop",21179,1243
Kentucky,Nicholas,0.0,"# per 1,000 pop",21181,1246
Kentucky,Ohio,0.0,"# per 1,000 pop",21183,1249
Kentucky,Oldham,0.065858799,"# per 1,000 pop",21185,1252
Kentucky,Owen,0.0,"# per 1,000 pop",21187,1255
Kentucky,Owsley,0.0,"# per 1,000 pop",21189,1257
Kentucky,Pendleton,0.0,"# per 1,000 pop",21191,1260
Kentucky,Perry,0.0,"# per 1,000 pop",21193,1265
Kentucky,Pike,0.0462207,"# per 1,000 pop",21195,1267
Kentucky,Powell,0.0,"# per 1,000 pop",21197,1270
Kentucky,Pulaski,0.0314966,"# per 1,000 pop",21199,1272
Kentucky,Robertson,0.0,"# per 1,000 pop",21201,1273
Kentucky,Rockcastle,0.0584488,"# per 1,000 pop",21203,1276
Kentucky,Rowan,0.0,"# per 1,000 pop",21205,1279
Kentucky,Russell,0.113096584,"# per 1,000 pop",21207,1282
Kentucky,Scott,0.0,"# per 1,000 pop",21209,1283
Kentucky,Shelby,0.0466538,"# per 1,000 pop",21211,1285
Kentucky,Simpson,0.0,"# per 1,000 pop",21213,1287
Kentucky,Spencer,0.0,"# per 1,000 pop",21215,1000
Kentucky,Taylor,0.0400112,"# per 1,000 pop",21217,1003
Kentucky,Todd,0.080580177,"# per 1,000 pop",21219,1006
Kentucky,Trigg,0.0,"# per 1,000 pop",21221,1009
Kentucky,Trimble,0.113417262,"# per 1,000 pop",21223,1012
Kentucky,Union,0.0,"# per 1,000 pop",21225,1016
Kentucky,Warren,0.0345396,"# per 1,000 pop",21227,1019
Kentucky,Washington,0.0,"# per 1,000 pop",21229,1023
Kentucky,Wayne,0.0478721,"# per 1,000 pop",21231,1027
Kentucky,Webster,0.0,"# per 1,000 pop",21233,1029
Kentucky,Whitley,0.0278854,"# per 1,000 pop",21235,1034
Kentucky,Wolfe,0.0,"# per 1,000 pop",21237,1037
Kentucky,Woodford,0.0,"# per 1,000 pop",21239,1042
Louisiana,Acadia,0.080872125,"# per 1,000 pop",22001,1046
Louisiana,Allen,0.0,"# per 1,000 pop",22003,1051
Louisiana,Ascension,0.0545474,"# per 1,000 pop",22005,1055
Louisiana,Assumption,0.086296168,"# per 1,000 pop",22007,1060
Louisiana,Avoyelles,0.143557842,"# per 1,000 pop",22009,1062
Louisiana,Beauregard,0.08312552,"# per 1,000 pop",22011,1066
Louisiana,Bienville,0.0,"# per 1,000 pop",22013,1069
Louisiana,Bossier,0.0416587,"# per 1,000 pop",22015,1076
Louisiana,Caddo,0.0466932,"# per 1,000 pop",22017,1079
Louisiana,Calcasieu,0.0412769,"# per 1,000 pop",22019,1081
Louisiana,Caldwell,0.0,"# per 1,000 pop",22021,1084
Louisiana,Cameron,0.0,"# per 1,000 pop",22023,1089
Louisiana,Catahoula,0.097238429,"# per 1,000 pop",22025,1093
Louisiana,Claiborne,0.0,"# per 1,000 pop",22027,1095
Louisiana,Concordia,0.0479962,"# per 1,000 pop",22029,1098
Louisiana,De Soto,0.0,"# per 1,000 pop",22031,1103
Louisiana,East Baton Rouge,0.104271032,"# per 1,000 pop",22033,1108
Louisiana,East Carroll,0.130599451,"# per 1,000 pop",22035,1111
Louisiana,East Feliciana,0.0,"# per 1,000 pop",22037,1115
Louisiana,Evangeline,0.0591331,"# per 1,000 pop",22039,1118
Louisiana,Franklin,0.0,"# per 1,000 pop",22041,1123
Louisiana,Grant,0.0,"# per 1,000 pop",22043,1127
Louisiana,Iberia,0.081628211,"# per 1,000 pop",22045,1133
Louisiana,Iberville,0.0599646,"# per 1,000 pop",22047,1134
Louisiana,Jackson,0.0,"# per 1,000 pop",22049,1138
Louisiana,Jefferson,0.089854712,"# per 1,000 pop",22051,1147
Louisiana,Jefferson Davis,0.126622349,"# per 1,000 pop",22053,1155
Louisiana,Lafayette,0.066852368,"# per 1,000 pop",22055,1161
Louisiana,Lafourche,0.092772985,"# per 1,000 pop",22057,1280
Louisiana,La Salle,0.0,"# per 1,000 pop",22059,1289
Louisiana,Lincoln,0.0425053,"# per 1,000 pop",22061,1291
Louisiana,Livingston,0.0384143,"# per 1,000 pop",22063,1295
Louisiana,Madison,0.0,"# per 1,000 pop",22065,1297
Louisiana,Morehouse,0.0363954,"# per 1,000 pop",22067,1299
Louisiana,Natchitoches,0.076198217,"# per 1,000 pop",22069,1301
Louisiana,Orleans,0.094271352,"# per 1,000 pop",22071,1304
Louisiana,Ouachita,0.0388113,"# per 1,000 pop",22073,1306
Louisiana,Plaquemines,0.169577751,"# per 1,000 pop",22075,1427
Louisiana,Pointe Coupee,0.0438654,"# per 1,000 pop",22077,1431
Louisiana,Rapides,0.068179752,"# per 1,000 pop",22079,1434
Louisiana,Red River,0.0,"# per 1,000 pop",22081,1436
Louisiana,Richland,0.0,"# per 1,000 pop",22083,1439
Louisiana,Sabine,0.0,"# per 1,000 pop",22085,1441
Louisiana,St. Bernard,0.126566257,"# per 1,000 pop",22087,1463
Louisiana,St. Charles,0.0190927,"# per 1,000 pop",22089,1466
Louisiana,St. Helena,0.0,"# per 1,000 pop",22091,1467
Louisiana,St. James,0.0459053,"# per 1,000 pop",22093,1468
Louisiana,St. John the Baptist,0.066589719,"# per 1,000 pop",22095,1469
Louisiana,St. Landry,0.107874865,"# per 1,000 pop",22097,1471
Louisiana,St. Martin,0.094736443,"# per 1,000 pop",22099,1473
Louisiana,St. Mary,0.0184723,"# per 1,000 pop",22101,1474
Louisiana,St. Tammany,0.0422333,"# per 1,000 pop",22103,1475
Louisiana,Tangipahoa,0.073392101,"# per 1,000 pop",22105,1476
Louisiana,Tensas,0.0,"# per 1,000 pop",22107,1479
Louisiana,Terrebonne,0.125455898,"# per 1,000 pop",22109,1501
Louisiana,Union,0.0,"# per 1,000 pop",22111,1507
Louisiana,Vermilion,0.171791788,"# per 1,000 pop",22113,1510
Louisiana,Vernon,0.0382826,"# per 1,000 pop",22115,1513
Louisiana,Washington,0.0,"# per 1,000 pop",22117,1516
Louisiana,Webster,0.0242524,"# per 1,000 pop",22119,1518
Louisiana,West Baton Rouge,0.207494709,"# per 1,000 pop",22121,1520
Louisiana,West Carroll,0.0,"# per 1,000 pop",22123,1522
Louisiana,West Feliciana,0.064499484,"# per 1,000 pop",22125,1524
Louisiana,Winn,0.0,"# per 1,000 pop",22127,1529
Maine,Androscoggin,0.083802784,"# per 1,000 pop",23001,1532
Maine,Aroostook,0.0,"# per 1,000 pop",23003,1535
Maine,Cumberland,0.123850403,"# per 1,000 pop",23005,1608
Maine,Franklin,0.195242589,"# per 1,000 pop",23007,1619
Maine,Hancock,0.146727069,"# per 1,000 pop",23009,1748
Maine,Kennebec,0.098550487,"# per 1,000 pop",23011,1755
Maine,Knox,0.126058895,"# per 1,000 pop",23013,1774
Maine,Lincoln,0.291766354,"# per 1,000 pop",23015,1835
Maine,Oxford,0.034629,"# per 1,000 pop",23017,1842
Maine,Penobscot,0.078067567,"# per 1,000 pop",23019,1846
Maine,Piscataquis,0.17281106,"# per 1,000 pop",23021,1851
Maine,Sagadahoc,0.085414116,"# per 1,000 pop",23023,1855
Maine,Somerset,0.0385171,"# per 1,000 pop",23025,1860
Maine,Waldo,0.102970705,"# per 1,000 pop",23027,1865
Maine,Washington,0.030567,"# per 1,000 pop",23029,1884
Maine,York,0.136221223,"# per 1,000 pop",23031,1901
Maryland,Allegany,0.08044513,"# per 1,000 pop",24001,1905
Maryland,Anne Arundel,0.075233085,"# per 1,000 pop",24003,1925
Maryland,Baltimore County,0.084841629,"# per 1,000 pop",24005,1939
Maryland,Calvert,0.100759052,"# per 1,000 pop",24009,1946
Maryland,Caroline,0.060794,"# per 1,000 pop",24011,1949
Maryland,Carroll,0.0419114,"# per 1,000 pop",24013,1955
Maryland,Cecil,0.0295319,"# per 1,000 pop",24015,1963
Maryland,Charles,0.0603189,"# per 1,000 pop",24017,1294
Maryland,Dorchester,0.0611621,"# per 1,000 pop",24019,1346
Maryland,Frederick,0.067405317,"# per 1,000 pop",24021,1357
Maryland,Garrett,0.165909015,"# per 1,000 pop",24023,1361
Maryland,Harford,0.081060268,"# per 1,000 pop",24025,1372
Maryland,Howard,0.0816721,"# per 1,000 pop",24027,1379
Maryland,Kent,0.197530864,"# per 1,000 pop",24029,1394
Maryland,Montgomery,0.074497194,"# per 1,000 pop",24031,1398
Maryland,Prince George's,0.0548823,"# per 1,000 pop",24033,1403
Maryland,Queen Anne's,0.145017609,"# per 1,000 pop",24035,1413
Maryland,St. Mary's,0.074359809,"# per 1,000 pop",24037,1421
Maryland,Somerset,0.0,"# per 1,000 pop",24039,1430
Maryland,Talbot,0.210809244,"# per 1,000 pop",24041,1438
Maryland,Washington,0.080669557,"# per 1,000 pop",24043,1445
Maryland,Wicomico,0.099890121,"# per 1,000 pop",24045,1446
Maryland,Worcester,0.427142996,"# per 1,000 pop",24047,1456
Maryland,Baltimore County,0.104697031,"# per 1,000 pop",24510,1939
Massachusetts,Barnstable,0.273985326,"# per 1,000 pop",25001,1478
Massachusetts,Berkshire,0.122616639,"# per 1,000 pop",25003,1480
Massachusetts,Bristol,0.096474494,"# per 1,000 pop",25005,1486
Massachusetts,Dukes,0.77867625,"# per 1,000 pop",25007,1491
Massachusetts,Essex,0.08915621,"# per 1,000 pop",25009,1519
Massachusetts,Franklin,0.097686232,"# per 1,000 pop",25011,1523
Massachusetts,Hampden,0.0600778,"# per 1,000 pop",25013,1526
Massachusetts,Hampshire,0.081201786,"# per 1,000 pop",25015,1527
Massachusetts,Middlesex,0.083978976,"# per 1,000 pop",25017,1533
Massachusetts,Nantucket,0.395100751,"# per 1,000 pop",25019,1537
Massachusetts,Norfolk,0.095895524,"# per 1,000 pop",25021,1543
Massachusetts,Plymouth,0.102368938,"# per 1,000 pop",25023,1569
Massachusetts,Suffolk,0.116742504,"# per 1,000 pop",25025,1585
Massachusetts,Worcester,0.0559713,"# per 1,000 pop",25027,1599
Michigan,Alcona,0.0,"# per 1,000 pop",26001,1603
Michigan,Alger,0.10511931,"# per 1,000 pop",26003,1609
Michigan,Allegan,0.0449895,"# per 1,000 pop",26005,1611
Michigan,Alpena,0.06817562,"# per 1,000 pop",26007,1614
Michigan,Antrim,0.085770649,"# per 1,000 pop",26009,1617
Michigan,Arenac,0.127975429,"# per 1,000 pop",26011,1621
Michigan,Baraga,0.0,"# per 1,000 pop",26013,1624
Michigan,Barry,0.0509243,"# per 1,000 pop",26015,1627
Michigan,Bay,0.111750573,"# per 1,000 pop",26017,1631
Michigan,Benzie,0.057501,"# per 1,000 pop",26019,1634
Michigan,Berrien,0.076534517,"# per 1,000 pop",26021,1635
Michigan,Branch,0.0455446,"# per 1,000 pop",26023,1640
Michigan,Calhoun,0.081457949,"# per 1,000 pop",26025,1641
Michigan,Cass,0.076647441,"# per 1,000 pop",26027,1644
Michigan,Charlevoix,0.230034889,"# per 1,000 pop",26029,1648
Michigan,Cheboygan,0.309071241,"# per 1,000 pop",26031,1649
Michigan,Chippewa,0.077196233,"# per 1,000 pop",26033,1660
Michigan,Clare,0.064522373,"# per 1,000 pop",26035,1665
Michigan,Clinton,0.0527141,"# per 1,000 pop",26037,1669
Michigan,Crawford,0.0712606,"# per 1,000 pop",26039,1672
Michigan,Delta,0.108283703,"# per 1,000 pop",26041,1675
Michigan,Dickinson,0.115118956,"# per 1,000 pop",26043,1677
Michigan,Eaton,0.0278154,"# per 1,000 pop",26045,1678
Michigan,Emmet,0.366624912,"# per 1,000 pop",26047,1686
Michigan,Genesee,0.0497747,"# per 1,000 pop",26049,1688
Michigan,Gladwin,0.077330549,"# per 1,000 pop",26051,1691
Michigan,Gogebic,0.062054,"# per 1,000 pop",26053,1693
Michigan,Grand Traverse,0.147185363,"# per 1,000 pop",26055,1697
Michigan,Gratiot,0.095007363,"# per 1,000 pop",26057,1700
Michigan,Hillsdale,0.107319167,"# per 1,000 pop",26059,1701
Michigan,Houghton,0.0272264,"# per 1,000 pop",26061,1705
Michigan,Huron,0.122107577,"# per 1,000 pop",26063,1708
Michigan,Ingham,0.0496016,"# per 1,000 pop",26065,1710
Michigan,Ionia,0.062643885,"# per 1,000 pop",26067,1713
Michigan,Iosco,0.0,"# per 1,000 pop",26069,1715
Michigan,Iron,0.085026783,"# per 1,000 pop",26071,1716
Michigan,Isabella,0.0283463,"# per 1,000 pop",26073,1717
Michigan,Jackson,0.068911511,"# per 1,000 pop",26075,1719
Michigan,Kalamazoo,0.067345403,"# per 1,000 pop",26077,1720
Michigan,Kalkaska,0.0582683,"# per 1,000 pop",26079,1722
Michigan,Kent,0.118387172,"# per 1,000 pop",26081,1726
Michigan,Keweenaw,0.0,"# per 1,000 pop",26083,1743
Michigan,Lake,0.0,"# per 1,000 pop",26085,1749
Michigan,Lapeer,0.0227139,"# per 1,000 pop",26087,1752
Michigan,Leelanau,0.420168067,"# per 1,000 pop",26089,1765
Michigan,Lenawee,0.080545292,"# per 1,000 pop",26091,1768
Michigan,Livingston,0.0494514,"# per 1,000 pop",26093,1770
Michigan,Luce,0.15339776,"# per 1,000 pop",26095,1773
Michigan,Mackinac,0.272430076,"# per 1,000 pop",26097,1779
Michigan,Macomb,0.11262129,"# per 1,000 pop",26099,1785
Michigan,Manistee,0.080736315,"# per 1,000 pop",26101,1787
Michigan,Marquette,0.0593067,"# per 1,000 pop",26103,1793
Michigan,Mason,0.069849474,"# per 1,000 pop",26105,1797
Michigan,Mecosta,0.0,"# per 1,000 pop",26107,1800
Michigan,Menominee,0.0419076,"# per 1,000 pop",26109,1802
Michigan,Midland,0.071634093,"# per 1,000 pop",26111,1806
Michigan,Missaukee,0.134300295,"# per 1,000 pop",26113,1810
Michigan,Monroe,0.0594244,"# per 1,000 pop",26115,1812
Michigan,Montcalm,0.0474346,"# per 1,000 pop",26117,1815
Michigan,Montmorency,0.0,"# per 1,000 pop",26119,1816
Michigan,Muskegon,0.076481836,"# per 1,000 pop",26121,1818
Michigan,Newaygo,0.103498241,"# per 1,000 pop",26123,1820
Michigan,Oakland,0.09328466,"# per 1,000 pop",26125,1824
Michigan,Oceana,0.2268431,"# per 1,000 pop",26127,1825
Michigan,Ogemaw,0.0465224,"# per 1,000 pop",26129,1827
Michigan,Ontonagon,0.0,"# per 1,000 pop",26131,1829
Michigan,Osceola,0.0,"# per 1,000 pop",26133,1830
Michigan,Oscoda,0.0,"# per 1,000 pop",26135,1832
Michigan,Otsego,0.124507159,"# per 1,000 pop",26137,1834
Michigan,Ottawa,0.086216591,"# per 1,000 pop",26139,1837
Michigan,Presque Isle,0.152137532,"# per 1,000 pop",26141,1840
Michigan,Roscommon,0.164534573,"# per 1,000 pop",26143,1843
Michigan,Saginaw,0.075440194,"# per 1,000 pop",26145,1845
Michigan,St. Clair,0.0371462,"# per 1,000 pop",26147,1854
Michigan,St. Joseph,0.114665749,"# per 1,000 pop",26149,1857
Michigan,Sanilac,0.046834,"# per 1,000 pop",26151,1858
Michigan,Schoolcraft,0.0,"# per 1,000 pop",26153,1861
Michigan,Shiawassee,0.0,"# per 1,000 pop",26155,1863
Michigan,Tuscola,0.036103,"# per 1,000 pop",26157,1866
Michigan,Van Buren,0.079028477,"# per 1,000 pop",26159,1867
Michigan,Washtenaw,0.091663754,"# per 1,000 pop",26161,1869
Michigan,Wayne,0.104873918,"# per 1,000 pop",26163,1871
Michigan,Wexford,0.091917397,"# per 1,000 pop",26165,1873
Minnesota,Aitkin,0.0,"# per 1,000 pop",27001,1875
Minnesota,Anoka,0.0420581,"# per 1,000 pop",27003,1877
Minnesota,Becker,0.030525,"# per 1,000 pop",27005,1878
Minnesota,Beltrami,0.133223794,"# per 1,000 pop",27007,1880
Minnesota,Benton,0.12909889,"# per 1,000 pop",27009,1881
