State,County,SNAP-authorized stores 2012 (SNAPS12),Units,FIPS,FID
Idaho,Camas,1.0,Count,16025,429
Idaho,Canyon,109.25000000000003,Count,16027,441
Idaho,Caribou,5.0,Count,16029,449
Idaho,Cassia,9.083333333333332,Count,16031,456
Idaho,Clark,1.0,Count,16033,464
Idaho,Clearwater,7.0,Count,16035,474
Idaho,Custer,4.583333333333334,Count,16037,484
Idaho,Elmore,16.166666666666668,Count,16039,490
Idaho,Franklin,3.0,Count,16041,498
Idaho,Fremont,6.0,Count,16043,502
Idaho,Gem,14.75,Count,16045,510
Idaho,Gooding,9.0,Count,16047,519
Idaho,Idaho,14.833333333333334,Count,16049,528
Idaho,Jefferson,6.916666666666667,Count,16051,540
Idaho,Jerome,10.583333333333332,Count,16053,547
Idaho,Kootenai,82.16666666666667,Count,16055,552
Idaho,Latah,19.666666666666668,Count,16057,559
Idaho,Lemhi,6.083333333333334,Count,16059,566
Idaho,Lewis,4.0,Count,16061,574
Idaho,Lincoln,2.0,Count,16063,578
Idaho,Madison,13.0,Count,16065,581
Idaho,Minidoka,13.75,Count,16067,585
Idaho,Nez Perce,28.416666666666664,Count,16069,589
Idaho,Oneida,3.0,Count,16071,593
Idaho,Owyhee,8.25,Count,16073,601
Idaho,Payette,17.166666666666664,Count,16075,606
Idaho,Power,4.0,Count,16077,613
Idaho,Shoshone,9.25,Count,16079,621
Idaho,Teton,2.5833333333333335,Count,16081,627
Idaho,Twin Falls,45.74999999999999,Count,16083,634
Idaho,Valley,6.916666666666666,Count,16085,643
Idaho,Washington,8.333333333333332,Count,16087,649
Illinois,Adams,49.66666666666667,Count,17001,650
Illinois,Alexander,6.0,Count,17003,651
Illinois,Bond,17.166666666666664,Count,17005,652
Illinois,Boone,28.833333333333336,Count,17007,653
Illinois,Brown,4.0,Count,17009,654
Illinois,Bureau,25.083333333333336,Count,17011,2
Illinois,Calhoun,5.0,Count,17013,4
Illinois,Carroll,10.416666666666668,Count,17015,6
Illinois,Cass,15.5,Count,17017,10
Illinois,Champaign,127.66666666666667,Count,17019,12
Illinois,Christian,31.333333333333332,Count,17021,14
Illinois,Clark,13.25,Count,17023,19
Illinois,Clay,15.083333333333334,Count,17025,22
Illinois,Clinton,36.58333333333333,Count,17027,27
Illinois,Coles,36.166666666666664,Count,17029,30
Illinois,Cook,3740.5833333333367,Count,17031,36
Illinois,Crawford,14.416666666666668,Count,17033,40
Illinois,Cumberland,8.0,Count,17035,44
Illinois,DeKalb,54.166666666666664,Count,17037,49
Illinois,De Witt,14.083333333333334,Count,17039,53
Illinois,Douglas,17.333333333333332,Count,17041,55
Illinois,DuPage,401.4166666666666,Count,17043,64
Illinois,Edgar,12.0,Count,17045,66
Illinois,Edwards,8.0,Count,17047,71
Illinois,Effingham,23.916666666666668,Count,17049,76
Illinois,Fayette,17.416666666666668,Count,17051,79
Illinois,Ford,12.333333333333332,Count,17053,81
Illinois,Franklin,40.83333333333333,Count,17055,85
Illinois,Fulton,28.583333333333336,Count,17057,89
Illinois,Gallatin,4.666666666666666,Count,17059,92
Illinois,Greene,11.666666666666666,Count,17061,96
Illinois,Grundy,30.583333333333336,Count,17063,99
Illinois,Hamilton,8.166666666666668,Count,17065,106
Illinois,Hancock,22.833333333333336,Count,17067,111
Illinois,Hardin,4.0,Count,17069,113
Illinois,Henderson,5.083333333333333,Count,17071,117
Illinois,Henry,40.166666666666664,Count,17073,121
Illinois,Iroquois,23.916666666666668,Count,17075,125
Illinois,Jackson,42.333333333333336,Count,17077,129
Illinois,Jasper,7.083333333333333,Count,17079,133
Illinois,Jefferson,33.583333333333336,Count,17081,137
Illinois,Jersey,12.0,Count,17083,142
Illinois,Jo Daviess,8.5,Count,17085,145
Illinois,Johnson,8.083333333333332,Count,17087,152
Illinois,Kane,227.8333333333333,Count,17089,156
Illinois,Kankakee,83.41666666666666,Count,17091,161
Illinois,Kendall,44.083333333333336,Count,17093,165
Illinois,Knox,38.25,Count,17095,166
Illinois,Lake,313.74999999999994,Count,17097,170
Illinois,LaSalle,90.75000000000003,Count,17099,175
Illinois,Lawrence,9.0,Count,17101,177
Illinois,Lee,26.666666666666664,Count,17103,180
Illinois,Livingston,34.16666666666667,Count,17105,182
Illinois,Logan,23.666666666666664,Count,17107,186
Illinois,McDonough,26.500000000000004,Count,17109,189
Illinois,McHenry,110.91666666666666,Count,17111,192
Illinois,McLean,113.08333333333336,Count,17113,193
Illinois,Macon,91.66666666666667,Count,17115,194
Illinois,Macoupin,37.99999999999999,Count,17117,196
Illinois,Madison,215.33333333333331,Count,17119,199
Illinois,Marion,37.75,Count,17121,201
Illinois,Marshall,12.0,Count,17123,202
Illinois,Mason,14.666666666666668,Count,17125,206
Illinois,Massac,11.166666666666668,Count,17127,208
Illinois,Menard,10.0,Count,17129,212
Illinois,Mercer,13.833333333333334,Count,17131,216
Illinois,Monroe,17.416666666666664,Count,17133,219
Illinois,Montgomery,33.083333333333336,Count,17135,223
Illinois,Morgan,35.083333333333336,Count,17137,225
Illinois,Moultrie,10.333333333333332,Count,17139,227
Illinois,Ogle,36.41666666666667,Count,17141,229
Illinois,Peoria,138.66666666666669,Count,17143,233
Illinois,Perry,16.75,Count,17145,235
Illinois,Piatt,10.333333333333332,Count,17147,238
Illinois,Pike,17.0,Count,17149,241
Illinois,Pope,3.0,Count,17151,245
Illinois,Pulaski,6.833333333333334,Count,17153,248
Illinois,Putnam,5.0,Count,17155,253
Illinois,Randolph,27.083333333333336,Count,17157,255
Illinois,Richland,9.0,Count,17159,259
Illinois,Rock Island,143.66666666666669,Count,17161,265
Illinois,St. Clair,223.66666666666666,Count,17163,269
Illinois,Saline,26.666666666666664,Count,17165,271
Illinois,Sangamon,163.08333333333337,Count,17167,274
Illinois,Schuyler,7.0,Count,17169,278
Illinois,Scott,4.0,Count,17171,280
Illinois,Shelby,19.0,Count,17173,283
Illinois,Stark,6.416666666666667,Count,17175,285
Illinois,Stephenson,40.16666666666667,Count,17177,290
Illinois,Tazewell,89.25,Count,17179,291
Illinois,Union,17.666666666666664,Count,17181,293
Illinois,Vermilion,76.33333333333334,Count,17183,296
Illinois,Wabash,8.75,Count,17185,299
Illinois,Warren,17.5,Count,17187,301
Illinois,Washington,14.5,Count,17189,305
Illinois,Wayne,15.5,Count,17191,310
Illinois,White,13.999999999999998,Count,17193,312
Illinois,Whiteside,44.166666666666664,Count,17195,314
Illinois,Will,287.7500000000001,Count,17197,320
Illinois,Williamson,49.25,Count,17199,324
Illinois,Winnebago,226.5833333333333,Count,17201,325
Illinois,Woodford,23.583333333333336,Count,17203,328
Indiana,Adams,19.083333333333332,Count,18001,330
Indiana,Allen,251.74999999999997,Count,18003,335
Indiana,Bartholomew,57.58333333333332,Count,18005,342
Indiana,Benton,6.0,Count,18007,179
Indiana,Blackford,12.333333333333334,Count,18009,183
Indiana,Boone,23.333333333333332,Count,18011,185
Indiana,Brown,9.333333333333332,Count,18013,188
Indiana,Carroll,11.166666666666668,Count,18015,195
Indiana,Cass,28.416666666666664,Count,18017,211
Indiana,Clark,94.58333333333334,Count,18019,215
Indiana,Clay,24.333333333333336,Count,18021,221
Indiana,Clinton,28.166666666666664,Count,18023,226
Indiana,Crawford,8.583333333333332,Count,18025,232
Indiana,Daviess,17.666666666666668,Count,18027,239
Indiana,Dearborn,25.666666666666668,Count,18029,242
Indiana,Decatur,21.166666666666664,Count,18031,246
Indiana,DeKalb,29.0,Count,18033,249
Indiana,Delaware,92.41666666666667,Count,18035,252
Indiana,Dubois,27.75,Count,18037,254
Indiana,Elkhart,136.0,Count,18039,260
Indiana,Fayette,17.75,Count,18041,263
Indiana,Floyd,56.083333333333336,Count,18043,267
Indiana,Fountain,13.333333333333332,Count,18045,270
Indiana,Franklin,16.333333333333332,Count,18047,272
Indiana,Fulton,14.166666666666668,Count,18049,276
Indiana,Gibson,25.66666666666667,Count,18051,286
Indiana,Grant,75.58333333333333,Count,18053,297
Indiana,Greene,23.583333333333332,Count,18055,309
Indiana,Hamilton,108.25000000000001,Count,18057,321
Indiana,Hancock,35.333333333333336,Count,18059,329
Indiana,Harrison,24.333333333333336,Count,18061,334
Indiana,Hendricks,64.41666666666666,Count,18063,341
Indiana,Henry,38.833333333333336,Count,18065,344
Indiana,Howard,78.33333333333334,Count,18067,348
Indiana,Huntington,29.666666666666668,Count,18069,352
Indiana,Jackson,36.33333333333333,Count,18071,355
Indiana,Jasper,31.25,Count,18073,356
Indiana,Jay,15.25,Count,18075,358
Indiana,Jefferson,23.500000000000004,Count,18077,363
Indiana,Jennings,16.333333333333336,Count,18079,367
Indiana,Johnson,82.08333333333333,Count,18081,370
Indiana,Knox,29.500000000000004,Count,18083,376
Indiana,Kosciusko,51.58333333333332,Count,18085,384
Indiana,LaGrange,20.083333333333336,Count,18087,386
Indiana,Lake,387.5,Count,18089,389
Indiana,LaPorte,90.25,Count,18091,392
Indiana,Lawrence,29.666666666666664,Count,18093,396
Indiana,Madison,104.5,Count,18095,401
Indiana,Marion,669.5833333333335,Count,18097,409
Indiana,Marshall,38.916666666666664,Count,18099,412
Indiana,Martin,7.0,Count,18101,418
Indiana,Miami,30.416666666666668,Count,18103,420
Indiana,Monroe,66.16666666666664,Count,18105,422
Indiana,Montgomery,27.66666666666666,Count,18107,425
Indiana,Morgan,49.333333333333336,Count,18109,430
Indiana,Newton,11.416666666666666,Count,18111,433
Indiana,Noble,35.0,Count,18113,436
Indiana,Ohio,2.5833333333333335,Count,18115,440
Indiana,Orange,17.333333333333336,Count,18117,444
Indiana,Owen,15.833333333333332,Count,18119,448
Indiana,Parke,6.5,Count,18121,452
Indiana,Perry,12.0,Count,18123,459
Indiana,Pike,8.666666666666668,Count,18125,465
Indiana,Porter,83.58333333333334,Count,18127,468
Indiana,Posey,14.0,Count,18129,471
Indiana,Pulaski,10.0,Count,18131,477
Indiana,Putnam,21.666666666666668,Count,18133,480
Indiana,Randolph,22.083333333333332,Count,18135,485
Indiana,Ripley,19.916666666666668,Count,18137,488
Indiana,Rush,12.666666666666668,Count,18139,493
Indiana,St. Joseph,176.83333333333334,Count,18141,496
Indiana,Scott,23.666666666666664,Count,18143,504
Indiana,Shelby,21.333333333333332,Count,18145,506
Indiana,Spencer,11.666666666666666,Count,18147,509
Indiana,Starke,19.333333333333332,Count,18149,512
Indiana,Steuben,31.91666666666667,Count,18151,515
Indiana,Sullivan,19.083333333333332,Count,18153,518
Indiana,Switzerland,10.916666666666668,Count,18155,526
Indiana,Tippecanoe,93.91666666666666,Count,18157,530
Indiana,Tipton,8.666666666666668,Count,18159,534
Indiana,Union,5.0,Count,18161,538
Indiana,Vanderburgh,141.08333333333337,Count,18163,543
Indiana,Vermillion,16.916666666666668,Count,18165,548
Indiana,Vigo,72.00000000000001,Count,18167,553
Indiana,Wabash,30.0,Count,18169,555
Indiana,Warren,3.0,Count,18171,567
Indiana,Warrick,28.0,Count,18173,575
Indiana,Washington,20.333333333333336,Count,18175,584
Indiana,Wayne,53.833333333333336,Count,18177,586
Indiana,Wells,13.083333333333334,Count,18179,590
Indiana,White,20.333333333333332,Count,18181,594
Indiana,Whitley,21.666666666666664,Count,18183,597
Iowa,Adair,9.5,Count,19001,598
Iowa,Adams,4.0,Count,19003,602
Iowa,Allamakee,13.5,Count,19005,608
Iowa,Appanoose,15.083333333333332,Count,19007,611
Iowa,Audubon,5.083333333333333,Count,19009,615
Iowa,Benton,13.083333333333332,Count,19011,619
Iowa,Black Hawk,115.0,Count,19013,623
Iowa,Boone,20.583333333333336,Count,19015,625
Iowa,Bremer,15.666666666666668,Count,19017,631
Iowa,Buchanan,15.0,Count,19019,632
Iowa,Buena Vista,14.166666666666666,Count,19021,633
Iowa,Butler,14.666666666666666,Count,19023,361
Iowa,Calhoun,11.0,Count,19025,365
Iowa,Carroll,13.0,Count,19027,369
Iowa,Cass,16.166666666666664,Count,19029,374
Iowa,Cedar,15.833333333333332,Count,19031,379
Iowa,Cerro Gordo,35.91666666666667,Count,19033,383
Iowa,Cherokee,9.083333333333334,Count,19035,388
Iowa,Chickasaw,11.5,Count,19037,393
Iowa,Clarke,10.5,Count,19039,397
Iowa,Clay,11.25,Count,19041,398
Iowa,Clayton,14.5,Count,19043,402
Iowa,Clinton,38.916666666666664,Count,19045,404
Iowa,Crawford,12.083333333333334,Count,19047,408
Iowa,Dallas,45.416666666666664,Count,19049,413
Iowa,Davis,7.500000000000001,Count,19051,416
Iowa,Decatur,9.416666666666668,Count,19053,419
Iowa,Delaware,14.0,Count,19055,421
Iowa,Des Moines,33.75,Count,19057,424
Iowa,Dickinson,14.25,Count,19059,427
Iowa,Dubuque,69.33333333333333,Count,19061,434
Iowa,Emmet,10.75,Count,19063,437
Iowa,Fayette,18.583333333333332,Count,19065,442
Iowa,Floyd,17.583333333333332,Count,19067,447
Iowa,Franklin,10.416666666666668,Count,19069,451
Iowa,Fremont,6.333333333333333,Count,19071,455
Iowa,Greene,7.75,Count,19073,458
Iowa,Grundy,9.0,Count,19075,460
Iowa,Guthrie,9.75,Count,19077,467
Iowa,Hamilton,15.416666666666666,Count,19079,469
Iowa,Hancock,10.333333333333332,Count,19081,470
Iowa,Hardin,21.166666666666664,Count,19083,475
Iowa,Harrison,12.5,Count,19085,478
Iowa,Henry,14.416666666666668,Count,19087,479
Iowa,Howard,11.083333333333334,Count,19089,481
Iowa,Humboldt,10.416666666666668,Count,19091,487
Iowa,Ida,4.583333333333334,Count,19093,491
Iowa,Iowa,11.083333333333332,Count,19095,495
Iowa,Jackson,13.249999999999998,Count,19097,499
Iowa,Jasper,29.166666666666668,Count,19099,505
Iowa,Jefferson,13.25,Count,19101,507
Iowa,Johnson,60.33333333333333,Count,19103,508
Iowa,Jones,14.666666666666666,Count,19105,516
Iowa,Keokuk,10.583333333333332,Count,19107,520
Iowa,Kossuth,11.166666666666668,Count,19109,523
Iowa,Lee,27.416666666666668,Count,19111,531
Iowa,Linn,150.25,Count,19113,535
Iowa,Louisa,14.0,Count,19115,539
Iowa,Lucas,9.0,Count,19117,542
Iowa,Lyon,6.0,Count,19119,546
Iowa,Madison,12.583333333333332,Count,19121,550
Iowa,Mahaska,22.833333333333332,Count,19123,554
Iowa,Marion,31.083333333333332,Count,19125,561
Iowa,Marshall,41.583333333333336,Count,19127,568
Iowa,Mills,9.75,Count,19129,569
Iowa,Mitchell,9.833333333333332,Count,19131,572
Iowa,Monona,5.666666666666666,Count,19133,576
Iowa,Monroe,7.75,Count,19135,580
Iowa,Montgomery,10.583333333333334,Count,19137,595
Iowa,Muscatine,37.91666666666666,Count,19139,600
Iowa,O'Brien,13.583333333333334,Count,19141,604
Iowa,Osceola,3.0,Count,19143,607
Iowa,Page,16.583333333333336,Count,19145,612
Iowa,Palo Alto,7.75,Count,19147,618
Iowa,Plymouth,9.416666666666668,Count,19149,622
Iowa,Pocahontas,7.833333333333333,Count,19151,624
Iowa,Polk,340.08333333333326,Count,19153,629
Iowa,Pottawattamie,52.0,Count,19155,637
Iowa,Poweshiek,17.333333333333332,Count,19157,640
Iowa,Ringgold,4.75,Count,19159,642
Iowa,Sac,6.083333333333333,Count,19161,647
Iowa,Scott,134.25,Count,19163,657
Iowa,Shelby,6.916666666666667,Count,19165,660
Iowa,Sioux,17.416666666666664,Count,19167,663
Iowa,Story,56.416666666666664,Count,19169,668
Iowa,Tama,14.166666666666666,Count,19171,671
Iowa,Taylor,5.0,Count,19173,674
Iowa,Union,10.999999999999998,Count,19175,675
Iowa,Van Buren,12.0,Count,19177,678
Iowa,Wapello,40.91666666666667,Count,19179,681
Iowa,Warren,28.5,Count,19181,685
Iowa,Washington,13.333333333333334,Count,19183,687
Iowa,Wayne,7.416666666666667,Count,19185,691
Iowa,Webster,33.333333333333336,Count,19187,694
Iowa,Winnebago,11.5,Count,19189,696
Iowa,Winneshiek,11.833333333333332,Count,19191,698
Iowa,Woodbury,87.08333333333334,Count,19193,702
Iowa,Worth,6.0,Count,19195,703
Iowa,Wright,16.416666666666668,Count,19197,705
Kansas,Allen,14.333333333333332,Count,20001,709
Kansas,Anderson,3.9166666666666665,Count,20003,712
Kansas,Atchison,10.666666666666668,Count,20005,715
Kansas,Barber,3.25,Count,20007,717
Kansas,Barton,23.25,Count,20009,719
Kansas,Bourbon,10.0,Count,20011,722
Kansas,Brown,10.0,Count,20013,723
Kansas,Butler,34.333333333333336,Count,20015,726
Kansas,Chase,3.0,Count,20017,729
Kansas,Chautauqua,5.5,Count,20019,730
Kansas,Cherokee,13.75,Count,20021,732
Kansas,Cheyenne,2.0,Count,20023,736
Kansas,Clark,1.4166666666666667,Count,20025,738
Kansas,Clay,6.666666666666666,Count,20027,739
Kansas,Cloud,6.75,Count,20029,740
Kansas,Coffey,8.583333333333334,Count,20031,745
Kansas,Comanche,3.0,Count,20033,748
Kansas,Cowley,24.583333333333332,Count,20035,752
Kansas,Crawford,27.333333333333332,Count,20037,756
Kansas,Decatur,2.0,Count,20039,759
Kansas,Dickinson,12.166666666666668,Count,20041,762
Kansas,Doniphan,6.25,Count,20043,765
Kansas,Douglas,43.916666666666664,Count,20045,767
Kansas,Edwards,1.9166666666666665,Count,20047,770
Kansas,Elk,2.0,Count,20049,773
Kansas,Ellis,17.0,Count,20051,774
Kansas,Ellsworth,4.333333333333333,Count,20053,776
Kansas,Finney,17.083333333333332,Count,20055,778
Kansas,Ford,16.25,Count,20057,784
Kansas,Franklin,14.750000000000002,Count,20059,786
Kansas,Geary,16.5,Count,20061,788
Kansas,Gove,1.5833333333333335,Count,20063,790
Kansas,Graham,2.0,Count,20065,791
Kansas,Grant,4.083333333333333,Count,20067,794
Kansas,Gray,4.0,Count,20069,798
Kansas,Greeley,1.0,Count,20071,801
Kansas,Greenwood,8.166666666666668,Count,20073,803
Kansas,Hamilton,3.0,Count,20075,805
Kansas,Harper,8.75,Count,20077,807
Kansas,Harvey,19.333333333333332,Count,20079,812
Kansas,Haskell,3.5833333333333335,Count,20081,815
Kansas,Hodgeman,1.4166666666666667,Count,20083,818
Kansas,Jackson,8.416666666666668,Count,20085,819
Kansas,Jefferson,11.166666666666668,Count,20087,821
Kansas,Jewell,2.9166666666666665,Count,20089,822
Kansas,Johnson,217.75,Count,20091,824
Kansas,Kearny,2.0,Count,20093,826
Kansas,Kingman,5.0,Count,20095,827
Kansas,Kiowa,3.166666666666667,Count,20097,829
Kansas,Labette,22.0,Count,20099,831
Kansas,Lane,3.0,Count,20101,833
Kansas,Leavenworth,35.41666666666667,Count,20103,836
Kansas,Lincoln,1.0,Count,20105,838
Kansas,Linn,11.583333333333334,Count,20107,840
Kansas,Logan,2.333333333333333,Count,20109,842
Kansas,Lyon,24.0,Count,20111,844
Kansas,McPherson,16.833333333333332,Count,20113,846
Kansas,Marion,9.0,Count,20115,848
Kansas,Marshall,10.166666666666666,Count,20117,850
Kansas,Meade,4.75,Count,20119,851
Kansas,Miami,15.25,Count,20121,853
Kansas,Mitchell,5.0,Count,20123,854
Kansas,Montgomery,22.166666666666668,Count,20125,856
Kansas,Morris,2.0,Count,20127,858
Kansas,Morton,2.0,Count,20129,859
Kansas,Nemaha,6.5,Count,20131,861
Kansas,Neosho,13.833333333333334,Count,20133,862
Kansas,Ness,2.0,Count,20135,864
Kansas,Norton,6.666666666666666,Count,20137,866
Kansas,Osage,14.0,Count,20139,867
Kansas,Osborne,3.0,Count,20141,869
Kansas,Ottawa,2.0,Count,20143,870
Kansas,Pawnee,4.25,Count,20145,872
Kansas,Phillips,5.0,Count,20147,873
Kansas,Pottawatomie,9.333333333333334,Count,20149,876
Kansas,Pratt,7.0,Count,20151,878
Kansas,Rawlins,3.0,Count,20153,880
Kansas,Reno,42.583333333333336,Count,20155,882
Kansas,Republic,3.0,Count,20157,884
Kansas,Rice,10.916666666666668,Count,20159,886
Kansas,Riley,22.166666666666668,Count,20161,888
Kansas,Rooks,4.0,Count,20163,889
Kansas,Rush,1.0,Count,20165,891
Kansas,Russell,4.0,Count,20167,893
Kansas,Saline,36.666666666666664,Count,20169,895
Kansas,Scott,5.666666666666666,Count,20171,897
Kansas,Sedgwick,298.58333333333337,Count,20173,898
Kansas,Seward,12.0,Count,20175,900
Kansas,Shawnee,99.0,Count,20177,902
Kansas,Sheridan,2.9166666666666665,Count,20179,904
Kansas,Sherman,2.9166666666666665,Count,20181,907
Kansas,Smith,5.0,Count,20183,909
Kansas,Stafford,3.0,Count,20185,911
Kansas,Stanton,1.0,Count,20187,913
Kansas,Stevens,3.5833333333333335,Count,20189,914
Kansas,Sumner,14.916666666666666,Count,20191,916
Kansas,Thomas,6.916666666666666,Count,20193,917
Kansas,Trego,2.0,Count,20195,919
Kansas,Wabaunsee,3.5833333333333335,Count,20197,920
Kansas,Wallace,1.0,Count,20199,921
Kansas,Washington,4.916666666666667,Count,20201,922
Kansas,Wichita,1.5,Count,20203,923
Kansas,Wilson,11.0,Count,20205,925
Kansas,Woodson,9.083333333333332,Count,20207,926
Kansas,Wyandotte,136.58333333333331,Count,20209,927
Kentucky,Adair,21.25,Count,21001,928
Kentucky,Allen,15.833333333333334,Count,21003,929
Kentucky,Anderson,13.0,Count,21005,930
Kentucky,Ballard,6.833333333333334,Count,21007,932
Kentucky,Barren,46.66666666666667,Count,21009,933
Kentucky,Bath,13.500000000000002,Count,21011,934
Kentucky,Bell,36.333333333333336,Count,21013,936
Kentucky,Boone,72.25,Count,21015,1002
Kentucky,Bourbon,18.916666666666668,Count,21017,1005
Kentucky,Boyd,49.083333333333336,Count,21019,1008
Kentucky,Boyle,23.333333333333336,Count,21021,1010
Kentucky,Bracken,9.25,Count,21023,1013
Kentucky,Breathitt,21.833333333333332,Count,21025,1017
Kentucky,Breckinridge,26.083333333333332,Count,21027,1020
Kentucky,Bullitt,46.66666666666667,Count,21029,1024
Kentucky,Butler,17.416666666666664,Count,21031,1026
Kentucky,Caldwell,15.416666666666668,Count,21033,1031
Kentucky,Calloway,24.333333333333336,Count,21035,1033
Kentucky,Campbell,71.16666666666667,Count,21037,1035
Kentucky,Carlisle,8.833333333333334,Count,21039,1039
Kentucky,Carroll,14.916666666666668,Count,21041,1041
Kentucky,Carter,34.66666666666667,Count,21043,1044
Kentucky,Casey,22.0,Count,21045,1048
Kentucky,Christian,58.00000000000001,Count,21047,1050
Kentucky,Clark,39.50000000000001,Count,21049,1053
Kentucky,Clay,33.666666666666664,Count,21051,1056
Kentucky,Clinton,17.583333333333332,Count,21053,1059
Kentucky,Crittenden,6.416666666666666,Count,21055,1064
Kentucky,Cumberland,10.166666666666666,Count,21057,1067
Kentucky,Daviess,100.16666666666667,Count,21059,1071
Kentucky,Edmonson,15.0,Count,21061,1073
Kentucky,Elliott,9.166666666666666,Count,21063,1075
Kentucky,Estill,22.666666666666668,Count,21065,1077
Kentucky,Fayette,213.3333333333334,Count,21067,1080
Kentucky,Fleming,25.166666666666664,Count,21069,1083
Kentucky,Floyd,56.83333333333334,Count,21071,1085
Kentucky,Franklin,46.25,Count,21073,1086
Kentucky,Fulton,10.5,Count,21075,1088
Kentucky,Gallatin,7.750000000000001,Count,21077,1090
Kentucky,Garrard,12.916666666666668,Count,21079,1092
Kentucky,Grant,25.666666666666675,Count,21081,1094
Kentucky,Graves,28.333333333333332,Count,21083,1097
Kentucky,Grayson,40.083333333333336,Count,21085,1100
Kentucky,Green,14.666666666666668,Count,21087,1102
Kentucky,Greenup,36.25,Count,21089,1105
Kentucky,Hancock,6.0,Count,21091,1107
Kentucky,Hardin,84.83333333333336,Count,21093,1110
Kentucky,Harlan,46.0,Count,21095,1114
Kentucky,Harrison,13.916666666666668,Count,21097,1119
Kentucky,Hart,27.166666666666664,Count,21099,1121
Kentucky,Henderson,41.166666666666664,Count,21101,1126
Kentucky,Henry,14.0,Count,21103,1129
Kentucky,Hickman,4.0,Count,21105,1130
Kentucky,Hopkins,49.833333333333336,Count,21107,1136
Kentucky,Jackson,17.91666666666667,Count,21109,1140
Kentucky,Jefferson,609.5833333333338,Count,21111,1143
Kentucky,Jessamine,34.583333333333336,Count,21113,1145
Kentucky,Johnson,32.666666666666664,Count,21115,1148
Kentucky,Kenton,119.83333333333337,Count,21117,1151
Kentucky,Knott,26.5,Count,21119,1154
Kentucky,Knox,46.166666666666664,Count,21121,1159
Kentucky,Larue,14.25,Count,21123,1162
Kentucky,Laurel,71.41666666666667,Count,21125,1166
Kentucky,Lawrence,22.916666666666664,Count,21127,1167
Kentucky,Lee,15.333333333333332,Count,21129,1171
Kentucky,Leslie,22.833333333333336,Count,21131,1175
Kentucky,Letcher,34.41666666666667,Count,21133,1178
Kentucky,Lewis,21.083333333333336,Count,21135,1180
Kentucky,Lincoln,24.500000000000004,Count,21137,1184
Kentucky,Livingston,13.833333333333332,Count,21139,1187
Kentucky,Logan,21.416666666666668,Count,21141,1190
Kentucky,Lyon,3.416666666666667,Count,21143,1193
Kentucky,McCracken,57.25,Count,21145,1196
Kentucky,McCreary,26.5,Count,21147,1198
Kentucky,McLean,14.0,Count,21149,1201
Kentucky,Madison,77.41666666666667,Count,21151,1204
Kentucky,Magoffin,24.916666666666664,Count,21153,1206
Kentucky,Marion,17.0,Count,21155,1210
Kentucky,Marshall,21.583333333333336,Count,21157,1213
Kentucky,Martin,22.083333333333332,Count,21159,1215
Kentucky,Mason,29.416666666666668,Count,21161,1217
Kentucky,Meade,19.416666666666664,Count,21163,1220
Kentucky,Menifee,10.25,Count,21165,1222
Kentucky,Mercer,15.333333333333334,Count,21167,1225
Kentucky,Metcalfe,12.75,Count,21169,1228
Kentucky,Monroe,11.333333333333334,Count,21171,1230
Kentucky,Montgomery,33.83333333333333,Count,21173,1233
Kentucky,Morgan,20.75,Count,21175,1235
Kentucky,Muhlenberg,27.583333333333336,Count,21177,1238
Kentucky,Nelson,39.08333333333333,Count,21179,1243
Kentucky,Nicholas,8.166666666666668,Count,21181,1246
Kentucky,Ohio,25.75,Count,21183,1249
Kentucky,Oldham,22.083333333333336,Count,21185,1252
Kentucky,Owen,8.5,Count,21187,1255
Kentucky,Owsley,7.166666666666666,Count,21189,1257
Kentucky,Pendleton,9.083333333333332,Count,21191,1260
Kentucky,Perry,43.91666666666667,Count,21193,1265
Kentucky,Pike,88.91666666666667,Count,21195,1267
Kentucky,Powell,22.25,Count,21197,1270
Kentucky,Pulaski,68.08333333333333,Count,21199,1272
Kentucky,Robertson,1.25,Count,21201,1273
Kentucky,Rockcastle,12.333333333333332,Count,21203,1276
Kentucky,Rowan,25.583333333333336,Count,21205,1279
Kentucky,Russell,24.999999999999996,Count,21207,1282
Kentucky,Scott,27.25,Count,21209,1283
Kentucky,Shelby,25.91666666666666,Count,21211,1285
Kentucky,Simpson,11.416666666666668,Count,21213,1287
Kentucky,Spencer,5.0,Count,21215,1000
Kentucky,Taylor,27.583333333333332,Count,21217,1003
Kentucky,Todd,6.666666666666666,Count,21219,1006
Kentucky,Trigg,10.0,Count,21221,1009
Kentucky,Trimble,5.0,Count,21223,1012
Kentucky,Union,18.333333333333332,Count,21225,1016
Kentucky,Warren,88.75,Count,21227,1019
Kentucky,Washington,13.583333333333332,Count,21229,1023
Kentucky,Wayne,20.333333333333332,Count,21231,1027
Kentucky,Webster,17.833333333333336,Count,21233,1029
Kentucky,Whitley,46.583333333333336,Count,21235,1034
Kentucky,Wolfe,14.416666666666666,Count,21237,1037
Kentucky,Woodford,16.166666666666668,Count,21239,1042
Louisiana,Acadia,74.0,Count,22001,1046
Louisiana,Allen,28.66666666666667,Count,22003,1051
Louisiana,Ascension,82.41666666666667,Count,22005,1055
Louisiana,Assumption,24.916666666666664,Count,22007,1060
Louisiana,Avoyelles,67.25,Count,22009,1062
Louisiana,Beauregard,24.666666666666668,Count,22011,1066
Louisiana,Bienville,19.75,Count,22013,1069
