State,County,Farmers' markets per 1000 pop 2018 (FMRKTPTH18),Units,FIPS,FID
Iowa,Crawford,0.11656370013952255,"# per 1,000 pop",19047.0,408
Iowa,Dallas,0.04435573145747185,"# per 1,000 pop",19049.0,413
Iowa,Davis,0.11090163141489029,"# per 1,000 pop",19051.0,416
Iowa,Decatur,0.25348541140556335,"# per 1,000 pop",19053.0,419
Iowa,Delaware,0.11717148125171661,"# per 1,000 pop",19055.0,421
Iowa,Des Moines,0.07665184885263443,"# per 1,000 pop",19057.0,424
Iowa,Dickinson,0.05829884111881256,"# per 1,000 pop",19059.0,427
Iowa,Dubuque,0.030974457040429115,"# per 1,000 pop",19061.0,434
Iowa,Emmet,0.10807305574417114,"# per 1,000 pop",19063.0,437
Iowa,Fayette,0.20345880091190338,"# per 1,000 pop",19065.0,442
Iowa,Floyd,0.1268955022096634,"# per 1,000 pop",19067.0,447
Iowa,Franklin,0.09877518564462662,"# per 1,000 pop",19069.0,451
Iowa,Fremont,0.14300014078617096,"# per 1,000 pop",19071.0,455
Iowa,Greene,0.11134617775678635,"# per 1,000 pop",19073.0,458
Iowa,Grundy,0.08127438277006149,"# per 1,000 pop",19075.0,460
Iowa,Guthrie,0.18656715750694275,"# per 1,000 pop",19077.0,467
Iowa,Hamilton,0.06688068807125092,"# per 1,000 pop",19079.0,469
Iowa,Hancock,0.37341299653053284,"# per 1,000 pop",19081.0,470
Iowa,Hardin,0.2371354103088379,"# per 1,000 pop",19083.0,475
Iowa,Harrison,0.1415027529001236,"# per 1,000 pop",19085.0,478
Iowa,Henry,0.049833059310913086,"# per 1,000 pop",19087.0,479
Iowa,Howard,0.5442473292350769,"# per 1,000 pop",19089.0,481
Iowa,Humboldt,0.10474494844675064,"# per 1,000 pop",19091.0,487
Iowa,Ida,0.14617745578289032,"# per 1,000 pop",19093.0,491
Iowa,Iowa,0.12390805780887604,"# per 1,000 pop",19095.0,495
Iowa,Jackson,0.1543845236301422,"# per 1,000 pop",19097.0,499
Iowa,Jasper,0.08076022565364838,"# per 1,000 pop",19099.0,505
Iowa,Jefferson,0.05440400540828705,"# per 1,000 pop",19101.0,507
Iowa,Johnson,0.026444531977176666,"# per 1,000 pop",19103.0,508
Iowa,Jones,0.1446201354265213,"# per 1,000 pop",19105.0,516
Iowa,Keokuk,0.0,"# per 1,000 pop",19107.0,520
Iowa,Kossuth,0.20123423635959625,"# per 1,000 pop",19109.0,523
Iowa,Lee,0.11745705455541611,"# per 1,000 pop",19111.0,531
Iowa,Linn,0.044265612959861755,"# per 1,000 pop",19113.0,535
Iowa,Louisa,0.08953353017568588,"# per 1,000 pop",19115.0,539
Iowa,Lucas,0.11567380279302597,"# per 1,000 pop",19117.0,542
Iowa,Lyon,0.16933366656303406,"# per 1,000 pop",19119.0,546
Iowa,Madison,0.06154225021600723,"# per 1,000 pop",19121.0,550
Iowa,Mahaska,0.09090909361839294,"# per 1,000 pop",19123.0,554
Iowa,Marion,0.08980153501033783,"# per 1,000 pop",19125.0,561
Iowa,Marshall,0.1000475212931633,"# per 1,000 pop",19127.0,568
Iowa,Mills,0.066387839615345,"# per 1,000 pop",19129.0,569
Iowa,Mitchell,0.28384900093078613,"# per 1,000 pop",19131.0,572
Iowa,Monona,0.0,"# per 1,000 pop",19133.0,576
Iowa,Monroe,0.25673940777778625,"# per 1,000 pop",19135.0,580
Iowa,Montgomery,0.0999700054526329,"# per 1,000 pop",19137.0,595
Iowa,Muscatine,0.069882832467556,"# per 1,000 pop",19139.0,600
Iowa,O'Brien,0.21676300466060638,"# per 1,000 pop",19141.0,604
Iowa,Osceola,0.16556291282176971,"# per 1,000 pop",19143.0,607
Iowa,Page,0.13115614652633667,"# per 1,000 pop",19145.0,612
Iowa,Palo Alto,0.11199462413787842,"# per 1,000 pop",19147.0,618
Iowa,Plymouth,0.11954572796821594,"# per 1,000 pop",19149.0,622
Iowa,Pocahontas,0.44510385394096375,"# per 1,000 pop",19151.0,624
Iowa,Polk,0.03078792430460453,"# per 1,000 pop",19153.0,629
Iowa,Pottawattamie,0.021382827311754227,"# per 1,000 pop",19155.0,637
Iowa,Poweshiek,0.053478796035051346,"# per 1,000 pop",19157.0,640
Iowa,Ringgold,0.0,"# per 1,000 pop",19159.0,642
Iowa,Sac,0.0,"# per 1,000 pop",19161.0,647
Iowa,Scott,0.028854532167315483,"# per 1,000 pop",19163.0,657
Iowa,Shelby,0.08637070655822754,"# per 1,000 pop",19165.0,660
Iowa,Sioux,0.05729181692004204,"# per 1,000 pop",19167.0,663
Iowa,Story,0.0509658008813858,"# per 1,000 pop",19169.0,668
Iowa,Tama,0.118315190076828,"# per 1,000 pop",19171.0,671
Iowa,Taylor,0.0,"# per 1,000 pop",19173.0,674
Iowa,Union,0.08091269433498383,"# per 1,000 pop",19175.0,675
Iowa,Van Buren,0.4273504316806793,"# per 1,000 pop",19177.0,678
Iowa,Wapello,0.08521516621112823,"# per 1,000 pop",19179.0,681
Iowa,Warren,0.05875901132822037,"# per 1,000 pop",19181.0,685
Iowa,Washington,0.09033015370368958,"# per 1,000 pop",19183.0,687
Iowa,Wayne,0.0,"# per 1,000 pop",19185.0,691
Iowa,Webster,0.055131349712610245,"# per 1,000 pop",19187.0,694
Iowa,Winnebago,0.1901502162218094,"# per 1,000 pop",19189.0,696
Iowa,Winneshiek,0.0998552069067955,"# per 1,000 pop",19191.0,698
Iowa,Woodbury,0.029257161542773247,"# per 1,000 pop",19193.0,702
Iowa,Worth,0.2683483064174652,"# per 1,000 pop",19195.0,703
Iowa,Wright,0.1576044112443924,"# per 1,000 pop",19197.0,705
Kansas,Allen,0.24108004570007324,"# per 1,000 pop",20001.0,709
Kansas,Anderson,0.12693576514720917,"# per 1,000 pop",20003.0,712
Kansas,Atchison,0.06175507977604866,"# per 1,000 pop",20005.0,715
Kansas,Barber,0.22361359000205994,"# per 1,000 pop",20007.0,717
Kansas,Barton,0.03829803690314293,"# per 1,000 pop",20009.0,719
Kansas,Bourbon,0.06824541091918945,"# per 1,000 pop",20011.0,722
Kansas,Brown,0.10418837517499924,"# per 1,000 pop",20013.0,723
Kansas,Butler,0.02995581552386284,"# per 1,000 pop",20015.0,726
Kansas,Chase,0.0,"# per 1,000 pop",20017.0,729
Kansas,Chautauqua,0.0,"# per 1,000 pop",20019.0,730
Kansas,Cherokee,0.0,"# per 1,000 pop",20021.0,732
Kansas,Cheyenne,0.0,"# per 1,000 pop",20023.0,736
Kansas,Clark,0.0,"# per 1,000 pop",20025.0,738
Kansas,Clay,0.0,"# per 1,000 pop",20027.0,739
Kansas,Cloud,0.22912131249904633,"# per 1,000 pop",20029.0,740
Kansas,Coffey,0.3643872141838074,"# per 1,000 pop",20031.0,745
Kansas,Comanche,0.0,"# per 1,000 pop",20033.0,748
Kansas,Cowley,0.05678914114832878,"# per 1,000 pop",20035.0,752
Kansas,Crawford,0.02562854066491127,"# per 1,000 pop",20037.0,756
Kansas,Decatur,0.3483106791973114,"# per 1,000 pop",20039.0,759
Kansas,Dickinson,0.05342736467719078,"# per 1,000 pop",20041.0,762
Kansas,Doniphan,0.0,"# per 1,000 pop",20043.0,765
Kansas,Douglas,0.04940874129533768,"# per 1,000 pop",20045.0,767
Kansas,Edwards,0.3510003387928009,"# per 1,000 pop",20047.0,770
Kansas,Elk,0.0,"# per 1,000 pop",20049.0,773
Kansas,Ellis,0.06966213881969452,"# per 1,000 pop",20051.0,774
Kansas,Ellsworth,0.0,"# per 1,000 pop",20053.0,776
Kansas,Finney,0.027314195409417152,"# per 1,000 pop",20055.0,778
Kansas,Ford,0.02950897067785263,"# per 1,000 pop",20057.0,784
Kansas,Franklin,0.039015255868434906,"# per 1,000 pop",20059.0,786
Kansas,Geary,0.09204147756099701,"# per 1,000 pop",20061.0,788
Kansas,Gove,0.0,"# per 1,000 pop",20063.0,790
Kansas,Graham,0.0,"# per 1,000 pop",20065.0,791
Kansas,Grant,0.0,"# per 1,000 pop",20067.0,794
Kansas,Gray,0.0,"# per 1,000 pop",20069.0,798
Kansas,Greeley,0.8149959444999695,"# per 1,000 pop",20071.0,801
Kansas,Greenwood,0.3303055465221405,"# per 1,000 pop",20073.0,803
Kansas,Hamilton,0.3835826516151428,"# per 1,000 pop",20075.0,805
Kansas,Harper,0.3632400929927826,"# per 1,000 pop",20077.0,807
Kansas,Harvey,0.058462437242269516,"# per 1,000 pop",20079.0,812
Kansas,Haskell,0.0,"# per 1,000 pop",20081.0,815
Kansas,Hodgeman,0.0,"# per 1,000 pop",20083.0,818
Kansas,Jackson,0.07530120760202408,"# per 1,000 pop",20085.0,819
Kansas,Jefferson,0.05270092189311981,"# per 1,000 pop",20087.0,821
Kansas,Jewell,0.0,"# per 1,000 pop",20089.0,822
Kansas,Johnson,0.015061374753713608,"# per 1,000 pop",20091.0,824
Kansas,Kearny,0.0,"# per 1,000 pop",20093.0,826
Kansas,Kingman,0.0,"# per 1,000 pop",20095.0,827
Kansas,Kiowa,0.0,"# per 1,000 pop",20097.0,829
Kansas,Labette,0.05009016394615173,"# per 1,000 pop",20099.0,831
Kansas,Lane,0.0,"# per 1,000 pop",20101.0,833
Kansas,Leavenworth,0.012292261235415936,"# per 1,000 pop",20103.0,836
Kansas,Lincoln,0.0,"# per 1,000 pop",20105.0,838
Kansas,Linn,0.0,"# per 1,000 pop",20107.0,840
Kansas,Logan,0.0,"# per 1,000 pop",20109.0,842
Kansas,Lyon,0.02993474155664444,"# per 1,000 pop",20111.0,844
Kansas,McPherson,0.10512667894363403,"# per 1,000 pop",20113.0,846
Kansas,Marion,0.16736401617527008,"# per 1,000 pop",20115.0,848
Kansas,Marshall,0.205718994140625,"# per 1,000 pop",20117.0,850
Kansas,Meade,0.0,"# per 1,000 pop",20119.0,851
Kansas,Miami,0.029691211879253387,"# per 1,000 pop",20121.0,853
Kansas,Mitchell,0.0,"# per 1,000 pop",20123.0,854
Kansas,Montgomery,0.09339974820613861,"# per 1,000 pop",20125.0,856
Kansas,Morris,0.0,"# per 1,000 pop",20127.0,858
Kansas,Morton,0.0,"# per 1,000 pop",20129.0,859
Kansas,Nemaha,0.19694732129573822,"# per 1,000 pop",20131.0,861
Kansas,Neosho,0.12538398802280426,"# per 1,000 pop",20133.0,862
Kansas,Ness,0.0,"# per 1,000 pop",20135.0,864
Kansas,Norton,0.18416206538677216,"# per 1,000 pop",20137.0,866
Kansas,Osage,0.1254626363515854,"# per 1,000 pop",20139.0,867
Kansas,Osborne,0.28776979446411133,"# per 1,000 pop",20141.0,869
Kansas,Ottawa,0.0,"# per 1,000 pop",20143.0,870
Kansas,Pawnee,0.0,"# per 1,000 pop",20145.0,872
Kansas,Phillips,0.0,"# per 1,000 pop",20147.0,873
Kansas,Pottawatomie,0.0,"# per 1,000 pop",20149.0,876
Kansas,Pratt,0.0,"# per 1,000 pop",20151.0,878
Kansas,Rawlins,0.0,"# per 1,000 pop",20153.0,880
Kansas,Reno,0.04812164977192879,"# per 1,000 pop",20155.0,882
Kansas,Republic,0.42881646752357483,"# per 1,000 pop",20157.0,884
Kansas,Rice,0.10492078214883804,"# per 1,000 pop",20159.0,886
Kansas,Riley,0.0271359384059906,"# per 1,000 pop",20161.0,888
Kansas,Rooks,0.0,"# per 1,000 pop",20163.0,889
Kansas,Rush,0.3233107030391693,"# per 1,000 pop",20165.0,891
Kansas,Russell,0.14478065073490143,"# per 1,000 pop",20167.0,893
Kansas,Saline,0.036764029413461685,"# per 1,000 pop",20169.0,895
Kansas,Scott,0.0,"# per 1,000 pop",20171.0,897
Kansas,Sedgwick,0.01557611208409071,"# per 1,000 pop",20173.0,898
Kansas,Seward,0.09182736277580261,"# per 1,000 pop",20175.0,900
Kansas,Shawnee,0.03380300849676132,"# per 1,000 pop",20177.0,902
Kansas,Sheridan,0.39478880167007446,"# per 1,000 pop",20179.0,904
Kansas,Sherman,0.16952025890350342,"# per 1,000 pop",20181.0,907
Kansas,Smith,0.2775464951992035,"# per 1,000 pop",20183.0,909
Kansas,Stafford,0.23934897780418396,"# per 1,000 pop",20185.0,911
Kansas,Stanton,0.0,"# per 1,000 pop",20187.0,913
Kansas,Stevens,0.0,"# per 1,000 pop",20189.0,914
Kansas,Sumner,0.04348582401871681,"# per 1,000 pop",20191.0,916
Kansas,Thomas,0.12968486547470093,"# per 1,000 pop",20193.0,917
Kansas,Trego,0.0,"# per 1,000 pop",20195.0,919
Kansas,Wabaunsee,0.0,"# per 1,000 pop",20197.0,920
Kansas,Wallace,0.0,"# per 1,000 pop",20199.0,921
Kansas,Washington,0.36900368332862854,"# per 1,000 pop",20201.0,922
Kansas,Wichita,0.4750593900680542,"# per 1,000 pop",20203.0,923
Kansas,Wilson,0.0,"# per 1,000 pop",20205.0,925
Kansas,Woodson,0.0,"# per 1,000 pop",20207.0,926
Kansas,Wyandotte,0.0302436426281929,"# per 1,000 pop",20209.0,927
Kentucky,Adair,0.10408534854650497,"# per 1,000 pop",21001.0,928
Kentucky,Allen,0.0,"# per 1,000 pop",21003.0,929
Kentucky,Anderson,0.044124785810709,"# per 1,000 pop",21005.0,930
Kentucky,Ballard,0.12532898783683777,"# per 1,000 pop",21007.0,932
Kentucky,Barren,0.09054690599441528,"# per 1,000 pop",21009.0,933
Kentucky,Bath,0.08075587451457977,"# per 1,000 pop",21011.0,934
Kentucky,Bell,0.0,"# per 1,000 pop",21013.0,936
Kentucky,Boone,0.007602654863148928,"# per 1,000 pop",21015.0,1002
Kentucky,Bourbon,0.04954419285058975,"# per 1,000 pop",21017.0,1005
Kentucky,Boyd,0.021168502047657967,"# per 1,000 pop",21019.0,1008
Kentucky,Boyle,0.033222589641809464,"# per 1,000 pop",21021.0,1010
Kentucky,Bracken,0.0,"# per 1,000 pop",21023.0,1013
Kentucky,Breathitt,0.07857928425073624,"# per 1,000 pop",21025.0,1017
Kentucky,Breckinridge,0.04904846101999283,"# per 1,000 pop",21027.0,1020
Kentucky,Bullitt,0.0,"# per 1,000 pop",21029.0,1024
Kentucky,Butler,0.0,"# per 1,000 pop",21031.0,1026
Kentucky,Caldwell,0.0,"# per 1,000 pop",21033.0,1031
Kentucky,Calloway,0.025552574545145035,"# per 1,000 pop",21035.0,1033
Kentucky,Campbell,0.06441085785627365,"# per 1,000 pop",21037.0,1035
Kentucky,Carlisle,0.20959965884685516,"# per 1,000 pop",21039.0,1039
Kentucky,Carroll,0.09313588589429855,"# per 1,000 pop",21041.0,1041
Kentucky,Carter,0.03703154996037483,"# per 1,000 pop",21043.0,1044
Kentucky,Casey,0.0,"# per 1,000 pop",21045.0,1048
Kentucky,Christian,0.027905289083719254,"# per 1,000 pop",21047.0,1050
Kentucky,Clark,0.02758696861565113,"# per 1,000 pop",21049.0,1053
Kentucky,Clay,0.0,"# per 1,000 pop",21051.0,1056
Kentucky,Clinton,0.09798157960176468,"# per 1,000 pop",21053.0,1059
Kentucky,Crittenden,0.1121705025434494,"# per 1,000 pop",21055.0,1064
Kentucky,Cumberland,0.0,"# per 1,000 pop",21057.0,1067
Kentucky,Daviess,0.009890805929899216,"# per 1,000 pop",21059.0,1071
Kentucky,Edmonson,0.08147303014993668,"# per 1,000 pop",21061.0,1073
Kentucky,Elliott,0.13319125771522522,"# per 1,000 pop",21063.0,1075
Kentucky,Estill,0.07043245434761047,"# per 1,000 pop",21065.0,1077
Kentucky,Fayette,0.01544258464127779,"# per 1,000 pop",21067.0,1080
Kentucky,Fleming,0.06929046660661697,"# per 1,000 pop",21069.0,1083
Kentucky,Floyd,0.027897894382476807,"# per 1,000 pop",21071.0,1085
Kentucky,Franklin,0.019679227843880653,"# per 1,000 pop",21073.0,1086
Kentucky,Fulton,0.0,"# per 1,000 pop",21075.0,1088
Kentucky,Gallatin,0.0,"# per 1,000 pop",21077.0,1090
Kentucky,Garrard,0.056947607547044754,"# per 1,000 pop",21079.0,1092
Kentucky,Grant,0.11942199617624283,"# per 1,000 pop",21081.0,1094
Kentucky,Graves,0.05359487608075142,"# per 1,000 pop",21083.0,1097
Kentucky,Grayson,0.03799247741699219,"# per 1,000 pop",21085.0,1100
Kentucky,Green,0.0,"# per 1,000 pop",21087.0,1102
Kentucky,Greenup,0.02835431508719921,"# per 1,000 pop",21089.0,1105
Kentucky,Hancock,0.0,"# per 1,000 pop",21091.0,1107
Kentucky,Hardin,0.02718474715948105,"# per 1,000 pop",21093.0,1110
Kentucky,Harlan,0.037865880876779556,"# per 1,000 pop",21095.0,1114
Kentucky,Harrison,0.05325380712747574,"# per 1,000 pop",21097.0,1119
Kentucky,Hart,0.0528932623565197,"# per 1,000 pop",21099.0,1121
Kentucky,Henderson,0.021934153512120247,"# per 1,000 pop",21101.0,1126
Kentucky,Henry,0.06208866089582443,"# per 1,000 pop",21103.0,1129
Kentucky,Hickman,0.0,"# per 1,000 pop",21105.0,1130
Kentucky,Hopkins,0.0,"# per 1,000 pop",21107.0,1136
Kentucky,Jackson,0.07439368963241577,"# per 1,000 pop",21109.0,1140
Kentucky,Jefferson,0.022063108161091805,"# per 1,000 pop",21111.0,1143
Kentucky,Jessamine,0.01854599453508854,"# per 1,000 pop",21113.0,1145
Kentucky,Johnson,0.04467077553272247,"# per 1,000 pop",21115.0,1148
Kentucky,Kenton,0.012044492177665234,"# per 1,000 pop",21117.0,1151
Kentucky,Knott,0.0,"# per 1,000 pop",21119.0,1154
Kentucky,Knox,0.0,"# per 1,000 pop",21121.0,1159
Kentucky,Larue,0.0,"# per 1,000 pop",21123.0,1162
Kentucky,Laurel,0.0164828822016716,"# per 1,000 pop",21125.0,1166
Kentucky,Lawrence,0.06422194838523865,"# per 1,000 pop",21127.0,1167
Kentucky,Lee,0.0,"# per 1,000 pop",21129.0,1171
Kentucky,Leslie,0.0,"# per 1,000 pop",21131.0,1175
Kentucky,Letcher,0.04566418379545212,"# per 1,000 pop",21133.0,1178
Kentucky,Lewis,0.07543184608221054,"# per 1,000 pop",21135.0,1180
Kentucky,Lincoln,0.040577828884124756,"# per 1,000 pop",21137.0,1184
Kentucky,Livingston,0.0,"# per 1,000 pop",21139.0,1187
Kentucky,Logan,0.037052132189273834,"# per 1,000 pop",21141.0,1190
Kentucky,Lyon,0.0,"# per 1,000 pop",21143.0,1193
Kentucky,McCracken,0.015303155407309532,"# per 1,000 pop",21145.0,1196
Kentucky,McCreary,0.0,"# per 1,000 pop",21147.0,1198
Kentucky,McLean,0.10808473825454712,"# per 1,000 pop",21149.0,1201
Kentucky,Madison,0.010826259851455688,"# per 1,000 pop",21151.0,1204
Kentucky,Magoffin,0.0,"# per 1,000 pop",21153.0,1206
Kentucky,Marion,0.05153576657176018,"# per 1,000 pop",21155.0,1210
Kentucky,Marshall,0.0,"# per 1,000 pop",21157.0,1213
Kentucky,Martin,0.0,"# per 1,000 pop",21159.0,1215
Kentucky,Mason,0.0,"# per 1,000 pop",21161.0,1217
Kentucky,Meade,0.034825004637241364,"# per 1,000 pop",21163.0,1220
Kentucky,Menifee,0.0,"# per 1,000 pop",21165.0,1222
Kentucky,Mercer,0.04592633247375488,"# per 1,000 pop",21167.0,1225
Kentucky,Metcalfe,0.09970089793205261,"# per 1,000 pop",21169.0,1228
Kentucky,Monroe,0.09330099076032639,"# per 1,000 pop",21171.0,1230
Kentucky,Montgomery,0.035457219928503036,"# per 1,000 pop",21173.0,1233
Kentucky,Morgan,0.0,"# per 1,000 pop",21175.0,1235
Kentucky,Muhlenberg,0.06498992443084717,"# per 1,000 pop",21177.0,1238
Kentucky,Nelson,0.02180977538228035,"# per 1,000 pop",21179.0,1243
Kentucky,Nicholas,0.0,"# per 1,000 pop",21181.0,1246
Kentucky,Ohio,0.04151616990566254,"# per 1,000 pop",21183.0,1249
Kentucky,Oldham,0.0300887618213892,"# per 1,000 pop",21185.0,1252
Kentucky,Owen,0.09191176295280457,"# per 1,000 pop",21187.0,1255
Kentucky,Owsley,0.22361359000205994,"# per 1,000 pop",21189.0,1257
Kentucky,Pendleton,0.06882786005735397,"# per 1,000 pop",21191.0,1260
Kentucky,Perry,0.038325924426317215,"# per 1,000 pop",21193.0,1265
Kentucky,Pike,0.017122700810432434,"# per 1,000 pop",21195.0,1267
Kentucky,Powell,0.08037292957305908,"# per 1,000 pop",21197.0,1270
Kentucky,Pulaski,0.030948733910918236,"# per 1,000 pop",21199.0,1272
Kentucky,Robertson,0.4683840870857239,"# per 1,000 pop",21201.0,1273
Kentucky,Rockcastle,0.11940298229455948,"# per 1,000 pop",21203.0,1276
Kentucky,Rowan,0.040678516030311584,"# per 1,000 pop",21205.0,1279
Kentucky,Russell,0.05611357465386391,"# per 1,000 pop",21207.0,1282
Kentucky,Scott,0.01784726232290268,"# per 1,000 pop",21209.0,1283
Kentucky,Shelby,0.04122181609272957,"# per 1,000 pop",21211.0,1285
Kentucky,Simpson,0.053969454020261765,"# per 1,000 pop",21213.0,1287
Kentucky,Spencer,0.05320847034454346,"# per 1,000 pop",21215.0,1000
Kentucky,Taylor,0.039140474051237106,"# per 1,000 pop",21217.0,1003
Kentucky,Todd,0.08122816681861877,"# per 1,000 pop",21219.0,1006
Kentucky,Trigg,0.06829201430082321,"# per 1,000 pop",21221.0,1009
Kentucky,Trimble,0.0,"# per 1,000 pop",21223.0,1012
Kentucky,Union,0.0,"# per 1,000 pop",21225.0,1016
Kentucky,Warren,0.03047293983399868,"# per 1,000 pop",21227.0,1019
Kentucky,Washington,0.08275405317544937,"# per 1,000 pop",21229.0,1023
Kentucky,Wayne,0.04885675385594368,"# per 1,000 pop",21231.0,1027
Kentucky,Webster,0.0,"# per 1,000 pop",21233.0,1029
Kentucky,Whitley,0.0,"# per 1,000 pop",21235.0,1034
Kentucky,Wolfe,0.13933397829532623,"# per 1,000 pop",21237.0,1037
Kentucky,Woodford,0.11306674778461456,"# per 1,000 pop",21239.0,1042
Louisiana,Acadia,0.0,"# per 1,000 pop",22001.0,1046
Louisiana,Allen,0.03905487060546875,"# per 1,000 pop",22003.0,1051
Louisiana,Ascension,0.0,"# per 1,000 pop",22005.0,1055
Louisiana,Assumption,0.0,"# per 1,000 pop",22007.0,1060
Louisiana,Avoyelles,0.07414364069700241,"# per 1,000 pop",22009.0,1062
Louisiana,Beauregard,0.08053042739629745,"# per 1,000 pop",22011.0,1066
Louisiana,Bienville,0.0,"# per 1,000 pop",22013.0,1069
Louisiana,Bossier,0.03145024925470352,"# per 1,000 pop",22015.0,1076
Louisiana,Caddo,0.008233095519244671,"# per 1,000 pop",22017.0,1079
Louisiana,Calcasieu,0.014770176261663437,"# per 1,000 pop",22019.0,1081
Louisiana,Caldwell,0.0,"# per 1,000 pop",22021.0,1084
Louisiana,Cameron,0.0,"# per 1,000 pop",22023.0,1089
Louisiana,Catahoula,0.0,"# per 1,000 pop",22025.0,1093
Louisiana,Claiborne,0.0,"# per 1,000 pop",22027.0,1095
Louisiana,Concordia,0.0,"# per 1,000 pop",22029.0,1098
Louisiana,De Soto,0.036448460072278976,"# per 1,000 pop",22031.0,1103
Louisiana,East Baton Rouge,0.018142400309443474,"# per 1,000 pop",22033.0,1108
Louisiana,East Carroll,0.14210601150989532,"# per 1,000 pop",22035.0,1111
Louisiana,East Feliciana,0.0,"# per 1,000 pop",22037.0,1115
Louisiana,Evangeline,0.029901623725891113,"# per 1,000 pop",22039.0,1118
Louisiana,Franklin,0.0,"# per 1,000 pop",22041.0,1123
Louisiana,Grant,0.0,"# per 1,000 pop",22043.0,1127
Louisiana,Iberia,0.04228866100311279,"# per 1,000 pop",22045.0,1133
Louisiana,Iberville,0.0,"# per 1,000 pop",22047.0,1134
Louisiana,Jackson,0.0,"# per 1,000 pop",22049.0,1138
Louisiana,Jefferson,0.006911630276590586,"# per 1,000 pop",22051.0,1147
Louisiana,Jefferson Davis,0.0949908196926117,"# per 1,000 pop",22053.0,1155
Louisiana,Lafayette,0.024713529273867607,"# per 1,000 pop",22055.0,1161
Louisiana,Lafourche,0.030576365068554878,"# per 1,000 pop",22057.0,1280
Louisiana,La Salle,0.06703760474920273,"# per 1,000 pop",22059.0,1289
Louisiana,Lincoln,0.02118823677301407,"# per 1,000 pop",22061.0,1291
Louisiana,Livingston,0.0071650175377726555,"# per 1,000 pop",22063.0,1295
Louisiana,Madison,0.0,"# per 1,000 pop",22065.0,1297
Louisiana,Morehouse,0.0,"# per 1,000 pop",22067.0,1299
Louisiana,Natchitoches,0.025867197662591934,"# per 1,000 pop",22069.0,1301
Louisiana,Orleans,0.023017549887299538,"# per 1,000 pop",22071.0,1304
Louisiana,Ouachita,0.012947078794240952,"# per 1,000 pop",22073.0,1306
Louisiana,Plaquemines,0.0,"# per 1,000 pop",22075.0,1427
Louisiana,Pointe Coupee,0.0,"# per 1,000 pop",22077.0,1431
Louisiana,Rapides,0.015318392775952816,"# per 1,000 pop",22079.0,1434
Louisiana,Red River,0.0,"# per 1,000 pop",22081.0,1436
Louisiana,Richland,0.0,"# per 1,000 pop",22083.0,1439
Louisiana,Sabine,0.04161118343472481,"# per 1,000 pop",22085.0,1441
Louisiana,St. Bernard,0.02140365168452263,"# per 1,000 pop",22087.0,1463
Louisiana,St. Charles,0.03782219812273979,"# per 1,000 pop",22089.0,1466
Louisiana,St. Helena,0.0,"# per 1,000 pop",22091.0,1467
Louisiana,St. James,0.0,"# per 1,000 pop",22093.0,1468
Louisiana,St. John the Baptist,0.023156724870204926,"# per 1,000 pop",22095.0,1469
Louisiana,St. Landry,0.012082547880709171,"# per 1,000 pop",22097.0,1471
Louisiana,St. Martin,0.03729882091283798,"# per 1,000 pop",22099.0,1473
Louisiana,St. Mary,0.02009081095457077,"# per 1,000 pop",22101.0,1474
Louisiana,St. Tammany,0.019371511414647102,"# per 1,000 pop",22103.0,1475
Louisiana,Tangipahoa,0.007475126534700394,"# per 1,000 pop",22105.0,1476
Louisiana,Tensas,0.0,"# per 1,000 pop",22107.0,1479
Louisiana,Terrebonne,0.018014609813690186,"# per 1,000 pop",22109.0,1501
Louisiana,Union,0.04478280246257782,"# per 1,000 pop",22111.0,1507
Louisiana,Vermilion,0.016714023426175117,"# per 1,000 pop",22113.0,1510
Louisiana,Vernon,0.0409332774579525,"# per 1,000 pop",22115.0,1513
Louisiana,Washington,0.0,"# per 1,000 pop",22117.0,1516
Louisiana,Webster,0.0,"# per 1,000 pop",22119.0,1518
Louisiana,West Baton Rouge,0.0,"# per 1,000 pop",22121.0,1520
Louisiana,West Carroll,0.0,"# per 1,000 pop",22123.0,1522
Louisiana,West Feliciana,0.06468304991722107,"# per 1,000 pop",22125.0,1524
Louisiana,Winn,0.0707513764500618,"# per 1,000 pop",22127.0,1529
Maine,Androscoggin,0.05572117120027542,"# per 1,000 pop",23001.0,1532
Maine,Aroostook,0.044702060520648956,"# per 1,000 pop",23003.0,1535
Maine,Cumberland,0.05791039019823074,"# per 1,000 pop",23005.0,1608
Maine,Franklin,0.16724085807800293,"# per 1,000 pop",23007.0,1619
Maine,Hancock,0.18244512379169464,"# per 1,000 pop",23009.0,1748
Maine,Kennebec,0.06552919000387192,"# per 1,000 pop",23011.0,1755
Maine,Knox,0.10057579725980759,"# per 1,000 pop",23013.0,1774
Maine,Lincoln,0.029118863865733147,"# per 1,000 pop",23015.0,1835
Maine,Oxford,0.10413412749767303,"# per 1,000 pop",23017.0,1842
Maine,Penobscot,0.04632816091179848,"# per 1,000 pop",23019.0,1846
Maine,Piscataquis,0.0595238097012043,"# per 1,000 pop",23021.0,1851
Maine,Sagadahoc,0.05612616986036301,"# per 1,000 pop",23023.0,1855
Maine,Somerset,0.07906388491392136,"# per 1,000 pop",23025.0,1860
Maine,Waldo,0.20154179632663727,"# per 1,000 pop",23027.0,1865
Maine,Washington,0.1587805598974228,"# per 1,000 pop",23029.0,1884
Maine,York,0.05333876237273216,"# per 1,000 pop",23031.0,1901
