State,County,Asian low access to store 2015 (LACCESS_NHASIAN15),Units,FIPS,FID
Georgia,Wilkinson,5.30745392205267,Count,13319,169
Georgia,Worth,1.09811636805534,Count,13321,173
Hawaii,Hawaii,17810.6622087482,Count,15001,198
Hawaii,Honolulu,74726.7598218825,Count,15003,234
Hawaii,Kalawao,0.0,Count,15005,247
Hawaii,Kauai,8201.15631816538,Count,15007,261
Hawaii,Maui,10794.2124502105,Count,15009,323
Idaho,Ada,1567.88381771921,Count,16001,336
Idaho,Adams,4.03130488171882,Count,16003,338
Idaho,Bannock,312.732278444069,Count,16005,343
Idaho,Bear Lake,10.2886061273104,Count,16007,349
Idaho,Benewah,4.78186026244657,Count,16009,354
Idaho,Bingham,86.7086169271335,Count,16011,362
Idaho,Blaine,66.0724859701748,Count,16013,371
Idaho,Boise,12.6864476238334,Count,16015,380
Idaho,Bonner,30.7493922422055,Count,16017,387
Idaho,Bonneville,225.918286492851,Count,16019,395
Idaho,Boundary,10.4908046479302,Count,16021,405
Idaho,Butte,0.91172371810535,Count,16023,414
Idaho,Camas,1.0,Count,16025,429
Idaho,Canyon,318.518551049713,Count,16027,441
Idaho,Caribou,5.82005342710181,Count,16029,449
Idaho,Cassia,23.240982454081,Count,16031,456
Idaho,Clark,4.99999983212911,Count,16033,464
Idaho,Clearwater,11.2494337644803,Count,16035,474
Idaho,Custer,1.43350514030536,Count,16037,484
Idaho,Elmore,369.535925253502,Count,16039,490
Idaho,Franklin,0.0,Count,16041,498
Idaho,Fremont,1.0,Count,16043,502
Idaho,Gem,29.9732300214476,Count,16045,510
Idaho,Gooding,0.0017601195722818,Count,16047,519
Idaho,Idaho,15.348475745877,Count,16049,528
Idaho,Jefferson,22.1117425069606,Count,16051,540
Idaho,Jerome,17.3816122794099,Count,16053,547
Idaho,Kootenai,270.375942998755,Count,16055,552
Idaho,Latah,51.5843533803268,Count,16057,559
Idaho,Lemhi,7.16232720215032,Count,16059,566
Idaho,Lewis,7.99999976786785,Count,16061,574
Idaho,Lincoln,19.7254792689282,Count,16063,578
Idaho,Madison,55.6378303961246,Count,16065,581
Idaho,Minidoka,15.9460281068459,Count,16067,585
Idaho,Nez Perce,35.7035963134531,Count,16069,589
Idaho,Oneida,0.0,Count,16071,593
Idaho,Owyhee,11.736686803021,Count,16073,601
Idaho,Payette,35.6732857295501,Count,16075,606
Idaho,Power,0.0,Count,16077,613
Idaho,Shoshone,0.420731712598354,Count,16079,621
Idaho,Teton,4.23821872048433,Count,16081,627
Idaho,Twin Falls,39.2423363314592,Count,16083,634
Idaho,Valley,7.99999988997297,Count,16085,643
Idaho,Washington,10.6225563066864,Count,16087,649
Illinois,Adams,97.1261676881804,Count,17001,650
Illinois,Alexander,4.5840258365497,Count,17003,651
Illinois,Bond,17.8824735581875,Count,17005,652
Illinois,Boone,186.853148369526,Count,17007,653
Illinois,Brown,3.85273872688413,Count,17009,654
Illinois,Bureau,72.4050634014706,Count,17011,2
Illinois,Calhoun,3.00000005862967,Count,17013,4
Illinois,Carroll,8.99999999202555,Count,17015,6
Illinois,Cass,1.09865214314777,Count,17017,10
Illinois,Champaign,2862.4338290554,Count,17019,12
Illinois,Christian,14.3352613702882,Count,17021,14
Illinois,Clark,3.47346070525236,Count,17023,19
Illinois,Clay,4.37818171357685,Count,17025,22
Illinois,Clinton,12.5109012695611,Count,17027,27
Illinois,Coles,62.7366443899446,Count,17029,30
Illinois,Cook,29637.5359414477,Count,17031,36
Illinois,Crawford,7.75181581826473,Count,17033,40
Illinois,Cumberland,nan,Count,17035,44
Illinois,DeKalb,824.102153395332,Count,17037,49
Illinois,De Witt,1.3667099783197,Count,17039,53
Illinois,Douglas,17.0615062983707,Count,17041,55
Illinois,DuPage,21664.4794339047,Count,17043,64
Illinois,Edgar,13.3158676894382,Count,17045,66
Illinois,Edwards,3.0,Count,17047,71
Illinois,Effingham,33.0628395745007,Count,17049,76
Illinois,Fayette,22.6679385311236,Count,17051,79
Illinois,Ford,5.81952716347587,Count,17053,81
Illinois,Franklin,7.43915681540966,Count,17055,85
Illinois,Fulton,10.8942432182375,Count,17057,89
Illinois,Gallatin,2.0000000189757,Count,17059,92
Illinois,Greene,0.435712208738551,Count,17061,96
Illinois,Grundy,66.0180887156166,Count,17063,99
Illinois,Hamilton,3.15112229399892,Count,17065,106
Illinois,Hancock,14.9066196640379,Count,17067,111
Illinois,Hardin,7.02091203999589,Count,17069,113
Illinois,Henderson,0.0,Count,17071,117
Illinois,Henry,37.217943315889,Count,17073,121
Illinois,Iroquois,18.0715471302913,Count,17075,125
Illinois,Jackson,162.839959397338,Count,17077,129
Illinois,Jasper,7.67406762641622,Count,17079,133
Illinois,Jefferson,30.8034000126572,Count,17081,137
Illinois,Jersey,19.7730609466671,Count,17083,142
Illinois,Jo Daviess,9.841458709584,Count,17085,145
Illinois,Johnson,5.55924134761153,Count,17087,152
Illinois,Kane,3392.07340900939,Count,17089,156
Illinois,Kankakee,109.711629104911,Count,17091,161
Illinois,Kendall,499.06338410225,Count,17093,165
Illinois,Knox,54.1613238349964,Count,17095,166
Illinois,Lake,16749.61333028,Count,17097,170
Illinois,LaSalle,111.062284573505,Count,17099,175
Illinois,Lawrence,1.72772977259228,Count,17101,177
Illinois,Lee,34.7033120352689,Count,17103,180
Illinois,Livingston,7.47329910727058,Count,17105,182
Illinois,Logan,58.2533593141416,Count,17107,186
Illinois,McDonough,156.512588064977,Count,17109,189
Illinois,McHenry,3971.7165931707,Count,17111,192
Illinois,McLean,1976.93048549569,Count,17113,193
Illinois,Macon,379.996944550599,Count,17115,194
Illinois,Macoupin,20.2638122157077,Count,17117,196
Illinois,Madison,894.559017746653,Count,17119,199
Illinois,Marion,36.28261850134,Count,17121,201
Illinois,Marshall,10.833612293005,Count,17123,202
Illinois,Mason,18.9916564927837,Count,17125,206
Illinois,Massac,3.72469114861451,Count,17127,208
Illinois,Menard,0.328640423715115,Count,17129,212
Illinois,Mercer,3.62465208757203,Count,17131,216
Illinois,Monroe,51.5011813267411,Count,17133,219
Illinois,Montgomery,22.8149395653745,Count,17135,223
Illinois,Morgan,49.8189482921724,Count,17137,225
Illinois,Moultrie,0.945372700691223,Count,17139,227
Illinois,Ogle,31.7226554175715,Count,17141,229
Illinois,Peoria,2332.46014943683,Count,17143,233
Illinois,Perry,17.2164270443318,Count,17145,235
Illinois,Piatt,4.46513357758522,Count,17147,238
Illinois,Pike,1.96250215072359,Count,17149,241
Illinois,Pope,2.18203915150639,Count,17151,245
Illinois,Pulaski,6.44558057891845,Count,17153,248
Illinois,Putnam,1.99999996286351,Count,17155,253
Illinois,Randolph,15.2362515260465,Count,17157,255
Illinois,Richland,6.43632442504168,Count,17159,259
Illinois,Rock Island,343.2452505086,Count,17161,265
Illinois,St. Clair,1204.77230495826,Count,17163,269
Illinois,Saline,24.813069191533,Count,17165,271
Illinois,Sangamon,946.410165224966,Count,17167,274
Illinois,Schuyler,0.0,Count,17169,278
Illinois,Scott,4.00000011920929,Count,17171,280
Illinois,Shelby,19.1749231915965,Count,17173,283
Illinois,Stark,1.01262134034187,Count,17175,285
Illinois,Stephenson,27.8269125940278,Count,17177,290
Illinois,Tazewell,450.855987587005,Count,17179,291
Illinois,Union,7.61322466284037,Count,17181,293
Illinois,Vermilion,93.4055951548835,Count,17183,296
Illinois,Wabash,3.32198138867034,Count,17185,299
Illinois,Warren,10.4968880639381,Count,17187,301
Illinois,Washington,0.999999992549419,Count,17189,305
Illinois,Wayne,11.6326565394484,Count,17191,310
Illinois,White,11.3318972662091,Count,17193,312
Illinois,Whiteside,44.9356123058296,Count,17195,314
Illinois,Will,9460.53830283199,Count,17197,320
Illinois,Williamson,78.7780133789638,Count,17199,324
Illinois,Winnebago,1729.32749897715,Count,17201,325
Illinois,Woodford,34.6589119350829,Count,17203,328
Indiana,Adams,6.8255102316034,Count,18001,330
Indiana,Allen,2940.19658251579,Count,18003,335
Indiana,Bartholomew,578.601078651933,Count,18005,342
Indiana,Benton,0.0,Count,18007,179
Indiana,Blackford,0.0,Count,18009,183
Indiana,Boone,108.429765015313,Count,18011,185
Indiana,Brown,2.81796753238113,Count,18013,188
Indiana,Carroll,0.111515929922462,Count,18015,195
Indiana,Cass,24.4883333530397,Count,18017,211
Indiana,Clark,220.183447942961,Count,18019,215
Indiana,Clay,2.95058254548348,Count,18021,221
Indiana,Clinton,7.64170378884319,Count,18023,226
Indiana,Crawford,1.51762759802659,Count,18025,232
Indiana,Daviess,61.1764273246517,Count,18027,239
Indiana,Dearborn,78.6130854159419,Count,18029,242
Indiana,Decatur,19.6759433593288,Count,18031,246
Indiana,DeKalb,45.3859764272256,Count,18033,249
Indiana,Delaware,310.838801493684,Count,18035,252
Indiana,Dubois,3.90345543081,Count,18037,254
Indiana,Elkhart,463.542843583606,Count,18039,260
Indiana,Fayette,12.1699251672253,Count,18041,263
Indiana,Floyd,231.943949855246,Count,18043,267
Indiana,Fountain,9.8359479769133,Count,18045,270
Indiana,Franklin,2.14589085691841,Count,18047,272
Indiana,Fulton,6.55205768719316,Count,18049,276
Indiana,Gibson,13.1271502207965,Count,18051,286
Indiana,Grant,81.4324302892201,Count,18053,297
Indiana,Greene,8.65423486568034,Count,18055,309
Indiana,Hamilton,3732.36228646515,Count,18057,321
Indiana,Hancock,168.051720246964,Count,18059,329
Indiana,Harrison,2.608084531239,Count,18061,334
Indiana,Hendricks,671.578821490735,Count,18063,341
Indiana,Henry,7.11012880504131,Count,18065,344
Indiana,Howard,303.430402658099,Count,18067,348
Indiana,Huntington,40.0208541606747,Count,18069,352
Indiana,Jackson,108.202129789344,Count,18071,355
Indiana,Jasper,14.4923530658707,Count,18073,356
Indiana,Jay,12.3910631304607,Count,18075,358
Indiana,Jefferson,39.3016852226356,Count,18077,363
Indiana,Jennings,26.8776303941377,Count,18079,367
Indiana,Johnson,590.910896525307,Count,18081,370
Indiana,Knox,57.2331789072286,Count,18083,376
Indiana,Kosciusko,129.105056404291,Count,18085,384
Indiana,LaGrange,0.0,Count,18087,386
Indiana,Lake,1800.47456403601,Count,18089,389
Indiana,LaPorte,152.225709582097,Count,18091,392
Indiana,Lawrence,14.9954177069849,Count,18093,396
Indiana,Madison,131.898374230928,Count,18095,401
Indiana,Marion,4001.73550622977,Count,18097,409
Indiana,Marshall,52.7005982025548,Count,18099,412
Indiana,Martin,0.0,Count,18101,418
Indiana,Miami,39.9505924744681,Count,18103,420
Indiana,Monroe,711.339481078215,Count,18105,422
Indiana,Montgomery,27.8456975376321,Count,18107,425
Indiana,Morgan,36.7506052437238,Count,18109,430
Indiana,Newton,5.68337331910016,Count,18111,433
Indiana,Noble,9.2621347255772,Count,18113,436
Indiana,Ohio,nan,Count,18115,440
Indiana,Orange,17.1481607779278,Count,18117,444
Indiana,Owen,0.0170678527448445,Count,18119,448
Indiana,Parke,6.38011675374582,Count,18121,452
Indiana,Perry,9.19387828069739,Count,18123,459
Indiana,Pike,2.34581950397114,Count,18125,465
Indiana,Porter,646.845923243038,Count,18127,468
Indiana,Posey,8.79596533285803,Count,18129,471
Indiana,Pulaski,3.98906373791397,Count,18131,477
Indiana,Putnam,3.6808102875948,Count,18133,480
Indiana,Randolph,10.0652621593326,Count,18135,485
Indiana,Ripley,36.8882419764996,Count,18137,488
Indiana,Rush,0.332046613562852,Count,18139,493
Indiana,St. Joseph,1546.54522907349,Count,18141,496
Indiana,Scott,0.66399013705086,Count,18143,504
Indiana,Shelby,106.275534011191,Count,18145,506
Indiana,Spencer,0.0,Count,18147,509
Indiana,Starke,0.716968029271811,Count,18149,512
Indiana,Steuben,31.247146566282,Count,18151,515
Indiana,Sullivan,0.0907594468444586,Count,18153,518
Indiana,Switzerland,0.0,Count,18155,526
Indiana,Tippecanoe,2053.70850860254,Count,18157,530
Indiana,Tipton,3.64774538949132,Count,18159,534
Indiana,Union,nan,Count,18161,538
Indiana,Vanderburgh,473.844924753205,Count,18163,543
Indiana,Vermillion,2.99999996088445,Count,18165,548
Indiana,Vigo,641.359170946486,Count,18167,553
Indiana,Wabash,31.953008943703,Count,18169,555
Indiana,Warren,0.0,Count,18171,567
Indiana,Warrick,448.595727802082,Count,18173,575
Indiana,Washington,6.14791591378344,Count,18175,584
Indiana,Wayne,83.7289104574884,Count,18177,586
Indiana,Wells,10.7428515180945,Count,18179,590
Indiana,White,18.0735073294491,Count,18181,594
Indiana,Whitley,9.50041424750816,Count,18183,597
Iowa,Adair,0.999999960884452,Count,19001,598
Iowa,Adams,0.0,Count,19003,602
Iowa,Allamakee,0.712153770029545,Count,19005,608
Iowa,Appanoose,1.00579085604352,Count,19007,611
Iowa,Audubon,2.96588973223697,Count,19009,615
Iowa,Benton,8.54985364042295,Count,19011,619
Iowa,Black Hawk,404.471780097796,Count,19013,623
Iowa,Boone,20.0887614488602,Count,19015,625
Iowa,Bremer,26.1084890337661,Count,19017,631
Iowa,Buchanan,29.067335489206,Count,19019,632
Iowa,Buena Vista,44.95024656225,Count,19021,633
Iowa,Butler,17.0000000331177,Count,19023,361
Iowa,Calhoun,0.375398918986321,Count,19025,365
Iowa,Carroll,2.52882884955034,Count,19027,369
Iowa,Cass,2.17557710595429,Count,19029,374
Iowa,Cedar,7.11340810498223,Count,19031,379
Iowa,Cerro Gordo,56.0919549851678,Count,19033,383
Iowa,Cherokee,2.46412253379822,Count,19035,388
Iowa,Chickasaw,8.56383122084662,Count,19037,393
Iowa,Clarke,0.12371560651809,Count,19039,397
Iowa,Clay,7.31973015354015,Count,19041,398
Iowa,Clayton,2.98981829010881,Count,19043,402
Iowa,Clinton,64.0083652137291,Count,19045,404
Iowa,Crawford,16.9385290046084,Count,19047,408
Iowa,Dallas,175.423803579062,Count,19049,413
Iowa,Davis,8.00000000824366,Count,19051,416
Iowa,Decatur,1.83994301734492,Count,19053,419
Iowa,Delaware,4.51334451907314,Count,19055,421
Iowa,Des Moines,92.708431232837,Count,19057,424
Iowa,Dickinson,9.36363522052125,Count,19059,427
Iowa,Dubuque,106.88481631523,Count,19061,434
Iowa,Emmet,6.88158370554447,Count,19063,437
Iowa,Fayette,3.78749957517721,Count,19065,442
Iowa,Floyd,3.06807694770396,Count,19067,447
Iowa,Franklin,8.00000007194467,Count,19069,451
Iowa,Fremont,15.150234190005,Count,19071,455
Iowa,Greene,2.63031155988574,Count,19073,458
Iowa,Grundy,3.99999992549419,Count,19075,460
Iowa,Guthrie,8.45376494526863,Count,19077,467
Iowa,Hamilton,130.484116156702,Count,19079,469
Iowa,Hancock,2.99999997578561,Count,19081,470
Iowa,Hardin,6.05676979292184,Count,19083,475
Iowa,Harrison,3.89211791031994,Count,19085,478
Iowa,Henry,153.9626935259,Count,19087,479
Iowa,Howard,3.88963034248445,Count,19089,481
Iowa,Humboldt,2.99999999254942,Count,19091,487
Iowa,Ida,0.0,Count,19093,491
Iowa,Iowa,8.32039370572056,Count,19095,495
Iowa,Jackson,9.56085033263662,Count,19097,499
Iowa,Jasper,26.331281544306,Count,19099,505
Iowa,Jefferson,25.3141580658689,Count,19101,507
Iowa,Johnson,1122.97645524914,Count,19103,508
Iowa,Jones,14.7764392481185,Count,19105,516
Iowa,Keokuk,4.99999998302155,Count,19107,520
Iowa,Kossuth,27.4473096083093,Count,19109,523
Iowa,Lee,23.0200929461862,Count,19111,531
Iowa,Linn,1099.24322803116,Count,19113,535
Iowa,Louisa,0.0,Count,19115,539
Iowa,Lucas,11.1787118126686,Count,19117,542
Iowa,Lyon,2.0,Count,19119,546
Iowa,Madison,3.99999993655365,Count,19121,550
Iowa,Mahaska,51.5117965234717,Count,19123,554
Iowa,Marion,34.1968301901652,Count,19125,561
Iowa,Marshall,86.5194937782653,Count,19127,568
Iowa,Mills,3.70863352844026,Count,19129,569
Iowa,Mitchell,4.98400363314431,Count,19131,572
Iowa,Monona,2.0,Count,19133,576
Iowa,Monroe,5.80457716519595,Count,19135,580
Iowa,Montgomery,5.33645921550124,Count,19137,595
Iowa,Muscatine,75.4647773824327,Count,19139,600
Iowa,O'Brien,14.5011826718983,Count,19141,604
Iowa,Osceola,0.999999932944775,Count,19143,607
Iowa,Page,24.4260366559029,Count,19145,612
Iowa,Palo Alto,6.16985514387488,Count,19147,618
Iowa,Plymouth,0.862317161168903,Count,19149,622
Iowa,Pocahontas,2.96965816663578,Count,19151,624
Iowa,Polk,1837.97200269657,Count,19153,629
Iowa,Pottawattamie,199.81123841496,Count,19155,637
Iowa,Poweshiek,16.7348779034801,Count,19157,640
Iowa,Ringgold,0.0,Count,19159,642
Iowa,Sac,4.99999999353895,Count,19161,647
Iowa,Scott,324.848507490233,Count,19163,657
Iowa,Shelby,15.0000000232831,Count,19165,660
Iowa,Sioux,20.0151720233262,Count,19167,663
Iowa,Story,1047.47708917532,Count,19169,668
Iowa,Tama,3.00301531446166,Count,19171,671
Iowa,Taylor,0.185003788210452,Count,19173,674
Iowa,Union,8.07148107537068,Count,19175,675
Iowa,Van Buren,20.1978892599003,Count,19177,678
Iowa,Wapello,97.136530869182,Count,19179,681
Iowa,Warren,32.225489870516,Count,19181,685
Iowa,Washington,7.30770229455084,Count,19183,687
Iowa,Wayne,10.9999997168779,Count,19185,691
Iowa,Webster,79.3292720426834,Count,19187,694
Iowa,Winnebago,8.60681737394771,Count,19189,696
Iowa,Winneshiek,9.34357478842139,Count,19191,698
Iowa,Woodbury,284.715150106509,Count,19193,702
Iowa,Worth,0.999999960884452,Count,19195,703
Iowa,Wright,0.272436754778028,Count,19197,705
Kansas,Allen,23.5517747199665,Count,20001,709
Kansas,Anderson,1.09034175146371,Count,20003,712
Kansas,Atchison,7.9357748683542,Count,20005,715
Kansas,Barber,0.0,Count,20007,717
Kansas,Barton,6.97059123963118,Count,20009,719
Kansas,Bourbon,7.97540186904371,Count,20011,722
Kansas,Brown,2.82506057154387,Count,20013,723
Kansas,Butler,138.243160796323,Count,20015,726
Kansas,Chase,9.00000000455128,Count,20017,729
Kansas,Chautauqua,1.0,Count,20019,730
Kansas,Cherokee,8.76083425618708,Count,20021,732
Kansas,Cheyenne,0.0,Count,20023,736
Kansas,Clark,17.0000001660956,Count,20025,738
Kansas,Clay,9.00000006472692,Count,20027,739
Kansas,Cloud,5.44930774462409,Count,20029,740
Kansas,Coffey,12.9520174555655,Count,20031,745
Kansas,Comanche,0.030555848730728,Count,20033,748
Kansas,Cowley,213.884737521119,Count,20035,752
Kansas,Crawford,75.1248099099612,Count,20037,756
Kansas,Decatur,0.208762950263917,Count,20039,759
Kansas,Dickinson,1.14932147810759,Count,20041,762
Kansas,Doniphan,9.39113295809693,Count,20043,765
Kansas,Douglas,443.101627015509,Count,20045,767
Kansas,Edwards,0.0,Count,20047,770
Kansas,Elk,12.0000001348672,Count,20049,773
Kansas,Ellis,106.36130553484,Count,20051,774
Kansas,Ellsworth,7.0000000372529,Count,20053,776
Kansas,Finney,441.026827112801,Count,20055,778
Kansas,Ford,84.9111431456331,Count,20057,784
Kansas,Franklin,40.2753744393121,Count,20059,786
Kansas,Geary,428.032802693488,Count,20061,788
Kansas,Gove,0.0,Count,20063,790
Kansas,Graham,1.00000000081491,Count,20065,791
Kansas,Grant,2.40479058027267,Count,20067,794
Kansas,Gray,1.99999999068677,Count,20069,798
Kansas,Greeley,4.00000001117587,Count,20071,801
Kansas,Greenwood,6.00000004097819,Count,20073,803
Kansas,Hamilton,6.99999989603452,Count,20075,805
Kansas,Harper,0.0,Count,20077,807
Kansas,Harvey,28.524240527302,Count,20079,812
Kansas,Haskell,10.0000004172325,Count,20081,815
Kansas,Hodgeman,0.0,Count,20083,818
Kansas,Jackson,0.273018892854452,Count,20085,819
Kansas,Jefferson,0.0,Count,20087,821
Kansas,Jewell,0.0,Count,20089,822
Kansas,Johnson,3724.05580228158,Count,20091,824
Kansas,Kearny,11.9999996914758,Count,20093,826
Kansas,Kingman,4.05057928144379,Count,20095,827
Kansas,Kiowa,15.9999999789075,Count,20097,829
Kansas,Labette,12.5571398735046,Count,20099,831
Kansas,Lane,0.999999976716936,Count,20101,833
Kansas,Leavenworth,437.519135291754,Count,20103,836
Kansas,Lincoln,1.05202028814529,Count,20105,838
Kansas,Linn,1.99100095685571,Count,20107,840
Kansas,Logan,1.72809586813673,Count,20109,842
Kansas,Lyon,52.4445144501369,Count,20111,844
Kansas,McPherson,27.3424027035944,Count,20113,846
Kansas,Marion,5.21717479452491,Count,20115,848
Kansas,Marshall,0.0,Count,20117,850
Kansas,Meade,9.99999998509884,Count,20119,851
Kansas,Miami,5.86469492258038,Count,20121,853
Kansas,Mitchell,8.0,Count,20123,854
Kansas,Montgomery,62.5401673414744,Count,20125,856
Kansas,Morris,6.66478950405144,Count,20127,858
Kansas,Morton,2.0,Count,20129,859
Kansas,Nemaha,3.9999999369029,Count,20131,861
Kansas,Neosho,1.99999999674037,Count,20133,862
Kansas,Ness,1.0,Count,20135,864
Kansas,Norton,13.495441936655,Count,20137,866
Kansas,Osage,7.00000004610047,Count,20139,867
Kansas,Osborne,5.99999997688246,Count,20141,869
Kansas,Ottawa,2.91710995748872,Count,20143,870
Kansas,Pawnee,1.34113801127387,Count,20145,872
Kansas,Phillips,9.00000004190952,Count,20147,873
Kansas,Pottawatomie,0.0057457899674773,Count,20149,876
Kansas,Pratt,10.0000002614397,Count,20151,878
Kansas,Rawlins,1.99999998333533,Count,20153,880
Kansas,Reno,66.1619591804338,Count,20155,882
Kansas,Republic,3.92929856013507,Count,20157,884
Kansas,Rice,1.99369269604585,Count,20159,886
Kansas,Riley,1243.693458711,Count,20161,888
Kansas,Rooks,2.0,Count,20163,889
Kansas,Rush,1.00000000186265,Count,20165,891
Kansas,Russell,6.23994810401928,Count,20167,893
Kansas,Saline,141.753200198524,Count,20169,895
Kansas,Scott,3.9999999536667,Count,20171,897
Kansas,Sedgwick,5433.83714628993,Count,20173,898
Kansas,Seward,3.00000000465661,Count,20175,900
Kansas,Shawnee,316.045475869999,Count,20177,902
Kansas,Sheridan,0.0,Count,20179,904
Kansas,Sherman,15.0000000707805,Count,20181,907
Kansas,Smith,5.00000000384171,Count,20183,909
Kansas,Stafford,2.99999994924292,Count,20185,911
Kansas,Stanton,0.0,Count,20187,913
Kansas,Stevens,3.99999983375892,Count,20189,914
Kansas,Sumner,9.77901200391352,Count,20191,916
Kansas,Thomas,14.0418108988088,Count,20193,917
Kansas,Trego,1.00000001428998,Count,20195,919
Kansas,Wabaunsee,2.00000000931323,Count,20197,920
Kansas,Wallace,1.00000000654836,Count,20199,921
Kansas,Washington,15.0000002022716,Count,20201,922
Kansas,Wichita,3.0,Count,20203,923
Kansas,Wilson,1.89053480140865,Count,20205,925
Kansas,Woodson,0.0,Count,20207,926
Kansas,Wyandotte,788.663595466469,Count,20209,927
Kentucky,Adair,1.07750816270709,Count,21001,928
Kentucky,Allen,0.0,Count,21003,929
Kentucky,Anderson,16.6423915904797,Count,21005,930
Kentucky,Ballard,0.146688964043278,Count,21007,932
Kentucky,Barren,28.070349380374,Count,21009,933
Kentucky,Bath,0.0,Count,21011,934
Kentucky,Bell,22.9979257288414,Count,21013,936
Kentucky,Boone,1091.2896226975,Count,21015,1002
Kentucky,Bourbon,6.57557648140937,Count,21017,1005
Kentucky,Boyd,38.1421120525338,Count,21019,1008
Kentucky,Boyle,56.3690896742046,Count,21021,1010
Kentucky,Bracken,0.0,Count,21023,1013
Kentucky,Breathitt,12.8332206654668,Count,21025,1017
Kentucky,Breckinridge,2.50340345007385,Count,21027,1020
Kentucky,Bullitt,138.213822998395,Count,21029,1024
Kentucky,Butler,0.020308468490839,Count,21031,1026
Kentucky,Caldwell,6.61946991831064,Count,21033,1031
Kentucky,Calloway,76.2574249568497,Count,21035,1033
Kentucky,Campbell,214.828062260098,Count,21037,1035
Kentucky,Carlisle,0.0,Count,21039,1039
Kentucky,Carroll,19.2133817614522,Count,21041,1041
Kentucky,Carter,2.93299639225006,Count,21043,1044
Kentucky,Casey,3.33089503082903,Count,21045,1048
Kentucky,Christian,245.093540842059,Count,21047,1050
Kentucky,Clark,8.5028210422962,Count,21049,1053
Kentucky,Clay,2.71042463490448,Count,21051,1056
Kentucky,Clinton,0.0,Count,21053,1059
Kentucky,Crittenden,3.09574496746063,Count,21055,1064
Kentucky,Cumberland,0.0,Count,21057,1067
Kentucky,Daviess,174.054474259816,Count,21059,1071
Kentucky,Edmonson,0.0,Count,21061,1073
Kentucky,Elliott,0.0,Count,21063,1075
Kentucky,Estill,0.544244289398193,Count,21065,1077
Kentucky,Fayette,915.946626714859,Count,21067,1080
Kentucky,Fleming,2.85988446651572,Count,21069,1083
Kentucky,Floyd,1.32189510611533,Count,21071,1085
Kentucky,Franklin,58.8018763055443,Count,21073,1086
Kentucky,Fulton,0.0,Count,21075,1088
Kentucky,Gallatin,nan,Count,21077,1090
Kentucky,Garrard,0.0012762330006808,Count,21079,1092
Kentucky,Grant,5.3406630475547,Count,21081,1094
Kentucky,Graves,25.5934952954376,Count,21083,1097
Kentucky,Grayson,9.04195171722677,Count,21085,1100
Kentucky,Green,0.599266877397895,Count,21087,1102
Kentucky,Greenup,53.0037684017843,Count,21089,1105
Kentucky,Hancock,0.0,Count,21091,1107
Kentucky,Hardin,680.742917969627,Count,21093,1110
Kentucky,Harlan,27.9318215860403,Count,21095,1114
Kentucky,Harrison,1.62706447828187,Count,21097,1119
Kentucky,Hart,1.22492943490215,Count,21099,1121
Kentucky,Henderson,24.9973264786822,Count,21101,1126
Kentucky,Henry,1.77650865634496,Count,21103,1129
Kentucky,Hickman,0.0,Count,21105,1130
Kentucky,Hopkins,67.1381167910067,Count,21107,1136
Kentucky,Jackson,0.0,Count,21109,1140
Kentucky,Jefferson,2201.77064401553,Count,21111,1143
Kentucky,Jessamine,50.8282485627715,Count,21113,1145
Kentucky,Johnson,22.8457124677013,Count,21115,1148
Kentucky,Kenton,550.778000915259,Count,21117,1151
Kentucky,Knott,0.0,Count,21119,1154
Kentucky,Knox,5.22521318035433,Count,21121,1159
Kentucky,Larue,0.0,Count,21123,1162
Kentucky,Laurel,16.8277305389784,Count,21125,1166
Kentucky,Lawrence,4.41225627222957,Count,21127,1167
Kentucky,Lee,0.0,Count,21129,1171
Kentucky,Leslie,0.0,Count,21131,1175
Kentucky,Letcher,nan,Count,21133,1178
Kentucky,Lewis,0.0,Count,21135,1180
Kentucky,Lincoln,1.74773061019368,Count,21137,1184
Kentucky,Livingston,2.00000008310963,Count,21139,1187
Kentucky,Logan,4.12345384026412,Count,21141,1190
Kentucky,Lyon,0.0,Count,21143,1193
Kentucky,McCracken,124.175192566576,Count,21145,1196
Kentucky,McCreary,0.0,Count,21147,1198
Kentucky,McLean,0.0,Count,21149,1201
Kentucky,Madison,152.011139252876,Count,21151,1204
Kentucky,Magoffin,0.0,Count,21153,1206
Kentucky,Marion,1.3108850097633,Count,21155,1210
Kentucky,Marshall,0.0025898669846356,Count,21157,1213
Kentucky,Martin,0.0,Count,21159,1215
Kentucky,Mason,24.6838998751482,Count,21161,1217
Kentucky,Meade,29.7525115789904,Count,21163,1220
Kentucky,Menifee,0.0,Count,21165,1222
Kentucky,Mercer,29.9954339342075,Count,21167,1225
Kentucky,Metcalfe,0.0,Count,21169,1228
Kentucky,Monroe,0.0,Count,21171,1230
Kentucky,Montgomery,7.32810473514837,Count,21173,1233
Kentucky,Morgan,13.3478129319847,Count,21175,1235
Kentucky,Muhlenberg,0.174761399510317,Count,21177,1238
Kentucky,Nelson,40.8674913625346,Count,21179,1243
Kentucky,Nicholas,0.877941223950984,Count,21181,1246
Kentucky,Ohio,5.70156166528614,Count,21183,1249
Kentucky,Oldham,261.513227388823,Count,21185,1252
Kentucky,Owen,0.0,Count,21187,1255
Kentucky,Owsley,0.0,Count,21189,1257
Kentucky,Pendleton,0.0,Count,21191,1260
