State,County,Children low access to store 2015 (LACCESS_CHILD15),Units,FIPS,FID
Hawaii,Hawaii,16542.1504129848,Count,15001,198
Hawaii,Honolulu,57720.1783538997,Count,15003,234
Hawaii,Kalawao,0.0,Count,15005,247
Hawaii,Kauai,6190.79728292814,Count,15007,261
Hawaii,Maui,10679.0031821393,Count,15009,323
Idaho,Ada,18207.0023165752,Count,16001,336
Idaho,Adams,64.758086598049,Count,16003,338
Idaho,Bannock,6680.65834570098,Count,16005,343
Idaho,Bear Lake,385.507185250495,Count,16007,349
Idaho,Benewah,530.225649736353,Count,16009,354
Idaho,Bingham,3071.14028734831,Count,16011,362
Idaho,Blaine,1669.74494276938,Count,16013,371
Idaho,Boise,996.630181455759,Count,16015,380
Idaho,Bonner,1645.29628358402,Count,16017,387
Idaho,Bonneville,8407.11670383839,Count,16019,395
Idaho,Boundary,423.225131245279,Count,16021,405
Idaho,Butte,202.391428167991,Count,16023,414
Idaho,Camas,239.999999163109,Count,16025,429
Idaho,Canyon,11604.1558881147,Count,16027,441
Idaho,Caribou,686.665719963292,Count,16029,449
Idaho,Cassia,2236.01607872471,Count,16031,456
Idaho,Clark,308.000003296386,Count,16033,464
Idaho,Clearwater,259.759726671736,Count,16035,474
Idaho,Custer,334.792996988473,Count,16037,484
Idaho,Elmore,2671.58220507112,Count,16039,490
Idaho,Franklin,320.186296688582,Count,16041,498
Idaho,Fremont,342.669239386715,Count,16043,502
Idaho,Gem,1182.05969764525,Count,16045,510
Idaho,Gooding,43.662524675083,Count,16047,519
Idaho,Idaho,1032.20076791358,Count,16049,528
Idaho,Jefferson,1177.49098399897,Count,16051,540
Idaho,Jerome,1584.36333422879,Count,16053,547
Idaho,Kootenai,8587.61254873754,Count,16055,552
Idaho,Latah,1166.07260810448,Count,16057,559
Idaho,Lemhi,526.403279910189,Count,16059,566
Idaho,Lewis,375.821080813814,Count,16061,574
Idaho,Lincoln,1665.01147100316,Count,16063,578
Idaho,Madison,2020.21528139183,Count,16065,581
Idaho,Minidoka,1086.77508709848,Count,16067,585
Idaho,Nez Perce,1695.03901902124,Count,16069,589
Idaho,Oneida,138.090386069963,Count,16071,593
Idaho,Owyhee,528.442832621996,Count,16073,601
Idaho,Payette,1648.14109788091,Count,16075,606
Idaho,Power,338.701005113257,Count,16077,613
Idaho,Shoshone,206.970999736073,Count,16079,621
Idaho,Teton,304.735642659839,Count,16081,627
Idaho,Twin Falls,1506.36450117022,Count,16083,634
Idaho,Valley,408.346380868143,Count,16085,643
Idaho,Washington,413.227538523569,Count,16087,649
Illinois,Adams,2502.42448217732,Count,17001,650
Illinois,Alexander,375.348336315081,Count,17003,651
Illinois,Bond,294.134708394937,Count,17005,652
Illinois,Boone,3382.69845530235,Count,17007,653
Illinois,Brown,30.0904075906292,Count,17009,654
Illinois,Bureau,2866.82066778849,Count,17011,2
Illinois,Calhoun,119.58683179949,Count,17013,4
Illinois,Carroll,647.142194842061,Count,17015,6
Illinois,Cass,367.350329082316,Count,17017,10
Illinois,Champaign,7595.30346820789,Count,17019,12
Illinois,Christian,613.182341726501,Count,17021,14
Illinois,Clark,302.810257991281,Count,17023,19
Illinois,Clay,504.426153236581,Count,17025,22
Illinois,Clinton,1047.04893822785,Count,17027,27
Illinois,Coles,1875.63009297232,Count,17029,30
Illinois,Cook,89882.0560899708,Count,17031,36
Illinois,Crawford,416.992503124476,Count,17033,40
Illinois,Cumberland,nan,Count,17035,44
Illinois,DeKalb,5531.77274759179,Count,17037,49
Illinois,De Witt,157.981224866551,Count,17039,53
Illinois,Douglas,451.563275300741,Count,17041,55
Illinois,DuPage,53859.8278852211,Count,17043,64
Illinois,Edgar,1411.76719295261,Count,17045,66
Illinois,Edwards,313.980676438234,Count,17047,71
Illinois,Effingham,1492.41890648684,Count,17049,76
Illinois,Fayette,1846.04261374665,Count,17051,79
Illinois,Ford,627.666358661548,Count,17053,81
Illinois,Franklin,953.405718519773,Count,17055,85
Illinois,Fulton,1482.36979354423,Count,17057,89
Illinois,Gallatin,884.885537185498,Count,17059,92
Illinois,Greene,389.315112079414,Count,17061,96
Illinois,Grundy,2507.13652334078,Count,17063,99
Illinois,Hamilton,277.32830516448,Count,17065,106
Illinois,Hancock,1685.56231521668,Count,17067,111
Illinois,Hardin,127.543119831699,Count,17069,113
Illinois,Henderson,21.1093372510259,Count,17071,117
Illinois,Henry,2355.99896959452,Count,17073,121
Illinois,Iroquois,1600.68183992227,Count,17075,125
Illinois,Jackson,2787.74086370157,Count,17077,129
Illinois,Jasper,357.507119381146,Count,17079,133
Illinois,Jefferson,1833.8560062113,Count,17081,137
Illinois,Jersey,785.291656920237,Count,17083,142
Illinois,Jo Daviess,999.000481832985,Count,17085,145
Illinois,Johnson,315.216691305828,Count,17087,152
Illinois,Kane,27105.2267596656,Count,17089,156
Illinois,Kankakee,4136.61816018666,Count,17091,161
Illinois,Kendall,5340.28071010474,Count,17093,165
Illinois,Knox,1932.4356451739,Count,17095,166
Illinois,Lake,64112.4545025376,Count,17097,170
Illinois,LaSalle,5648.39322238373,Count,17099,175
Illinois,Lawrence,560.022890713539,Count,17101,177
Illinois,Lee,920.562668091517,Count,17103,180
Illinois,Livingston,765.29968147505,Count,17105,182
Illinois,Logan,1915.78131594019,Count,17107,186
Illinois,McDonough,637.734973782078,Count,17109,189
Illinois,McHenry,39048.6499974106,Count,17111,192
Illinois,McLean,10732.1409439922,Count,17113,193
Illinois,Macon,6437.74415257642,Count,17115,194
Illinois,Macoupin,1872.03309542037,Count,17117,196
Illinois,Madison,21811.1813932591,Count,17119,199
Illinois,Marion,2509.53342780192,Count,17121,201
Illinois,Marshall,557.49237884178,Count,17123,202
Illinois,Mason,1106.86737054693,Count,17125,206
Illinois,Massac,317.251491994632,Count,17127,208
Illinois,Menard,57.1098719547117,Count,17129,212
Illinois,Mercer,602.744145488497,Count,17131,216
Illinois,Monroe,2337.20671067954,Count,17133,219
Illinois,Montgomery,1575.28299795111,Count,17135,223
Illinois,Morgan,2839.56616021664,Count,17137,225
Illinois,Moultrie,90.7144329861067,Count,17139,227
Illinois,Ogle,2662.84781762446,Count,17141,229
Illinois,Peoria,11325.3496705816,Count,17143,233
Illinois,Perry,1203.24738827251,Count,17145,235
Illinois,Piatt,119.156904509931,Count,17147,238
Illinois,Pike,731.274925140905,Count,17149,241
Illinois,Pope,178.283348478999,Count,17151,245
Illinois,Pulaski,298.081738178881,Count,17153,248
Illinois,Putnam,95.0807315431084,Count,17155,253
Illinois,Randolph,801.22412936042,Count,17157,255
Illinois,Richland,184.87275139042,Count,17159,259
Illinois,Rock Island,6197.31527311743,Count,17161,265
Illinois,St. Clair,24119.2012054423,Count,17163,269
Illinois,Saline,2300.39725659119,Count,17165,271
Illinois,Sangamon,11432.0345705418,Count,17167,274
Illinois,Schuyler,239.697148648162,Count,17169,278
Illinois,Scott,46.5170974582288,Count,17171,280
Illinois,Shelby,1198.40962556475,Count,17173,283
Illinois,Stark,486.705990915566,Count,17175,285
Illinois,Stephenson,541.485810358109,Count,17177,290
Illinois,Tazewell,13307.151195011,Count,17179,291
Illinois,Union,505.790280687663,Count,17181,293
Illinois,Vermilion,2834.87309049053,Count,17183,296
Illinois,Wabash,226.134855013924,Count,17185,299
Illinois,Warren,299.434949097937,Count,17187,301
Illinois,Washington,325.026816617223,Count,17189,305
Illinois,Wayne,838.10551393316,Count,17191,310
Illinois,White,883.992463157778,Count,17193,312
Illinois,Whiteside,2850.4612193997,Count,17195,314
Illinois,Will,64040.5957522248,Count,17197,320
Illinois,Williamson,2293.81231860237,Count,17199,324
Illinois,Winnebago,18420.9543440647,Count,17201,325
Illinois,Woodford,1189.2007848238,Count,17203,328
Indiana,Adams,620.177762029809,Count,18001,330
Indiana,Allen,27857.9195876366,Count,18003,335
Indiana,Bartholomew,5534.48023092876,Count,18005,342
Indiana,Benton,27.9185495830607,Count,18007,179
Indiana,Blackford,61.8336489326321,Count,18009,183
Indiana,Boone,2161.68023836345,Count,18011,185
Indiana,Brown,109.478086688201,Count,18013,188
Indiana,Carroll,207.880179643631,Count,18015,195
Indiana,Cass,416.624739728245,Count,18017,211
Indiana,Clark,5608.26899273151,Count,18019,215
Indiana,Clay,241.462329964491,Count,18021,221
Indiana,Clinton,158.957836206864,Count,18023,226
Indiana,Crawford,333.546795913841,Count,18025,232
Indiana,Daviess,858.23409456769,Count,18027,239
Indiana,Dearborn,3259.02419983253,Count,18029,242
Indiana,Decatur,1002.32073088514,Count,18031,246
Indiana,DeKalb,2486.22009609481,Count,18033,249
Indiana,Delaware,6158.48433263104,Count,18035,252
Indiana,Dubois,690.005971478289,Count,18037,254
Indiana,Elkhart,11390.5700210215,Count,18039,260
Indiana,Fayette,1248.32874326791,Count,18041,263
Indiana,Floyd,5444.3830924422,Count,18043,267
Indiana,Fountain,762.176621682862,Count,18045,270
Indiana,Franklin,591.185794424367,Count,18047,272
Indiana,Fulton,637.18339010823,Count,18049,276
Indiana,Gibson,284.489761598896,Count,18051,286
Indiana,Grant,2682.16558726396,Count,18053,297
Indiana,Greene,959.040504502704,Count,18055,309
Indiana,Hamilton,26396.0774147898,Count,18057,321
Indiana,Hancock,5343.62933993058,Count,18059,329
Indiana,Harrison,423.939941014789,Count,18061,334
Indiana,Hendricks,11033.4170805612,Count,18063,341
Indiana,Henry,407.271847600583,Count,18065,344
Indiana,Howard,5242.66509058642,Count,18067,348
Indiana,Huntington,2012.8654782503,Count,18069,352
Indiana,Jackson,1696.49168093381,Count,18071,355
Indiana,Jasper,868.892272159923,Count,18073,356
Indiana,Jay,1000.21511039794,Count,18075,358
Indiana,Jefferson,1231.82242308655,Count,18077,363
Indiana,Jennings,2157.16247806775,Count,18079,367
Indiana,Johnson,10178.1615131467,Count,18081,370
Indiana,Knox,2328.51770385239,Count,18083,376
Indiana,Kosciusko,3784.05777969566,Count,18085,384
Indiana,LaGrange,16.789925288409,Count,18087,386
Indiana,Lake,38065.6617119608,Count,18089,389
Indiana,LaPorte,6556.33130713731,Count,18091,392
Indiana,Lawrence,962.982974959089,Count,18093,396
Indiana,Madison,7395.32439151619,Count,18095,401
Indiana,Marion,59591.3546354877,Count,18097,409
Indiana,Marshall,1933.50270315699,Count,18099,412
Indiana,Martin,72.2065359465687,Count,18101,418
Indiana,Miami,1906.34336619258,Count,18103,420
Indiana,Monroe,4303.19111157283,Count,18105,422
Indiana,Montgomery,1293.12973659585,Count,18107,425
Indiana,Morgan,2508.70438914096,Count,18109,430
Indiana,Newton,487.999356945677,Count,18111,433
Indiana,Noble,804.157133885543,Count,18113,436
Indiana,Ohio,nan,Count,18115,440
Indiana,Orange,477.606343591733,Count,18117,444
Indiana,Owen,31.3844718185569,Count,18119,448
Indiana,Parke,441.255743361854,Count,18121,452
Indiana,Perry,1153.14095644744,Count,18123,459
Indiana,Pike,216.08880136359,Count,18125,465
Indiana,Porter,13243.3752332169,Count,18127,468
Indiana,Posey,1291.31270127387,Count,18129,471
Indiana,Pulaski,82.9521728539767,Count,18131,477
Indiana,Putnam,388.13355647539,Count,18133,480
Indiana,Randolph,957.01884729304,Count,18135,485
Indiana,Ripley,209.144524751231,Count,18137,488
Indiana,Rush,124.927680017306,Count,18139,493
Indiana,St. Joseph,20003.6418885175,Count,18141,496
Indiana,Scott,193.560528264701,Count,18143,504
Indiana,Shelby,1361.09855661804,Count,18145,506
Indiana,Spencer,0.0011725302319974,Count,18147,509
Indiana,Starke,345.394693170674,Count,18149,512
Indiana,Steuben,1434.09935254459,Count,18151,515
Indiana,Sullivan,246.788295047932,Count,18153,518
Indiana,Switzerland,177.714994656475,Count,18155,526
Indiana,Tippecanoe,8003.17204755081,Count,18157,530
Indiana,Tipton,384.471842787927,Count,18159,534
Indiana,Union,nan,Count,18161,538
Indiana,Vanderburgh,8021.35076051927,Count,18163,543
Indiana,Vermillion,433.890152689452,Count,18165,548
Indiana,Vigo,6969.04703678219,Count,18167,553
Indiana,Wabash,633.162977882805,Count,18169,555
Indiana,Warren,96.2676556797624,Count,18171,567
Indiana,Warrick,4755.72939799746,Count,18173,575
Indiana,Washington,695.891887113333,Count,18175,584
Indiana,Wayne,2328.89273707576,Count,18177,586
Indiana,Wells,566.809086831637,Count,18179,590
Indiana,White,917.939226954702,Count,18181,594
Indiana,Whitley,426.585167685524,Count,18183,597
Iowa,Adair,105.607642202477,Count,19001,598
Iowa,Adams,55.3040442573838,Count,19003,602
Iowa,Allamakee,236.391327976924,Count,19005,608
Iowa,Appanoose,321.51487391494,Count,19007,611
Iowa,Audubon,88.5963634251239,Count,19009,615
Iowa,Benton,901.915753120407,Count,19011,619
Iowa,Black Hawk,7697.2743123602,Count,19013,623
Iowa,Boone,671.375149471323,Count,19015,625
Iowa,Bremer,576.335936610996,Count,19017,631
Iowa,Buchanan,1026.20262688104,Count,19019,632
Iowa,Buena Vista,471.241599598117,Count,19021,633
Iowa,Butler,1481.2799356952,Count,19023,361
Iowa,Calhoun,53.3316013743924,Count,19025,365
Iowa,Carroll,243.77828919223,Count,19027,369
Iowa,Cass,817.050031595275,Count,19029,374
Iowa,Cedar,941.773577046253,Count,19031,379
Iowa,Cerro Gordo,1644.6202483335,Count,19033,383
Iowa,Cherokee,202.693948795094,Count,19035,388
Iowa,Chickasaw,473.247511157872,Count,19037,393
Iowa,Clarke,179.897100582316,Count,19039,397
Iowa,Clay,405.236099490106,Count,19041,398
Iowa,Clayton,130.993474030787,Count,19043,402
Iowa,Clinton,2460.57436110716,Count,19045,404
Iowa,Crawford,1162.43765129805,Count,19047,408
Iowa,Dallas,1084.01946132214,Count,19049,413
Iowa,Davis,244.20264439424,Count,19051,416
Iowa,Decatur,203.986012392212,Count,19053,419
Iowa,Delaware,367.631433360218,Count,19055,421
Iowa,Des Moines,2657.21319460122,Count,19057,424
Iowa,Dickinson,522.680244065419,Count,19059,427
Iowa,Dubuque,3939.41827317343,Count,19061,434
Iowa,Emmet,608.857005811855,Count,19063,437
Iowa,Fayette,255.908024622132,Count,19065,442
Iowa,Floyd,723.417668381675,Count,19067,447
Iowa,Franklin,385.861835239468,Count,19069,451
Iowa,Fremont,1338.86437960135,Count,19071,455
Iowa,Greene,237.390633822264,Count,19073,458
Iowa,Grundy,359.054692430314,Count,19075,460
Iowa,Guthrie,291.175128861052,Count,19077,467
Iowa,Hamilton,676.837703073143,Count,19079,469
Iowa,Hancock,299.438292672909,Count,19081,470
Iowa,Hardin,568.17230976618,Count,19083,475
Iowa,Harrison,591.080492731571,Count,19085,478
Iowa,Henry,1527.06537979023,Count,19087,479
Iowa,Howard,891.079794766153,Count,19089,481
Iowa,Humboldt,327.109940617932,Count,19091,487
Iowa,Ida,21.3917155005183,Count,19093,491
Iowa,Iowa,590.742088255652,Count,19095,495
Iowa,Jackson,1018.07352837286,Count,19097,499
Iowa,Jasper,1502.66063976555,Count,19099,505
Iowa,Jefferson,473.310489888914,Count,19101,507
Iowa,Johnson,5052.21653515665,Count,19103,508
Iowa,Jones,724.79700584896,Count,19105,516
Iowa,Keokuk,623.532698993362,Count,19107,520
Iowa,Kossuth,1811.70838183027,Count,19109,523
Iowa,Lee,1449.08732351336,Count,19111,531
Iowa,Linn,13532.3560191596,Count,19113,535
Iowa,Louisa,37.6115115922294,Count,19115,539
Iowa,Lucas,452.22787251156,Count,19117,542
Iowa,Lyon,303.763593254602,Count,19119,546
Iowa,Madison,739.864302185842,Count,19121,550
Iowa,Mahaska,1247.67577533311,Count,19123,554
Iowa,Marion,1102.29515776971,Count,19125,561
Iowa,Marshall,2288.23151536556,Count,19127,568
Iowa,Mills,384.37810334527,Count,19129,569
Iowa,Mitchell,630.126925987814,Count,19131,572
Iowa,Monona,271.040622423427,Count,19133,576
Iowa,Monroe,463.029090684511,Count,19135,580
Iowa,Montgomery,476.079720895335,Count,19137,595
Iowa,Muscatine,2307.523023925,Count,19139,600
Iowa,O'Brien,943.46360773684,Count,19141,604
Iowa,Osceola,265.792589614661,Count,19143,607
Iowa,Page,785.944038242862,Count,19145,612
Iowa,Palo Alto,469.000565831755,Count,19147,618
Iowa,Plymouth,200.665266256809,Count,19149,622
Iowa,Pocahontas,332.128691725506,Count,19151,624
Iowa,Polk,16615.3845237651,Count,19153,629
Iowa,Pottawattamie,8064.19173424293,Count,19155,637
Iowa,Poweshiek,838.438678719842,Count,19157,640
Iowa,Ringgold,92.059176429706,Count,19159,642
Iowa,Sac,924.177262835286,Count,19161,647
Iowa,Scott,4542.89632382654,Count,19163,657
Iowa,Shelby,719.368719265894,Count,19165,660
Iowa,Sioux,406.184715753072,Count,19167,663
Iowa,Story,2707.84497798887,Count,19169,668
Iowa,Tama,786.040199787694,Count,19171,671
Iowa,Taylor,67.8692871204221,Count,19173,674
Iowa,Union,523.322931494254,Count,19175,675
Iowa,Van Buren,956.303683294276,Count,19177,678
Iowa,Wapello,3963.15410209048,Count,19179,681
Iowa,Warren,1734.83489961353,Count,19181,685
Iowa,Washington,347.529163099329,Count,19183,687
Iowa,Wayne,624.616227144897,Count,19185,691
Iowa,Webster,1467.50396042966,Count,19187,694
Iowa,Winnebago,417.23251926971,Count,19189,696
Iowa,Winneshiek,634.511327314349,Count,19191,698
Iowa,Woodbury,6559.05292591221,Count,19193,702
Iowa,Worth,134.783812979647,Count,19195,703
Iowa,Wright,185.539886086799,Count,19197,705
Kansas,Allen,1307.98597715353,Count,20001,709
Kansas,Anderson,458.454507747524,Count,20003,712
Kansas,Atchison,698.557090536458,Count,20005,715
Kansas,Barber,103.279346042282,Count,20007,717
Kansas,Barton,1668.26809191284,Count,20009,719
Kansas,Bourbon,782.403600564635,Count,20011,722
Kansas,Brown,180.484672864499,Count,20013,723
Kansas,Butler,4559.14493319189,Count,20015,726
Kansas,Chase,571.992335703968,Count,20017,729
Kansas,Chautauqua,297.806921006226,Count,20019,730
Kansas,Cherokee,684.873344164816,Count,20021,732
Kansas,Cheyenne,70.5806055088347,Count,20023,736
Kansas,Clark,558.999999933868,Count,20025,738
Kansas,Clay,563.969237995983,Count,20027,739
Kansas,Cloud,741.474087522054,Count,20029,740
Kansas,Coffey,804.893512242754,Count,20031,745
Kansas,Comanche,72.2851928987515,Count,20033,748
Kansas,Cowley,2740.96637291602,Count,20035,752
Kansas,Crawford,2731.33894228387,Count,20037,756
Kansas,Decatur,139.915711710647,Count,20039,759
Kansas,Dickinson,386.817520018633,Count,20041,762
Kansas,Doniphan,1037.78233132667,Count,20043,765
Kansas,Douglas,3696.13673206336,Count,20045,767
Kansas,Edwards,112.93236959335,Count,20047,770
Kansas,Elk,610.176901220607,Count,20049,773
Kansas,Ellis,806.273398425384,Count,20051,774
Kansas,Ellsworth,399.79536631162,Count,20053,776
Kansas,Finney,2538.91820424953,Count,20055,778
Kansas,Ford,2076.17309010274,Count,20057,784
Kansas,Franklin,3294.94208533684,Count,20059,786
Kansas,Geary,3978.97566214015,Count,20061,788
Kansas,Gove,211.949079001055,Count,20063,790
Kansas,Graham,92.715465571415,Count,20065,791
Kansas,Grant,260.390088515394,Count,20067,794
Kansas,Gray,787.820207990404,Count,20069,798
Kansas,Greeley,265.999999234883,Count,20071,801
Kansas,Greenwood,646.102718782627,Count,20073,803
Kansas,Hamilton,763.000004801498,Count,20075,805
Kansas,Harper,360.263088991198,Count,20077,807
Kansas,Harvey,1275.13416908443,Count,20079,812
Kansas,Haskell,1325.99999925801,Count,20081,815
Kansas,Hodgeman,125.219973673187,Count,20083,818
Kansas,Jackson,502.865945812495,Count,20085,819
Kansas,Jefferson,41.2226901599856,Count,20087,821
Kansas,Jewell,155.434256328433,Count,20089,822
Kansas,Johnson,25918.7718343966,Count,20091,824
Kansas,Kearny,1186.99999964763,Count,20093,826
Kansas,Kingman,592.730581408336,Count,20095,827
Kansas,Kiowa,548.330044925925,Count,20097,829
Kansas,Labette,1052.81968703382,Count,20099,831
Kansas,Lane,106.963989466053,Count,20101,833
Kansas,Leavenworth,6500.72686260312,Count,20103,836
Kansas,Lincoln,226.873609862213,Count,20105,838
Kansas,Linn,340.962244905477,Count,20107,840
Kansas,Logan,127.81058970894,Count,20109,842
Kansas,Lyon,1554.45322332648,Count,20111,844
Kansas,McPherson,1885.08405547447,Count,20113,846
Kansas,Marion,689.63149510343,Count,20115,848
Kansas,Marshall,330.821797815328,Count,20117,850
Kansas,Meade,714.54717157094,Count,20119,851
Kansas,Miami,741.027643776769,Count,20121,853
Kansas,Mitchell,277.960945833567,Count,20123,854
Kansas,Montgomery,1957.00220136159,Count,20125,856
Kansas,Morris,473.937450524783,Count,20127,858
Kansas,Morton,234.172629487591,Count,20129,859
Kansas,Nemaha,406.939973663822,Count,20131,861
Kansas,Neosho,278.820097644712,Count,20133,862
Kansas,Ness,192.368323941229,Count,20135,864
Kansas,Norton,350.625289519564,Count,20137,866
Kansas,Osage,505.00212815824,Count,20139,867
Kansas,Osborne,186.909817704508,Count,20141,869
Kansas,Ottawa,420.65893320293,Count,20143,870
Kansas,Pawnee,231.493845527528,Count,20145,872
Kansas,Phillips,498.298018052246,Count,20147,873
Kansas,Pottawatomie,148.150543436145,Count,20149,876
Kansas,Pratt,544.747278326169,Count,20151,878
Kansas,Rawlins,129.999549423086,Count,20153,880
Kansas,Reno,3378.16427388668,Count,20155,882
Kansas,Republic,248.709512073082,Count,20157,884
Kansas,Rice,472.611704660679,Count,20159,886
Kansas,Riley,6414.031504569,Count,20161,888
Kansas,Rooks,188.348216653497,Count,20163,889
Kansas,Rush,123.63434293419,Count,20165,891
Kansas,Russell,330.222432581938,Count,20167,893
Kansas,Saline,2517.06012660862,Count,20169,895
Kansas,Scott,157.752260456221,Count,20171,897
Kansas,Sedgwick,36881.6005447617,Count,20173,898
Kansas,Seward,409.019148871656,Count,20175,900
Kansas,Shawnee,11775.7886089215,Count,20177,902
Kansas,Sheridan,219.408103461327,Count,20179,904
Kansas,Sherman,952.661393126632,Count,20181,907
Kansas,Smith,283.904538635271,Count,20183,909
Kansas,Stafford,353.890456774128,Count,20185,911
Kansas,Stanton,64.7685413167743,Count,20187,913
Kansas,Stevens,295.989810772267,Count,20189,914
Kansas,Sumner,2028.69301475183,Count,20191,916
Kansas,Thomas,892.203181629485,Count,20193,917
Kansas,Trego,31.8628457720288,Count,20195,919
Kansas,Wabaunsee,718.491369046206,Count,20197,920
Kansas,Wallace,374.000000713732,Count,20199,921
Kansas,Washington,697.493048406293,Count,20201,922
Kansas,Wichita,607.999999089747,Count,20203,923
Kansas,Wilson,258.185817465768,Count,20205,925
Kansas,Woodson,100.335345397238,Count,20207,926
Kansas,Wyandotte,11639.376177649,Count,20209,927
Kentucky,Adair,431.777438185492,Count,21001,928
Kentucky,Allen,55.3604172085447,Count,21003,929
Kentucky,Anderson,1269.81953299832,Count,21005,930
Kentucky,Ballard,93.9356608080448,Count,21007,932
Kentucky,Barren,755.240616228251,Count,21009,933
Kentucky,Bath,2.06975960358977,Count,21011,934
Kentucky,Bell,1148.47583347949,Count,21013,936
Kentucky,Boone,12252.1038001093,Count,21015,1002
Kentucky,Bourbon,711.161445006117,Count,21017,1005
Kentucky,Boyd,2384.63662812026,Count,21019,1008
Kentucky,Boyle,1808.42951760882,Count,21021,1010
Kentucky,Bracken,11.9252098414072,Count,21023,1013
Kentucky,Breathitt,435.084282962597,Count,21025,1017
Kentucky,Breckinridge,442.014181532251,Count,21027,1020
Kentucky,Bullitt,6038.191041763,Count,21029,1024
Kentucky,Butler,248.314233385119,Count,21031,1026
Kentucky,Caldwell,320.644273173874,Count,21033,1031
Kentucky,Calloway,1070.1169364375,Count,21035,1033
Kentucky,Campbell,6610.81168813163,Count,21037,1035
Kentucky,Carlisle,34.9490211726879,Count,21039,1039
Kentucky,Carroll,1031.30901099808,Count,21041,1041
Kentucky,Carter,328.170405237353,Count,21043,1044
Kentucky,Casey,164.091232879447,Count,21045,1048
Kentucky,Christian,5316.1546633402,Count,21047,1050
Kentucky,Clark,957.71795199209,Count,21049,1053
Kentucky,Clay,206.59044077534,Count,21051,1056
Kentucky,Clinton,3.91663787700236,Count,21053,1059
Kentucky,Crittenden,56.3323835073825,Count,21055,1064
Kentucky,Cumberland,25.184044222442,Count,21057,1067
Kentucky,Daviess,4088.87757343838,Count,21059,1071
Kentucky,Edmonson,61.4249290955889,Count,21061,1073
Kentucky,Elliott,1.08147330582142,Count,21063,1075
Kentucky,Estill,298.896270180077,Count,21065,1077
Kentucky,Fayette,10271.0937582871,Count,21067,1080
Kentucky,Fleming,167.84647144637,Count,21069,1083
Kentucky,Floyd,396.403057903533,Count,21071,1085
Kentucky,Franklin,1585.96878777358,Count,21073,1086
Kentucky,Fulton,1.62719887133426,Count,21075,1088
Kentucky,Gallatin,nan,Count,21077,1090
Kentucky,Garrard,17.4034130545333,Count,21079,1092
Kentucky,Grant,1364.34590347248,Count,21081,1094
Kentucky,Graves,786.885229559344,Count,21083,1097
Kentucky,Grayson,1351.11239008128,Count,21085,1100
Kentucky,Green,291.248482099386,Count,21087,1102
Kentucky,Greenup,1838.9402012975,Count,21089,1105
Kentucky,Hancock,63.5943329609099,Count,21091,1107
Kentucky,Hardin,8288.14352851819,Count,21093,1110
Kentucky,Harlan,1240.72949045586,Count,21095,1114
Kentucky,Harrison,221.555908989298,Count,21097,1119
Kentucky,Hart,404.747363566907,Count,21099,1121
Kentucky,Henderson,1125.29797024168,Count,21101,1126
Kentucky,Henry,70.615260907433,Count,21103,1129
Kentucky,Hickman,0.0,Count,21105,1130
Kentucky,Hopkins,2623.4518948655,Count,21107,1136
Kentucky,Jackson,6.55007253761187,Count,21109,1140
Kentucky,Jefferson,29002.8882922253,Count,21111,1143
Kentucky,Jessamine,2017.56155258138,Count,21113,1145
Kentucky,Johnson,824.788233053285,Count,21115,1148
Kentucky,Kenton,13164.3471006932,Count,21117,1151
Kentucky,Knott,33.3559083909206,Count,21119,1154
Kentucky,Knox,679.046864152903,Count,21121,1159
Kentucky,Larue,48.2322148700114,Count,21123,1162
Kentucky,Laurel,1269.55570476181,Count,21125,1166
Kentucky,Lawrence,604.494746522947,Count,21127,1167
Kentucky,Lee,0.60850965847203,Count,21129,1171
Kentucky,Leslie,73.2966180957806,Count,21131,1175
Kentucky,Letcher,nan,Count,21133,1178
Kentucky,Lewis,50.3922322464059,Count,21135,1180
Kentucky,Lincoln,1055.62327647319,Count,21137,1184
Kentucky,Livingston,309.256976583106,Count,21139,1187
Kentucky,Logan,984.712054533833,Count,21141,1190
Kentucky,Lyon,27.0327374200278,Count,21143,1193
Kentucky,McCracken,3575.20528510355,Count,21145,1196
Kentucky,McCreary,91.010325681638,Count,21147,1198
Kentucky,McLean,17.5985937686528,Count,21149,1201
Kentucky,Madison,3658.27011814692,Count,21151,1204
Kentucky,Magoffin,74.2500746813457,Count,21153,1206
Kentucky,Marion,66.2108363008915,Count,21155,1210
Kentucky,Marshall,210.24086949788,Count,21157,1213
Kentucky,Martin,1.05580186843872,Count,21159,1215
Kentucky,Mason,671.931011501276,Count,21161,1217
Kentucky,Meade,1456.58960321517,Count,21163,1220
Kentucky,Menifee,16.1308211991563,Count,21165,1222
Kentucky,Mercer,1257.11632654536,Count,21167,1225
Kentucky,Metcalfe,15.7632124165748,Count,21169,1228
Kentucky,Monroe,81.2711598516908,Count,21171,1230
Kentucky,Montgomery,656.803330292892,Count,21173,1233
Kentucky,Morgan,515.439774108667,Count,21175,1235
Kentucky,Muhlenberg,374.57212701848,Count,21177,1238
Kentucky,Nelson,1323.74523873995,Count,21179,1243
Kentucky,Nicholas,8.26009986083955,Count,21181,1246
Kentucky,Ohio,980.175352555783,Count,21183,1249
Kentucky,Oldham,6550.86948307732,Count,21185,1252
Kentucky,Owen,276.052027968587,Count,21187,1255
Kentucky,Owsley,5.70798266609199,Count,21189,1257
