State,County,WIC redemptions per WIC-authorized stores 2016 (REDEMP_WICS16),Units,FIPS,FID
Georgia,Oconee,109677.6171875,Dollars/store,13219,901
Georgia,Oglethorpe,90499.03125,Dollars/store,13221,905
Georgia,Paulding,85791.3359375,Dollars/store,13223,908
Georgia,Peach,74236.6015625,Dollars/store,13225,910
Georgia,Pickens,41702.4765625,Dollars/store,13227,912
Georgia,Pierce,129854.9140625,Dollars/store,13229,915
Georgia,Pike,54089.19140625,Dollars/store,13231,7
Georgia,Polk,118986.421875,Dollars/store,13233,8
Georgia,Pulaski,71087.5234375,Dollars/store,13235,11
Georgia,Putnam,75114.875,Dollars/store,13237,13
Georgia,Quitman,0,Dollars/store,13239,16
Georgia,Rabun,51775.390625,Dollars/store,13241,18
Georgia,Randolph,65539.9765625,Dollars/store,13243,23
Georgia,Richmond,159931.90625,Dollars/store,13245,24
Georgia,Rockdale,136941.109375,Dollars/store,13247,28
Georgia,Schley,45676.609375,Dollars/store,13249,31
Georgia,Screven,117576.2421875,Dollars/store,13251,34
Georgia,Seminole,64113.28515625,Dollars/store,13253,38
Georgia,Spalding,164388.4375,Dollars/store,13255,41
Georgia,Stephens,112117.328125,Dollars/store,13257,45
Georgia,Stewart,51452.0546875,Dollars/store,13259,48
Georgia,Sumter,126945.3359375,Dollars/store,13261,52
Georgia,Talbot,0,Dollars/store,13263,57
Georgia,Taliaferro,0,Dollars/store,13265,60
Georgia,Tattnall,253363.390625,Dollars/store,13267,63
Georgia,Taylor,72455.484375,Dollars/store,13269,69
Georgia,Telfair,78998.2265625,Dollars/store,13271,75
Georgia,Terrell,76460.09375,Dollars/store,13273,78
Georgia,Thomas,97662.21875,Dollars/store,13275,83
Georgia,Tift,138717.0,Dollars/store,13277,87
Georgia,Toombs,167189.390625,Dollars/store,13279,91
Georgia,Towns,33131.9453125,Dollars/store,13281,95
Georgia,Treutlen,101445.8203125,Dollars/store,13283,102
Georgia,Troup,124651.21875,Dollars/store,13285,105
Georgia,Turner,67831.9140625,Dollars/store,13287,108
Georgia,Twiggs,45933.80859375,Dollars/store,13289,116
Georgia,Union,36581.5390625,Dollars/store,13291,120
Georgia,Upson,208343.046875,Dollars/store,13293,123
Georgia,Walker,78081.0703125,Dollars/store,13295,126
Georgia,Walton,113646.859375,Dollars/store,13297,127
Georgia,Ware,164414.421875,Dollars/store,13299,132
Georgia,Warren,65881.4296875,Dollars/store,13301,135
Georgia,Washington,120222.265625,Dollars/store,13303,143
Georgia,Wayne,242878.984375,Dollars/store,13305,147
Georgia,Webster,0,Dollars/store,13307,149
Georgia,Wheeler,16596.029296875,Dollars/store,13309,154
Georgia,White,90895.484375,Dollars/store,13311,157
Georgia,Whitfield,211780.796875,Dollars/store,13313,159
Georgia,Wilcox,35444.96875,Dollars/store,13315,163
Georgia,Wilkes,70047.1171875,Dollars/store,13317,167
Georgia,Wilkinson,96224.8203125,Dollars/store,13319,169
Georgia,Worth,80795.75,Dollars/store,13321,173
Hawaii,Hawaii,150564.734375,Dollars/store,15001,198
Hawaii,Honolulu,192534.046875,Dollars/store,15003,234
Hawaii,Kalawao,0,Dollars/store,15005,247
Hawaii,Kauai,89053.046875,Dollars/store,15007,261
Hawaii,Maui,103552.0078125,Dollars/store,15009,323
Idaho,Ada,98233.5078125,Dollars/store,16001,336
Idaho,Adams,5654.06982421875,Dollars/store,16003,338
Idaho,Bannock,127324.8359375,Dollars/store,16005,343
Idaho,Bear Lake,51336.328125,Dollars/store,16007,349
Idaho,Benewah,50062.17578125,Dollars/store,16009,354
Idaho,Bingham,136100.53125,Dollars/store,16011,362
Idaho,Blaine,42281.44921875,Dollars/store,16013,371
Idaho,Boise,2273.375,Dollars/store,16015,380
Idaho,Bonner,61350.07421875,Dollars/store,16017,387
Idaho,Bonneville,261199.65625,Dollars/store,16019,395
Idaho,Boundary,52215.8671875,Dollars/store,16021,405
Idaho,Butte,26429.8203125,Dollars/store,16023,414
Idaho,Camas,0,Dollars/store,16025,429
Idaho,Canyon,255770.015625,Dollars/store,16027,441
Idaho,Caribou,36210.125,Dollars/store,16029,449
Idaho,Cassia,188457.671875,Dollars/store,16031,456
Idaho,Clark,0.0,Dollars/store,16033,464
Idaho,Clearwater,15586.6181640625,Dollars/store,16035,474
Idaho,Custer,13273.7998046875,Dollars/store,16037,484
Idaho,Elmore,85968.9453125,Dollars/store,16039,490
Idaho,Franklin,284494.09375,Dollars/store,16041,498
Idaho,Fremont,62926.96875,Dollars/store,16043,502
Idaho,Gem,187398.609375,Dollars/store,16045,510
Idaho,Gooding,53348.01171875,Dollars/store,16047,519
Idaho,Idaho,18609.095703125,Dollars/store,16049,528
Idaho,Jefferson,133331.890625,Dollars/store,16051,540
Idaho,Jerome,294744.875,Dollars/store,16053,547
Idaho,Kootenai,96570.640625,Dollars/store,16055,552
Idaho,Latah,50353.15234375,Dollars/store,16057,559
Idaho,Lemhi,102148.59375,Dollars/store,16059,566
Idaho,Lewis,27427.482421875,Dollars/store,16061,574
Idaho,Lincoln,31412.865234375,Dollars/store,16063,578
Idaho,Madison,265945.9375,Dollars/store,16065,581
Idaho,Minidoka,176654.34375,Dollars/store,16067,585
Idaho,Nez Perce,75020.1015625,Dollars/store,16069,589
Idaho,Oneida,57446.390625,Dollars/store,16071,593
Idaho,Owyhee,46783.375,Dollars/store,16073,601
Idaho,Payette,90603.0078125,Dollars/store,16075,606
Idaho,Power,206669.859375,Dollars/store,16077,613
Idaho,Shoshone,31454.37109375,Dollars/store,16079,621
Idaho,Teton,85210.5703125,Dollars/store,16081,627
Idaho,Twin Falls,133174.375,Dollars/store,16083,634
Idaho,Valley,23352.169921875,Dollars/store,16085,643
Idaho,Washington,58955.16015625,Dollars/store,16087,649
Illinois,Adams,87331.6171875,Dollars/store,17001,650
Illinois,Alexander,26284.33984375,Dollars/store,17003,651
Illinois,Bond,57044.6015625,Dollars/store,17005,652
Illinois,Boone,140520.046875,Dollars/store,17007,653
Illinois,Brown,50845.8984375,Dollars/store,17009,654
Illinois,Bureau,62307.59375,Dollars/store,17011,2
Illinois,Calhoun,9184.2001953125,Dollars/store,17013,4
Illinois,Carroll,45015.578125,Dollars/store,17015,6
Illinois,Cass,86269.9140625,Dollars/store,17017,10
Illinois,Champaign,65487.56640625,Dollars/store,17019,12
Illinois,Christian,45734.390625,Dollars/store,17021,14
Illinois,Clark,51953.99609375,Dollars/store,17023,19
Illinois,Clay,70553.8125,Dollars/store,17025,22
Illinois,Clinton,55052.87890625,Dollars/store,17027,27
Illinois,Coles,62454.8203125,Dollars/store,17029,30
Illinois,Cook,106606.9453125,Dollars/store,17031,36
Illinois,Crawford,134698.078125,Dollars/store,17033,40
Illinois,Cumberland,26968.740234375,Dollars/store,17035,44
Illinois,DeKalb,66809.109375,Dollars/store,17037,49
Illinois,De Witt,30811.423828125,Dollars/store,17039,53
Illinois,Douglas,38436.58984375,Dollars/store,17041,55
Illinois,DuPage,44696.42578125,Dollars/store,17043,64
Illinois,Edgar,50257.0,Dollars/store,17045,66
Illinois,Edwards,34480.5859375,Dollars/store,17047,71
Illinois,Effingham,77885.296875,Dollars/store,17049,76
Illinois,Fayette,130128.1015625,Dollars/store,17051,79
Illinois,Ford,70586.28125,Dollars/store,17053,81
Illinois,Franklin,62355.83984375,Dollars/store,17055,85
Illinois,Fulton,53006.109375,Dollars/store,17057,89
Illinois,Gallatin,0,Dollars/store,17059,92
Illinois,Greene,31237.623046875,Dollars/store,17061,96
Illinois,Grundy,62722.60546875,Dollars/store,17063,99
Illinois,Hamilton,39513.40625,Dollars/store,17065,106
Illinois,Hancock,34041.5078125,Dollars/store,17067,111
Illinois,Hardin,39413.4609375,Dollars/store,17069,113
Illinois,Henderson,30959.119140625,Dollars/store,17071,117
Illinois,Henry,39241.65234375,Dollars/store,17073,121
Illinois,Iroquois,42089.53125,Dollars/store,17075,125
Illinois,Jackson,74788.5546875,Dollars/store,17077,129
Illinois,Jasper,33502.86328125,Dollars/store,17079,133
Illinois,Jefferson,97410.046875,Dollars/store,17081,137
Illinois,Jersey,81826.0078125,Dollars/store,17083,142
Illinois,Jo Daviess,39840.6953125,Dollars/store,17085,145
Illinois,Johnson,32640.734375,Dollars/store,17087,152
Illinois,Kane,107412.4765625,Dollars/store,17089,156
Illinois,Kankakee,92237.7734375,Dollars/store,17091,161
Illinois,Kendall,71278.9296875,Dollars/store,17093,165
Illinois,Knox,82464.78125,Dollars/store,17095,166
Illinois,Lake,68973.1328125,Dollars/store,17097,170
Illinois,LaSalle,87039.96875,Dollars/store,17099,175
Illinois,Lawrence,122277.296875,Dollars/store,17101,177
Illinois,Lee,50823.796875,Dollars/store,17103,180
Illinois,Livingston,66609.953125,Dollars/store,17105,182
Illinois,Logan,51389.66796875,Dollars/store,17107,186
Illinois,McDonough,49555.01953125,Dollars/store,17109,189
Illinois,McHenry,77391.078125,Dollars/store,17111,192
Illinois,McLean,50851.39453125,Dollars/store,17113,193
Illinois,Macon,69103.3984375,Dollars/store,17115,194
Illinois,Macoupin,36511.10546875,Dollars/store,17117,196
Illinois,Madison,60333.46875,Dollars/store,17119,199
Illinois,Marion,62502.15234375,Dollars/store,17121,201
Illinois,Marshall,18143.77734375,Dollars/store,17123,202
Illinois,Mason,48538.76953125,Dollars/store,17125,206
Illinois,Massac,76701.7734375,Dollars/store,17127,208
Illinois,Menard,13863.099609375,Dollars/store,17129,212
Illinois,Mercer,37838.11328125,Dollars/store,17131,216
Illinois,Monroe,25999.30078125,Dollars/store,17133,219
Illinois,Montgomery,77853.1796875,Dollars/store,17135,223
Illinois,Morgan,69875.140625,Dollars/store,17137,225
Illinois,Moultrie,33201.171875,Dollars/store,17139,227
Illinois,Ogle,55319.515625,Dollars/store,17141,229
Illinois,Peoria,52174.4375,Dollars/store,17143,233
Illinois,Perry,60070.796875,Dollars/store,17145,235
Illinois,Piatt,26947.529296875,Dollars/store,17147,238
Illinois,Pike,43537.16015625,Dollars/store,17149,241
Illinois,Pope,21845.689453125,Dollars/store,17151,245
Illinois,Pulaski,37273.98828125,Dollars/store,17153,248
Illinois,Putnam,14681.6103515625,Dollars/store,17155,253
Illinois,Randolph,88113.65625,Dollars/store,17157,255
Illinois,Richland,65713.2734375,Dollars/store,17159,259
Illinois,Rock Island,89508.890625,Dollars/store,17161,265
Illinois,St. Clair,53884.421875,Dollars/store,17163,269
Illinois,Saline,79617.90625,Dollars/store,17165,271
Illinois,Sangamon,46804.40234375,Dollars/store,17167,274
Illinois,Schuyler,56458.16015625,Dollars/store,17169,278
Illinois,Scott,14638.490234375,Dollars/store,17171,280
Illinois,Shelby,37452.8984375,Dollars/store,17173,283
Illinois,Stark,12009.5703125,Dollars/store,17175,285
Illinois,Stephenson,66295.2890625,Dollars/store,17177,290
Illinois,Tazewell,56174.60546875,Dollars/store,17179,291
Illinois,Union,60557.9765625,Dollars/store,17181,293
Illinois,Vermilion,60440.26171875,Dollars/store,17183,296
Illinois,Wabash,70974.203125,Dollars/store,17185,299
Illinois,Warren,56111.484375,Dollars/store,17187,301
Illinois,Washington,22176.552734375,Dollars/store,17189,305
Illinois,Wayne,63743.7890625,Dollars/store,17191,310
Illinois,White,41024.2109375,Dollars/store,17193,312
Illinois,Whiteside,84263.4921875,Dollars/store,17195,314
Illinois,Will,56874.2578125,Dollars/store,17197,320
Illinois,Williamson,59682.83984375,Dollars/store,17199,324
Illinois,Winnebago,74772.65625,Dollars/store,17201,325
Illinois,Woodford,12615.453125,Dollars/store,17203,328
Indiana,Adams,95782.15625,Dollars/store,18001,330
Indiana,Allen,228713.078125,Dollars/store,18003,335
Indiana,Bartholomew,188657.4375,Dollars/store,18005,342
Indiana,Benton,29880.943359375,Dollars/store,18007,179
Indiana,Blackford,63418.66015625,Dollars/store,18009,183
Indiana,Boone,68764.234375,Dollars/store,18011,185
Indiana,Brown,41281.01953125,Dollars/store,18013,188
Indiana,Carroll,38944.64453125,Dollars/store,18015,195
Indiana,Cass,123332.359375,Dollars/store,18017,211
Indiana,Clark,179927.03125,Dollars/store,18019,215
Indiana,Clay,161962.046875,Dollars/store,18021,221
Indiana,Clinton,141535.21875,Dollars/store,18023,226
Indiana,Crawford,20834.501953125,Dollars/store,18025,232
Indiana,Daviess,99577.6953125,Dollars/store,18027,239
Indiana,Dearborn,124328.53125,Dollars/store,18029,242
Indiana,Decatur,104411.8203125,Dollars/store,18031,246
Indiana,DeKalb,103105.203125,Dollars/store,18033,249
Indiana,Delaware,160191.65625,Dollars/store,18035,252
Indiana,Dubois,68038.1875,Dollars/store,18037,254
Indiana,Elkhart,219272.0,Dollars/store,18039,260
Indiana,Fayette,97660.8828125,Dollars/store,18041,263
Indiana,Floyd,125616.0078125,Dollars/store,18043,267
Indiana,Fountain,47401.0546875,Dollars/store,18045,270
Indiana,Franklin,41869.71484375,Dollars/store,18047,272
Indiana,Fulton,84308.1875,Dollars/store,18049,276
Indiana,Gibson,66608.84375,Dollars/store,18051,286
Indiana,Grant,135245.171875,Dollars/store,18053,297
Indiana,Greene,62835.6953125,Dollars/store,18055,309
Indiana,Hamilton,64477.42578125,Dollars/store,18057,321
Indiana,Hancock,85448.71875,Dollars/store,18059,329
Indiana,Harrison,181981.9375,Dollars/store,18061,334
Indiana,Hendricks,97624.5390625,Dollars/store,18063,341
Indiana,Henry,96127.703125,Dollars/store,18065,344
Indiana,Howard,235603.6875,Dollars/store,18067,348
Indiana,Huntington,155289.96875,Dollars/store,18069,352
Indiana,Jackson,142410.140625,Dollars/store,18071,355
Indiana,Jasper,67352.0,Dollars/store,18073,356
Indiana,Jay,108758.90625,Dollars/store,18075,358
Indiana,Jefferson,119176.4140625,Dollars/store,18077,363
Indiana,Jennings,163615.65625,Dollars/store,18079,367
Indiana,Johnson,176359.875,Dollars/store,18081,370
Indiana,Knox,133136.15625,Dollars/store,18083,376
Indiana,Kosciusko,128618.6796875,Dollars/store,18085,384
Indiana,LaGrange,40148.80859375,Dollars/store,18087,386
Indiana,Lake,154444.796875,Dollars/store,18089,389
Indiana,LaPorte,204612.609375,Dollars/store,18091,392
Indiana,Lawrence,113192.984375,Dollars/store,18093,396
Indiana,Madison,148636.9375,Dollars/store,18095,401
Indiana,Marion,224795.40625,Dollars/store,18097,409
Indiana,Marshall,166036.34375,Dollars/store,18099,412
Indiana,Martin,29481.919921875,Dollars/store,18101,418
Indiana,Miami,159906.515625,Dollars/store,18103,420
Indiana,Monroe,155673.234375,Dollars/store,18105,422
Indiana,Montgomery,156340.40625,Dollars/store,18107,425
Indiana,Morgan,91183.2265625,Dollars/store,18109,430
Indiana,Newton,52729.51953125,Dollars/store,18111,433
Indiana,Noble,109507.0,Dollars/store,18113,436
Indiana,Ohio,22810.650390625,Dollars/store,18115,440
Indiana,Orange,103128.6953125,Dollars/store,18117,444
Indiana,Owen,51716.28125,Dollars/store,18119,448
Indiana,Parke,62673.08984375,Dollars/store,18121,452
Indiana,Perry,93561.4765625,Dollars/store,18123,459
Indiana,Pike,90438.84375,Dollars/store,18125,465
Indiana,Porter,121435.375,Dollars/store,18127,468
Indiana,Posey,34402.37109375,Dollars/store,18129,471
Indiana,Pulaski,61375.42578125,Dollars/store,18131,477
Indiana,Putnam,161954.90625,Dollars/store,18133,480
Indiana,Randolph,135808.25,Dollars/store,18135,485
Indiana,Ripley,53223.39453125,Dollars/store,18137,488
Indiana,Rush,92146.71875,Dollars/store,18139,493
Indiana,St. Joseph,199349.75,Dollars/store,18141,496
Indiana,Scott,133621.453125,Dollars/store,18143,504
Indiana,Shelby,221984.40625,Dollars/store,18145,506
Indiana,Spencer,49894.26171875,Dollars/store,18147,509
Indiana,Starke,75406.90625,Dollars/store,18149,512
Indiana,Steuben,108530.6875,Dollars/store,18151,515
Indiana,Sullivan,63406.23828125,Dollars/store,18153,518
Indiana,Switzerland,32413.0546875,Dollars/store,18155,526
Indiana,Tippecanoe,265915.65625,Dollars/store,18157,530
Indiana,Tipton,96407.1796875,Dollars/store,18159,534
Indiana,Union,32530.609375,Dollars/store,18161,538
Indiana,Vanderburgh,78090.8828125,Dollars/store,18163,543
Indiana,Vermillion,72450.3515625,Dollars/store,18165,548
Indiana,Vigo,228623.71875,Dollars/store,18167,553
Indiana,Wabash,86725.9765625,Dollars/store,18169,555
Indiana,Warren,15690.205078125,Dollars/store,18171,567
Indiana,Warrick,73609.6015625,Dollars/store,18173,575
Indiana,Washington,78710.5390625,Dollars/store,18175,584
Indiana,Wayne,160832.015625,Dollars/store,18177,586
Indiana,Wells,112144.25,Dollars/store,18179,590
Indiana,White,241326.296875,Dollars/store,18181,594
Indiana,Whitley,117775.375,Dollars/store,18183,597
Iowa,Adair,6569.8935546875,Dollars/store,19001,598
Iowa,Adams,12356.419921875,Dollars/store,19003,602
Iowa,Allamakee,15403.0576171875,Dollars/store,19005,608
Iowa,Appanoose,31017.95703125,Dollars/store,19007,611
Iowa,Audubon,5546.759765625,Dollars/store,19009,615
Iowa,Benton,18570.904296875,Dollars/store,19011,619
Iowa,Black Hawk,35701.046875,Dollars/store,19013,623
Iowa,Boone,18024.177734375,Dollars/store,19015,625
Iowa,Bremer,13326.3759765625,Dollars/store,19017,631
Iowa,Buchanan,14640.09765625,Dollars/store,19019,632
Iowa,Buena Vista,34093.77734375,Dollars/store,19021,633
Iowa,Butler,2080.001953125,Dollars/store,19023,361
Iowa,Calhoun,6201.6865234375,Dollars/store,19025,365
Iowa,Carroll,9255.8818359375,Dollars/store,19027,369
Iowa,Cass,9302.615234375,Dollars/store,19029,374
Iowa,Cedar,8474.259765625,Dollars/store,19031,379
Iowa,Cerro Gordo,28738.171875,Dollars/store,19033,383
Iowa,Cherokee,8774.7001953125,Dollars/store,19035,388
Iowa,Chickasaw,11882.5498046875,Dollars/store,19037,393
Iowa,Clarke,20564.49609375,Dollars/store,19039,397
Iowa,Clay,20294.873046875,Dollars/store,19041,398
Iowa,Clayton,6752.24658203125,Dollars/store,19043,402
Iowa,Clinton,24949.28125,Dollars/store,19045,404
Iowa,Crawford,40524.4453125,Dollars/store,19047,408
Iowa,Dallas,19901.734375,Dollars/store,19049,413
Iowa,Davis,21821.990234375,Dollars/store,19051,416
Iowa,Decatur,11380.900390625,Dollars/store,19053,419
Iowa,Delaware,18343.90625,Dollars/store,19055,421
Iowa,Des Moines,35222.70703125,Dollars/store,19057,424
Iowa,Dickinson,9560.42578125,Dollars/store,19059,427
Iowa,Dubuque,25177.373046875,Dollars/store,19061,434
Iowa,Emmet,20983.810546875,Dollars/store,19063,437
Iowa,Fayette,12824.3369140625,Dollars/store,19065,442
Iowa,Floyd,28493.197265625,Dollars/store,19067,447
Iowa,Franklin,19521.53515625,Dollars/store,19069,451
Iowa,Fremont,6108.2666015625,Dollars/store,19071,455
Iowa,Greene,12343.5498046875,Dollars/store,19073,458
Iowa,Grundy,3897.693359375,Dollars/store,19075,460
Iowa,Guthrie,7741.3251953125,Dollars/store,19077,467
Iowa,Hamilton,14441.625,Dollars/store,19079,469
Iowa,Hancock,6605.353515625,Dollars/store,19081,470
Iowa,Hardin,12685.400390625,Dollars/store,19083,475
Iowa,Harrison,4258.6748046875,Dollars/store,19085,478
Iowa,Henry,33871.41796875,Dollars/store,19087,479
Iowa,Howard,27518.150390625,Dollars/store,19089,481
Iowa,Humboldt,17334.740234375,Dollars/store,19091,487
Iowa,Ida,9090.419921875,Dollars/store,19093,491
Iowa,Iowa,8640.8837890625,Dollars/store,19095,495
Iowa,Jackson,16299.1279296875,Dollars/store,19097,499
Iowa,Jasper,21104.423828125,Dollars/store,19099,505
Iowa,Jefferson,51082.875,Dollars/store,19101,507
Iowa,Johnson,35895.64453125,Dollars/store,19103,508
Iowa,Jones,13690.162109375,Dollars/store,19105,516
Iowa,Keokuk,6988.794921875,Dollars/store,19107,520
Iowa,Kossuth,10155.001953125,Dollars/store,19109,523
Iowa,Lee,21910.962890625,Dollars/store,19111,531
Iowa,Linn,30493.01953125,Dollars/store,19113,535
Iowa,Louisa,17138.41015625,Dollars/store,19115,539
Iowa,Lucas,86461.4765625,Dollars/store,19117,542
Iowa,Lyon,8192.2138671875,Dollars/store,19119,546
Iowa,Madison,7477.88671875,Dollars/store,19121,550
Iowa,Mahaska,29259.513671875,Dollars/store,19123,554
Iowa,Marion,29115.525390625,Dollars/store,19125,561
Iowa,Marshall,86990.171875,Dollars/store,19127,568
Iowa,Mills,4918.43505859375,Dollars/store,19129,569
Iowa,Mitchell,6709.06982421875,Dollars/store,19131,572
Iowa,Monona,7773.17333984375,Dollars/store,19133,576
Iowa,Monroe,27257.470703125,Dollars/store,19135,580
Iowa,Montgomery,11439.8779296875,Dollars/store,19137,595
Iowa,Muscatine,34229.55859375,Dollars/store,19139,600
Iowa,O'Brien,6961.30615234375,Dollars/store,19141,604
Iowa,Osceola,17466.390625,Dollars/store,19143,607
Iowa,Page,18064.080078125,Dollars/store,19145,612
Iowa,Palo Alto,3355.197509765625,Dollars/store,19147,618
Iowa,Plymouth,13441.6435546875,Dollars/store,19149,622
Iowa,Pocahontas,5768.60009765625,Dollars/store,19151,624
Iowa,Polk,47412.6640625,Dollars/store,19153,629
Iowa,Pottawattamie,29569.876953125,Dollars/store,19155,637
Iowa,Poweshiek,12958.94140625,Dollars/store,19157,640
Iowa,Ringgold,5859.22998046875,Dollars/store,19159,642
Iowa,Sac,4825.63232421875,Dollars/store,19161,647
Iowa,Scott,34870.1015625,Dollars/store,19163,657
Iowa,Shelby,10060.4765625,Dollars/store,19165,660
Iowa,Sioux,15787.8349609375,Dollars/store,19167,663
Iowa,Story,22544.109375,Dollars/store,19169,668
Iowa,Tama,18492.091796875,Dollars/store,19171,671
Iowa,Taylor,7720.6201171875,Dollars/store,19173,674
Iowa,Union,21174.330078125,Dollars/store,19175,675
Iowa,Van Buren,2683.1826171875,Dollars/store,19177,678
Iowa,Wapello,47261.0859375,Dollars/store,19179,681
Iowa,Warren,40611.19140625,Dollars/store,19181,685
Iowa,Washington,24924.982421875,Dollars/store,19183,687
Iowa,Wayne,21880.82421875,Dollars/store,19185,691
Iowa,Webster,28021.583984375,Dollars/store,19187,694
Iowa,Winnebago,10270.3115234375,Dollars/store,19189,696
Iowa,Winneshiek,14198.6142578125,Dollars/store,19191,698
Iowa,Woodbury,32846.2578125,Dollars/store,19193,702
Iowa,Worth,3954.905029296875,Dollars/store,19195,703
Iowa,Wright,19860.2421875,Dollars/store,19197,705
Kansas,Allen,69484.6640625,Dollars/store,20001,709
Kansas,Anderson,69663.0,Dollars/store,20003,712
Kansas,Atchison,128478.5,Dollars/store,20005,715
Kansas,Barber,28833.0,Dollars/store,20007,717
Kansas,Barton,99560.3359375,Dollars/store,20009,719
Kansas,Bourbon,100459.3359375,Dollars/store,20011,722
Kansas,Brown,92903.0,Dollars/store,20013,723
Kansas,Butler,86624.5,Dollars/store,20015,726
Kansas,Chase,29.0,Dollars/store,20017,729
Kansas,Chautauqua,19376.5,Dollars/store,20019,730
Kansas,Cherokee,78397.5,Dollars/store,20021,732
Kansas,Cheyenne,11241.0,Dollars/store,20023,736
Kansas,Clark,7325.0,Dollars/store,20025,738
Kansas,Clay,50935.0,Dollars/store,20027,739
Kansas,Cloud,65369.33203125,Dollars/store,20029,740
Kansas,Coffey,27135.0,Dollars/store,20031,745
Kansas,Comanche,19619.0,Dollars/store,20033,748
Kansas,Cowley,110774.8359375,Dollars/store,20035,752
Kansas,Crawford,145636.0,Dollars/store,20037,756
Kansas,Decatur,28586.0,Dollars/store,20039,759
Kansas,Dickinson,56714.66796875,Dollars/store,20041,762
Kansas,Doniphan,16615.0,Dollars/store,20043,765
Kansas,Douglas,85135.5859375,Dollars/store,20045,767
Kansas,Edwards,36055.0,Dollars/store,20047,770
Kansas,Elk,7290.5,Dollars/store,20049,773
Kansas,Ellis,85488.75,Dollars/store,20051,774
Kansas,Ellsworth,20057.0,Dollars/store,20053,776
Kansas,Finney,354588.5,Dollars/store,20055,778
Kansas,Ford,461951.65625,Dollars/store,20057,784
Kansas,Franklin,106438.3359375,Dollars/store,20059,786
Kansas,Geary,374871.75,Dollars/store,20061,788
Kansas,Gove,14777.0,Dollars/store,20063,790
Kansas,Graham,35177.0,Dollars/store,20065,791
Kansas,Grant,192389.0,Dollars/store,20067,794
Kansas,Gray,26718.0,Dollars/store,20069,798
Kansas,Greeley,18167.0,Dollars/store,20071,801
Kansas,Greenwood,29726.5,Dollars/store,20073,803
Kansas,Hamilton,48472.0,Dollars/store,20075,805
Kansas,Harper,35570.66796875,Dollars/store,20077,807
Kansas,Harvey,90671.796875,Dollars/store,20079,812
Kansas,Haskell,27846.0,Dollars/store,20081,815
Kansas,Hodgeman,11522.0,Dollars/store,20083,818
Kansas,Jackson,42444.0,Dollars/store,20085,819
Kansas,Jefferson,18250.599609375,Dollars/store,20087,821
Kansas,Jewell,8461.0,Dollars/store,20089,822
Kansas,Johnson,101123.84375,Dollars/store,20091,824
Kansas,Kearny,27368.0,Dollars/store,20093,826
Kansas,Kingman,61298.0,Dollars/store,20095,827
Kansas,Kiowa,25492.0,Dollars/store,20097,829
Kansas,Labette,78798.796875,Dollars/store,20099,831
Kansas,Lane,6554.0,Dollars/store,20101,833
Kansas,Leavenworth,118902.6640625,Dollars/store,20103,836
Kansas,Lincoln,22386.0,Dollars/store,20105,838
Kansas,Linn,35563.66796875,Dollars/store,20107,840
Kansas,Logan,35802.0,Dollars/store,20109,842
Kansas,Lyon,140004.75,Dollars/store,20111,844
Kansas,McPherson,50801.6015625,Dollars/store,20113,846
Kansas,Marion,12836.25,Dollars/store,20115,848
Kansas,Marshall,54107.33203125,Dollars/store,20117,850
Kansas,Meade,46587.0,Dollars/store,20119,851
Kansas,Miami,56754.80078125,Dollars/store,20121,853
Kansas,Mitchell,34381.5,Dollars/store,20123,854
Kansas,Montgomery,109576.1640625,Dollars/store,20125,856
Kansas,Morris,43506.0,Dollars/store,20127,858
Kansas,Morton,25805.0,Dollars/store,20129,859
Kansas,Nemaha,17063.333984375,Dollars/store,20131,861
Kansas,Neosho,66151.75,Dollars/store,20133,862
Kansas,Ness,29504.0,Dollars/store,20135,864
Kansas,Norton,46478.0,Dollars/store,20137,866
Kansas,Osage,38643.0,Dollars/store,20139,867
Kansas,Osborne,24530.0,Dollars/store,20141,869
Kansas,Ottawa,21717.0,Dollars/store,20143,870
Kansas,Pawnee,104333.0,Dollars/store,20145,872
Kansas,Phillips,36988.0,Dollars/store,20147,873
Kansas,Pottawatomie,117778.796875,Dollars/store,20149,876
Kansas,Pratt,114948.5,Dollars/store,20151,878
Kansas,Rawlins,12587.0,Dollars/store,20153,880
Kansas,Reno,174637.59375,Dollars/store,20155,882
Kansas,Republic,46520.0,Dollars/store,20157,884
Kansas,Rice,38399.33203125,Dollars/store,20159,886
Kansas,Riley,107913.3359375,Dollars/store,20161,888
Kansas,Rooks,28317.0,Dollars/store,20163,889
Kansas,Rush,6896.5,Dollars/store,20165,891
Kansas,Russell,37292.5,Dollars/store,20167,893
Kansas,Saline,193585.203125,Dollars/store,20169,895
Kansas,Scott,98187.0,Dollars/store,20171,897
Kansas,Sedgwick,180291.203125,Dollars/store,20173,898
Kansas,Seward,239008.25,Dollars/store,20175,900
Kansas,Shawnee,156307.0,Dollars/store,20177,902
Kansas,Sheridan,14458.0,Dollars/store,20179,904
Kansas,Sherman,112388.0,Dollars/store,20181,907
Kansas,Smith,35186.0,Dollars/store,20183,909
Kansas,Stafford,14881.5,Dollars/store,20185,911
Kansas,Stanton,46783.0,Dollars/store,20187,913
Kansas,Stevens,50312.0,Dollars/store,20189,914
Kansas,Sumner,52819.0,Dollars/store,20191,916
Kansas,Thomas,62000.0,Dollars/store,20193,917
Kansas,Trego,23395.0,Dollars/store,20195,919
Kansas,Wabaunsee,0,Dollars/store,20197,920
